Orthogroup	Triticum_urartu	Triticum_turgidum
OG0012715	Triticum_urartu|LOC125515672	Triticum_turgidum|TRITD_6Av1G226640
OG0012716	Triticum_urartu|LOC125512470	Triticum_turgidum|TRITD_6Av1G180390
OG0012717	Triticum_urartu|LOC125514232	Triticum_turgidum|TRITD_6Av1G170430
OG0012718	Triticum_urartu|LOC125514481	Triticum_turgidum|TRITD_6Av1G181430
OG0012719	Triticum_urartu|LOC125512412, Triticum_urartu|LOC125515195	Triticum_turgidum|TRITD_6Av1G023570, Triticum_turgidum|TRITD_6Bv1G032460
OG0012720	Triticum_urartu|LOC125512221	Triticum_turgidum|TRITD_6Av1G155320
OG0012721	Triticum_urartu|LOC125514251	Triticum_turgidum|TRITD_6Av1G169760
OG0012722	Triticum_urartu|LOC125514613	Triticum_turgidum|TRITD_6Av1G189480, Triticum_turgidum|TRITD_6Bv1G179720
OG0012723	Triticum_urartu|LOC125517526	Triticum_turgidum|TRITD_6Av1G075310
OG0012724	Triticum_urartu|LOC125530939	Triticum_turgidum|TRITD_4Av1G035670
OG0012725	Triticum_urartu|LOC125517521	Triticum_turgidum|TRITD_6Av1G074730
OG0012726	Triticum_urartu|LOC125514377	Triticum_turgidum|TRITD_6Bv1G165410, Triticum_turgidum|TRITD_6Av1G176940
OG0012727	Triticum_urartu|LOC125513503	Triticum_turgidum|TRITD_6Av1G098770
OG0012728	Triticum_urartu|LOC125513177	Triticum_turgidum|TRITD_6Av1G096660
OG0012729	Triticum_urartu|LOC125517384	Triticum_turgidum|TRITD_6Bv1G072690, Triticum_turgidum|TRITD_6Av1G063550
OG0012730	Triticum_urartu|LOC125514862	Triticum_turgidum|TRITD_6Av1G199580
OG0012731	Triticum_urartu|LOC125514091	Triticum_turgidum|TRITD_6Av1G163570
OG0012733	Triticum_urartu|LOC125516283	Triticum_turgidum|TRITD_6Av1G021340
OG0012734	Triticum_urartu|LOC125516388	Triticum_turgidum|TRITD_6Av1G006340
OG0012735	Triticum_urartu|LOC125513773	Triticum_turgidum|TRITD_6Av1G140150
OG0012736	Triticum_urartu|LOC125514315	Triticum_turgidum|TRITD_6Av1G173260, Triticum_turgidum|TRITD_6Bv1G160800
OG0012737	Triticum_urartu|LOC125515284, Triticum_urartu|LOC125515296	Triticum_turgidum|TRITD_6Av1G215730
OG0012738	Triticum_urartu|LOC125510752, Triticum_urartu|LOC125515164	Triticum_turgidum|TRITD_6Av1G004800
OG0012739	Triticum_urartu|LOC125514195	Triticum_turgidum|TRITD_6Av1G168830
OG0012740	Triticum_urartu|LOC125515434	Triticum_turgidum|TRITD_6Av1G219100
OG0012741	Triticum_urartu|LOC125517486	Triticum_turgidum|TRITD_6Av1G065560, Triticum_turgidum|TRITD_6Bv1G070300
OG0012742	Triticum_urartu|LOC125512739	Triticum_turgidum|TRITD_6Av1G131210
OG0012743	Triticum_urartu|LOC125514728	Triticum_turgidum|TRITD_6Av1G194410
OG0012744	Triticum_urartu|LOC125514795	Triticum_turgidum|TRITD_6Av1G196650
OG0012745	Triticum_urartu|LOC125513762	Triticum_turgidum|TRITD_6Av1G139580, Triticum_turgidum|TRITD_6Bv1G136920
OG0012746	Triticum_urartu|LOC125513664	Triticum_turgidum|TRITD_6Av1G150680
OG0012747	Triticum_urartu|LOC125513825	Triticum_turgidum|TRITD_6Av1G027180
OG0012748	Triticum_urartu|LOC125512141	Triticum_turgidum|TRITD_6Av1G129480
OG0012749	Triticum_urartu|LOC125514986	Triticum_turgidum|TRITD_6Bv1G201220, Triticum_turgidum|TRITD_6Av1G205600
OG0012750	Triticum_urartu|LOC125513531	Triticum_turgidum|TRITD_6Av1G111270
OG0012751	Triticum_urartu|LOC125514444	Triticum_turgidum|TRITD_6Av1G180140
OG0012752	Triticum_urartu|LOC125514183	Triticum_turgidum|TRITD_6Av1G168180
OG0012753	Triticum_urartu|LOC125513505	Triticum_turgidum|TRITD_6Av1G007210, Triticum_turgidum|TRITD_6Bv1G010760
OG0012754	Triticum_urartu|LOC125515462	Triticum_turgidum|TRITD_6Av1G220100, Triticum_turgidum|TRITD_6Bv1G220680
OG0012755	Triticum_urartu|LOC125513621	Triticum_turgidum|TRITD_6Av1G029710
OG0012756	Triticum_urartu|LOC125515231	Triticum_turgidum|TRITD_6Av1G214200
OG0012757	Triticum_urartu|LOC125514277	Triticum_turgidum|TRITD_6Av1G171740
OG0012758	Triticum_urartu|LOC125514423	Triticum_turgidum|TRITD_6Bv1G168080, Triticum_turgidum|TRITD_6Av1G179240
OG0012759	Triticum_urartu|LOC125529412	Triticum_turgidum|TRITD_6Av1G157450
OG0012761	Triticum_urartu|LOC125517116	Triticum_turgidum|TRITD_6Av1G052540
OG0012762	Triticum_urartu|LOC125514939	Triticum_turgidum|TRITD_6Av1G202560
OG0012763	Triticum_urartu|LOC125513238	Triticum_turgidum|TRITD_6Bv1G098130
OG0012764	Triticum_urartu|LOC125515344	Triticum_turgidum|TRITD_6Bv1G216550, Triticum_turgidum|TRITD_6Av1G217800
OG0012765	Triticum_urartu|LOC125514514	Triticum_turgidum|TRITD_6Bv1G173330, Triticum_turgidum|TRITD_6Av1G183660
OG0012766	Triticum_urartu|LOC125514010	Triticum_turgidum|TRITD_6Av1G159280
OG0012767	Triticum_urartu|LOC125516200	Triticum_turgidum|TRITD_6Av1G043340
OG0012768	Triticum_urartu|LOC125514214	Triticum_turgidum|TRITD_6Av1G170030
OG0012769	Triticum_urartu|LOC125514642	Triticum_turgidum|TRITD_6Bv1G179660, Triticum_turgidum|TRITD_6Av1G189410
OG0012770	Triticum_urartu|LOC125517364, Triticum_urartu|LOC125512647	Triticum_turgidum|TRITD_6Bv1G025040
OG0012771	Triticum_urartu|LOC125513945	Triticum_turgidum|TRITD_6Bv1G143070, Triticum_turgidum|TRITD_6Av1G156570
OG0012772	Triticum_urartu|LOC125549240	Triticum_turgidum|TRITD_4Av1G170850, Triticum_turgidum|TRITD_5Bv1G106150
OG0012773	Triticum_urartu|LOC125513298	Triticum_turgidum|TRITD_6Bv1G129140, Triticum_turgidum|TRITD_6Av1G136690
OG0012774	Triticum_urartu|LOC125514280	Triticum_turgidum|TRITD_6Av1G172130
OG0012775	Triticum_urartu|LOC125512296	Triticum_turgidum|TRITD_6Av1G161080
OG0012776	Triticum_urartu|LOC125512367	Triticum_turgidum|TRITD_6Av1G168150
OG0012777	Triticum_urartu|LOC125514018	Triticum_turgidum|TRITD_6Av1G157660
OG0012778	Triticum_urartu|LOC125515794	Triticum_turgidum|TRITD_6Av1G020910
OG0012779	Triticum_urartu|LOC125514609	Triticum_turgidum|TRITD_6Av1G188640
OG0012780	Triticum_urartu|LOC125514834	Triticum_turgidum|TRITD_6Av1G199060
OG0012781	Triticum_urartu|LOC125508953, Triticum_urartu|LOC125513811	Triticum_turgidum|TRITD_6Bv1G134260, Triticum_turgidum|TRITD_6Av1G143420
OG0012782	Triticum_urartu|LOC125514443	Triticum_turgidum|TRITD_6Bv1G168960, Triticum_turgidum|TRITD_6Av1G180150
OG0012783	Triticum_urartu|LOC125514830	Triticum_turgidum|TRITD_6Av1G199000
OG0012784	Triticum_urartu|LOC125513220	Triticum_turgidum|TRITD_6Av1G025150
OG0012785	Triticum_urartu|LOC125512821	Triticum_turgidum|TRITD_6Av1G212000
OG0012786	Triticum_urartu|LOC125514460	Triticum_turgidum|TRITD_6Av1G180900
OG0012787	Triticum_urartu|LOC125515196	Triticum_turgidum|TRITD_6Av1G024400
OG0012788	Triticum_urartu|LOC125514105	Triticum_turgidum|TRITD_6Av1G055190
OG0012789	Triticum_urartu|LOC125549418, Triticum_urartu|LOC125531526, Triticum_urartu|LOC125547311	Triticum_turgidum|TRITD_4Av1G255070
OG0012790	Triticum_urartu|LOC125533036	Triticum_turgidum|TRITD_6Av1G144790
OG0012791	Triticum_urartu|LOC125513514	Triticum_turgidum|TRITD_6Av1G093140
OG0012792	Triticum_urartu|LOC125514198	Triticum_turgidum|TRITD_6Av1G169820
OG0012792	Triticum_urartu|LOC125514199	Triticum_turgidum|TRITD_6Av1G169820
OG0012793	Triticum_urartu|LOC125514247	Triticum_turgidum|TRITD_6Bv1G155350, Triticum_turgidum|TRITD_6Av1G169420
OG0012794	Triticum_urartu|LOC125514350	Triticum_turgidum|TRITD_6Av1G175430
OG0012795	Triticum_urartu|LOC125513933	Triticum_turgidum|TRITD_6Av1G155820
OG0012796	Triticum_urartu|LOC125515555	Triticum_turgidum|TRITD_6Av1G223070
OG0012797	Triticum_urartu|LOC125517382	Triticum_turgidum|TRITD_6Av1G063430
OG0012798	Triticum_urartu|LOC125517527	Triticum_turgidum|TRITD_6Bv1G080580, Triticum_turgidum|TRITD_6Av1G075320
OG0012799	Triticum_urartu|LOC125515621	Triticum_turgidum|TRITD_6Av1G224990
OG0012800	Triticum_urartu|LOC125512378	Triticum_turgidum|TRITD_6Av1G170010
OG0012801	Triticum_urartu|LOC125515860	Triticum_turgidum|TRITD_6Av1G017640
OG0012802	Triticum_urartu|LOC125514110	Triticum_turgidum|TRITD_6Av1G164730
OG0012803	Triticum_urartu|LOC125516096	Triticum_turgidum|TRITD_6Bv1G040590, Triticum_turgidum|TRITD_6Av1G026800
OG0012804	Triticum_urartu|LOC125513772	Triticum_turgidum|TRITD_6Bv1G137010, Triticum_turgidum|TRITD_6Av1G140050
OG0012805	Triticum_urartu|LOC125515542, Triticum_urartu|LOC125514788	Triticum_turgidum|TRITD_6Av1G020030
OG0012807	Triticum_urartu|LOC125513943	Triticum_turgidum|TRITD_6Av1G156540
OG0012808	Triticum_urartu|LOC125513684	Triticum_turgidum|TRITD_6Av1G128010
OG0012809	Triticum_urartu|LOC125517597	Triticum_turgidum|TRITD_6Av1G069480
OG0012810	Triticum_urartu|LOC125512243	Triticum_turgidum|TRITD_6Av1G155790
OG0012811	Triticum_urartu|LOC125513961	Triticum_turgidum|TRITD_6Bv1G141650, Triticum_turgidum|TRITD_6Av1G155650
OG0012812	Triticum_urartu|LOC125514421	Triticum_turgidum|TRITD_6Bv1G168090, Triticum_turgidum|TRITD_6Av1G179250
OG0012813	Triticum_urartu|LOC125515294	Triticum_turgidum|TRITD_6Bv1G214460, Triticum_turgidum|TRITD_6Av1G216240
OG0012814	Triticum_urartu|LOC125513033	Triticum_turgidum|TRITD_6Av1G029260
OG0012815	Triticum_urartu|LOC125513201	Triticum_turgidum|TRITD_6Av1G135720
OG0012816	Triticum_urartu|LOC125517377	Triticum_turgidum|TRITD_6Av1G020920
OG0012817	Triticum_urartu|LOC125516233	Triticum_turgidum|TRITD_6Av1G050440
OG0012817	Triticum_urartu|LOC125516247	Triticum_turgidum|TRITD_6Av1G050440
OG0012818	Triticum_urartu|LOC125512207	Triticum_turgidum|TRITD_6Av1G153990
OG0012819	Triticum_urartu|LOC125513498	Triticum_turgidum|TRITD_6Bv1G006340, Triticum_turgidum|TRITD_6Av1G004640
OG0012820	Triticum_urartu|LOC125512195	Triticum_turgidum|TRITD_6Bv1G082410, Triticum_turgidum|TRITD_6Av1G075700
OG0012821	Triticum_urartu|LOC125517281	Triticum_turgidum|TRITD_6Av1G059420
OG0012822	Triticum_urartu|LOC125515686	Triticum_turgidum|TRITD_6Av1G061250
OG0012823	Triticum_urartu|LOC125513263	Triticum_turgidum|TRITD_6Bv1G039780, Triticum_turgidum|TRITD_6Av1G026430
OG0012824	Triticum_urartu|LOC125515332	Triticum_turgidum|TRITD_6Av1G217590
OG0012825	Triticum_urartu|LOC125517400, Triticum_urartu|LOC125517499	Triticum_turgidum|TRITD_6Av1G007580
OG0012826	Triticum_urartu|LOC125515218	Triticum_turgidum|TRITD_6Av1G213430
OG0012827	Triticum_urartu|LOC125515329	Triticum_turgidum|TRITD_6Av1G217360, Triticum_turgidum|TRITD_6Bv1G215820
OG0012828	Triticum_urartu|LOC125512115	Triticum_turgidum|TRITD_6Av1G072890
OG0012829	Triticum_urartu|LOC125514367	Triticum_turgidum|TRITD_6Av1G176140
OG0012830	Triticum_urartu|LOC125514617	Triticum_turgidum|TRITD_6Av1G189800
OG0012831	Triticum_urartu|LOC125513562	Triticum_turgidum|TRITD_6Bv1G133980, Triticum_turgidum|TRITD_6Av1G144700
OG0012833	Triticum_urartu|LOC125513632	Triticum_turgidum|TRITD_6Av1G017200
OG0012834	Triticum_urartu|LOC125516786	Triticum_turgidum|TRITD_6Av1G051760
OG0012835	Triticum_urartu|LOC125513600	Triticum_turgidum|TRITD_6Bv1G132290, Triticum_turgidum|TRITD_6Av1G147010
OG0012836	Triticum_urartu|LOC125512524	Triticum_turgidum|TRITD_6Av1G186780
OG0012837	Triticum_urartu|LOC125514927	Triticum_turgidum|TRITD_6Av1G039480
OG0012838	Triticum_urartu|LOC125512331	Triticum_turgidum|TRITD_6Av1G164980
OG0012839	Triticum_urartu|LOC125517395	Triticum_turgidum|TRITD_6Av1G064390
OG0012840	Triticum_urartu|LOC125514044	Triticum_turgidum|TRITD_6Av1G160710
OG0012841	Triticum_urartu|LOC125514568	Triticum_turgidum|TRITD_6Av1G037020
OG0012842	Triticum_urartu|LOC125512583	Triticum_turgidum|TRITD_6Av1G194660
OG0012843	Triticum_urartu|LOC125517370	Triticum_turgidum|TRITD_6Av1G085800
OG0012844	Triticum_urartu|LOC125515268	Triticum_turgidum|TRITD_6Bv1G213490, Triticum_turgidum|TRITD_6Av1G215020
OG0012845	Triticum_urartu|LOC125516254	Triticum_turgidum|TRITD_6Bv1G057640, Triticum_turgidum|TRITD_6Av1G044830
OG0012846	Triticum_urartu|LOC125513692	Triticum_turgidum|TRITD_6Bv1G043870, Triticum_turgidum|TRITD_6Av1G030600
OG0012847	Triticum_urartu|LOC125545989, Triticum_urartu|LOC125512227	Triticum_turgidum|TRITD_6Av1G082560, Triticum_turgidum|TRITD_6Bv1G086470
OG0012848	Triticum_urartu|LOC125514268	Triticum_turgidum|TRITD_6Bv1G158320, Triticum_turgidum|TRITD_6Av1G171340
OG0012850	Triticum_urartu|LOC125512612	Triticum_turgidum|TRITD_6Av1G088760
OG0012851	Triticum_urartu|LOC125514517	Triticum_turgidum|TRITD_6Av1G183770
OG0012852	Triticum_urartu|LOC125514818	Triticum_turgidum|TRITD_6Av1G198700
OG0012853	Triticum_urartu|LOC125513039	Triticum_turgidum|TRITD_6Av1G101750, Triticum_turgidum|TRITD_6Bv1G097860
OG0012854	Triticum_urartu|LOC125514137	Triticum_turgidum|TRITD_6Av1G059970, Triticum_turgidum|TRITD_6Bv1G069070
OG0012855	Triticum_urartu|LOC125515900, Triticum_urartu|LOC125515926	Triticum_turgidum|TRITD_6Av1G023060
OG0012856	Triticum_urartu|LOC125513906	Triticum_turgidum|TRITD_6Av1G154110
OG0012857	Triticum_urartu|LOC125514223	Triticum_turgidum|TRITD_6Av1G170780
OG0012858	Triticum_urartu|LOC125513818	Triticum_turgidum|TRITD_6Bv1G134470, Triticum_turgidum|TRITD_6Av1G143010
OG0012859	Triticum_urartu|LOC125514519, Triticum_urartu|LOC125526890	Triticum_turgidum|TRITD_6Av1G012840
OG0012860	Triticum_urartu|LOC125512774	Triticum_turgidum|TRITD_6Av1G209020
OG0012861	Triticum_urartu|LOC125514686	Triticum_turgidum|TRITD_6Bv1G052680, Triticum_turgidum|TRITD_6Av1G040430
OG0012862	Triticum_urartu|LOC125513258	Triticum_turgidum|TRITD_6Av1G044000
OG0012863	Triticum_urartu|LOC125522393	Triticum_turgidum|TRITD_7Av1G066890
OG0012864	Triticum_urartu|LOC125525539	Triticum_turgidum|TRITD_7Av1G052090, Triticum_turgidum|TRITD_7Bv1G026690
OG0012865	Triticum_urartu|LOC125522101	Triticum_turgidum|TRITD_7Av1G158920, Triticum_turgidum|TRITD_7Bv1G117920
OG0012866	Triticum_urartu|LOC125537542	Triticum_turgidum|TRITD_7Av1G017590
OG0012867	Triticum_urartu|LOC125522864	Triticum_turgidum|TRITD_7Av1G040150
OG0012868	Triticum_urartu|LOC125525991	Triticum_turgidum|TRITD_7Av1G227490
OG0012869	Triticum_urartu|LOC125522375	Triticum_turgidum|TRITD_7Av1G122580
OG0012870	Triticum_urartu|LOC125525907, Triticum_urartu|LOC125525913	Triticum_turgidum|TRITD_7Av1G097370
OG0012871	Triticum_urartu|LOC125521831	Triticum_turgidum|TRITD_7Bv1G076080, Triticum_turgidum|TRITD_7Av1G102620
OG0012872	Triticum_urartu|LOC125524195, Triticum_urartu|LOC125522124	Triticum_turgidum|TRITD_7Av1G272190
OG0012873	Triticum_urartu|LOC125522055	Triticum_turgidum|TRITD_7Av1G226340
OG0012874	Triticum_urartu|LOC125532265	Triticum_turgidum|TRITD_7Av1G261130, Triticum_turgidum|TRITD_7Av1G261110, Triticum_turgidum|TRITD_7Av1G261150
OG0012875	Triticum_urartu|LOC125520193	Triticum_turgidum|TRITD_7Bv1G133140, Triticum_turgidum|TRITD_7Av1G187890
OG0012876	Triticum_urartu|LOC125525644	Triticum_turgidum|TRITD_7Av1G204110
OG0012877	Triticum_urartu|LOC125518456	Triticum_turgidum|TRITD_7Bv1G132290, Triticum_turgidum|TRITD_7Av1G175760
OG0012878	Triticum_urartu|LOC125523972	Triticum_turgidum|TRITD_7Av1G095190
OG0012879	Triticum_urartu|LOC125519668	Triticum_turgidum|TRITD_7Bv1G071100, Triticum_turgidum|TRITD_7Av1G089140
OG0012880	Triticum_urartu|LOC125520876	Triticum_turgidum|TRITD_7Av1G081490
OG0012881	Triticum_urartu|LOC125520977, Triticum_urartu|LOC125523348	Triticum_turgidum|TRITD_7Av1G101960, Triticum_turgidum|TRITD_7Bv1G075140
OG0012882	Triticum_urartu|LOC125521611	Triticum_turgidum|TRITD_7Av1G188480, Triticum_turgidum|TRITD_7Bv1G132740
OG0012883	Triticum_urartu|LOC125520777	Triticum_turgidum|TRITD_7Bv1G057520, Triticum_turgidum|TRITD_7Av1G082780
OG0012884	Triticum_urartu|LOC125522948	Triticum_turgidum|TRITD_7Av1G266080
OG0012885	Triticum_urartu|LOC125521920	Triticum_turgidum|TRITD_7Av1G166190, Triticum_turgidum|TRITD_7Bv1G123750
OG0012886	Triticum_urartu|LOC125517998	Triticum_turgidum|TRITD_7Av1G278400
OG0012887	Triticum_urartu|LOC125522421	Triticum_turgidum|TRITD_7Bv1G049140, Triticum_turgidum|TRITD_7Av1G073380
OG0012888	Triticum_urartu|LOC125518030	Triticum_turgidum|TRITD_7Av1G175500
OG0012889	Triticum_urartu|LOC125528508	Triticum_turgidum|TRITD_7Av1G216380
OG0012890	Triticum_urartu|LOC125530849	Triticum_turgidum|TRITD_7Av1G151450
OG0012891	Triticum_urartu|LOC125523749	Triticum_turgidum|TRITD_7Bv1G050930, Triticum_turgidum|TRITD_7Av1G075280
OG0012892	Triticum_urartu|LOC125525307	Triticum_turgidum|TRITD_7Bv1G131110, Triticum_turgidum|TRITD_7Av1G174220
OG0012893	Triticum_urartu|LOC125522632	Triticum_turgidum|TRITD_7Av1G125930
OG0012893	Triticum_urartu|LOC125522722	Triticum_turgidum|TRITD_7Av1G125930
OG0012894	Triticum_urartu|LOC125525100	Triticum_turgidum|TRITD_7Av1G226420
OG0012895	Triticum_urartu|LOC125528379	Triticum_turgidum|TRITD_7Av1G090440
OG0012896	Triticum_urartu|LOC125523850	Triticum_turgidum|TRITD_7Bv1G151740, Triticum_turgidum|TRITD_7Av1G193050
OG0012897	Triticum_urartu|LOC125523989	Triticum_turgidum|TRITD_7Bv1G039660, Triticum_turgidum|TRITD_7Av1G062920
OG0012898	Triticum_urartu|LOC125520227	Triticum_turgidum|TRITD_7Av1G099410
OG0012899	Triticum_urartu|LOC125525343	Triticum_turgidum|TRITD_7Av1G083780
OG0012900	Triticum_urartu|LOC125524450	Triticum_turgidum|TRITD_7Bv1G021190, Triticum_turgidum|TRITD_7Av1G047200
OG0012901	Triticum_urartu|LOC125520962	Triticum_turgidum|TRITD_7Av1G049110
OG0012902	Triticum_urartu|LOC125523829	Triticum_turgidum|TRITD_7Av1G179290
OG0012903	Triticum_urartu|LOC125521035	Triticum_turgidum|TRITD_7Av1G158420
OG0012904	Triticum_urartu|LOC125519431	Triticum_turgidum|TRITD_7Av1G269480
OG0012905	Triticum_urartu|LOC125523779	Triticum_turgidum|TRITD_7Av1G148800
OG0012907	Triticum_urartu|LOC125518990	Triticum_turgidum|TRITD_7Av1G077700
OG0012908	Triticum_urartu|LOC125522077	Triticum_turgidum|TRITD_7Av1G091200
OG0012909	Triticum_urartu|LOC125519692	Triticum_turgidum|TRITD_7Av1G142620
OG0012910	Triticum_urartu|LOC125519976	Triticum_turgidum|TRITD_7Bv1G005630, Triticum_turgidum|TRITD_7Bv1G005680
OG0012911	Triticum_urartu|LOC125521265	Triticum_turgidum|TRITD_7Av1G055870
OG0012912	Triticum_urartu|LOC125520033	Triticum_turgidum|TRITD_7Bv1G059650, Triticum_turgidum|TRITD_7Av1G085320
OG0012913	Triticum_urartu|LOC125524487	Triticum_turgidum|TRITD_7Av1G055390
OG0012914	Triticum_urartu|LOC125520394	Triticum_turgidum|TRITD_7Av1G090660
OG0012915	Triticum_urartu|LOC125519523, Triticum_urartu|LOC125519601	Triticum_turgidum|TRITD_7Bv1G189690, Triticum_turgidum|TRITD_7Av1G240330
OG0012916	Triticum_urartu|LOC125525296	Triticum_turgidum|TRITD_7Av1G249660
OG0012917	Triticum_urartu|LOC125523885, Triticum_urartu|LOC125523627	Triticum_turgidum|TRITD_7Av1G251090
OG0012918	Triticum_urartu|LOC125521903	Triticum_turgidum|TRITD_7Av1G081040
OG0012919	Triticum_urartu|LOC125520776	Triticum_turgidum|TRITD_7Av1G104880, Triticum_turgidum|TRITD_7Bv1G077620
OG0012920	Triticum_urartu|LOC125520206	Triticum_turgidum|TRITD_7Bv1G114750, Triticum_turgidum|TRITD_7Av1G155120
OG0012921	Triticum_urartu|LOC125518847	Triticum_turgidum|TRITD_7Av1G279320
OG0012922	Triticum_urartu|LOC125529781	Triticum_turgidum|TRITD_7Av1G175690
OG0012923	Triticum_urartu|LOC125521055	Triticum_turgidum|TRITD_7Av1G237570
OG0012924	Triticum_urartu|LOC125526016	Triticum_turgidum|TRITD_7Av1G256140, Triticum_turgidum|TRITD_7Bv1G206120
OG0012925	Triticum_urartu|LOC125523337	Triticum_turgidum|TRITD_7Av1G176810
OG0012926	Triticum_urartu|LOC125508358	Triticum_turgidum|TRITD_7Bv1G211290
OG0012927	Triticum_urartu|LOC125518070, Triticum_urartu|LOC125520081	Triticum_turgidum|TRITD_7Av1G005780, Triticum_turgidum|TRITD_4Av1G256250
OG0012929	Triticum_urartu|LOC125518015	Triticum_turgidum|TRITD_7Bv1G081830, Triticum_turgidum|TRITD_7Av1G111680
OG0012930	Triticum_urartu|LOC125520003	Triticum_turgidum|TRITD_7Bv1G127580, Triticum_turgidum|TRITD_7Av1G169570
OG0012931	Triticum_urartu|LOC125525750	Triticum_turgidum|TRITD_7Av1G082100
OG0012932	Triticum_urartu|LOC125522308	Triticum_turgidum|TRITD_7Av1G039080
OG0012933	Triticum_urartu|LOC125523213, Triticum_urartu|LOC125523465	Triticum_turgidum|TRITD_7Av1G000080
OG0012934	Triticum_urartu|LOC125522192	Triticum_turgidum|TRITD_7Av1G048900, Triticum_turgidum|TRITD_7Bv1G022330
OG0012935	Triticum_urartu|LOC125524375	Triticum_turgidum|TRITD_7Av1G230230
OG0012936	Triticum_urartu|LOC125522091	Triticum_turgidum|TRITD_7Av1G163270
OG0012937	Triticum_urartu|LOC125518833	Triticum_turgidum|TRITD_7Av1G130000, Triticum_turgidum|TRITD_7Bv1G093890
OG0012938	Triticum_urartu|LOC125529578	Triticum_turgidum|TRITD_7Av1G003460
OG0012939	Triticum_urartu|LOC125524780	Triticum_turgidum|TRITD_7Av1G223510
OG0012940	Triticum_urartu|LOC125520182	Triticum_turgidum|TRITD_7Av1G246480
OG0012941	Triticum_urartu|LOC125525457	Triticum_turgidum|TRITD_7Av1G052970
OG0012943	Triticum_urartu|LOC125519706	Triticum_turgidum|TRITD_7Av1G049070
OG0012944	Triticum_urartu|LOC125520510	Triticum_turgidum|TRITD_7Av1G204400
OG0012945	Triticum_urartu|LOC125521425	Triticum_turgidum|TRITD_7Av1G042970
OG0012946	Triticum_urartu|LOC125523351	Triticum_turgidum|TRITD_7Av1G053910
OG0012947	Triticum_urartu|LOC125522039	Triticum_turgidum|TRITD_7Bv1G042030, Triticum_turgidum|TRITD_7Av1G065870
OG0012948	Triticum_urartu|LOC125519919	Triticum_turgidum|TRITD_7Bv1G020930, Triticum_turgidum|TRITD_7Av1G046880
OG0012949	Triticum_urartu|LOC125522047	Triticum_turgidum|TRITD_7Av1G177140
OG0012950	Triticum_urartu|LOC125519908	Triticum_turgidum|TRITD_7Bv1G056370, Triticum_turgidum|TRITD_7Av1G082120
OG0012951	Triticum_urartu|LOC125523056	Triticum_turgidum|TRITD_7Av1G111820
OG0012952	Triticum_urartu|LOC125519687	Triticum_turgidum|TRITD_7Bv1G109290, Triticum_turgidum|TRITD_7Av1G152090
OG0012953	Triticum_urartu|LOC125521288	Triticum_turgidum|TRITD_7Av1G263240
OG0012954	Triticum_urartu|LOC125519023, Triticum_urartu|LOC125519022	Triticum_turgidum|TRITD_7Bv1G052700, Triticum_turgidum|TRITD_7Av1G077760
OG0012955	Triticum_urartu|LOC125520793, Triticum_urartu|LOC125531858, Triticum_urartu|LOC125524634	Triticum_turgidum|TRITD_7Bv1G223360
OG0012956	Triticum_urartu|LOC125523384	Triticum_turgidum|TRITD_7Av1G174870, Triticum_turgidum|TRITD_7Bv1G131680
OG0012957	Triticum_urartu|LOC125522484	Triticum_turgidum|TRITD_7Av1G039500
OG0012958	Triticum_urartu|LOC125523146, Triticum_urartu|LOC125523114, Triticum_urartu|LOC125523091, Triticum_urartu|LOC125523119	Triticum_turgidum|TRITD_7Av1G086150
OG0012959	Triticum_urartu|LOC125521003	Triticum_turgidum|TRITD_7Av1G121010
