Orthogroup	Triticum_urartu	Aegilops_speltoides
OG0010655	Triticum_urartu|LOC125543887, Triticum_urartu|LOC125553423, Triticum_urartu|LOC125554292	Aegilops_speltoides|GWHGBFXR017503.1
OG0010656	Triticum_urartu|LOC125552461	Aegilops_speltoides|GWHGBFXR018360.1
OG0010657	Triticum_urartu|LOC125554171	Aegilops_speltoides|GWHGBFXR018974.1
OG0010658	Triticum_urartu|LOC125553658	Aegilops_speltoides|GWHGBFXR017322.1
OG0010659	Triticum_urartu|LOC125551292	Aegilops_speltoides|GWHGBFXR017565.1
OG0010660	Triticum_urartu|LOC125551767, Triticum_urartu|LOC125530839	Aegilops_speltoides|GWHGBFXR017936.1
OG0010661	Triticum_urartu|LOC125550811	Aegilops_speltoides|GWHGBFXR017093.1
OG0010662	Triticum_urartu|LOC125551341, Triticum_urartu|LOC125551343	Aegilops_speltoides|GWHGBFXR017709.1
OG0010663	Triticum_urartu|LOC125550938	Aegilops_speltoides|GWHGBFXR017261.1
OG0010664	Triticum_urartu|LOC125553825	Aegilops_speltoides|GWHGBFXR017629.1
OG0010666	Triticum_urartu|LOC125551786	Aegilops_speltoides|GWHGBFXR017791.1
OG0010667	Triticum_urartu|LOC125552563	Aegilops_speltoides|GWHGBFXR018758.1
OG0010668	Triticum_urartu|LOC125530629	Aegilops_speltoides|GWHGBFXR016931.1
OG0010669	Triticum_urartu|LOC125551970	Aegilops_speltoides|GWHGBFXR018138.1
OG0010670	Triticum_urartu|LOC125552170	Aegilops_speltoides|GWHGBFXR018319.1
OG0010674	Triticum_urartu|LOC125552490	Aegilops_speltoides|GWHGBFXR018659.1
OG0010675	Triticum_urartu|LOC125552151	Aegilops_speltoides|GWHGBFXR018307.1
OG0010676	Triticum_urartu|LOC125552738	Aegilops_speltoides|GWHGBFXR019003.1
OG0010676	Triticum_urartu|LOC125553066	Aegilops_speltoides|GWHGBFXR019003.1
OG0010677	Triticum_urartu|LOC125538730	Aegilops_speltoides|GWHGBFXR017200.1
OG0010678	Triticum_urartu|LOC125550885	Aegilops_speltoides|GWHGBFXR017207.1
OG0010679	Triticum_urartu|LOC125553574	Aegilops_speltoides|GWHGBFXR017047.1
OG0010680	Triticum_urartu|LOC125550758	Aegilops_speltoides|GWHGBFXR017121.1
OG0010681	Triticum_urartu|LOC125550281, Triticum_urartu|LOC125530757	Aegilops_speltoides|GWHGBFXR016486.1
OG0010682	Triticum_urartu|LOC125550386	Aegilops_speltoides|GWHGBFXR016627.1
OG0010683	Triticum_urartu|LOC125550275	Aegilops_speltoides|GWHGBFXR016483.1
OG0010684	Triticum_urartu|LOC125527539	Aegilops_speltoides|GWHGBFXR019094.1
OG0010685	Triticum_urartu|LOC125529687	Aegilops_speltoides|GWHGBFXR019193.1
OG0010686	Triticum_urartu|LOC125552694	Aegilops_speltoides|GWHGBFXR018951.1
OG0010687	Triticum_urartu|LOC125507559	Aegilops_speltoides|GWHGBFXR019433.1
OG0010688	Triticum_urartu|LOC125531154	Aegilops_speltoides|GWHGBFXR019067.1
OG0010689	Triticum_urartu|LOC125554294	Aegilops_speltoides|GWHGBFXR019301.1
OG0010690	Triticum_urartu|LOC125552606	Aegilops_speltoides|GWHGBFXR018840.1
OG0010691	Triticum_urartu|LOC125554612	Aegilops_speltoides|GWHGBFXR017039.1
OG0010692	Triticum_urartu|LOC125529355	Aegilops_speltoides|GWHGBFXR019750.1
OG0010693	Triticum_urartu|LOC125551224, Triticum_urartu|LOC125529532	Aegilops_speltoides|GWHGBFXR017681.1
OG0010694	Triticum_urartu|LOC125552453	Aegilops_speltoides|GWHGBFXR018428.1
OG0010695	Triticum_urartu|LOC125552644	Aegilops_speltoides|GWHGBFXR018896.1
OG0010696	Triticum_urartu|LOC125554710	Aegilops_speltoides|GWHGBFXR017958.1
OG0010697	Triticum_urartu|LOC125551891	Aegilops_speltoides|GWHGBFXR018065.1
OG0010698	Triticum_urartu|LOC125552476	Aegilops_speltoides|GWHGBFXR018692.1
OG0010700	Triticum_urartu|LOC125509974, Triticum_urartu|LOC125511407	Aegilops_speltoides|GWHGBFXR019571.1
OG0010701	Triticum_urartu|LOC125511393	Aegilops_speltoides|GWHGBFXR019314.1
OG0010702	Triticum_urartu|LOC125551430	Aegilops_speltoides|GWHGBFXR017807.1
OG0010703	Triticum_urartu|LOC125552148	Aegilops_speltoides|GWHGBFXR018306.1
OG0010704	Triticum_urartu|LOC125550391	Aegilops_speltoides|GWHGBFXR016618.1
OG0010705	Triticum_urartu|LOC125553453	Aegilops_speltoides|GWHGBFXR016677.1
OG0010706	Triticum_urartu|LOC125550857	Aegilops_speltoides|GWHGBFXR017157.1
OG0010707	Triticum_urartu|LOC125511412	Aegilops_speltoides|GWHGBFXR019579.1
OG0010708	Triticum_urartu|LOC125553656	Aegilops_speltoides|GWHGBFXR017272.1
OG0010709	Triticum_urartu|LOC125552126	Aegilops_speltoides|GWHGBFXR018287.1
OG0010710	Triticum_urartu|LOC125551816	Aegilops_speltoides|GWHGBFXR017943.1
OG0010711	Triticum_urartu|LOC125550683	Aegilops_speltoides|GWHGBFXR016996.1
OG0010712	Triticum_urartu|LOC125527664	Aegilops_speltoides|GWHGBFXR018503.1
OG0010713	Triticum_urartu|LOC125550198	Aegilops_speltoides|GWHGBFXR016368.1
OG0010714	Triticum_urartu|LOC125553405	Aegilops_speltoides|GWHGBFXR016410.1
OG0010715	Triticum_urartu|LOC125550887	Aegilops_speltoides|GWHGBFXR017209.1
OG0010717	Triticum_urartu|LOC125550601	Aegilops_speltoides|GWHGBFXR016900.1, Aegilops_speltoides|GWHGBFXR016896.1
OG0010719	Triticum_urartu|LOC125550792	Aegilops_speltoides|GWHGBFXR017064.1
OG0010720	Triticum_urartu|LOC125530750	Aegilops_speltoides|GWHGBFXR018671.1
OG0010721	Triticum_urartu|LOC125529344	Aegilops_speltoides|GWHGBFXR018339.1
OG0010722	Triticum_urartu|LOC125552595	Aegilops_speltoides|GWHGBFXR018849.1
OG0010723	Triticum_urartu|LOC125528695	Aegilops_speltoides|GWHGBFXR018023.1
OG0010724	Triticum_urartu|LOC125553521, Triticum_urartu|LOC125553522	Aegilops_speltoides|GWHGBFXR016907.1
OG0010725	Triticum_urartu|LOC125550676	Aegilops_speltoides|GWHGBFXR017000.1
OG0010726	Triticum_urartu|LOC125552229	Aegilops_speltoides|GWHGBFXR018629.1
OG0010727	Triticum_urartu|LOC125531233	Aegilops_speltoides|GWHGBFXR019228.1
OG0010727	Triticum_urartu|LOC125552903	Aegilops_speltoides|GWHGBFXR019227.1
OG0010728	Triticum_urartu|LOC125551874	Aegilops_speltoides|GWHGBFXR018027.1
OG0010729	Triticum_urartu|LOC125550205	Aegilops_speltoides|GWHGBFXR016374.1
OG0010730	Triticum_urartu|LOC125553931	Aegilops_speltoides|GWHGBFXR018150.1
OG0010732	Triticum_urartu|LOC125550289	Aegilops_speltoides|GWHGBFXR016514.1
OG0010733	Triticum_urartu|LOC125550769	Aegilops_speltoides|GWHGBFXR017158.1
OG0010735	Triticum_urartu|LOC125554047	Aegilops_speltoides|GWHGBFXR018395.1
OG0010737	Triticum_urartu|LOC125551807	Aegilops_speltoides|GWHGBFXR017490.1
OG0010738	Triticum_urartu|LOC125529252	Aegilops_speltoides|GWHGBFXR016663.1
OG0010739	Triticum_urartu|LOC125552925	Aegilops_speltoides|GWHGBFXR019295.1
OG0010740	Triticum_urartu|LOC125550138, Triticum_urartu|LOC125550143	Aegilops_speltoides|GWHGBFXR016273.1
OG0010742	Triticum_urartu|LOC125552858	Aegilops_speltoides|GWHGBFXR019210.1
OG0010743	Triticum_urartu|LOC125552139	Aegilops_speltoides|GWHGBFXR018295.1
OG0010745	Triticum_urartu|LOC125527721	Aegilops_speltoides|GWHGBFXR016708.1
OG0010746	Triticum_urartu|LOC125552036	Aegilops_speltoides|GWHGBFXR018222.1
OG0010747	Triticum_urartu|LOC125554236	Aegilops_speltoides|GWHGBFXR019207.1
OG0010748	Triticum_urartu|LOC125552366	Aegilops_speltoides|GWHGBFXR018475.1
OG0010749	Triticum_urartu|LOC125552451	Aegilops_speltoides|GWHGBFXR018431.1
OG0010750	Triticum_urartu|LOC125553890	Aegilops_speltoides|GWHGBFXR018001.1
OG0010751	Triticum_urartu|LOC125550490	Aegilops_speltoides|GWHGBFXR016741.1
OG0010752	Triticum_urartu|LOC125554009	Aegilops_speltoides|GWHGBFXR018513.1
OG0010753	Triticum_urartu|LOC125550464	Aegilops_speltoides|GWHGBFXR016705.1
OG0010754	Triticum_urartu|LOC125551991	Aegilops_speltoides|GWHGBFXR018168.1
OG0010755	Triticum_urartu|LOC125552169	Aegilops_speltoides|GWHGBFXR018322.1
OG0010758	Triticum_urartu|LOC125552776	Aegilops_speltoides|GWHGBFXR019076.1
OG0010759	Triticum_urartu|LOC125550711	Aegilops_speltoides|GWHGBFXR017035.1
OG0010760	Triticum_urartu|LOC125551277	Aegilops_speltoides|GWHGBFXR017536.1
OG0010761	Triticum_urartu|LOC125552447	Aegilops_speltoides|GWHGBFXR018419.1
OG0010763	Triticum_urartu|LOC125554202	Aegilops_speltoides|GWHGBFXR019128.1
OG0010764	Triticum_urartu|LOC125553500	Aegilops_speltoides|GWHGBFXR016827.1
OG0010765	Triticum_urartu|LOC125551560	Aegilops_speltoides|GWHGBFXR017831.1
OG0010766	Triticum_urartu|LOC125552270	Aegilops_speltoides|GWHGBFXR018534.1
OG0010767	Triticum_urartu|LOC125550902	Aegilops_speltoides|GWHGBFXR017291.1
OG0010768	Triticum_urartu|LOC125551852	Aegilops_speltoides|GWHGBFXR018004.1
OG0010769	Triticum_urartu|LOC125553792	Aegilops_speltoides|GWHGBFXR017957.1
OG0010770	Triticum_urartu|LOC125552252	Aegilops_speltoides|GWHGBFXR018559.1
OG0010771	Triticum_urartu|LOC125552914	Aegilops_speltoides|GWHGBFXR019523.1
OG0010772	Triticum_urartu|LOC125550777	Aegilops_speltoides|GWHGBFXR017175.1
OG0010773	Triticum_urartu|LOC125528241	Aegilops_speltoides|GWHGBFXR019384.1
OG0010774	Triticum_urartu|LOC125552788	Aegilops_speltoides|GWHGBFXR019062.1
OG0010775	Triticum_urartu|LOC125550971	Aegilops_speltoides|GWHGBFXR017320.1
OG0010776	Triticum_urartu|LOC125553952	Aegilops_speltoides|GWHGBFXR018208.1
OG0010777	Triticum_urartu|LOC125550630	Aegilops_speltoides|GWHGBFXR016924.1
OG0010779	Triticum_urartu|LOC125552870, Triticum_urartu|LOC125529010	Aegilops_speltoides|GWHGBFXR016253.1
OG0010781	Triticum_urartu|LOC125552727	Aegilops_speltoides|GWHGBFXR018991.1
OG0010782	Triticum_urartu|LOC125550451	Aegilops_speltoides|GWHGBFXR016693.1
OG0010784	Triticum_urartu|LOC125552716	Aegilops_speltoides|GWHGBFXR018978.1
OG0010785	Triticum_urartu|LOC125551737	Aegilops_speltoides|GWHGBFXR017850.1
OG0010786	Triticum_urartu|LOC125552582	Aegilops_speltoides|GWHGBFXR018807.1
OG0010787	Triticum_urartu|LOC125528488	Aegilops_speltoides|GWHGBFXR019531.1
OG0010788	Triticum_urartu|LOC125551246, Triticum_urartu|LOC125551881	Aegilops_speltoides|GWHGBFXR018036.1
OG0010789	Triticum_urartu|LOC125551050	Aegilops_speltoides|GWHGBFXR017327.1
OG0010790	Triticum_urartu|LOC125552937, Triticum_urartu|LOC125552941	Aegilops_speltoides|GWHGBFXR019500.1
OG0010791	Triticum_urartu|LOC125551589	Aegilops_speltoides|GWHGBFXR017894.1
OG0010792	Triticum_urartu|LOC125531131	Aegilops_speltoides|GWHGBFXR018859.1
OG0010794	Triticum_urartu|LOC125511326	Aegilops_speltoides|GWHGBFXR019428.1
OG0010795	Triticum_urartu|LOC125551518	Aegilops_speltoides|GWHGBFXR017687.1
OG0010797	Triticum_urartu|LOC125529825	Aegilops_speltoides|GWHGBFXR018634.1
OG0010798	Triticum_urartu|LOC125551495	Aegilops_speltoides|GWHGBFXR017719.1
OG0010799	Triticum_urartu|LOC125552472	Aegilops_speltoides|GWHGBFXR018686.1
OG0010800	Triticum_urartu|LOC125554256	Aegilops_speltoides|GWHGBFXR017445.1, Aegilops_speltoides|GWHGBFXR022704.1
OG0010802	Triticum_urartu|LOC125552373	Aegilops_speltoides|GWHGBFXR018485.1
OG0010803	Triticum_urartu|LOC125550734	Aegilops_speltoides|GWHGBFXR017048.1
OG0010804	Triticum_urartu|LOC125552305	Aegilops_speltoides|GWHGBFXR018494.1
OG0010806	Triticum_urartu|LOC125552045	Aegilops_speltoides|GWHGBFXR018228.1
OG0010807	Triticum_urartu|LOC125551899, Triticum_urartu|LOC125551905	Aegilops_speltoides|GWHGBFXR018077.1
OG0010808	Triticum_urartu|LOC125554190	Aegilops_speltoides|GWHGBFXR019073.1
OG0010809	Triticum_urartu|LOC125551990	Aegilops_speltoides|GWHGBFXR018167.1
OG0010810	Triticum_urartu|LOC125552265	Aegilops_speltoides|GWHGBFXR018544.1
OG0010811	Triticum_urartu|LOC125553615	Aegilops_speltoides|GWHGBFXR017151.1
OG0010812	Triticum_urartu|LOC125554657	Aegilops_speltoides|GWHGBFXR018591.1
OG0010813	Triticum_urartu|LOC125551525	Aegilops_speltoides|GWHGBFXR017875.1
OG0010814	Triticum_urartu|LOC125507560	Aegilops_speltoides|GWHGBFXR019412.1
OG0010815	Triticum_urartu|LOC125552195	Aegilops_speltoides|GWHGBFXR018636.1
OG0010816	Triticum_urartu|LOC125552576	Aegilops_speltoides|GWHGBFXR018777.1
OG0010817	Triticum_urartu|LOC125552093	Aegilops_speltoides|GWHGBFXR018246.1
OG0010820	Triticum_urartu|LOC125554148	Aegilops_speltoides|GWHGBFXR018881.1
OG0010821	Triticum_urartu|LOC125553721, Triticum_urartu|LOC125553722	Aegilops_speltoides|GWHGBFXR017473.1
OG0010823	Triticum_urartu|LOC125552728	Aegilops_speltoides|GWHGBFXR018990.1
OG0010824	Triticum_urartu|LOC125550434	Aegilops_speltoides|GWHGBFXR016629.1
OG0010825	Triticum_urartu|LOC125511555, Triticum_urartu|LOC125507619	Aegilops_speltoides|GWHGBFXR019805.1
OG0010826	Triticum_urartu|LOC125550447	Aegilops_speltoides|GWHGBFXR016688.1
OG0010827	Triticum_urartu|LOC125554121	Aegilops_speltoides|GWHGBFXR018819.1
OG0010829	Triticum_urartu|LOC125551533	Aegilops_speltoides|GWHGBFXR017917.1
OG0010831	Triticum_urartu|LOC125551695	Aegilops_speltoides|GWHGBFXR017829.1
OG0010832	Triticum_urartu|LOC125551851	Aegilops_speltoides|GWHGBFXR017993.1
OG0010833	Triticum_urartu|LOC125553448	Aegilops_speltoides|GWHGBFXR016637.1
OG0010834	Triticum_urartu|LOC125552585	Aegilops_speltoides|GWHGBFXR018802.1
OG0010835	Triticum_urartu|LOC125551143	Aegilops_speltoides|GWHGBFXR018381.1
OG0010836	Triticum_urartu|LOC125528303	Aegilops_speltoides|GWHGBFXR018997.1
OG0010837	Triticum_urartu|LOC125550684, Triticum_urartu|LOC125527549	Aegilops_speltoides|GWHGBFXR016995.1
OG0010839	Triticum_urartu|LOC125552217	Aegilops_speltoides|GWHGBFXR018595.1
OG0010840	Triticum_urartu|LOC125553942	Aegilops_speltoides|GWHGBFXR018231.1
OG0010845	Triticum_urartu|LOC125551908, Triticum_urartu|LOC125551964	Aegilops_speltoides|GWHGBFXR018073.1
OG0010846	Triticum_urartu|LOC125552860	Aegilops_speltoides|GWHGBFXR019206.1
OG0010848	Triticum_urartu|LOC125551924	Aegilops_speltoides|GWHGBFXR018086.1
OG0010849	Triticum_urartu|LOC125551704	Aegilops_speltoides|GWHGBFXR017746.1
OG0010851	Triticum_urartu|LOC125552243	Aegilops_speltoides|GWHGBFXR018561.1
OG0010852	Triticum_urartu|LOC125550385	Aegilops_speltoides|GWHGBFXR016628.1
OG0010853	Triticum_urartu|LOC125554237	Aegilops_speltoides|GWHGBFXR016264.1
OG0010856	Triticum_urartu|LOC125551709	Aegilops_speltoides|GWHGBFXR017910.1
OG0010858	Triticum_urartu|LOC125552790	Aegilops_speltoides|GWHGBFXR019059.1
OG0010859	Triticum_urartu|LOC125550123	Aegilops_speltoides|GWHGBFXR016287.1
OG0010861	Triticum_urartu|LOC125551747	Aegilops_speltoides|GWHGBFXR017920.1
OG0010862	Triticum_urartu|LOC125550840	Aegilops_speltoides|GWHGBFXR017131.1
OG0010863	Triticum_urartu|LOC125552002	Aegilops_speltoides|GWHGBFXR018204.1
OG0010865	Triticum_urartu|LOC125551054	Aegilops_speltoides|GWHGBFXR017333.1
OG0010866	Triticum_urartu|LOC125511636	Aegilops_speltoides|GWHGBFXR019877.1
OG0010867	Triticum_urartu|LOC125550726	Aegilops_speltoides|GWHGBFXR017053.1
OG0010868	Triticum_urartu|LOC125552609	Aegilops_speltoides|GWHGBFXR018838.1
OG0010869	Triticum_urartu|LOC125550864	Aegilops_speltoides|GWHGBFXR017238.1
OG0010870	Triticum_urartu|LOC125550791	Aegilops_speltoides|GWHGBFXR017062.1
OG0010871	Triticum_urartu|LOC125553951	Aegilops_speltoides|GWHGBFXR018209.1
OG0010872	Triticum_urartu|LOC125528701	Aegilops_speltoides|GWHGBFXR017205.1
OG0010873	Triticum_urartu|LOC125552116	Aegilops_speltoides|GWHGBFXR018279.1
OG0010874	Triticum_urartu|LOC125551544	Aegilops_speltoides|GWHGBFXR017640.1
OG0010875	Triticum_urartu|LOC125552780	Aegilops_speltoides|GWHGBFXR019071.1
OG0010876	Triticum_urartu|LOC125511499	Aegilops_speltoides|GWHGBFXR019730.1
OG0010877	Triticum_urartu|LOC125554122	Aegilops_speltoides|GWHGBFXR018820.1
OG0010878	Triticum_urartu|LOC125552712	Aegilops_speltoides|GWHGBFXR018981.1
OG0010879	Triticum_urartu|LOC125550521	Aegilops_speltoides|GWHGBFXR016783.1
OG0010880	Triticum_urartu|LOC125511442	Aegilops_speltoides|GWHGBFXR019641.1
OG0010881	Triticum_urartu|LOC125552633	Aegilops_speltoides|GWHGBFXR018817.1
OG0010882	Triticum_urartu|LOC125551133	Aegilops_speltoides|GWHGBFXR017422.1
OG0010883	Triticum_urartu|LOC125550533	Aegilops_speltoides|GWHGBFXR016806.1
OG0010885	Triticum_urartu|LOC125552567	Aegilops_speltoides|GWHGBFXR018774.1
OG0010886	Triticum_urartu|LOC125551793	Aegilops_speltoides|GWHGBFXR017516.1
OG0010887	Triticum_urartu|LOC125550183	Aegilops_speltoides|GWHGBFXR016352.1
OG0010888	Triticum_urartu|LOC125550585	Aegilops_speltoides|GWHGBFXR016859.1
OG0010890	Triticum_urartu|LOC125550612, Triticum_urartu|LOC125550617	Aegilops_speltoides|GWHGBFXR016908.1
OG0010891	Triticum_urartu|LOC125552781	Aegilops_speltoides|GWHGBFXR019070.1
OG0010893	Triticum_urartu|LOC125551890	Aegilops_speltoides|GWHGBFXR018064.1
OG0010894	Triticum_urartu|LOC125551530	Aegilops_speltoides|GWHGBFXR017967.1
OG0010895	Triticum_urartu|LOC125506469	Aegilops_speltoides|GWHGBFXR019759.1
OG0010896	Triticum_urartu|LOC125530806	Aegilops_speltoides|GWHGBFXR017966.1
OG0010897	Triticum_urartu|LOC125552418	Aegilops_speltoides|GWHGBFXR018401.1
OG0010898	Triticum_urartu|LOC125550191, Triticum_urartu|LOC125550204, Triticum_urartu|LOC125550190, Triticum_urartu|LOC125550203	Aegilops_speltoides|GWHGBFXR016361.1
OG0010899	Triticum_urartu|LOC125511273	Aegilops_speltoides|GWHGBFXR019471.1
OG0010900	Triticum_urartu|LOC125551464	Aegilops_speltoides|GWHGBFXR017686.1
OG0010901	Triticum_urartu|LOC125529764	Aegilops_speltoides|GWHGBFXR016695.1
OG0010902	Triticum_urartu|LOC125552315	Aegilops_speltoides|GWHGBFXR018506.1
OG0010904	Triticum_urartu|LOC125552257	Aegilops_speltoides|GWHGBFXR018556.1
OG0010905	Triticum_urartu|LOC125506417	Aegilops_speltoides|GWHGBFXR019694.1
OG0010906	Triticum_urartu|LOC125552841	Aegilops_speltoides|GWHGBFXR019183.1
OG0010907	Triticum_urartu|LOC125550714	Aegilops_speltoides|GWHGBFXR017030.1
OG0010909	Triticum_urartu|LOC125551575	Aegilops_speltoides|GWHGBFXR017882.1
OG0010911	Triticum_urartu|LOC125521163	Aegilops_speltoides|GWHGBFXR017167.1
OG0010912	Triticum_urartu|LOC125553473	Aegilops_speltoides|GWHGBFXR016716.1
OG0010913	Triticum_urartu|LOC125551669	Aegilops_speltoides|GWHGBFXR017648.1
OG0010915	Triticum_urartu|LOC125551471	Aegilops_speltoides|GWHGBFXR017680.1
OG0010916	Triticum_urartu|LOC125552046	Aegilops_speltoides|GWHGBFXR018232.1
OG0010917	Triticum_urartu|LOC125506354	Aegilops_speltoides|GWHGBFXR017542.1
OG0010918	Triticum_urartu|LOC125552887	Aegilops_speltoides|GWHGBFXR019272.1
OG0010921	Triticum_urartu|LOC125550220	Aegilops_speltoides|GWHGBFXR016400.1
OG0010922	Triticum_urartu|LOC125552340	Aegilops_speltoides|GWHGBFXR018524.1
OG0010924	Triticum_urartu|LOC125551067, Triticum_urartu|LOC125551070, Triticum_urartu|LOC125551072	Aegilops_speltoides|GWHGBFXR017351.1
OG0010925	Triticum_urartu|LOC125552734, Triticum_urartu|LOC125553069	Aegilops_speltoides|GWHGBFXR019006.1
OG0010927	Triticum_urartu|LOC125550222	Aegilops_speltoides|GWHGBFXR016392.1
OG0010928	Triticum_urartu|LOC125507571	Aegilops_speltoides|GWHGBFXR019544.1
OG0010929	Triticum_urartu|LOC125553532	Aegilops_speltoides|GWHGBFXR016936.1
OG0010930	Triticum_urartu|LOC125552207, Triticum_urartu|LOC125552208	Aegilops_speltoides|GWHGBFXR018613.1
OG0010931	Triticum_urartu|LOC125551245	Aegilops_speltoides|GWHGBFXR017860.1
OG0010933	Triticum_urartu|LOC125552194	Aegilops_speltoides|GWHGBFXR018635.1
OG0010934	Triticum_urartu|LOC125554240	Aegilops_speltoides|GWHGBFXR016261.1
OG0010935	Triticum_urartu|LOC125550273	Aegilops_speltoides|GWHGBFXR016482.1
OG0010936	Triticum_urartu|LOC125554130	Aegilops_speltoides|GWHGBFXR018890.1
OG0010937	Triticum_urartu|LOC125550781	Aegilops_speltoides|GWHGBFXR017182.1
OG0010938	Triticum_urartu|LOC125552564	Aegilops_speltoides|GWHGBFXR018769.1
OG0010940	Triticum_urartu|LOC125551660	Aegilops_speltoides|GWHGBFXR017729.1
OG0010941	Triticum_urartu|LOC125551813	Aegilops_speltoides|GWHGBFXR017764.1
OG0010943	Triticum_urartu|LOC125550835	Aegilops_speltoides|GWHGBFXR017136.1
OG0010944	Triticum_urartu|LOC125552794	Aegilops_speltoides|GWHGBFXR019100.1
OG0010945	Triticum_urartu|LOC125529127	Aegilops_speltoides|GWHGBFXR019245.1
OG0010946	Triticum_urartu|LOC125551765	Aegilops_speltoides|GWHGBFXR017934.1
OG0010947	Triticum_urartu|LOC125552417	Aegilops_speltoides|GWHGBFXR018402.1
OG0010948	Triticum_urartu|LOC125550291	Aegilops_speltoides|GWHGBFXR016503.1
OG0010950	Triticum_urartu|LOC125551427	Aegilops_speltoides|GWHGBFXR017797.1
OG0010951	Triticum_urartu|LOC125550891	Aegilops_speltoides|GWHGBFXR017308.1
OG0010952	Triticum_urartu|LOC125551714	Aegilops_speltoides|GWHGBFXR017964.1
OG0010953	Triticum_urartu|LOC125552505	Aegilops_speltoides|GWHGBFXR018712.1
OG0010954	Triticum_urartu|LOC125551396	Aegilops_speltoides|GWHGBFXR017953.1
OG0010955	Triticum_urartu|LOC125551328	Aegilops_speltoides|GWHGBFXR017618.1
OG0010956	Triticum_urartu|LOC125550452	Aegilops_speltoides|GWHGBFXR016694.1
OG0010957	Triticum_urartu|LOC125552662	Aegilops_speltoides|GWHGBFXR018882.1
OG0010958	Triticum_urartu|LOC125550340	Aegilops_speltoides|GWHGBFXR016574.1
OG0010959	Triticum_urartu|LOC125551941	Aegilops_speltoides|GWHGBFXR018116.1
OG0010960	Triticum_urartu|LOC125550193	Aegilops_speltoides|GWHGBFXR016359.1
OG0010961	Triticum_urartu|LOC125552146	Aegilops_speltoides|GWHGBFXR018303.1
OG0010962	Triticum_urartu|LOC125511448	Aegilops_speltoides|GWHGBFXR019639.1
OG0010963	Triticum_urartu|LOC125550729	Aegilops_speltoides|GWHGBFXR017054.1
OG0010964	Triticum_urartu|LOC125507577	Aegilops_speltoides|GWHGBFXR019593.1
OG0010965	Triticum_urartu|LOC125511488	Aegilops_speltoides|GWHGBFXR019716.1
OG0010966	Triticum_urartu|LOC125551931	Aegilops_speltoides|GWHGBFXR018101.1
OG0010969	Triticum_urartu|LOC125552929	Aegilops_speltoides|GWHGBFXR019304.1
OG0010970	Triticum_urartu|LOC125554018	Aegilops_speltoides|GWHGBFXR018584.1
OG0010971	Triticum_urartu|LOC125550308	Aegilops_speltoides|GWHGBFXR016516.1
OG0010972	Triticum_urartu|LOC125511455	Aegilops_speltoides|GWHGBFXR019603.1
OG0010973	Triticum_urartu|LOC125550962	Aegilops_speltoides|GWHGBFXR017313.1
OG0010974	Triticum_urartu|LOC125551528	Aegilops_speltoides|GWHGBFXR017968.1
OG0010975	Triticum_urartu|LOC125550666	Aegilops_speltoides|GWHGBFXR016958.1
OG0010976	Triticum_urartu|LOC125551361	Aegilops_speltoides|GWHGBFXR017653.1
OG0010978	Triticum_urartu|LOC125552613	Aegilops_speltoides|GWHGBFXR018833.1
OG0010979	Triticum_urartu|LOC125551203	Aegilops_speltoides|GWHGBFXR017840.1
