Orthogroup	Triticum_urartu	Aegilops_tauschii
OG0006493	Triticum_urartu|LOC125551108	Aegilops_tauschii|LOC109762990
OG0006494	Triticum_urartu|LOC125554658	Aegilops_tauschii|LOC109757821
OG0006496	Triticum_urartu|LOC125554777, Triticum_urartu|LOC125512267	Aegilops_tauschii|LOC109775299
OG0006499	Triticum_urartu|LOC125550983, Triticum_urartu|LOC125551066	Aegilops_tauschii|LOC109762976
OG0006500	Triticum_urartu|LOC125552726	Aegilops_tauschii|LOC109774594
OG0006501	Triticum_urartu|LOC125551433	Aegilops_tauschii|LOC109740368
OG0006502	Triticum_urartu|LOC125552868	Aegilops_tauschii|LOC109773812
OG0006505	Triticum_urartu|LOC125550988	Aegilops_tauschii|LOC109773625
OG0006507	Triticum_urartu|LOC125550629	Aegilops_tauschii|LOC109763320, Aegilops_tauschii|LOC109763290
OG0006509	Triticum_urartu|LOC125554207	Aegilops_tauschii|LOC109753448
OG0006509	Triticum_urartu|LOC125554208	Aegilops_tauschii|LOC109753448
OG0006510	Triticum_urartu|LOC125551036	Aegilops_tauschii|LOC109746010
OG0006511	Triticum_urartu|LOC125552267, Triticum_urartu|LOC125552274	Aegilops_tauschii|LOC109740353
OG0006512	Triticum_urartu|LOC125550663, Triticum_urartu|LOC125527098	Aegilops_tauschii|LOC109758945
OG0006513	Triticum_urartu|LOC125552310, Triticum_urartu|LOC125552380	Aegilops_tauschii|LOC109740234
OG0006514	Triticum_urartu|LOC125551630	Aegilops_tauschii|LOC109740382, Aegilops_tauschii|LOC109741866
OG0006515	Triticum_urartu|LOC125553891	Aegilops_tauschii|LOC109769727, Aegilops_tauschii|LOC109780134
OG0006518	Triticum_urartu|LOC125550505, Triticum_urartu|LOC125550507	Aegilops_tauschii|LOC109772992
OG0006519	Triticum_urartu|LOC125508204	Aegilops_tauschii|LOC109744367
OG0006520	Triticum_urartu|LOC125550135, Triticum_urartu|LOC125550141	Aegilops_tauschii|LOC109767730
OG0006521	Triticum_urartu|LOC125552754, Triticum_urartu|LOC125552901	Aegilops_tauschii|LOC109733398
OG0006522	Triticum_urartu|LOC125550937	Aegilops_tauschii|LOC109744042
OG0006524	Triticum_urartu|LOC125551007	Aegilops_tauschii|LOC109773620
OG0006525	Triticum_urartu|LOC125550535, Triticum_urartu|LOC125522400	Aegilops_tauschii|LOC109748437
OG0006526	Triticum_urartu|LOC125552067, Triticum_urartu|LOC125552071	Aegilops_tauschii|LOC109733436
OG0006527	Triticum_urartu|LOC125532616, Triticum_urartu|LOC125506985, Triticum_urartu|LOC125554770	Aegilops_tauschii|LOC109761798
OG0006530	Triticum_urartu|LOC125550603, Triticum_urartu|LOC125550608	Aegilops_tauschii|LOC109775599
OG0006531	Triticum_urartu|LOC125551718, Triticum_urartu|LOC125551719	Aegilops_tauschii|LOC109740649
OG0006533	Triticum_urartu|LOC125552096	Aegilops_tauschii|LOC109780257
OG0006534	Triticum_urartu|LOC125552128	Aegilops_tauschii|LOC109745265
OG0006535	Triticum_urartu|LOC125552433, Triticum_urartu|LOC125528673	Aegilops_tauschii|LOC109744476
OG0006536	Triticum_urartu|LOC125552495, Triticum_urartu|LOC125554066	Aegilops_tauschii|LOC109738630
OG0006537	Triticum_urartu|LOC125551693	Aegilops_tauschii|LOC109757659
OG0006539	Triticum_urartu|LOC125551477, Triticum_urartu|LOC125551479	Aegilops_tauschii|LOC109745125
OG0006540	Triticum_urartu|LOC125554155	Aegilops_tauschii|LOC109779065
OG0006543	Triticum_urartu|LOC125554116	Aegilops_tauschii|LOC109743327
OG0006544	Triticum_urartu|LOC125551563, Triticum_urartu|LOC125551564	Aegilops_tauschii|LOC109755196
OG0006548	Triticum_urartu|LOC125551335, Triticum_urartu|LOC125551690	Aegilops_tauschii|LOC109782513
OG0006549	Triticum_urartu|LOC125551248, Triticum_urartu|LOC125551366	Aegilops_tauschii|LOC109732315
OG0006550	Triticum_urartu|LOC125552607	Aegilops_tauschii|LOC109772852
OG0006551	Triticum_urartu|LOC125554829	Aegilops_tauschii|LOC109740357
OG0006552	Triticum_urartu|LOC125552032, Triticum_urartu|LOC125552039	Aegilops_tauschii|LOC109739101
OG0006553	Triticum_urartu|LOC125529156, Triticum_urartu|LOC125550469	Aegilops_tauschii|LOC109755596
OG0006555	Triticum_urartu|LOC125556028	Aegilops_tauschii|LOC109764437
OG0006556	Triticum_urartu|LOC125528017	Aegilops_tauschii|LOC109767067
OG0006559	Triticum_urartu|LOC125527943	Aegilops_tauschii|LOC109772263
OG0006560	Triticum_urartu|LOC125507932, Triticum_urartu|LOC125529589	Aegilops_tauschii|LOC109749218
OG0006565	Triticum_urartu|LOC125508934	Aegilops_tauschii|LOC109786652
OG0006565	Triticum_urartu|LOC125508936	Aegilops_tauschii|LOC109786652
OG0006566	Triticum_urartu|LOC125556070	Aegilops_tauschii|LOC109758690
OG0006567	Triticum_urartu|LOC125509702, Triticum_urartu|LOC125529574	Aegilops_tauschii|LOC109751573
OG0006568	Triticum_urartu|LOC125553254, Triticum_urartu|LOC125553255	Aegilops_tauschii|LOC109772523
OG0006573	Triticum_urartu|LOC125531883	Aegilops_tauschii|LOC109766931
OG0006574	Triticum_urartu|LOC125555879	Aegilops_tauschii|LOC109782958
OG0006575	Triticum_urartu|LOC125556139	Aegilops_tauschii|LOC109743837
OG0006576	Triticum_urartu|LOC125508684, Triticum_urartu|LOC125531462	Aegilops_tauschii|LOC109746038
OG0006578	Triticum_urartu|LOC125508956, Triticum_urartu|LOC125508963	Aegilops_tauschii|LOC109767418
OG0006579	Triticum_urartu|LOC125508641, Triticum_urartu|LOC125508644	Aegilops_tauschii|LOC109733405
OG0006580	Triticum_urartu|LOC125511122	Aegilops_tauschii|LOC109760242
OG0006584	Triticum_urartu|LOC125508586	Aegilops_tauschii|LOC109782960
OG0006586	Triticum_urartu|LOC125508784, Triticum_urartu|LOC125508788	Aegilops_tauschii|LOC109763438
OG0006588	Triticum_urartu|LOC125526518	Aegilops_tauschii|LOC109734988
OG0006588	Triticum_urartu|LOC125509320	Aegilops_tauschii|LOC109769142
OG0006589	Triticum_urartu|LOC125509369	Aegilops_tauschii|LOC109783003
OG0006593	Triticum_urartu|LOC125554359	Aegilops_tauschii|LOC109745741
OG0006594	Triticum_urartu|LOC125528707, Triticum_urartu|LOC125509894	Aegilops_tauschii|LOC109766937
OG0006595	Triticum_urartu|LOC125508796	Aegilops_tauschii|LOC109787639
OG0006596	Triticum_urartu|LOC125507768, Triticum_urartu|LOC125507771	Aegilops_tauschii|LOC109744779
OG0006597	Triticum_urartu|LOC125506602, Triticum_urartu|LOC125509752	Aegilops_tauschii|LOC109786128
OG0006598	Triticum_urartu|LOC125510243	Aegilops_tauschii|LOC109760403
OG0006598	Triticum_urartu|LOC125510247	Aegilops_tauschii|LOC109760403
OG0006599	Triticum_urartu|LOC125508163	Aegilops_tauschii|LOC109736354
OG0006601	Triticum_urartu|LOC125553120	Aegilops_tauschii|LOC109763820
OG0006602	Triticum_urartu|LOC125509426, Triticum_urartu|LOC125509430	Aegilops_tauschii|LOC109766271
OG0006603	Triticum_urartu|LOC125510426, Triticum_urartu|LOC125510427	Aegilops_tauschii|LOC109760838
OG0006606	Triticum_urartu|LOC125508861	Aegilops_tauschii|LOC109779062
OG0006607	Triticum_urartu|LOC125508670	Aegilops_tauschii|LOC109769942
OG0006608	Triticum_urartu|LOC125509167	Aegilops_tauschii|LOC109752641
OG0006608	Triticum_urartu|LOC125509213	Aegilops_tauschii|LOC109752641
OG0006609	Triticum_urartu|LOC125530339	Aegilops_tauschii|LOC109733667
OG0006610	Triticum_urartu|LOC125555903	Aegilops_tauschii|LOC109743072
OG0006611	Triticum_urartu|LOC125508986	Aegilops_tauschii|LOC109754694
OG0006614	Triticum_urartu|LOC125539163, Triticum_urartu|LOC125511233	Aegilops_tauschii|LOC109733968
OG0006615	Triticum_urartu|LOC125511145, Triticum_urartu|LOC125511298	Aegilops_tauschii|LOC109782941
OG0006616	Triticum_urartu|LOC125507289	Aegilops_tauschii|LOC109767663
OG0006618	Triticum_urartu|LOC125506998, Triticum_urartu|LOC125506996	Aegilops_tauschii|LOC109771515
OG0006619	Triticum_urartu|LOC125530799	Aegilops_tauschii|LOC109787296
OG0006621	Triticum_urartu|LOC125509014, Triticum_urartu|LOC125509017	Aegilops_tauschii|LOC109731829
OG0006622	Triticum_urartu|LOC125507017, Triticum_urartu|LOC125508872	Aegilops_tauschii|LOC109737683
OG0006626	Triticum_urartu|LOC125509890	Aegilops_tauschii|LOC109734044
OG0006627	Triticum_urartu|LOC125508892, Triticum_urartu|LOC125508897	Aegilops_tauschii|LOC120964893
OG0006628	Triticum_urartu|LOC125509666	Aegilops_tauschii|LOC109768826
OG0006629	Triticum_urartu|LOC125551377	Aegilops_tauschii|LOC109743629
OG0006632	Triticum_urartu|LOC125508679	Aegilops_tauschii|LOC109745723
OG0006633	Triticum_urartu|LOC125527592	Aegilops_tauschii|LOC109737923
OG0006634	Triticum_urartu|LOC125509582	Aegilops_tauschii|LOC109778710
OG0006635	Triticum_urartu|LOC125555418	Aegilops_tauschii|LOC109742489
OG0006637	Triticum_urartu|LOC125510848	Aegilops_tauschii|LOC109732561
OG0006638	Triticum_urartu|LOC125556533	Aegilops_tauschii|LOC109765242
OG0006639	Triticum_urartu|LOC125556060, Triticum_urartu|LOC125556062	Aegilops_tauschii|LOC109755445
OG0006640	Triticum_urartu|LOC125553050	Aegilops_tauschii|LOC109784489
OG0006643	Triticum_urartu|LOC125508957, Triticum_urartu|LOC125508964	Aegilops_tauschii|LOC109767419
OG0006644	Triticum_urartu|LOC125507511	Aegilops_tauschii|LOC120965251
OG0006645	Triticum_urartu|LOC125555946, Triticum_urartu|LOC125508781	Aegilops_tauschii|LOC109758117
OG0006648	Triticum_urartu|LOC125556603	Aegilops_tauschii|LOC109766953
OG0006649	Triticum_urartu|LOC125510063	Aegilops_tauschii|LOC109731676
OG0006650	Triticum_urartu|LOC125507863, Triticum_urartu|LOC125507864	Aegilops_tauschii|LOC109769594
OG0006651	Triticum_urartu|LOC125552948	Aegilops_tauschii|LOC109747180
OG0006652	Triticum_urartu|LOC125530500	Aegilops_tauschii|LOC109737918
OG0006654	Triticum_urartu|LOC125536671	Aegilops_tauschii|LOC109745574
OG0006655	Triticum_urartu|LOC125553000	Aegilops_tauschii|LOC109751714
OG0006656	Triticum_urartu|LOC125510933, Triticum_urartu|LOC125511012	Aegilops_tauschii|LOC109764445
OG0006658	Triticum_urartu|LOC125509038	Aegilops_tauschii|LOC109780794
OG0006659	Triticum_urartu|LOC125507384	Aegilops_tauschii|LOC109787442
OG0006660	Triticum_urartu|LOC125510017, Triticum_urartu|LOC125529350	Aegilops_tauschii|LOC109739242
OG0006661	Triticum_urartu|LOC125537882, Triticum_urartu|LOC125510420	Aegilops_tauschii|LOC109755575
OG0006664	Triticum_urartu|LOC125510365, Triticum_urartu|LOC125510747	Aegilops_tauschii|LOC109765934
OG0006665	Triticum_urartu|LOC125555532	Aegilops_tauschii|LOC109740169, Aegilops_tauschii|LOC109740172
OG0006666	Triticum_urartu|LOC125528466	Aegilops_tauschii|LOC109735713
OG0006667	Triticum_urartu|LOC125527341	Aegilops_tauschii|LOC109755506
OG0006669	Triticum_urartu|LOC125511084, Triticum_urartu|LOC125511173	Aegilops_tauschii|LOC109765193
OG0006672	Triticum_urartu|LOC125509472, Triticum_urartu|LOC125529720	Aegilops_tauschii|LOC109773849
OG0006674	Triticum_urartu|LOC125555907, Triticum_urartu|LOC125555939	Aegilops_tauschii|LOC109769176
OG0006676	Triticum_urartu|LOC125506002, Triticum_urartu|LOC125506003	Aegilops_tauschii|LOC109780201
OG0006677	Triticum_urartu|LOC125509531, Triticum_urartu|LOC125528033	Aegilops_tauschii|LOC109767645
OG0006678	Triticum_urartu|LOC125510703	Aegilops_tauschii|LOC109760886
OG0006681	Triticum_urartu|LOC125509137	Aegilops_tauschii|LOC109770118
OG0006682	Triticum_urartu|LOC125555816	Aegilops_tauschii|LOC109787159
OG0006683	Triticum_urartu|LOC125556615	Aegilops_tauschii|LOC109739881
OG0006686	Triticum_urartu|LOC125509409	Aegilops_tauschii|LOC109750662
OG0006686	Triticum_urartu|LOC125509411	Aegilops_tauschii|LOC109750662
OG0006687	Triticum_urartu|LOC125508648	Aegilops_tauschii|LOC109749260
OG0006689	Triticum_urartu|LOC125508636, Triticum_urartu|LOC125510577	Aegilops_tauschii|LOC109735708
OG0006690	Triticum_urartu|LOC125553304	Aegilops_tauschii|LOC109766319
OG0006691	Triticum_urartu|LOC125530422, Triticum_urartu|LOC125553126	Aegilops_tauschii|LOC109767072
OG0006692	Triticum_urartu|LOC125508822	Aegilops_tauschii|LOC109787642
OG0006693	Triticum_urartu|LOC125508115	Aegilops_tauschii|LOC109779126
OG0006695	Triticum_urartu|LOC125505946, Triticum_urartu|LOC125505956	Aegilops_tauschii|LOC109782588
OG0006697	Triticum_urartu|LOC125508629	Aegilops_tauschii|LOC109774114
OG0006698	Triticum_urartu|LOC125508891, Triticum_urartu|LOC125508896	Aegilops_tauschii|LOC109762802
OG0006699	Triticum_urartu|LOC125555419	Aegilops_tauschii|LOC109742483
OG0006700	Triticum_urartu|LOC125509087, Triticum_urartu|LOC125528518	Aegilops_tauschii|LOC109787307
OG0006701	Triticum_urartu|LOC125506185	Aegilops_tauschii|LOC109762205
OG0006702	Triticum_urartu|LOC125555928, Triticum_urartu|LOC125555929	Aegilops_tauschii|LOC109782213
OG0006703	Triticum_urartu|LOC125528146	Aegilops_tauschii|LOC109760888
OG0006704	Triticum_urartu|LOC125509467, Triticum_urartu|LOC125509469	Aegilops_tauschii|LOC109731886
OG0006705	Triticum_urartu|LOC125508323	Aegilops_tauschii|LOC109763362
OG0006707	Triticum_urartu|LOC125553115, Triticum_urartu|LOC125530617	Aegilops_tauschii|LOC109760711
OG0006708	Triticum_urartu|LOC125528221, Triticum_urartu|LOC125507830	Aegilops_tauschii|LOC109784461
OG0006711	Triticum_urartu|LOC125530208	Aegilops_tauschii|LOC109776344
OG0006712	Triticum_urartu|LOC125531271	Aegilops_tauschii|LOC109778878
OG0006714	Triticum_urartu|LOC125510649, Triticum_urartu|LOC125526752	Aegilops_tauschii|LOC109758703
OG0006715	Triticum_urartu|LOC125509366, Triticum_urartu|LOC125509370	Aegilops_tauschii|LOC109783004
OG0006716	Triticum_urartu|LOC125509484, Triticum_urartu|LOC125509498	Aegilops_tauschii|LOC109774050
OG0006717	Triticum_urartu|LOC125510901, Triticum_urartu|LOC125510907	Aegilops_tauschii|LOC109783016
OG0006718	Triticum_urartu|LOC125508397, Triticum_urartu|LOC125526656	Aegilops_tauschii|LOC109761023
OG0006720	Triticum_urartu|LOC125529153, Triticum_urartu|LOC125508002	Aegilops_tauschii|LOC109735260
OG0006721	Triticum_urartu|LOC125529304	Aegilops_tauschii|LOC109743477
OG0006722	Triticum_urartu|LOC125510839, Triticum_urartu|LOC125507412	Aegilops_tauschii|LOC109732566
OG0006725	Triticum_urartu|LOC125554916	Aegilops_tauschii|LOC109754575
OG0006726	Triticum_urartu|LOC125553157	Aegilops_tauschii|LOC109784353
OG0006727	Triticum_urartu|LOC125554948	Aegilops_tauschii|LOC109751421, Aegilops_tauschii|LOC120965443
OG0006732	Triticum_urartu|LOC125555917	Aegilops_tauschii|LOC109769583
OG0006733	Triticum_urartu|LOC125506202	Aegilops_tauschii|LOC109756055
OG0006734	Triticum_urartu|LOC125555899	Aegilops_tauschii|LOC109737984
OG0006736	Triticum_urartu|LOC125508363, Triticum_urartu|LOC125508929	Aegilops_tauschii|LOC109741377
OG0006740	Triticum_urartu|LOC125508623	Aegilops_tauschii|LOC109782699
OG0006742	Triticum_urartu|LOC125507114, Triticum_urartu|LOC125507223	Aegilops_tauschii|LOC109759851
OG0006747	Triticum_urartu|LOC125509410, Triticum_urartu|LOC125509412	Aegilops_tauschii|LOC109750644
OG0006749	Triticum_urartu|LOC125555958, Triticum_urartu|LOC125555959	Aegilops_tauschii|LOC109787621
OG0006750	Triticum_urartu|LOC125553266, Triticum_urartu|LOC125553269	Aegilops_tauschii|LOC109777123
OG0006751	Triticum_urartu|LOC125509298	Aegilops_tauschii|LOC109772046
OG0006752	Triticum_urartu|LOC125556033, Triticum_urartu|LOC125530686	Aegilops_tauschii|LOC109770103
OG0006754	Triticum_urartu|LOC125543471, Triticum_urartu|LOC125509396	Aegilops_tauschii|LOC109772454
OG0006755	Triticum_urartu|LOC125509037, Triticum_urartu|LOC125509048	Aegilops_tauschii|LOC109780793
OG0006757	Triticum_urartu|LOC125510484	Aegilops_tauschii|LOC109767554
OG0006758	Triticum_urartu|LOC125553276, Triticum_urartu|LOC125554756, Triticum_urartu|LOC125555022	Aegilops_tauschii|LOC109733665
OG0006759	Triticum_urartu|LOC125510208, Triticum_urartu|LOC125510217	Aegilops_tauschii|LOC109753683
OG0006760	Triticum_urartu|LOC125508875, Triticum_urartu|LOC125508955	Aegilops_tauschii|LOC109754034
OG0006763	Triticum_urartu|LOC125505966	Aegilops_tauschii|LOC109786479
OG0006764	Triticum_urartu|LOC125509418	Aegilops_tauschii|LOC109750663
OG0006765	Triticum_urartu|LOC125511146, Triticum_urartu|LOC125511299	Aegilops_tauschii|LOC109782942
OG0006766	Triticum_urartu|LOC125508990	Aegilops_tauschii|LOC109766326
OG0006767	Triticum_urartu|LOC125555564	Aegilops_tauschii|LOC109757513
OG0006770	Triticum_urartu|LOC125552991, Triticum_urartu|LOC125552995	Aegilops_tauschii|LOC109771542
OG0006773	Triticum_urartu|LOC125555810	Aegilops_tauschii|LOC109741384
OG0006774	Triticum_urartu|LOC125510559	Aegilops_tauschii|LOC109770060, Aegilops_tauschii|LOC109755521
OG0006775	Triticum_urartu|LOC125509107	Aegilops_tauschii|LOC109786467
OG0006776	Triticum_urartu|LOC125510963	Aegilops_tauschii|LOC109777597
OG0006780	Triticum_urartu|LOC125509497, Triticum_urartu|LOC125527982	Aegilops_tauschii|LOC109731888
OG0006781	Triticum_urartu|LOC125516677	Aegilops_tauschii|LOC109757231
OG0006782	Triticum_urartu|LOC125543793, Triticum_urartu|LOC125510825	Aegilops_tauschii|LOC109759135
OG0006783	Triticum_urartu|LOC125530034	Aegilops_tauschii|LOC109780698
OG0006784	Triticum_urartu|LOC125552965	Aegilops_tauschii|LOC109754576
OG0006786	Triticum_urartu|LOC125554773	Aegilops_tauschii|LOC109772032
OG0006787	Triticum_urartu|LOC125506831	Aegilops_tauschii|LOC109774869
OG0006788	Triticum_urartu|LOC125555397	Aegilops_tauschii|LOC109757525
OG0006789	Triticum_urartu|LOC125555948	Aegilops_tauschii|LOC109781078
OG0006790	Triticum_urartu|LOC125509136	Aegilops_tauschii|LOC109770114, Aegilops_tauschii|LOC109770117
OG0006791	Triticum_urartu|LOC125509449	Aegilops_tauschii|LOC109774003
OG0006793	Triticum_urartu|LOC125506621	Aegilops_tauschii|LOC109767413
OG0006794	Triticum_urartu|LOC125551689, Triticum_urartu|LOC125507902	Aegilops_tauschii|LOC109787097
OG0006795	Triticum_urartu|LOC125507743, Triticum_urartu|LOC125507747	Aegilops_tauschii|LOC109753796
OG0006796	Triticum_urartu|LOC125507929	Aegilops_tauschii|LOC109742821
OG0006802	Triticum_urartu|LOC125508652	Aegilops_tauschii|LOC109769939
OG0006803	Triticum_urartu|LOC125509700	Aegilops_tauschii|LOC109751593
OG0006804	Triticum_urartu|LOC125507791, Triticum_urartu|LOC125507792	Aegilops_tauschii|LOC109771901
OG0006805	Triticum_urartu|LOC125516577	Aegilops_tauschii|LOC109749645
OG0006807	Triticum_urartu|LOC125556480, Triticum_urartu|LOC125556481	Aegilops_tauschii|LOC109733626
OG0006808	Triticum_urartu|LOC125505945, Triticum_urartu|LOC125505957	Aegilops_tauschii|LOC109782587
OG0006809	Triticum_urartu|LOC125550858, Triticum_urartu|LOC125510665	Aegilops_tauschii|LOC109743484
OG0006810	Triticum_urartu|LOC125508739	Aegilops_tauschii|LOC109782214
OG0006811	Triticum_urartu|LOC125547446	Aegilops_tauschii|LOC109769206
OG0006812	Triticum_urartu|LOC125509557, Triticum_urartu|LOC125530790	Aegilops_tauschii|LOC109763250
OG0006813	Triticum_urartu|LOC125509190	Aegilops_tauschii|LOC109775940
OG0006814	Triticum_urartu|LOC125556130, Triticum_urartu|LOC125556152	Aegilops_tauschii|LOC109763249
OG0006815	Triticum_urartu|LOC125508692	Aegilops_tauschii|LOC109760899
OG0006817	Triticum_urartu|LOC125508624	Aegilops_tauschii|LOC109756331
OG0006819	Triticum_urartu|LOC125511141	Aegilops_tauschii|LOC109739803
OG0006823	Triticum_urartu|LOC125510191, Triticum_urartu|LOC125510196	Aegilops_tauschii|LOC109733635
OG0006824	Triticum_urartu|LOC125511103, Triticum_urartu|LOC125511290	Aegilops_tauschii|LOC109760657
OG0006825	Triticum_urartu|LOC125508801	Aegilops_tauschii|LOC109747768
OG0006826	Triticum_urartu|LOC125509588, Triticum_urartu|LOC125509621	Aegilops_tauschii|LOC109778706
OG0006830	Triticum_urartu|LOC125510204	Aegilops_tauschii|LOC109778141
OG0006832	Triticum_urartu|LOC125530487	Aegilops_tauschii|LOC109735218
OG0006833	Triticum_urartu|LOC125508735	Aegilops_tauschii|LOC109735512
OG0006834	Triticum_urartu|LOC125555787	Aegilops_tauschii|LOC109763504
OG0006835	Triticum_urartu|LOC125556195, Triticum_urartu|LOC125556198	Aegilops_tauschii|LOC109740643
OG0006836	Triticum_urartu|LOC125508922	Aegilops_tauschii|LOC109732206
OG0006836	Triticum_urartu|LOC125531266	Aegilops_tauschii|LOC109732206
OG0006837	Triticum_urartu|LOC125508661	Aegilops_tauschii|LOC109769948
OG0006839	Triticum_urartu|LOC125539166, Triticum_urartu|LOC125511237	Aegilops_tauschii|LOC109733966
OG0006840	Triticum_urartu|LOC125509687	Aegilops_tauschii|LOC109764871
OG0006841	Triticum_urartu|LOC125508702	Aegilops_tauschii|LOC109735467
OG0006844	Triticum_urartu|LOC125509928, Triticum_urartu|LOC125509929	Aegilops_tauschii|LOC109765269
OG0006845	Triticum_urartu|LOC125530553	Aegilops_tauschii|LOC109753263
OG0006846	Triticum_urartu|LOC125555930	Aegilops_tauschii|LOC109782209
OG0006848	Triticum_urartu|LOC125508601, Triticum_urartu|LOC125529805	Aegilops_tauschii|LOC109757856
