Orthogroup	Triticum_urartu	Triticum_aestivum
OG0008388	Triticum_urartu|LOC125538331	Triticum_aestivum|TraesCS2B03G0841500, Triticum_aestivum|TraesCS2D03G0703200, Triticum_aestivum|TraesCS2A03G0762300
OG0008389	Triticum_urartu|LOC125540008	Triticum_aestivum|TraesCS2A03G1177800
OG0008390	Triticum_urartu|LOC125539803	Triticum_aestivum|TraesCS2D03G1067000, Triticum_aestivum|TraesCS2B03G1260400, Triticum_aestivum|TraesCS2A03G1119900
OG0008391	Triticum_urartu|LOC125537522	Triticum_aestivum|TraesCS2D03G0607200, Triticum_aestivum|TraesCS2B03G0729700, Triticum_aestivum|TraesCS2A03G0640800
OG0008392	Triticum_urartu|LOC125536887	Triticum_aestivum|TraesCS2A03G0522600
OG0008393	Triticum_urartu|LOC125537128	Triticum_aestivum|TraesCS2A03G0489500
OG0008394	Triticum_urartu|LOC125539249	Triticum_aestivum|TraesCS2A03G0944900
OG0008395	Triticum_urartu|LOC125541191	Triticum_aestivum|TraesCS2A03G0321300
OG0008396	Triticum_urartu|LOC125540065	Triticum_aestivum|TraesCS2A03G1166400
OG0008397	Triticum_urartu|LOC125535639	Triticum_aestivum|TraesCS2A03G0215600
OG0008398	Triticum_urartu|LOC125536512	Triticum_aestivum|TraesCS2A03G0388300
OG0008399	Triticum_urartu|LOC125535216	Triticum_aestivum|TraesCS2A03G0076300
OG0008400	Triticum_urartu|LOC125537950	Triticum_aestivum|TraesCS2D03G0666700, Triticum_aestivum|TraesCS2B03G0799300, Triticum_aestivum|TraesCS2A03G0723300
OG0008401	Triticum_urartu|LOC125537759	Triticum_aestivum|TraesCS2D03G0978100, Triticum_aestivum|TraesCS2A03G1039600
OG0008402	Triticum_urartu|LOC125533698	Triticum_aestivum|TraesCS2A03G0864900
OG0008403	Triticum_urartu|LOC125539097	Triticum_aestivum|TraesCS2A03G0915100
OG0008404	Triticum_urartu|LOC125536851	Triticum_aestivum|TraesCS2A03G0475700
OG0008405	Triticum_urartu|LOC125530781	Triticum_aestivum|TraesCS2B03G0065500
OG0008406	Triticum_urartu|LOC125536029	Triticum_aestivum|TraesCS2A03G0299000
OG0008407	Triticum_urartu|LOC125539760	Triticum_aestivum|TraesCS2A03G1100600, Triticum_aestivum|TraesCS2D03G1044600, Triticum_aestivum|TraesCS2B03G1235600
OG0008408	Triticum_urartu|LOC125529147	Triticum_aestivum|TraesCS2D03G0602600
OG0008409	Triticum_urartu|LOC125540434, Triticum_urartu|LOC125508096	Triticum_aestivum|TraesCS2D03G1270200
OG0008410	Triticum_urartu|LOC125538456	Triticum_aestivum|TraesCS2A03G0787000
OG0008411	Triticum_urartu|LOC125535567	Triticum_aestivum|TraesCS2A03G0199300
OG0008412	Triticum_urartu|LOC125540232	Triticum_aestivum|TraesCS2B03G1439600, Triticum_aestivum|TraesCS2D03G1212900, Triticum_aestivum|TraesCS2A03G1255900
OG0008414	Triticum_urartu|LOC125536765, Triticum_urartu|LOC125536771, Triticum_urartu|LOC125529418	Triticum_aestivum|TraesCS2B03G0580900, Triticum_aestivum|TraesCS2A03G0460300, Triticum_aestivum|TraesCS2D03G0467500
OG0008416	Triticum_urartu|LOC125538254	Triticum_aestivum|TraesCS2B03G0831400, Triticum_aestivum|TraesCS2A03G0753200
OG0008417	Triticum_urartu|LOC125537742	Triticum_aestivum|TraesCS2A03G1034300
OG0008418	Triticum_urartu|LOC125535550	Triticum_aestivum|TraesCS2D03G0196200, Triticum_aestivum|TraesCS2B03G0263800, Triticum_aestivum|TraesCS2A03G0195800
OG0008419	Triticum_urartu|LOC125535726	Triticum_aestivum|TraesCS2A03G0231200
OG0008420	Triticum_urartu|LOC125536629	Triticum_aestivum|TraesCS2A03G0427200
OG0008421	Triticum_urartu|LOC125539291	Triticum_aestivum|TraesCS2D03G0902700, Triticum_aestivum|TraesCS2B03G1063800, Triticum_aestivum|TraesCS2A03G0960700
OG0008422	Triticum_urartu|LOC125536250	Triticum_aestivum|TraesCS2A03G0365400
OG0008423	Triticum_urartu|LOC125536792	Triticum_aestivum|TraesCS2A03G0462100
OG0008424	Triticum_urartu|LOC125538308	Triticum_aestivum|TraesCS2A03G0759400
OG0008425	Triticum_urartu|LOC125532163	Triticum_aestivum|TraesCS2B03G0349000, Triticum_aestivum|TraesCS2A03G0252300
OG0008426	Triticum_urartu|LOC125533886	Triticum_aestivum|TraesCS2A03G0999400
OG0008427	Triticum_urartu|LOC125536770	Triticum_aestivum|TraesCS2A03G0460000
OG0008427	Triticum_urartu|LOC125536764	Triticum_aestivum|TraesCS2D03G0467300, Triticum_aestivum|TraesCS2B03G0580800
OG0008428	Triticum_urartu|LOC125539671	Triticum_aestivum|TraesCS2B03G1204400, Triticum_aestivum|TraesCS2A03G1075300, Triticum_aestivum|TraesCS2D03G1018500
OG0008429	Triticum_urartu|LOC125539435	Triticum_aestivum|TraesCS2A03G0997000
OG0008430	Triticum_urartu|LOC125536334	Triticum_aestivum|TraesCS2A03G0357100
OG0008431	Triticum_urartu|LOC125537470	Triticum_aestivum|TraesCS2A03G0658800
OG0008432	Triticum_urartu|LOC125533671	Triticum_aestivum|TraesCS2B03G0954400
OG0008433	Triticum_urartu|LOC125538027	Triticum_aestivum|TraesCS2D03G0674700, Triticum_aestivum|TraesCS2A03G0732100
OG0008434	Triticum_urartu|LOC125538277	Triticum_aestivum|TraesCS2A03G0756300
OG0008435	Triticum_urartu|LOC125533985	Triticum_aestivum|TraesCS2B03G1168400, Triticum_aestivum|TraesCS2D03G0984100, Triticum_aestivum|TraesCS2A03G1044200
OG0008436	Triticum_urartu|LOC125539477	Triticum_aestivum|TraesCS2A03G0997300, Triticum_aestivum|TraesCS2B03G1108400, Triticum_aestivum|TraesCS2D03G0933200
OG0008437	Triticum_urartu|LOC125538895	Triticum_aestivum|TraesCS2A03G0874300
OG0008438	Triticum_urartu|LOC125520993, Triticum_urartu|LOC125528955	Triticum_aestivum|TraesCS2B03G0924100, Triticum_aestivum|TraesCS2D03G0776200, Triticum_aestivum|TraesCS6A03G1016400, Triticum_aestivum|TraesCS6B03G1251500, Triticum_aestivum|TraesCS3D03G1141200
OG0008439	Triticum_urartu|LOC125539503	Triticum_aestivum|TraesCS2A03G1013500
OG0008440	Triticum_urartu|LOC125536838	Triticum_aestivum|TraesCS2D03G0480100, Triticum_aestivum|TraesCS2B03G0596100, Triticum_aestivum|TraesCS2A03G0474000
OG0008441	Triticum_urartu|LOC125536243	Triticum_aestivum|TraesCS2A03G0363600
OG0008442	Triticum_urartu|LOC125538311	Triticum_aestivum|TraesCS2A03G0759600
OG0008443	Triticum_urartu|LOC125539772	Triticum_aestivum|TraesCS2A03G1102800, Triticum_aestivum|TraesCS2D03G1049400, Triticum_aestivum|TraesCS2B03G1239500
OG0008444	Triticum_urartu|LOC125536408, Triticum_urartu|LOC125537995	Triticum_aestivum|TraesCS2A03G0729900, Triticum_aestivum|TraesCS2D03G0673100
OG0008445	Triticum_urartu|LOC125536881	Triticum_aestivum|TraesCS2B03G0607100
OG0008446	Triticum_urartu|LOC125539043	Triticum_aestivum|TraesCS2B03G0994500, Triticum_aestivum|TraesCS2A03G0904100, Triticum_aestivum|TraesCS2D03G0843300
OG0008447	Triticum_urartu|LOC125535596	Triticum_aestivum|TraesCS2A03G0205400
OG0008448	Triticum_urartu|LOC125540262	Triticum_aestivum|TraesCS2A03G1270100, Triticum_aestivum|TraesCS2B03G1450200, Triticum_aestivum|TraesCS2D03G1224700
OG0008449	Triticum_urartu|LOC125540031	Triticum_aestivum|TraesCS2A03G1188800
OG0008450	Triticum_urartu|LOC125538129	Triticum_aestivum|TraesCS2A03G0687300
OG0008451	Triticum_urartu|LOC125540877	Triticum_aestivum|TraesCS2B03G0217600, Triticum_aestivum|TraesCS2A03G0155500
OG0008452	Triticum_urartu|LOC125535341	Triticum_aestivum|TraesCS2D03G0124300, Triticum_aestivum|TraesCS2B03G0171700, Triticum_aestivum|TraesCS2A03G0128100
OG0008453	Triticum_urartu|LOC125540504	Triticum_aestivum|TraesCS2B03G1561700, Triticum_aestivum|TraesCS2D03G1331100, Triticum_aestivum|TraesCS2A03G1360000
OG0008455	Triticum_urartu|LOC125538118	Triticum_aestivum|TraesCS2A03G0684000, Triticum_aestivum|TraesCS2D03G0638200
OG0008456	Triticum_urartu|LOC125539722	Triticum_aestivum|TraesCS2D03G1031300, Triticum_aestivum|TraesCS2B03G1219700, Triticum_aestivum|TraesCS2A03G1088600
OG0008457	Triticum_urartu|LOC125521383	Triticum_aestivum|TraesCS1B03G0844900, Triticum_aestivum|TraesCS1A03G0741100
OG0008458	Triticum_urartu|LOC125538746	Triticum_aestivum|TraesCS2A03G0836100
OG0008459	Triticum_urartu|LOC125539629	Triticum_aestivum|TraesCS2A03G1053800
OG0008460	Triticum_urartu|LOC125538806	Triticum_aestivum|TraesCS2D03G0792300, Triticum_aestivum|TraesCS2B03G0942400, Triticum_aestivum|TraesCS2A03G0850600
OG0008461	Triticum_urartu|LOC125536325	Triticum_aestivum|TraesCS2A03G0355500
OG0008462	Triticum_urartu|LOC125539847	Triticum_aestivum|TraesCS2D03G1074800, Triticum_aestivum|TraesCS2B03G1274400, Triticum_aestivum|TraesCS2A03G1125500
OG0008464	Triticum_urartu|LOC125536013	Triticum_aestivum|TraesCS2A03G0294400
OG0008465	Triticum_urartu|LOC125538184	Triticum_aestivum|TraesCS2D03G0683800, Triticum_aestivum|TraesCS2A03G0741400
OG0008465	Triticum_urartu|LOC125538186	Triticum_aestivum|TraesCS2D03G0683800, Triticum_aestivum|TraesCS2A03G0741400
OG0008466	Triticum_urartu|LOC125540509	Triticum_aestivum|TraesCS2A03G1360500
OG0008467	Triticum_urartu|LOC125538356	Triticum_aestivum|TraesCS2A03G0766400
OG0008468	Triticum_urartu|LOC125540365	Triticum_aestivum|TraesCS2A03G1324300
OG0008469	Triticum_urartu|LOC125527644	Triticum_aestivum|TraesCS2A03G1342300
OG0008470	Triticum_urartu|LOC125535673	Triticum_aestivum|TraesCS2D03G0232500, Triticum_aestivum|TraesCS2B03G0312700, Triticum_aestivum|TraesCS2A03G0225400
OG0008471	Triticum_urartu|LOC125537072	Triticum_aestivum|TraesCS2D03G0541400, Triticum_aestivum|TraesCS2A03G0577700
OG0008472	Triticum_urartu|LOC125536284, Triticum_urartu|LOC125535348	Triticum_aestivum|TraesCS2A03G0367000
OG0008473	Triticum_urartu|LOC125539073	Triticum_aestivum|TraesCS2B03G0997900, Triticum_aestivum|TraesCS2D03G0847500
OG0008474	Triticum_urartu|LOC125540055	Triticum_aestivum|TraesCS2A03G1157500
OG0008476	Triticum_urartu|LOC125537226	Triticum_aestivum|TraesCS2A03G0532900
OG0008477	Triticum_urartu|LOC125540057, Triticum_urartu|LOC125518462	Triticum_aestivum|TraesCS2A03G1154700
OG0008478	Triticum_urartu|LOC125541719	Triticum_aestivum|TraesCS2A03G0739700, Triticum_aestivum|TraesCS2D03G0682500, Triticum_aestivum|TraesCS2B03G0816500
OG0008479	Triticum_urartu|LOC125537394	Triticum_aestivum|TraesCS2A03G0613800
OG0008480	Triticum_urartu|LOC125539882	Triticum_aestivum|TraesCS2A03G1140200
OG0008481	Triticum_urartu|LOC125534259	Triticum_aestivum|TraesCS2A03G1173300
OG0008481	Triticum_urartu|LOC125534258	Triticum_aestivum|TraesCS2A03G1173100
OG0008482	Triticum_urartu|LOC125536386	Triticum_aestivum|TraesCS2A03G0379600
OG0008483	Triticum_urartu|LOC125540358, Triticum_urartu|LOC125540361	Triticum_aestivum|TraesCS2A03G1327600
OG0008484	Triticum_urartu|LOC125541192	Triticum_aestivum|TraesCS2A03G0321400
OG0008485	Triticum_urartu|LOC125535110	Triticum_aestivum|TraesCS2A03G0057100, Triticum_aestivum|TraesCS2D03G0058400, Triticum_aestivum|TraesCS2B03G0086100, Triticum_aestivum|TraesCS2B03G0085000
OG0008486	Triticum_urartu|LOC125539346	Triticum_aestivum|TraesCS2A03G0971400
OG0008487	Triticum_urartu|LOC125537192	Triticum_aestivum|TraesCS2A03G0583400
OG0008488	Triticum_urartu|LOC125536203	Triticum_aestivum|TraesCS2A03G0338800
OG0008489	Triticum_urartu|LOC125541620	Triticum_aestivum|TraesCS2D03G0618800, Triticum_aestivum|TraesCS2B03G0747700, Triticum_aestivum|TraesCS2A03G0664200
OG0008490	Triticum_urartu|LOC125536446	Triticum_aestivum|TraesCS2A03G0404200
OG0008491	Triticum_urartu|LOC125536435	Triticum_aestivum|TraesCS2A03G0402800
OG0008491	Triticum_urartu|LOC125536438	Triticum_aestivum|TraesCS2A03G0402800
OG0008492	Triticum_urartu|LOC125537770	Triticum_aestivum|TraesCS2A03G0703600
OG0008493	Triticum_urartu|LOC125537245	Triticum_aestivum|TraesCS2D03G0523800, Triticum_aestivum|TraesCS2B03G0652200, Triticum_aestivum|TraesCS2A03G0545200
OG0008494	Triticum_urartu|LOC125538339	Triticum_aestivum|TraesCS2A03G0763600
OG0008495	Triticum_urartu|LOC125530872	Triticum_aestivum|TraesCS2A03G0665100
OG0008496	Triticum_urartu|LOC125536950	Triticum_aestivum|TraesCS2A03G0505800
OG0008498	Triticum_urartu|LOC125538179	Triticum_aestivum|TraesCS2A03G0740500
OG0008499	Triticum_urartu|LOC125538731	Triticum_aestivum|TraesCS2A03G0832700
OG0008500	Triticum_urartu|LOC125538391	Triticum_aestivum|TraesCS2A03G0772200
OG0008501	Triticum_urartu|LOC125539501	Triticum_aestivum|TraesCS2A03G1013700
OG0008502	Triticum_urartu|LOC125539307	Triticum_aestivum|TraesCS2A03G0958100
OG0008503	Triticum_urartu|LOC125538682	Triticum_aestivum|TraesCS2A03G0818000
OG0008504	Triticum_urartu|LOC125539906	Triticum_aestivum|TraesCS2A03G1150000
OG0008505	Triticum_urartu|LOC125539568, Triticum_urartu|LOC125528662	Triticum_aestivum|TraesCS2D03G0974300
OG0008507	Triticum_urartu|LOC125539720	Triticum_aestivum|TraesCS2B03G1219300
OG0008508	Triticum_urartu|LOC125540095	Triticum_aestivum|TraesCS2A03G1200800
OG0008509	Triticum_urartu|LOC125536217	Triticum_aestivum|TraesCS2A03G0344800
OG0008510	Triticum_urartu|LOC125538623	Triticum_aestivum|TraesCS2B03G0900800, Triticum_aestivum|TraesCS2A03G0812300
OG0008511	Triticum_urartu|LOC125538190	Triticum_aestivum|TraesCS2A03G0741700
OG0008512	Triticum_urartu|LOC125541461	Triticum_aestivum|TraesCS2D03G0000900, Triticum_aestivum|TraesCS2A03G0001500
OG0008513	Triticum_urartu|LOC125536666	Triticum_aestivum|TraesCS2A03G0445000
OG0008514	Triticum_urartu|LOC125536863	Triticum_aestivum|TraesCS2A03G0524900
OG0008515	Triticum_urartu|LOC125537692	Triticum_aestivum|TraesCS2D03G0662100, Triticum_aestivum|TraesCS2A03G0715600
OG0008516	Triticum_urartu|LOC125536413	Triticum_aestivum|TraesCS2A03G0373800
OG0008517	Triticum_urartu|LOC125538878	Triticum_aestivum|TraesCS2A03G0871700
OG0008518	Triticum_urartu|LOC125536926	Triticum_aestivum|TraesCS2A03G0499700
OG0008519	Triticum_urartu|LOC125536312	Triticum_aestivum|TraesCS2A03G0353400
OG0008520	Triticum_urartu|LOC125541220	Triticum_aestivum|TraesCS2B03G0452500, Triticum_aestivum|TraesCS2D03G0353500, Triticum_aestivum|TraesCS2A03G0334500
OG0008522	Triticum_urartu|LOC125528661	Triticum_aestivum|TraesCS2D03G0140900, Triticum_aestivum|TraesCS2B03G0196200, Triticum_aestivum|TraesCS2A03G0140700
OG0008523	Triticum_urartu|LOC125539464	Triticum_aestivum|TraesCS2B03G1117000, Triticum_aestivum|TraesCS2A03G1004600, Triticum_aestivum|TraesCS2D03G0940300
OG0008524	Triticum_urartu|LOC125539120	Triticum_aestivum|TraesCS2A03G0917300
OG0008525	Triticum_urartu|LOC125535792	Triticum_aestivum|TraesCS2A03G0235700
OG0008525	Triticum_urartu|LOC125535792	Triticum_aestivum|TraesCS2D03G0240900
OG0008526	Triticum_urartu|LOC125538411	Triticum_aestivum|TraesCS2D03G0719600, Triticum_aestivum|TraesCS2B03G0867000, Triticum_aestivum|TraesCS2A03G0780100
OG0008527	Triticum_urartu|LOC125537499	Triticum_aestivum|TraesCS2A03G0647400
OG0008528	Triticum_urartu|LOC125540404	Triticum_aestivum|TraesCS2A03G1308700
OG0008529	Triticum_urartu|LOC125535517, Triticum_urartu|LOC125508245	Triticum_aestivum|TraesCS2A03G0165100
OG0008530	Triticum_urartu|LOC125539327	Triticum_aestivum|TraesCS2B03G1069500, Triticum_aestivum|TraesCS2A03G0964900, Triticum_aestivum|TraesCS2D03G0906600
OG0008531	Triticum_urartu|LOC125552007	Triticum_aestivum|TraesCS2A03G0913800
OG0008532	Triticum_urartu|LOC125541664	Triticum_aestivum|TraesCS2A03G0676300
OG0008533	Triticum_urartu|LOC125539508	Triticum_aestivum|TraesCS2A03G1019000
OG0008534	Triticum_urartu|LOC125539098	Triticum_aestivum|TraesCS2A03G0915000
OG0008535	Triticum_urartu|LOC125541292	Triticum_aestivum|TraesCS2A03G0405000
OG0008536	Triticum_urartu|LOC125538606	Triticum_aestivum|TraesCS2D03G0750100, Triticum_aestivum|TraesCS2A03G0810400
OG0008537	Triticum_urartu|LOC125535795	Triticum_aestivum|TraesCS2D03G0244900, Triticum_aestivum|TraesCS2A03G0244700, Triticum_aestivum|TraesCS2B03G0335200
OG0008538	Triticum_urartu|LOC125537836	Triticum_aestivum|TraesCS2D03G0635000, Triticum_aestivum|TraesCS2B03G0762400, Triticum_aestivum|TraesCS2A03G0681600
OG0008539	Triticum_urartu|LOC125537838	Triticum_aestivum|TraesCS2D03G0632800, Triticum_aestivum|TraesCS2B03G0760200, Triticum_aestivum|TraesCS2A03G0680900
OG0008540	Triticum_urartu|LOC125536996	Triticum_aestivum|TraesCS2A03G0492700
OG0008541	Triticum_urartu|LOC125539724	Triticum_aestivum|TraesCS2B03G1220200, Triticum_aestivum|TraesCS2D03G1031600, Triticum_aestivum|TraesCS2A03G1089000
OG0008542	Triticum_urartu|LOC125539426	Triticum_aestivum|TraesCS2D03G0930500, Triticum_aestivum|TraesCS2B03G1103500, Triticum_aestivum|TraesCS2A03G0993500
OG0008543	Triticum_urartu|LOC125538830	Triticum_aestivum|TraesCS2A03G0856200
OG0008544	Triticum_urartu|LOC125538691	Triticum_aestivum|TraesCS2A03G0821400, Triticum_aestivum|TraesCS2D03G0762500
OG0008545	Triticum_urartu|LOC125534157	Triticum_aestivum|TraesCS2A03G1115700
OG0008546	Triticum_urartu|LOC125534111	Triticum_aestivum|TraesCS2A03G1098800
OG0008547	Triticum_urartu|LOC125535559	Triticum_aestivum|TraesCS2D03G0198700, Triticum_aestivum|TraesCS2A03G0198000
OG0008548	Triticum_urartu|LOC125538348	Triticum_aestivum|TraesCS2A03G0765800
OG0008549	Triticum_urartu|LOC125516078	Triticum_aestivum|TraesCS2A03G0018600, Triticum_aestivum|TraesCS2D03G0018300, Triticum_aestivum|TraesCS2B03G0027000
OG0008550	Triticum_urartu|LOC125534356	Triticum_aestivum|TraesCS2A03G1212100
OG0008551	Triticum_urartu|LOC125536586	Triticum_aestivum|TraesCS2A03G0423700
OG0008552	Triticum_urartu|LOC125535548	Triticum_aestivum|TraesCS2D03G0195800, Triticum_aestivum|TraesCS2B03G0263000, Triticum_aestivum|TraesCS2A03G0195500
OG0008553	Triticum_urartu|LOC125540990, Triticum_urartu|LOC125540993	Triticum_aestivum|TraesCS2B03G0309300, Triticum_aestivum|TraesCS2A03G0223700, Triticum_aestivum|TraesCS2A03G0223400
OG0008554	Triticum_urartu|LOC125537526	Triticum_aestivum|TraesCS2D03G0606700
OG0008555	Triticum_urartu|LOC125528763	Triticum_aestivum|TraesCS2A03G1149800
OG0008556	Triticum_urartu|LOC125539123, Triticum_urartu|LOC125539171	Triticum_aestivum|TraesCS2A03G0920300, Triticum_aestivum|TraesCS2B03G1009000, Triticum_aestivum|TraesCS2D03G0859900
OG0008557	Triticum_urartu|LOC125539287	Triticum_aestivum|TraesCS2D03G0904000, Triticum_aestivum|TraesCS2A03G0961800
OG0008558	Triticum_urartu|LOC125537090	Triticum_aestivum|TraesCS2A03G0546700
OG0008559	Triticum_urartu|LOC125539066	Triticum_aestivum|TraesCS2B03G0996700, Triticum_aestivum|TraesCS2A03G0907000
OG0008560	Triticum_urartu|LOC125534015	Triticum_aestivum|TraesCS2A03G1063400
OG0008561	Triticum_urartu|LOC125535064	Triticum_aestivum|TraesCS2A03G0046100
OG0008562	Triticum_urartu|LOC125533954, Triticum_urartu|LOC125533959	Triticum_aestivum|TraesCS2A03G1033600
OG0008563	Triticum_urartu|LOC125537578	Triticum_aestivum|TraesCS2A03G0665600
OG0008564	Triticum_urartu|LOC125536551	Triticum_aestivum|TraesCS2D03G0429700, Triticum_aestivum|TraesCS2B03G0541800, Triticum_aestivum|TraesCS2A03G0411700
OG0008565	Triticum_urartu|LOC125540314	Triticum_aestivum|TraesCS2A03G1289700, Triticum_aestivum|TraesCS2D03G1254400, Triticum_aestivum|TraesCS2B03G1482800
OG0008566	Triticum_urartu|LOC125536339	Triticum_aestivum|TraesCS2A03G0358100, Triticum_aestivum|TraesCS2D03G0374400
OG0008567	Triticum_urartu|LOC125531219	Triticum_aestivum|TraesCS2B03G0433900, Triticum_aestivum|TraesCS2A03G0315900
OG0008568	Triticum_urartu|LOC125538977	Triticum_aestivum|TraesCS2A03G0889300
OG0008569	Triticum_urartu|LOC125540161	Triticum_aestivum|TraesCS2D03G1185400, Triticum_aestivum|TraesCS2B03G1401800, Triticum_aestivum|TraesCS2A03G1225300
OG0008570	Triticum_urartu|LOC125536578	Triticum_aestivum|TraesCS2D03G0447800, Triticum_aestivum|TraesCS2B03G0550500, Triticum_aestivum|TraesCS2A03G0420300
OG0008571	Triticum_urartu|LOC125537999	Triticum_aestivum|TraesCS2A03G0729200
OG0008572	Triticum_urartu|LOC125539322	Triticum_aestivum|TraesCS2D03G0905800, Triticum_aestivum|TraesCS2B03G1068800, Triticum_aestivum|TraesCS2A03G0964300
OG0008573	Triticum_urartu|LOC125538572	Triticum_aestivum|TraesCS2A03G0815500
OG0008574	Triticum_urartu|LOC125536269	Triticum_aestivum|TraesCS2A03G0367900, Triticum_aestivum|TraesCS2D03G0385900
OG0008575	Triticum_urartu|LOC125536753	Triticum_aestivum|TraesCS2A03G0457500
OG0008576	Triticum_urartu|LOC125539222	Triticum_aestivum|TraesCS2D03G0881400, Triticum_aestivum|TraesCS2A03G0940200
OG0008577	Triticum_urartu|LOC125536498	Triticum_aestivum|TraesCS2A03G0401400
OG0008578	Triticum_urartu|LOC125537567	Triticum_aestivum|TraesCS2A03G0639400
OG0008579	Triticum_urartu|LOC125528451	Triticum_aestivum|TraesCS2B03G0473500, Triticum_aestivum|TraesCS2A03G0354200, Triticum_aestivum|TraesCS2D03G0370100
OG0008580	Triticum_urartu|LOC125535831	Triticum_aestivum|TraesCS2A03G0258100
OG0008581	Triticum_urartu|LOC125536469	Triticum_aestivum|TraesCS2A03G0394300
OG0008582	Triticum_urartu|LOC125538178	Triticum_aestivum|TraesCS2A03G0740600
OG0008583	Triticum_urartu|LOC125540959	Triticum_aestivum|TraesCS2A03G0206900
OG0008585	Triticum_urartu|LOC125535633	Triticum_aestivum|TraesCS2A03G0214300
OG0008586	Triticum_urartu|LOC125539036, Triticum_urartu|LOC125539450	Triticum_aestivum|TraesCS2B03G0993900, Triticum_aestivum|TraesCS2A03G0903000
OG0008587	Triticum_urartu|LOC125538701	Triticum_aestivum|TraesCS2A03G0823400
OG0008588	Triticum_urartu|LOC125540099	Triticum_aestivum|TraesCS2A03G1204300
OG0008589	Triticum_urartu|LOC125538457	Triticum_aestivum|TraesCS2A03G0787100
OG0008590	Triticum_urartu|LOC125536539	Triticum_aestivum|TraesCS2A03G0386000
OG0008591	Triticum_urartu|LOC125536486	Triticum_aestivum|TraesCS2B03G0519300, Triticum_aestivum|TraesCS2D03G0409400, Triticum_aestivum|TraesCS2A03G0398300
OG0008592	Triticum_urartu|LOC125538441	Triticum_aestivum|TraesCS2A03G0785200
OG0008593	Triticum_urartu|LOC125536189, Triticum_urartu|LOC125536193	Triticum_aestivum|TraesCS2A03G0341400, Triticum_aestivum|TraesCS2D03G0357700
