Orthogroup	Triticum_urartu	Hordeum_vulgare
OG0008631	Triticum_urartu|LOC125535958	Hordeum_vulgare|LOC123424999
OG0008631	Triticum_urartu|LOC125535965	Hordeum_vulgare|LOC123424999
OG0008632	Triticum_urartu|LOC125537907	Hordeum_vulgare|LOC123426543
OG0008633	Triticum_urartu|LOC125534488	Hordeum_vulgare|LOC123428907
OG0008635	Triticum_urartu|LOC125541718	Hordeum_vulgare|LOC123430259
OG0008636	Triticum_urartu|LOC125538229	Hordeum_vulgare|LOC123426717
OG0008637	Triticum_urartu|LOC125537041	Hordeum_vulgare|LOC123425925
OG0008638	Triticum_urartu|LOC125538787	Hordeum_vulgare|LOC123427060
OG0008639	Triticum_urartu|LOC125540312	Hordeum_vulgare|LOC123428340
OG0008640	Triticum_urartu|LOC125526986	Hordeum_vulgare|LOC123426969
OG0008641	Triticum_urartu|LOC125540317	Hordeum_vulgare|LOC123428348
OG0008642	Triticum_urartu|LOC125537426, Triticum_urartu|LOC125537427	Hordeum_vulgare|LOC123426274
OG0008643	Triticum_urartu|LOC125537518	Hordeum_vulgare|LOC123426367
OG0008644	Triticum_urartu|LOC125540212	Hordeum_vulgare|LOC123428268
OG0008645	Triticum_urartu|LOC125538240	Hordeum_vulgare|LOC123426725
OG0008646	Triticum_urartu|LOC125528940	Hordeum_vulgare|LOC123425006
OG0008648	Triticum_urartu|LOC125540225	Hordeum_vulgare|LOC123428435
OG0008649	Triticum_urartu|LOC125538196	Hordeum_vulgare|LOC123426697
OG0008650	Triticum_urartu|LOC125538601	Hordeum_vulgare|LOC123426930
OG0008651	Triticum_urartu|LOC125537277	Hordeum_vulgare|LOC123426095
OG0008653	Triticum_urartu|LOC125538812	Hordeum_vulgare|LOC123427085
OG0008654	Triticum_urartu|LOC125537837	Hordeum_vulgare|LOC123430816
OG0008655	Triticum_urartu|LOC125537035	Hordeum_vulgare|LOC123426198
OG0008656	Triticum_urartu|LOC125540806	Hordeum_vulgare|LOC123429271
OG0008657	Triticum_urartu|LOC125538089	Hordeum_vulgare|LOC123426491
OG0008659	Triticum_urartu|LOC125537763	Hordeum_vulgare|LOC123426513
OG0008661	Triticum_urartu|LOC125541357	Hordeum_vulgare|LOC123425979
OG0008662	Triticum_urartu|LOC125535881	Hordeum_vulgare|LOC123424927
OG0008663	Triticum_urartu|LOC125535990	Hordeum_vulgare|LOC123425022
OG0008664	Triticum_urartu|LOC125539931, Triticum_urartu|LOC125539922	Hordeum_vulgare|LOC123428831
OG0008665	Triticum_urartu|LOC125536161	Hordeum_vulgare|LOC123425218
OG0008666	Triticum_urartu|LOC125537507	Hordeum_vulgare|LOC123426321
OG0008667	Triticum_urartu|LOC125528454	Hordeum_vulgare|LOC123429035
OG0008668	Triticum_urartu|LOC125536547	Hordeum_vulgare|LOC123425565
OG0008669	Triticum_urartu|LOC125529059	Hordeum_vulgare|LOC123426856
OG0008670	Triticum_urartu|LOC125539553	Hordeum_vulgare|LOC123427700
OG0008671	Triticum_urartu|LOC125539796	Hordeum_vulgare|LOC123430887
OG0008672	Triticum_urartu|LOC125537966	Hordeum_vulgare|LOC123426601
OG0008673	Triticum_urartu|LOC125537746	Hordeum_vulgare|LOC123426505
OG0008674	Triticum_urartu|LOC125541806	Hordeum_vulgare|LOC123430391, Hordeum_vulgare|LOC123426957
OG0008675	Triticum_urartu|LOC125533696, Triticum_urartu|LOC125533697	Hordeum_vulgare|LOC123430471
OG0008676	Triticum_urartu|LOC125534163	Hordeum_vulgare|LOC123427924
OG0008677	Triticum_urartu|LOC125529961	Hordeum_vulgare|LOC123427588
OG0008678	Triticum_urartu|LOC125534344	Hordeum_vulgare|LOC123430409
OG0008679	Triticum_urartu|LOC125530723	Hordeum_vulgare|LOC123426878
OG0008680	Triticum_urartu|LOC125538202	Hordeum_vulgare|LOC123426712
OG0008681	Triticum_urartu|LOC125536307	Hordeum_vulgare|LOC123425320
OG0008682	Triticum_urartu|LOC125536999	Hordeum_vulgare|LOC123425943
OG0008683	Triticum_urartu|LOC125539065	Hordeum_vulgare|LOC123427317
OG0008685	Triticum_urartu|LOC125533929	Hordeum_vulgare|LOC123430746
OG0008686	Triticum_urartu|LOC125535961, Triticum_urartu|LOC125535967	Hordeum_vulgare|LOC123425000
OG0008687	Triticum_urartu|LOC125533611	Hordeum_vulgare|LOC123430369
OG0008688	Triticum_urartu|LOC125538340	Hordeum_vulgare|LOC123426771
OG0008691	Triticum_urartu|LOC125537403	Hordeum_vulgare|LOC123426285
OG0008692	Triticum_urartu|LOC125537719	Hordeum_vulgare|LOC123426556
OG0008693	Triticum_urartu|LOC125528400	Hordeum_vulgare|LOC123427492
OG0008694	Triticum_urartu|LOC125536348	Hordeum_vulgare|LOC123425367
OG0008695	Triticum_urartu|LOC125535586	Hordeum_vulgare|LOC123429421
OG0008696	Triticum_urartu|LOC125535450	Hordeum_vulgare|LOC123424571
OG0008697	Triticum_urartu|LOC125537860	Hordeum_vulgare|LOC123426434
OG0008698	Triticum_urartu|LOC125537502	Hordeum_vulgare|LOC123430113, Hordeum_vulgare|LOC123430116
OG0008699	Triticum_urartu|LOC125541398	Hordeum_vulgare|LOC123429888
OG0008700	Triticum_urartu|LOC125539030	Hordeum_vulgare|LOC123427341
OG0008701	Triticum_urartu|LOC125536840	Hordeum_vulgare|LOC123426149
OG0008702	Triticum_urartu|LOC125537878	Hordeum_vulgare|LOC123426465
OG0008703	Triticum_urartu|LOC125538889	Hordeum_vulgare|LOC123427163
OG0008704	Triticum_urartu|LOC125537806	Hordeum_vulgare|LOC123427881
OG0008705	Triticum_urartu|LOC125539052	Hordeum_vulgare|LOC123427327
OG0008706	Triticum_urartu|LOC125538877	Hordeum_vulgare|LOC123430486
OG0008707	Triticum_urartu|LOC125535585	Hordeum_vulgare|LOC123424674
OG0008708	Triticum_urartu|LOC125539255	Hordeum_vulgare|LOC123427414
OG0008709	Triticum_urartu|LOC125537473	Hordeum_vulgare|LOC123426303
OG0008710	Triticum_urartu|LOC125541694	Hordeum_vulgare|LOC123430256
OG0008711	Triticum_urartu|LOC125533806	Hordeum_vulgare|LOC123430615
OG0008712	Triticum_urartu|LOC125537368	Hordeum_vulgare|LOC123426258
OG0008713	Triticum_urartu|LOC125537584	Hordeum_vulgare|LOC123426416
OG0008715	Triticum_urartu|LOC125536905	Hordeum_vulgare|LOC123426236
OG0008716	Triticum_urartu|LOC125534971, Triticum_urartu|LOC125534975	Hordeum_vulgare|LOC123431513
OG0008717	Triticum_urartu|LOC125536803, Triticum_urartu|LOC125537185	Hordeum_vulgare|LOC123425831
OG0008718	Triticum_urartu|LOC125538760	Hordeum_vulgare|LOC123428442
OG0008719	Triticum_urartu|LOC125538155	Hordeum_vulgare|LOC123426669
OG0008720	Triticum_urartu|LOC125538262, Triticum_urartu|LOC125538267	Hordeum_vulgare|LOC123426738
OG0008721	Triticum_urartu|LOC125539329	Hordeum_vulgare|LOC123427482
OG0008722	Triticum_urartu|LOC125535710	Hordeum_vulgare|LOC123424765
OG0008723	Triticum_urartu|LOC125539213	Hordeum_vulgare|LOC123427379
OG0008724	Triticum_urartu|LOC125538745	Hordeum_vulgare|LOC123427035
OG0008725	Triticum_urartu|LOC125536698	Hordeum_vulgare|LOC123425713
OG0008726	Triticum_urartu|LOC125537751	Hordeum_vulgare|LOC123426508
OG0008727	Triticum_urartu|LOC125535841, Triticum_urartu|LOC125535843	Hordeum_vulgare|LOC123424871
OG0008728	Triticum_urartu|LOC125534212	Hordeum_vulgare|LOC123430935
OG0008729	Triticum_urartu|LOC125538801	Hordeum_vulgare|LOC123427073
OG0008730	Triticum_urartu|LOC125531699	Hordeum_vulgare|LOC123426825
OG0008731	Triticum_urartu|LOC125540131	Hordeum_vulgare|LOC123428212
OG0008732	Triticum_urartu|LOC125538907	Hordeum_vulgare|LOC123427187
OG0008733	Triticum_urartu|LOC125541337	Hordeum_vulgare|LOC123429816
OG0008734	Triticum_urartu|LOC125533866	Hordeum_vulgare|LOC123430683
OG0008735	Triticum_urartu|LOC125535685	Hordeum_vulgare|LOC123424743
OG0008736	Triticum_urartu|LOC125536740	Hordeum_vulgare|LOC123426027
OG0008737	Triticum_urartu|LOC125513566	Hordeum_vulgare|LOC123424696
OG0008738	Triticum_urartu|LOC125530474	Hordeum_vulgare|LOC123427946
OG0008739	Triticum_urartu|LOC125530550	Hordeum_vulgare|LOC123427410
OG0008740	Triticum_urartu|LOC125541126	Hordeum_vulgare|LOC123429582
OG0008741	Triticum_urartu|LOC125536449	Hordeum_vulgare|LOC123425484
OG0008742	Triticum_urartu|LOC125536820	Hordeum_vulgare|LOC123425866
OG0008743	Triticum_urartu|LOC125538611	Hordeum_vulgare|LOC123430387
OG0008744	Triticum_urartu|LOC125540027	Hordeum_vulgare|LOC123428130
OG0008745	Triticum_urartu|LOC125536018	Hordeum_vulgare|LOC123425061
OG0008746	Triticum_urartu|LOC125540085	Hordeum_vulgare|LOC123431042
OG0008747	Triticum_urartu|LOC125537627	Hordeum_vulgare|LOC123426402
OG0008748	Triticum_urartu|LOC125539586	Hordeum_vulgare|LOC123427722
OG0008749	Triticum_urartu|LOC125540672, Triticum_urartu|LOC125540673	Hordeum_vulgare|LOC123424865
OG0008750	Triticum_urartu|LOC125539639	Hordeum_vulgare|LOC123427899
OG0008751	Triticum_urartu|LOC125536582	Hordeum_vulgare|LOC123425667
OG0008752	Triticum_urartu|LOC125538008	Hordeum_vulgare|LOC123428158
OG0008753	Triticum_urartu|LOC125536303	Hordeum_vulgare|LOC123425308
OG0008754	Triticum_urartu|LOC125538332	Hordeum_vulgare|LOC123430301
OG0008758	Triticum_urartu|LOC125536082	Hordeum_vulgare|LOC123426675
OG0008759	Triticum_urartu|LOC125539641	Hordeum_vulgare|LOC123427884
OG0008760	Triticum_urartu|LOC125539663	Hordeum_vulgare|LOC123427866
OG0008761	Triticum_urartu|LOC125540068	Hordeum_vulgare|LOC123428110
OG0008762	Triticum_urartu|LOC125537545	Hordeum_vulgare|LOC123426349
OG0008763	Triticum_urartu|LOC125534584, Triticum_urartu|LOC125519281	Hordeum_vulgare|LOC123428464
OG0008764	Triticum_urartu|LOC125541300	Hordeum_vulgare|LOC123425817
OG0008765	Triticum_urartu|LOC125536956	Hordeum_vulgare|LOC123426043
OG0008766	Triticum_urartu|LOC125535954	Hordeum_vulgare|LOC123424943
OG0008768	Triticum_urartu|LOC125538810	Hordeum_vulgare|LOC123427083
OG0008769	Triticum_urartu|LOC125536524	Hordeum_vulgare|LOC123425573
OG0008770	Triticum_urartu|LOC125537963	Hordeum_vulgare|LOC123426598
OG0008771	Triticum_urartu|LOC125539443	Hordeum_vulgare|LOC123427514
OG0008772	Triticum_urartu|LOC125538753	Hordeum_vulgare|LOC123428604
OG0008773	Triticum_urartu|LOC125537978	Hordeum_vulgare|LOC123426606
OG0008774	Triticum_urartu|LOC125535202	Hordeum_vulgare|LOC123424422
OG0008775	Triticum_urartu|LOC125537508	Hordeum_vulgare|LOC123426371
OG0008777	Triticum_urartu|LOC125536056	Hordeum_vulgare|LOC123425102
OG0008779	Triticum_urartu|LOC125535973	Hordeum_vulgare|LOC123429568
OG0008780	Triticum_urartu|LOC125536876	Hordeum_vulgare|LOC123425951
OG0008781	Triticum_urartu|LOC125534930	Hordeum_vulgare|LOC123428993
OG0008782	Triticum_urartu|LOC125540393	Hordeum_vulgare|LOC123428483
OG0008783	Triticum_urartu|LOC125539943	Hordeum_vulgare|LOC123428054
OG0008784	Triticum_urartu|LOC125537382	Hordeum_vulgare|LOC123426192
OG0008785	Triticum_urartu|LOC125534335	Hordeum_vulgare|LOC123431060
OG0008786	Triticum_urartu|LOC125536628	Hordeum_vulgare|LOC123425687
OG0008787	Triticum_urartu|LOC125536156	Hordeum_vulgare|LOC123425210
OG0008788	Triticum_urartu|LOC125536479	Hordeum_vulgare|LOC123425529
OG0008789	Triticum_urartu|LOC125537482	Hordeum_vulgare|LOC123430105
OG0008790	Triticum_urartu|LOC125508743, Triticum_urartu|LOC125535783	Hordeum_vulgare|LOC123429401
OG0008791	Triticum_urartu|LOC125536604	Hordeum_vulgare|LOC123425678
OG0008792	Triticum_urartu|LOC125536746	Hordeum_vulgare|LOC123425796
OG0008794	Triticum_urartu|LOC125539949	Hordeum_vulgare|LOC123428058
OG0008795	Triticum_urartu|LOC125540981	Hordeum_vulgare|LOC123429455
OG0008796	Triticum_urartu|LOC125533757	Hordeum_vulgare|LOC123430544
OG0008798	Triticum_urartu|LOC125536331	Hordeum_vulgare|LOC123425347
OG0008799	Triticum_urartu|LOC125539094	Hordeum_vulgare|LOC123430553
OG0008800	Triticum_urartu|LOC125533612	Hordeum_vulgare|LOC123430370
OG0008801	Triticum_urartu|LOC125541313	Hordeum_vulgare|LOC123429825
OG0008802	Triticum_urartu|LOC125539262	Hordeum_vulgare|LOC123430614
OG0008803	Triticum_urartu|LOC125535250	Hordeum_vulgare|LOC123424467
OG0008804	Triticum_urartu|LOC125538735	Hordeum_vulgare|LOC123427012
OG0008805	Triticum_urartu|LOC125528983	Hordeum_vulgare|LOC123430842
OG0008806	Triticum_urartu|LOC125535856	Hordeum_vulgare|LOC123429537
OG0008807	Triticum_urartu|LOC125540371	Hordeum_vulgare|LOC123431287
OG0008808	Triticum_urartu|LOC125539126	Hordeum_vulgare|LOC123427263
OG0008809	Triticum_urartu|LOC125535817	Hordeum_vulgare|LOC123424837
OG0008810	Triticum_urartu|LOC125536177	Hordeum_vulgare|LOC123425224
OG0008811	Triticum_urartu|LOC125541309, Triticum_urartu|LOC125541308	Hordeum_vulgare|LOC123429761
OG0008812	Triticum_urartu|LOC125539510	Hordeum_vulgare|LOC123427649
OG0008813	Triticum_urartu|LOC125526523	Hordeum_vulgare|LOC123425971
OG0008814	Triticum_urartu|LOC125535294	Hordeum_vulgare|LOC123424482
OG0008815	Triticum_urartu|LOC125538455	Hordeum_vulgare|LOC123426865
OG0008816	Triticum_urartu|LOC125536340	Hordeum_vulgare|LOC123425358
OG0008817	Triticum_urartu|LOC125535299	Hordeum_vulgare|LOC123424554
OG0008818	Triticum_urartu|LOC125540543	Hordeum_vulgare|LOC123429107
OG0008819	Triticum_urartu|LOC125535011	Hordeum_vulgare|LOC123431469
OG0008820	Triticum_urartu|LOC125535494	Hordeum_vulgare|LOC123424601
OG0008821	Triticum_urartu|LOC125536795	Hordeum_vulgare|LOC123425815
OG0008822	Triticum_urartu|LOC125527629	Hordeum_vulgare|LOC123427560
OG0008823	Triticum_urartu|LOC125539454	Hordeum_vulgare|LOC123427518
OG0008826	Triticum_urartu|LOC125539687	Hordeum_vulgare|LOC123427842
OG0008827	Triticum_urartu|LOC125533786	Hordeum_vulgare|LOC123427359
OG0008828	Triticum_urartu|LOC125539963	Hordeum_vulgare|LOC123428069
OG0008829	Triticum_urartu|LOC125541249	Hordeum_vulgare|LOC123429721
OG0008830	Triticum_urartu|LOC125539434	Hordeum_vulgare|LOC123427577
OG0008831	Triticum_urartu|LOC125539221	Hordeum_vulgare|LOC123430595
OG0008832	Triticum_urartu|LOC125527914	Hordeum_vulgare|LOC123430378
OG0008833	Triticum_urartu|LOC125538241	Hordeum_vulgare|LOC123426724
OG0008834	Triticum_urartu|LOC125536574	Hordeum_vulgare|LOC123425649
OG0008835	Triticum_urartu|LOC125538847	Hordeum_vulgare|LOC123427142
OG0008836	Triticum_urartu|LOC125536198	Hordeum_vulgare|LOC123425250
OG0008838	Triticum_urartu|LOC125536088	Hordeum_vulgare|LOC123425069
OG0008839	Triticum_urartu|LOC125529675, Triticum_urartu|LOC125529674	Hordeum_vulgare|LOC123407320
OG0008840	Triticum_urartu|LOC125538077	Hordeum_vulgare|LOC123426396
OG0008841	Triticum_urartu|LOC125539407	Hordeum_vulgare|LOC123427551
OG0008843	Triticum_urartu|LOC125536711	Hordeum_vulgare|LOC123425720
OG0008844	Triticum_urartu|LOC125537548	Hordeum_vulgare|LOC123426350
OG0008845	Triticum_urartu|LOC125535876	Hordeum_vulgare|LOC123424908
OG0008846	Triticum_urartu|LOC125535598	Hordeum_vulgare|LOC123424683
OG0008847	Triticum_urartu|LOC125537704	Hordeum_vulgare|LOC123426573
OG0008848	Triticum_urartu|LOC125535781	Hordeum_vulgare|LOC123426148
OG0008849	Triticum_urartu|LOC125539941	Hordeum_vulgare|LOC123428052
OG0008850	Triticum_urartu|LOC125534127, Triticum_urartu|LOC125534132	Hordeum_vulgare|LOC123430874
OG0008851	Triticum_urartu|LOC125529207	Hordeum_vulgare|LOC123427509
OG0008852	Triticum_urartu|LOC125538728	Hordeum_vulgare|LOC123427025
OG0008853	Triticum_urartu|LOC125538109	Hordeum_vulgare|LOC123426494
OG0008854	Triticum_urartu|LOC125538817	Hordeum_vulgare|LOC123427089
OG0008855	Triticum_urartu|LOC125539219	Hordeum_vulgare|LOC123427383
OG0008856	Triticum_urartu|LOC125541448	Hordeum_vulgare|LOC123430069
OG0008859	Triticum_urartu|LOC125537335	Hordeum_vulgare|LOC123425997
OG0008860	Triticum_urartu|LOC125533862	Hordeum_vulgare|LOC123430686
OG0008861	Triticum_urartu|LOC125531972	Hordeum_vulgare|LOC123431249
OG0008862	Triticum_urartu|LOC125529082	Hordeum_vulgare|LOC123427953
OG0008863	Triticum_urartu|LOC125536506	Hordeum_vulgare|LOC123429776
OG0008864	Triticum_urartu|LOC125538972	Hordeum_vulgare|LOC123427205
OG0008865	Triticum_urartu|LOC125541290	Hordeum_vulgare|LOC123429729, Hordeum_vulgare|LOC123429731
OG0008866	Triticum_urartu|LOC125536264	Hordeum_vulgare|LOC123425387
OG0008867	Triticum_urartu|LOC125534771	Hordeum_vulgare|LOC123424432
OG0008868	Triticum_urartu|LOC125536093, Triticum_urartu|LOC125536125	Hordeum_vulgare|LOC123425174
OG0008869	Triticum_urartu|LOC125539237	Hordeum_vulgare|LOC123427392
OG0008870	Triticum_urartu|LOC125538811	Hordeum_vulgare|LOC123427084
OG0008871	Triticum_urartu|LOC125536074	Hordeum_vulgare|LOC123425078
OG0008872	Triticum_urartu|LOC125541091	Hordeum_vulgare|LOC123425446
OG0008874	Triticum_urartu|LOC125540281	Hordeum_vulgare|LOC123428373
OG0008875	Triticum_urartu|LOC125538597	Hordeum_vulgare|LOC123430380
OG0008876	Triticum_urartu|LOC125539228	Hordeum_vulgare|LOC123427403
OG0008877	Triticum_urartu|LOC125536338	Hordeum_vulgare|LOC123425355
OG0008878	Triticum_urartu|LOC125535292	Hordeum_vulgare|LOC123429215
OG0008879	Triticum_urartu|LOC125535617	Hordeum_vulgare|LOC123429438
OG0008880	Triticum_urartu|LOC125539185	Hordeum_vulgare|LOC123430523
OG0008881	Triticum_urartu|LOC125538821	Hordeum_vulgare|LOC123430457
OG0008882	Triticum_urartu|LOC125538171	Hordeum_vulgare|LOC123426676
OG0008883	Triticum_urartu|LOC125538310	Hordeum_vulgare|LOC123426758
OG0008884	Triticum_urartu|LOC125530834	Hordeum_vulgare|LOC123429752
OG0008885	Triticum_urartu|LOC125539418	Hordeum_vulgare|LOC123427562
OG0008886	Triticum_urartu|LOC125539479	Hordeum_vulgare|LOC123427609
OG0008887	Triticum_urartu|LOC125539207	Hordeum_vulgare|LOC123427371
OG0008888	Triticum_urartu|LOC125539649	Hordeum_vulgare|LOC123427879
OG0008889	Triticum_urartu|LOC125541417	Hordeum_vulgare|LOC123429926
OG0008890	Triticum_urartu|LOC125535678, Triticum_urartu|LOC125535723	Hordeum_vulgare|LOC123429461
OG0008891	Triticum_urartu|LOC125524307, Triticum_urartu|LOC125533900	Hordeum_vulgare|LOC123398548
OG0008892	Triticum_urartu|LOC125535225	Hordeum_vulgare|LOC123424446
OG0008893	Triticum_urartu|LOC125541381	Hordeum_vulgare|LOC123429880
OG0008894	Triticum_urartu|LOC125533981	Hordeum_vulgare|LOC123428741
OG0008895	Triticum_urartu|LOC125537867	Hordeum_vulgare|LOC123426426
OG0008896	Triticum_urartu|LOC125539391	Hordeum_vulgare|LOC123427529
OG0008897	Triticum_urartu|LOC125536306	Hordeum_vulgare|LOC123425318
OG0008898	Triticum_urartu|LOC125536257, Triticum_urartu|LOC125536287	Hordeum_vulgare|LOC123425400
OG0008900	Triticum_urartu|LOC125533772	Hordeum_vulgare|LOC123430533
OG0008901	Triticum_urartu|LOC125536238	Hordeum_vulgare|LOC123425657
OG0008902	Triticum_urartu|LOC125541693	Hordeum_vulgare|LOC123430251
OG0008903	Triticum_urartu|LOC125538824	Hordeum_vulgare|LOC123427097
OG0008904	Triticum_urartu|LOC125537998	Hordeum_vulgare|LOC123426630
OG0008905	Triticum_urartu|LOC125541167	Hordeum_vulgare|LOC123425099
OG0008906	Triticum_urartu|LOC125537208	Hordeum_vulgare|LOC123426215
OG0008907	Triticum_urartu|LOC125538876	Hordeum_vulgare|LOC123427150
OG0008908	Triticum_urartu|LOC125538978	Hordeum_vulgare|LOC123427211
OG0008909	Triticum_urartu|LOC125538521	Hordeum_vulgare|LOC123426883
OG0008910	Triticum_urartu|LOC125537921	Hordeum_vulgare|LOC123426551
OG0008911	Triticum_urartu|LOC125536412	Hordeum_vulgare|LOC123425429
OG0008912	Triticum_urartu|LOC125535315	Hordeum_vulgare|LOC123424545
OG0008914	Triticum_urartu|LOC125517414	Hordeum_vulgare|LOC123430747
OG0008915	Triticum_urartu|LOC125530638	Hordeum_vulgare|LOC123428010
OG0008916	Triticum_urartu|LOC125538980	Hordeum_vulgare|LOC123427212
OG0008917	Triticum_urartu|LOC125541754	Hordeum_vulgare|LOC123430345
OG0008918	Triticum_urartu|LOC125535878	Hordeum_vulgare|LOC123429545
OG0008919	Triticum_urartu|LOC125535395	Hordeum_vulgare|LOC123424497
OG0008920	Triticum_urartu|LOC125527964	Hordeum_vulgare|LOC123429141
OG0008921	Triticum_urartu|LOC125540886	Hordeum_vulgare|LOC123429350
OG0008922	Triticum_urartu|LOC125536579	Hordeum_vulgare|LOC123425666
OG0008923	Triticum_urartu|LOC125539473	Hordeum_vulgare|LOC123427581
OG0008924	Triticum_urartu|LOC125537488	Hordeum_vulgare|LOC123426318
OG0008925	Triticum_urartu|LOC125535224	Hordeum_vulgare|LOC123424445
OG0008926	Triticum_urartu|LOC125533892	Hordeum_vulgare|LOC123430709
OG0008927	Triticum_urartu|LOC125541090	Hordeum_vulgare|LOC123429556
OG0008928	Triticum_urartu|LOC125534779	Hordeum_vulgare|LOC123424444
OG0008930	Triticum_urartu|LOC125534966	Hordeum_vulgare|LOC123431465
OG0008931	Triticum_urartu|LOC125535456	Hordeum_vulgare|LOC123424576
OG0008932	Triticum_urartu|LOC125536470	Hordeum_vulgare|LOC123425544
OG0008933	Triticum_urartu|LOC125535675	Hordeum_vulgare|LOC123424739
OG0008934	Triticum_urartu|LOC125536157	Hordeum_vulgare|LOC123429665, Hordeum_vulgare|LOC123429814
OG0008935	Triticum_urartu|LOC125540029	Hordeum_vulgare|LOC123431027
OG0008936	Triticum_urartu|LOC125530995	Hordeum_vulgare|LOC123426789
OG0008937	Triticum_urartu|LOC125536883	Hordeum_vulgare|LOC123425948
OG0008938	Triticum_urartu|LOC125539288	Hordeum_vulgare|LOC123427461
OG0008939	Triticum_urartu|LOC125533873	Hordeum_vulgare|LOC123428696
OG0008940	Triticum_urartu|LOC125536808	Hordeum_vulgare|LOC123425840
OG0008942	Triticum_urartu|LOC125538865	Hordeum_vulgare|LOC123411833
OG0008943	Triticum_urartu|LOC125529796	Hordeum_vulgare|LOC123425152
OG0008944	Triticum_urartu|LOC125535921	Hordeum_vulgare|LOC123424976
OG0008945	Triticum_urartu|LOC125535408	Hordeum_vulgare|LOC123424494
OG0008946	Triticum_urartu|LOC125538622	Hordeum_vulgare|LOC123426965
OG0008947	Triticum_urartu|LOC125537871	Hordeum_vulgare|LOC123426430
OG0008949	Triticum_urartu|LOC125534589	Hordeum_vulgare|LOC123431262
OG0008950	Triticum_urartu|LOC125540251	Hordeum_vulgare|LOC123428405
OG0008951	Triticum_urartu|LOC125541729	Hordeum_vulgare|LOC123430293
