Orthogroup	Hordeum_vulgare	Triticum_urartu
OG0005938	Hordeum_vulgare|LOC123425808	Triticum_urartu|LOC125536769, Triticum_urartu|LOC125536775, Triticum_urartu|LOC125529420
OG0005939	Hordeum_vulgare|LOC123426365	Triticum_urartu|LOC125537653, Triticum_urartu|LOC125531669
OG0005940	Hordeum_vulgare|LOC123429707, Hordeum_vulgare|LOC123429708	Triticum_urartu|LOC125536356
OG0005941	Hordeum_vulgare|LOC123424774	Triticum_urartu|LOC125535791
OG0005942	Hordeum_vulgare|LOC123424921	Triticum_urartu|LOC125535883
OG0005945	Hordeum_vulgare|LOC123424574	Triticum_urartu|LOC125535446, Triticum_urartu|LOC125535449
OG0005946	Hordeum_vulgare|LOC123427505	Triticum_urartu|LOC125539344, Triticum_urartu|LOC125539354, Triticum_urartu|LOC125539355
OG0005947	Hordeum_vulgare|LOC123426433	Triticum_urartu|LOC125537863, Triticum_urartu|LOC125530468
OG0005948	Hordeum_vulgare|LOC123426734	Triticum_urartu|LOC125538260, Triticum_urartu|LOC125538265
OG0005949	Hordeum_vulgare|LOC123430780	Triticum_urartu|LOC125537903
OG0005950	Hordeum_vulgare|LOC123430237	Triticum_urartu|LOC125541683, Triticum_urartu|LOC125541684, Triticum_urartu|LOC125541685
OG0005951	Hordeum_vulgare|LOC123428504	Triticum_urartu|LOC125540357, Triticum_urartu|LOC125540360
OG0005952	Hordeum_vulgare|LOC123427121, Hordeum_vulgare|LOC123410970	Triticum_urartu|LOC125538943
OG0005953	Hordeum_vulgare|LOC123430263	Triticum_urartu|LOC125538185, Triticum_urartu|LOC125538187
OG0005954	Hordeum_vulgare|LOC123427473	Triticum_urartu|LOC125539319
OG0005956	Hordeum_vulgare|LOC123424679	Triticum_urartu|LOC125535573, Triticum_urartu|LOC125535593
OG0005957	Hordeum_vulgare|LOC123424349	Triticum_urartu|LOC125535065
OG0005958	Hordeum_vulgare|LOC123425438	Triticum_urartu|LOC125535888, Triticum_urartu|LOC125527081
OG0005959	Hordeum_vulgare|LOC123429558	Triticum_urartu|LOC125535144, Triticum_urartu|LOC125535145
OG0005960	Hordeum_vulgare|LOC123427502	Triticum_urartu|LOC125539342, Triticum_urartu|LOC125539352
OG0005961	Hordeum_vulgare|LOC123426828, Hordeum_vulgare|LOC123426829	Triticum_urartu|LOC125533635
OG0005962	Hordeum_vulgare|LOC123425690	Triticum_urartu|LOC125536632, Triticum_urartu|LOC125536701
OG0005963	Hordeum_vulgare|LOC123430327	Triticum_urartu|LOC125541765, Triticum_urartu|LOC125541769
OG0005964	Hordeum_vulgare|LOC123426415	Triticum_urartu|LOC125537586, Triticum_urartu|LOC125537587
OG0005965	Hordeum_vulgare|LOC123429823	Triticum_urartu|LOC125541284, Triticum_urartu|LOC125541312
OG0005966	Hordeum_vulgare|LOC123425824	Triticum_urartu|LOC125537018
OG0005967	Hordeum_vulgare|LOC123427216	Triticum_urartu|LOC125538990, Triticum_urartu|LOC125538984
OG0005968	Hordeum_vulgare|LOC123426667	Triticum_urartu|LOC125538040
OG0005969	Hordeum_vulgare|LOC123426297	Triticum_urartu|LOC125537384, Triticum_urartu|LOC125537388
OG0005970	Hordeum_vulgare|LOC123429939	Triticum_urartu|LOC125541421, Triticum_urartu|LOC125541423
OG0005971	Hordeum_vulgare|LOC123428096	Triticum_urartu|LOC125539991, Triticum_urartu|LOC125540004
OG0005972	Hordeum_vulgare|LOC123427418	Triticum_urartu|LOC125539160, Triticum_urartu|LOC125539252
OG0005973	Hordeum_vulgare|LOC123430429	Triticum_urartu|LOC125533644
OG0005974	Hordeum_vulgare|LOC123426346, Hordeum_vulgare|LOC123430176	Triticum_urartu|LOC125537820
OG0005975	Hordeum_vulgare|LOC123426626	Triticum_urartu|LOC125538003
OG0005976	Hordeum_vulgare|LOC123426903	Triticum_urartu|LOC125535942
OG0005977	Hordeum_vulgare|LOC123430234	Triticum_urartu|LOC125541679
OG0005978	Hordeum_vulgare|LOC123426634	Triticum_urartu|LOC125535946, Triticum_urartu|LOC125537994
OG0005979	Hordeum_vulgare|LOC123429488	Triticum_urartu|LOC125535745
OG0005980	Hordeum_vulgare|LOC123424923	Triticum_urartu|LOC125529290
OG0005981	Hordeum_vulgare|LOC123427685	Triticum_urartu|LOC125539555, Triticum_urartu|LOC125509437
OG0005982	Hordeum_vulgare|LOC123427078	Triticum_urartu|LOC125538805, Triticum_urartu|LOC125538833
OG0005983	Hordeum_vulgare|LOC123425645	Triticum_urartu|LOC125536568, Triticum_urartu|LOC125536592
OG0005985	Hordeum_vulgare|LOC123430221	Triticum_urartu|LOC125541508, Triticum_urartu|LOC125541632, Triticum_urartu|LOC125541633
OG0005986	Hordeum_vulgare|LOC123425469	Triticum_urartu|LOC125536397, Triticum_urartu|LOC125529605
OG0005988	Hordeum_vulgare|LOC123427135	Triticum_urartu|LOC125538856, Triticum_urartu|LOC125538858
OG0005989	Hordeum_vulgare|LOC123399135, Hordeum_vulgare|LOC123399145, Hordeum_vulgare|LOC123399146	Triticum_urartu|LOC125538063
OG0005990	Hordeum_vulgare|LOC123430990	Triticum_urartu|LOC125538080
OG0005992	Hordeum_vulgare|LOC123430618	Triticum_urartu|LOC125533811, Triticum_urartu|LOC125533812
OG0005993	Hordeum_vulgare|LOC123426618	Triticum_urartu|LOC125537988
OG0005994	Hordeum_vulgare|LOC123430598	Triticum_urartu|LOC125539225, Triticum_urartu|LOC125539245
OG0005995	Hordeum_vulgare|LOC123429423	Triticum_urartu|LOC125540953
OG0005995	Hordeum_vulgare|LOC123429424	Triticum_urartu|LOC125535588
OG0005996	Hordeum_vulgare|LOC123426029	Triticum_urartu|LOC125529463, Triticum_urartu|LOC125536913, Triticum_urartu|LOC125536916
OG0005997	Hordeum_vulgare|LOC123425739	Triticum_urartu|LOC125536670, Triticum_urartu|LOC125527313
OG0005998	Hordeum_vulgare|LOC123427681	Triticum_urartu|LOC125539529, Triticum_urartu|LOC125530351
OG0005999	Hordeum_vulgare|LOC123428221	Triticum_urartu|LOC125540145, Triticum_urartu|LOC125531138
OG0006000	Hordeum_vulgare|LOC123430577	Triticum_urartu|LOC125530023
OG0006001	Hordeum_vulgare|LOC123425294	Triticum_urartu|LOC125536288, Triticum_urartu|LOC125536290
OG0006002	Hordeum_vulgare|LOC123427273	Triticum_urartu|LOC125539111, Triticum_urartu|LOC125539119
OG0006003	Hordeum_vulgare|LOC123424785	Triticum_urartu|LOC125527573, Triticum_urartu|LOC125529231
OG0006004	Hordeum_vulgare|LOC123425457	Triticum_urartu|LOC125536387
OG0006006	Hordeum_vulgare|LOC123424581	Triticum_urartu|LOC125535462
OG0006007	Hordeum_vulgare|LOC123425494	Triticum_urartu|LOC125536494, Triticum_urartu|LOC125536497
OG0006008	Hordeum_vulgare|LOC123426169	Triticum_urartu|LOC125537029
OG0006009	Hordeum_vulgare|LOC123430344	Triticum_urartu|LOC125536965, Triticum_urartu|LOC125538427
OG0006010	Hordeum_vulgare|LOC123431190	Triticum_urartu|LOC125541629, Triticum_urartu|LOC125534524
OG0006012	Hordeum_vulgare|LOC123427768	Triticum_urartu|LOC125538150, Triticum_urartu|LOC125539621, Triticum_urartu|LOC125551542
OG0006013	Hordeum_vulgare|LOC123427215	Triticum_urartu|LOC125538983, Triticum_urartu|LOC125538993
OG0006014	Hordeum_vulgare|LOC123427726	Triticum_urartu|LOC125539569
OG0006015	Hordeum_vulgare|LOC123427751	Triticum_urartu|LOC125539605
OG0006017	Hordeum_vulgare|LOC123430852, Hordeum_vulgare|LOC123399967	Triticum_urartu|LOC125539647
OG0006018	Hordeum_vulgare|LOC123425644	Triticum_urartu|LOC125536570, Triticum_urartu|LOC125536591
OG0006019	Hordeum_vulgare|LOC123426998	Triticum_urartu|LOC125528525, Triticum_urartu|LOC125551353
OG0006020	Hordeum_vulgare|LOC123430123	Triticum_urartu|LOC125537516, Triticum_urartu|LOC125529159
OG0006021	Hordeum_vulgare|LOC123442106	Triticum_urartu|LOC125547156
OG0006021	Hordeum_vulgare|LOC123431420, Hordeum_vulgare|LOC123431423	Triticum_urartu|LOC125534277
OG0006022	Hordeum_vulgare|LOC123427004	Triticum_urartu|LOC125548588, Triticum_urartu|LOC125538714
OG0006023	Hordeum_vulgare|LOC123426762	Triticum_urartu|LOC125538316, Triticum_urartu|LOC125538317
OG0006024	Hordeum_vulgare|LOC123430463	Triticum_urartu|LOC125533693
OG0006025	Hordeum_vulgare|LOC123430776	Triticum_urartu|LOC125538149, Triticum_urartu|LOC125539620
OG0006027	Hordeum_vulgare|LOC123444261	Triticum_urartu|LOC125544392
OG0006028	Hordeum_vulgare|LOC123444370	Triticum_urartu|LOC125530541, Triticum_urartu|LOC125544648
OG0006029	Hordeum_vulgare|LOC123443272	Triticum_urartu|LOC125543435, Triticum_urartu|LOC125543437
OG0006030	Hordeum_vulgare|LOC123444380	Triticum_urartu|LOC125544636
OG0006031	Hordeum_vulgare|LOC123441880	Triticum_urartu|LOC125546913, Triticum_urartu|LOC125546914
OG0006032	Hordeum_vulgare|LOC123442763	Triticum_urartu|LOC125542699, Triticum_urartu|LOC125542722
OG0006033	Hordeum_vulgare|LOC123443247	Triticum_urartu|LOC125543360
OG0006034	Hordeum_vulgare|LOC123442631	Triticum_urartu|LOC125542554, Triticum_urartu|LOC125542556
OG0006035	Hordeum_vulgare|LOC123440116	Triticum_urartu|LOC125548533
OG0006036	Hordeum_vulgare|LOC123444409	Triticum_urartu|LOC125544764, Triticum_urartu|LOC125544766
OG0006037	Hordeum_vulgare|LOC123442856	Triticum_urartu|LOC125530804
OG0006038	Hordeum_vulgare|LOC123444932	Triticum_urartu|LOC125547004, Triticum_urartu|LOC125545246
OG0006039	Hordeum_vulgare|LOC123444787	Triticum_urartu|LOC125545392
OG0006042	Hordeum_vulgare|LOC123439474	Triticum_urartu|LOC125542886, Triticum_urartu|LOC125527164
OG0006043	Hordeum_vulgare|LOC123444044	Triticum_urartu|LOC125544415
OG0006044	Hordeum_vulgare|LOC123440173	Triticum_urartu|LOC125548490, Triticum_urartu|LOC125531140
OG0006045	Hordeum_vulgare|LOC123441929	Triticum_urartu|LOC125544891, Triticum_urartu|LOC125544895
OG0006046	Hordeum_vulgare|LOC123440222	Triticum_urartu|LOC125548576, Triticum_urartu|LOC125548585
OG0006047	Hordeum_vulgare|LOC123444351	Triticum_urartu|LOC125544661, Triticum_urartu|LOC125544666
OG0006048	Hordeum_vulgare|LOC123445272	Triticum_urartu|LOC125545776, Triticum_urartu|LOC125545928
OG0006049	Hordeum_vulgare|LOC123443956	Triticum_urartu|LOC125544225, Triticum_urartu|LOC125544228
OG0006050	Hordeum_vulgare|LOC123445325	Triticum_urartu|LOC125545842
OG0006051	Hordeum_vulgare|LOC123443992	Triticum_urartu|LOC125537316, Triticum_urartu|LOC125544291
OG0006052	Hordeum_vulgare|LOC123445486	Triticum_urartu|LOC125546050, Triticum_urartu|LOC125546058
OG0006054	Hordeum_vulgare|LOC123442682	Triticum_urartu|LOC125542640
OG0006055	Hordeum_vulgare|LOC123442688	Triticum_urartu|LOC125542648, Triticum_urartu|LOC125542650
OG0006056	Hordeum_vulgare|LOC123443459	Triticum_urartu|LOC125543633, Triticum_urartu|LOC125543981
OG0006057	Hordeum_vulgare|LOC123440384	Triticum_urartu|LOC125548181, Triticum_urartu|LOC125548733
OG0006058	Hordeum_vulgare|LOC123442519	Triticum_urartu|LOC125548432
OG0006060	Hordeum_vulgare|LOC123444070	Triticum_urartu|LOC125529139, Triticum_urartu|LOC125544346
OG0006061	Hordeum_vulgare|LOC123444245	Triticum_urartu|LOC125544410, Triticum_urartu|LOC125530664
OG0006062	Hordeum_vulgare|LOC123444335	Triticum_urartu|LOC125548595
OG0006063	Hordeum_vulgare|LOC123443146	Triticum_urartu|LOC125543237
OG0006064	Hordeum_vulgare|LOC123445351	Triticum_urartu|LOC125529378
OG0006066	Hordeum_vulgare|LOC123445425, Hordeum_vulgare|LOC123445426, Hordeum_vulgare|LOC123445599	Triticum_urartu|LOC125546188, Triticum_urartu|LOC125546190
OG0006067	Hordeum_vulgare|LOC123442844	Triticum_urartu|LOC125553971
OG0006068	Hordeum_vulgare|LOC123444041	Triticum_urartu|LOC125544321, Triticum_urartu|LOC125544325, Triticum_urartu|LOC125544412
OG0006069	Hordeum_vulgare|LOC123443401	Triticum_urartu|LOC125543545, Triticum_urartu|LOC125543550
OG0006070	Hordeum_vulgare|LOC123439607	Triticum_urartu|LOC125548088
OG0006071	Hordeum_vulgare|LOC123443199, Hordeum_vulgare|LOC123446290	Triticum_urartu|LOC125543295
OG0006072	Hordeum_vulgare|LOC123444723	Triticum_urartu|LOC125545162
OG0006073	Hordeum_vulgare|LOC123441937	Triticum_urartu|LOC125544971
OG0006075	Hordeum_vulgare|LOC123439795	Triticum_urartu|LOC125548305
OG0006076	Hordeum_vulgare|LOC123439117	Triticum_urartu|LOC125547448
OG0006077	Hordeum_vulgare|LOC123440228	Triticum_urartu|LOC125548571, Triticum_urartu|LOC125548574
OG0006078	Hordeum_vulgare|LOC123443346	Triticum_urartu|LOC125543503
OG0006079	Hordeum_vulgare|LOC123439962	Triticum_urartu|LOC125505938
OG0006080	Hordeum_vulgare|LOC123444225	Triticum_urartu|LOC125544439
OG0006081	Hordeum_vulgare|LOC123443601	Triticum_urartu|LOC125543836, Triticum_urartu|LOC125544136
OG0006082	Hordeum_vulgare|LOC123443162	Triticum_urartu|LOC125543224, Triticum_urartu|LOC125525468
OG0006084	Hordeum_vulgare|LOC123440871	Triticum_urartu|LOC125549220
OG0006085	Hordeum_vulgare|LOC123444226	Triticum_urartu|LOC125544438
OG0006086	Hordeum_vulgare|LOC123444979	Triticum_urartu|LOC125547435
OG0006087	Hordeum_vulgare|LOC123444844	Triticum_urartu|LOC125545337
OG0006089	Hordeum_vulgare|LOC123444352	Triticum_urartu|LOC125544660, Triticum_urartu|LOC125544665
OG0006090	Hordeum_vulgare|LOC123443886, Hordeum_vulgare|LOC123447486	Triticum_urartu|LOC125544127
OG0006091	Hordeum_vulgare|LOC123439405	Triticum_urartu|LOC125542751, Triticum_urartu|LOC125522461
OG0006092	Hordeum_vulgare|LOC123445071	Triticum_urartu|LOC125545634
OG0006093	Hordeum_vulgare|LOC123444909	Triticum_urartu|LOC125545264
OG0006094	Hordeum_vulgare|LOC123440688	Triticum_urartu|LOC125549032
OG0006095	Hordeum_vulgare|LOC123443170	Triticum_urartu|LOC125528572, Triticum_urartu|LOC125546723
OG0006097	Hordeum_vulgare|LOC123445161	Triticum_urartu|LOC125545667
OG0006099	Hordeum_vulgare|LOC123443078	Triticum_urartu|LOC125543104
OG0006100	Hordeum_vulgare|LOC123440986	Triticum_urartu|LOC125549347
OG0006101	Hordeum_vulgare|LOC123442824	Triticum_urartu|LOC125542810
OG0006102	Hordeum_vulgare|LOC123444320	Triticum_urartu|LOC125544720, Triticum_urartu|LOC125527857
OG0006103	Hordeum_vulgare|LOC123445619	Triticum_urartu|LOC125531931, Triticum_urartu|LOC125549427
OG0006104	Hordeum_vulgare|LOC123442632	Triticum_urartu|LOC125542555, Triticum_urartu|LOC125542557
OG0006105	Hordeum_vulgare|LOC123445595	Triticum_urartu|LOC125546256
OG0006106	Hordeum_vulgare|LOC123443935	Triticum_urartu|LOC125544208, Triticum_urartu|LOC125530643
OG0006107	Hordeum_vulgare|LOC123445208	Triticum_urartu|LOC125545725, Triticum_urartu|LOC125545728
OG0006108	Hordeum_vulgare|LOC123442723	Triticum_urartu|LOC125542552, Triticum_urartu|LOC125542686
OG0006109	Hordeum_vulgare|LOC123445199	Triticum_urartu|LOC125545771, Triticum_urartu|LOC125528344
OG0006111	Hordeum_vulgare|LOC123420544	Triticum_urartu|LOC125522378, Triticum_urartu|LOC125506599, Triticum_urartu|LOC125529280, Triticum_urartu|LOC125525086
OG0006112	Hordeum_vulgare|LOC123444890	Triticum_urartu|LOC125545288, Triticum_urartu|LOC125545292
OG0006113	Hordeum_vulgare|LOC123444938	Triticum_urartu|LOC125548799, Triticum_urartu|LOC125528819
OG0006115	Hordeum_vulgare|LOC123441041	Triticum_urartu|LOC125549402, Triticum_urartu|LOC125526918
OG0006116	Hordeum_vulgare|LOC123445256	Triticum_urartu|LOC125528089
OG0006118	Hordeum_vulgare|LOC123443584	Triticum_urartu|LOC125543890, Triticum_urartu|LOC125508931
OG0006119	Hordeum_vulgare|LOC123447844	Triticum_urartu|LOC125530914
OG0006120	Hordeum_vulgare|LOC123444137	Triticum_urartu|LOC125544485, Triticum_urartu|LOC125545248
OG0006121	Hordeum_vulgare|LOC123445685	Triticum_urartu|LOC125550262
OG0006122	Hordeum_vulgare|LOC123443558	Triticum_urartu|LOC125543693
OG0006123	Hordeum_vulgare|LOC123444089	Triticum_urartu|LOC125536752, Triticum_urartu|LOC125544576
OG0006124	Hordeum_vulgare|LOC123439737, Hordeum_vulgare|LOC123439735, Hordeum_vulgare|LOC123396936, Hordeum_vulgare|LOC123439738	Triticum_urartu|LOC125548257, Triticum_urartu|LOC125548309
OG0006126	Hordeum_vulgare|LOC123444818	Triticum_urartu|LOC125545148, Triticum_urartu|LOC125531811
OG0006127	Hordeum_vulgare|LOC123445739	Triticum_urartu|LOC125546401, Triticum_urartu|LOC125546402
OG0006128	Hordeum_vulgare|LOC123443228	Triticum_urartu|LOC125542628, Triticum_urartu|LOC125531494
OG0006129	Hordeum_vulgare|LOC123439749	Triticum_urartu|LOC125541458, Triticum_urartu|LOC125548269
OG0006130	Hordeum_vulgare|LOC123426442	Triticum_urartu|LOC125546747, Triticum_urartu|LOC125530831
OG0006131	Hordeum_vulgare|LOC123442950	Triticum_urartu|LOC125542977, Triticum_urartu|LOC125528609
OG0006132	Hordeum_vulgare|LOC123444143, Hordeum_vulgare|LOC123444142	Triticum_urartu|LOC125544517
OG0006133	Hordeum_vulgare|LOC123443299	Triticum_urartu|LOC125543416
OG0006134	Hordeum_vulgare|LOC123443755	Triticum_urartu|LOC125543803
OG0006135	Hordeum_vulgare|LOC123439386	Triticum_urartu|LOC125547712, Triticum_urartu|LOC125547787
OG0006136	Hordeum_vulgare|LOC123439355	Triticum_urartu|LOC125547855, Triticum_urartu|LOC125547857
OG0006137	Hordeum_vulgare|LOC123443857	Triticum_urartu|LOC125544028, Triticum_urartu|LOC125544979
OG0006139	Hordeum_vulgare|LOC123444350	Triticum_urartu|LOC125544662, Triticum_urartu|LOC125544668
OG0006140	Hordeum_vulgare|LOC123445285	Triticum_urartu|LOC125545800, Triticum_urartu|LOC125545799
OG0006141	Hordeum_vulgare|LOC123444765	Triticum_urartu|LOC125545413, Triticum_urartu|LOC125545415
OG0006142	Hordeum_vulgare|LOC123439992	Triticum_urartu|LOC125548394
OG0006143	Hordeum_vulgare|LOC123443012	Triticum_urartu|LOC125525030, Triticum_urartu|LOC125543064
OG0006145	Hordeum_vulgare|LOC123442884	Triticum_urartu|LOC125550261, Triticum_urartu|LOC125529691
OG0006146	Hordeum_vulgare|LOC123443152	Triticum_urartu|LOC125543211, Triticum_urartu|LOC125543215
OG0006147	Hordeum_vulgare|LOC123445488	Triticum_urartu|LOC125546049, Triticum_urartu|LOC125546061
OG0006148	Hordeum_vulgare|LOC123444279	Triticum_urartu|LOC125544333, Triticum_urartu|LOC125544335
OG0006149	Hordeum_vulgare|LOC123445073	Triticum_urartu|LOC125548929
OG0006150	Hordeum_vulgare|LOC123443105	Triticum_urartu|LOC125548096
OG0006152	Hordeum_vulgare|LOC123440294	Triticum_urartu|LOC125548657
OG0006154	Hordeum_vulgare|LOC123444080	Triticum_urartu|LOC125544587, Triticum_urartu|LOC125544592
OG0006155	Hordeum_vulgare|LOC123444022	Triticum_urartu|LOC125544319, Triticum_urartu|LOC125531346
OG0006156	Hordeum_vulgare|LOC123445604	Triticum_urartu|LOC125530460
OG0006157	Hordeum_vulgare|LOC123442839	Triticum_urartu|LOC125542825, Triticum_urartu|LOC125542862
OG0006158	Hordeum_vulgare|LOC123444468	Triticum_urartu|LOC125544837, Triticum_urartu|LOC125528198
OG0006160	Hordeum_vulgare|LOC123439777, Hordeum_vulgare|LOC123445469	Triticum_urartu|LOC125547233
OG0006161	Hordeum_vulgare|LOC123439112, Hordeum_vulgare|LOC123439115	Triticum_urartu|LOC125542252, Triticum_urartu|LOC125547451
OG0006162	Hordeum_vulgare|LOC123439734	Triticum_urartu|LOC125548260
OG0006163	Hordeum_vulgare|LOC123439261	Triticum_urartu|LOC125547686, Triticum_urartu|LOC125546505
OG0006164	Hordeum_vulgare|LOC123443622	Triticum_urartu|LOC125527676, Triticum_urartu|LOC125527677
OG0006165	Hordeum_vulgare|LOC123441165	Triticum_urartu|LOC125546338, Triticum_urartu|LOC125549540
OG0006166	Hordeum_vulgare|LOC123440974	Triticum_urartu|LOC125546063, Triticum_urartu|LOC125546065
OG0006167	Hordeum_vulgare|LOC123442742	Triticum_urartu|LOC125542725, Triticum_urartu|LOC125542743
OG0006168	Hordeum_vulgare|LOC123445232	Triticum_urartu|LOC125509579, Triticum_urartu|LOC125545750
OG0006169	Hordeum_vulgare|LOC123439598	Triticum_urartu|LOC125540695, Triticum_urartu|LOC125548105
OG0006170	Hordeum_vulgare|LOC123443492	Triticum_urartu|LOC125543735, Triticum_urartu|LOC125543741
OG0006171	Hordeum_vulgare|LOC123444767	Triticum_urartu|LOC125545414, Triticum_urartu|LOC125545416
OG0006172	Hordeum_vulgare|LOC123443015	Triticum_urartu|LOC125543067
OG0006173	Hordeum_vulgare|LOC123443113	Triticum_urartu|LOC125543136, Triticum_urartu|LOC125543145
OG0006174	Hordeum_vulgare|LOC123444624	Triticum_urartu|LOC125545055, Triticum_urartu|LOC125545056
OG0006175	Hordeum_vulgare|LOC123443420	Triticum_urartu|LOC125543618
OG0006176	Hordeum_vulgare|LOC123442442	Triticum_urartu|LOC125542445, Triticum_urartu|LOC125515255
OG0006177	Hordeum_vulgare|LOC123445327	Triticum_urartu|LOC125528188
OG0006178	Hordeum_vulgare|LOC123443255	Triticum_urartu|LOC125543424, Triticum_urartu|LOC125529800
OG0006179	Hordeum_vulgare|LOC123440558	Triticum_urartu|LOC125545201
OG0006180	Hordeum_vulgare|LOC123440950, Hordeum_vulgare|LOC123440951	Triticum_urartu|LOC125547254
OG0006181	Hordeum_vulgare|LOC123439675	Triticum_urartu|LOC125543347
OG0006182	Hordeum_vulgare|LOC123440190	Triticum_urartu|LOC125548070, Triticum_urartu|LOC125548597
OG0006183	Hordeum_vulgare|LOC123440085	Triticum_urartu|LOC125537815, Triticum_urartu|LOC125544350
OG0006184	Hordeum_vulgare|LOC123444118	Triticum_urartu|LOC125544541
OG0006185	Hordeum_vulgare|LOC123439775	Triticum_urartu|LOC125548303
OG0006186	Hordeum_vulgare|LOC123439428	Triticum_urartu|LOC125541654, Triticum_urartu|LOC125547924, Triticum_urartu|LOC125547926
OG0006189	Hordeum_vulgare|LOC123444081	Triticum_urartu|LOC125544588, Triticum_urartu|LOC125544593
OG0006190	Hordeum_vulgare|LOC123446941	Triticum_urartu|LOC125529544
OG0006191	Hordeum_vulgare|LOC123442420	Triticum_urartu|LOC125542395, Triticum_urartu|LOC125529821
OG0006192	Hordeum_vulgare|LOC123440286	Triticum_urartu|LOC125548640, Triticum_urartu|LOC125548643
OG0006193	Hordeum_vulgare|LOC123443189	Triticum_urartu|LOC125543277
