Orthogroup	Hordeum_vulgare	Aegilops_speltoides
OG0005039	Hordeum_vulgare|LOC123443904	Aegilops_speltoides|GWHGBFXR012828.1
OG0005041	Hordeum_vulgare|LOC123441679, Hordeum_vulgare|LOC123441680, Hordeum_vulgare|LOC123441688	Aegilops_speltoides|GWHGBFXR019622.1, Aegilops_speltoides|GWHGBFXR035622.1, Aegilops_speltoides|GWHGBFXR017786.1, Aegilops_speltoides|GWHGBFXR033602.1, Aegilops_speltoides|GWHGBFXR036770.1, Aegilops_speltoides|GWHGBFXR012585.1
OG0005042	Hordeum_vulgare|LOC123443909	Aegilops_speltoides|GWHGBFXR012833.1
OG0005043	Hordeum_vulgare|LOC123442501, Hordeum_vulgare|LOC123442503, Hordeum_vulgare|LOC123442507	Aegilops_speltoides|GWHGBFXR010554.1
OG0005044	Hordeum_vulgare|LOC123444773	Aegilops_speltoides|GWHGBFXR014311.1
OG0005044	Hordeum_vulgare|LOC123444771	Aegilops_speltoides|GWHGBFXR014312.1
OG0005045	Hordeum_vulgare|LOC123445398	Aegilops_speltoides|GWHGBFXR015780.1
OG0005046	Hordeum_vulgare|LOC123442036	Aegilops_speltoides|GWHGBFXR014617.1
OG0005047	Hordeum_vulgare|LOC123445618	Aegilops_speltoides|GWHGBFXR015960.1
OG0005048	Hordeum_vulgare|LOC123440470	Aegilops_speltoides|GWHGBFXR014290.1, Aegilops_speltoides|GWHGBFXR014292.1
OG0005050	Hordeum_vulgare|LOC123443290	Aegilops_speltoides|GWHGBFXR012151.1
OG0005051	Hordeum_vulgare|LOC123440683	Aegilops_speltoides|GWHGBFXR014742.1
OG0005052	Hordeum_vulgare|LOC123445210	Aegilops_speltoides|GWHGBFXR014759.1
OG0005053	Hordeum_vulgare|LOC123401345	Aegilops_speltoides|GWHGBFXR014745.1
OG0005054	Hordeum_vulgare|LOC123440092	Aegilops_speltoides|GWHGBFXR013257.1
OG0005055	Hordeum_vulgare|LOC123439132, Hordeum_vulgare|LOC123439135	Aegilops_speltoides|GWHGBFXR010684.1
OG0005056	Hordeum_vulgare|LOC123440797	Aegilops_speltoides|GWHGBFXR015097.1
OG0005057	Hordeum_vulgare|LOC123445643	Aegilops_speltoides|GWHGBFXR016023.1
OG0005058	Hordeum_vulgare|LOC123439810	Aegilops_speltoides|GWHGBFXR012449.1
OG0005059	Hordeum_vulgare|LOC123409082	Aegilops_speltoides|GWHGBFXR012009.1
OG0005060	Hordeum_vulgare|LOC123442383	Aegilops_speltoides|GWHGBFXR010702.1
OG0005061	Hordeum_vulgare|LOC123445207	Aegilops_speltoides|GWHGBFXR014756.1
OG0005062	Hordeum_vulgare|LOC123442386	Aegilops_speltoides|GWHGBFXR010704.1
OG0005063	Hordeum_vulgare|LOC123444671	Aegilops_speltoides|GWHGBFXR013837.1
OG0005064	Hordeum_vulgare|LOC123443827	Aegilops_speltoides|GWHGBFXR012733.1
OG0005066	Hordeum_vulgare|LOC123445032	Aegilops_speltoides|GWHGBFXR014440.1
OG0005067	Hordeum_vulgare|LOC123440747	Aegilops_speltoides|GWHGBFXR014970.1
OG0005068	Hordeum_vulgare|LOC123441222	Aegilops_speltoides|GWHGBFXR016209.1
OG0005069	Hordeum_vulgare|LOC123444960	Aegilops_speltoides|GWHGBFXR014024.1
OG0005070	Hordeum_vulgare|LOC123440396	Aegilops_speltoides|GWHGBFXR013840.1
OG0005071	Hordeum_vulgare|LOC123443504	Aegilops_speltoides|GWHGBFXR012403.1
OG0005072	Hordeum_vulgare|LOC123442034, Hordeum_vulgare|LOC123440921	Aegilops_speltoides|GWHGBFXR015526.1, Aegilops_speltoides|GWHGBFXR015525.1
OG0005073	Hordeum_vulgare|LOC123444220	Aegilops_speltoides|GWHGBFXR013137.1
OG0005074	Hordeum_vulgare|LOC123440932	Aegilops_speltoides|GWHGBFXR015577.1
OG0005075	Hordeum_vulgare|LOC123445129	Aegilops_speltoides|GWHGBFXR014609.1
OG0005076	Hordeum_vulgare|LOC123439784	Aegilops_speltoides|GWHGBFXR012404.1
OG0005077	Hordeum_vulgare|LOC123444283	Aegilops_speltoides|GWHGBFXR013045.1
OG0005078	Hordeum_vulgare|LOC123444100	Aegilops_speltoides|GWHGBFXR013256.1
OG0005079	Hordeum_vulgare|LOC123444742	Aegilops_speltoides|GWHGBFXR014372.1
OG0005081	Hordeum_vulgare|LOC123445558	Aegilops_speltoides|GWHGBFXR015774.1
OG0005082	Hordeum_vulgare|LOC123443110	Aegilops_speltoides|GWHGBFXR011887.1
OG0005084	Hordeum_vulgare|LOC123443402	Aegilops_speltoides|GWHGBFXR012303.1, Aegilops_speltoides|GWHGBFXR012304.1
OG0005085	Hordeum_vulgare|LOC123443360, Hordeum_vulgare|LOC123398021	Aegilops_speltoides|GWHGBFXR012249.1
OG0005086	Hordeum_vulgare|LOC123440680	Aegilops_speltoides|GWHGBFXR014737.1
OG0005088	Hordeum_vulgare|LOC123411281	Aegilops_speltoides|GWHGBFXR031385.1, Aegilops_speltoides|GWHGBFXR011240.1
OG0005089	Hordeum_vulgare|LOC123443505	Aegilops_speltoides|GWHGBFXR012406.1
OG0005090	Hordeum_vulgare|LOC123442714	Aegilops_speltoides|GWHGBFXR011220.1
OG0005091	Hordeum_vulgare|LOC123442585	Aegilops_speltoides|GWHGBFXR010928.1
OG0005093	Hordeum_vulgare|LOC123402972	Aegilops_speltoides|GWHGBFXR013813.1
OG0005094	Hordeum_vulgare|LOC123442811	Aegilops_speltoides|GWHGBFXR011366.1
OG0005095	Hordeum_vulgare|LOC123442493	Aegilops_speltoides|GWHGBFXR010569.1
OG0005096	Hordeum_vulgare|LOC123442548	Aegilops_speltoides|GWHGBFXR010881.1
OG0005097	Hordeum_vulgare|LOC123443196	Aegilops_speltoides|GWHGBFXR012022.1
OG0005098	Hordeum_vulgare|LOC123439378	Aegilops_speltoides|GWHGBFXR011218.1
OG0005099	Hordeum_vulgare|LOC123439433	Aegilops_speltoides|GWHGBFXR011371.1
OG0005100	Hordeum_vulgare|LOC123445242, Hordeum_vulgare|LOC123406595, Hordeum_vulgare|LOC123396631	Aegilops_speltoides|GWHGBFXR014826.1
OG0005102	Hordeum_vulgare|LOC123430164	Aegilops_speltoides|GWHGBFXR015209.1, Aegilops_speltoides|GWHGBFXR022884.1
OG0005103	Hordeum_vulgare|LOC123440266	Aegilops_speltoides|GWHGBFXR013493.1
OG0005104	Hordeum_vulgare|LOC123443037	Aegilops_speltoides|GWHGBFXR011739.1
OG0005105	Hordeum_vulgare|LOC123448233	Aegilops_speltoides|GWHGBFXR016320.1, Aegilops_speltoides|GWHGBFXR016322.1
OG0005106	Hordeum_vulgare|LOC123446443	Aegilops_speltoides|GWHGBFXR017880.1
OG0005107	Hordeum_vulgare|LOC123448832	Aegilops_speltoides|GWHGBFXR018089.1
OG0005108	Hordeum_vulgare|LOC123448177	Aegilops_speltoides|GWHGBFXR017462.1
OG0005109	Hordeum_vulgare|LOC123450365	Aegilops_speltoides|GWHGBFXR017446.1
OG0005111	Hordeum_vulgare|LOC123450980	Aegilops_speltoides|GWHGBFXR016384.1, Aegilops_speltoides|GWHGBFXR016385.1
OG0005112	Hordeum_vulgare|LOC123447212	Aegilops_speltoides|GWHGBFXR016509.1
OG0005113	Hordeum_vulgare|LOC123448154	Aegilops_speltoides|GWHGBFXR017472.1
OG0005114	Hordeum_vulgare|LOC123449976	Aegilops_speltoides|GWHGBFXR019798.1
OG0005115	Hordeum_vulgare|LOC123449571	Aegilops_speltoides|GWHGBFXR019079.1
OG0005117	Hordeum_vulgare|LOC123449612	Aegilops_speltoides|GWHGBFXR023313.1, Aegilops_speltoides|GWHGBFXR019172.1
OG0005118	Hordeum_vulgare|LOC123451031	Aegilops_speltoides|GWHGBFXR016576.1
OG0005119	Hordeum_vulgare|LOC123449411	Aegilops_speltoides|GWHGBFXR018814.1
OG0005120	Hordeum_vulgare|LOC123446575	Aegilops_speltoides|GWHGBFXR018123.1
OG0005121	Hordeum_vulgare|LOC123449973	Aegilops_speltoides|GWHGBFXR019792.1
OG0005122	Hordeum_vulgare|LOC123447103	Aegilops_speltoides|GWHGBFXR019155.1, Aegilops_speltoides|GWHGBFXR019156.1
OG0005124	Hordeum_vulgare|LOC123449671	Aegilops_speltoides|GWHGBFXR019246.1
OG0005125	Hordeum_vulgare|LOC123449635	Aegilops_speltoides|GWHGBFXR019202.1
OG0005126	Hordeum_vulgare|LOC123450991	Aegilops_speltoides|GWHGBFXR016413.1, Aegilops_speltoides|GWHGBFXR016414.1
OG0005127	Hordeum_vulgare|LOC123447036	Aegilops_speltoides|GWHGBFXR018965.1
OG0005127	Hordeum_vulgare|LOC123447035	Aegilops_speltoides|GWHGBFXR036957.1
OG0005128	Hordeum_vulgare|LOC123450622, Hordeum_vulgare|LOC123446629	Aegilops_speltoides|GWHGBFXR018271.1
OG0005129	Hordeum_vulgare|LOC123449207	Aegilops_speltoides|GWHGBFXR018470.1
OG0005130	Hordeum_vulgare|LOC123446735	Aegilops_speltoides|GWHGBFXR018457.1
OG0005132	Hordeum_vulgare|LOC123447253	Aegilops_speltoides|GWHGBFXR016544.1
OG0005133	Hordeum_vulgare|LOC123450823	Aegilops_speltoides|GWHGBFXR019519.1
OG0005134	Hordeum_vulgare|LOC123449669	Aegilops_speltoides|GWHGBFXR019249.1
OG0005136	Hordeum_vulgare|LOC123425093, Hordeum_vulgare|LOC123447373	Aegilops_speltoides|GWHGBFXR019325.1
OG0005137	Hordeum_vulgare|LOC123446786	Aegilops_speltoides|GWHGBFXR018678.1
OG0005138	Hordeum_vulgare|LOC123449420	Aegilops_speltoides|GWHGBFXR018827.1
OG0005139	Hordeum_vulgare|LOC123448121	Aegilops_speltoides|GWHGBFXR017567.1
OG0005140	Hordeum_vulgare|LOC123447270	Aegilops_speltoides|GWHGBFXR019336.1
OG0005141	Hordeum_vulgare|LOC123446696	Aegilops_speltoides|GWHGBFXR018541.1
OG0005142	Hordeum_vulgare|LOC123449263	Aegilops_speltoides|GWHGBFXR018382.1
OG0005143	Hordeum_vulgare|LOC123447397, Hordeum_vulgare|LOC123447400, Hordeum_vulgare|LOC123447401	Aegilops_speltoides|GWHGBFXR016596.1
OG0005144	Hordeum_vulgare|LOC123428335, Hordeum_vulgare|LOC123449416	Aegilops_speltoides|GWHGBFXR018818.1
OG0005145	Hordeum_vulgare|LOC123451156	Aegilops_speltoides|GWHGBFXR016984.1
OG0005146	Hordeum_vulgare|LOC123451019	Aegilops_speltoides|GWHGBFXR016527.1
OG0005147	Hordeum_vulgare|LOC123413598	Aegilops_speltoides|GWHGBFXR016336.1, Aegilops_speltoides|GWHGBFXR030531.1, Aegilops_speltoides|GWHGBFXR030530.1
OG0005149	Hordeum_vulgare|LOC123449854	Aegilops_speltoides|GWHGBFXR019549.1
OG0005150	Hordeum_vulgare|LOC123447339	Aegilops_speltoides|GWHGBFXR016588.1
OG0005151	Hordeum_vulgare|LOC123447059, Hordeum_vulgare|LOC123449536	Aegilops_speltoides|GWHGBFXR019028.1
OG0005152	Hordeum_vulgare|LOC123449396	Aegilops_speltoides|GWHGBFXR018790.1
OG0005153	Hordeum_vulgare|LOC123399143, Hordeum_vulgare|LOC123449147, Hordeum_vulgare|LOC123405864	Aegilops_speltoides|GWHGBFXR018536.1
OG0005154	Hordeum_vulgare|LOC123446763	Aegilops_speltoides|GWHGBFXR018383.1
OG0005155	Hordeum_vulgare|LOC123449110, Hordeum_vulgare|LOC123449113	Aegilops_speltoides|GWHGBFXR018576.1
OG0005156	Hordeum_vulgare|LOC123447664	Aegilops_speltoides|GWHGBFXR016771.1
OG0005157	Hordeum_vulgare|LOC123451002	Aegilops_speltoides|GWHGBFXR016440.1, Aegilops_speltoides|GWHGBFXR016441.1
OG0005158	Hordeum_vulgare|LOC123447255	Aegilops_speltoides|GWHGBFXR016541.1
OG0005159	Hordeum_vulgare|LOC123447884	Aegilops_speltoides|GWHGBFXR018855.1, Aegilops_speltoides|GWHGBFXR017224.1
OG0005160	Hordeum_vulgare|LOC123450964	Aegilops_speltoides|GWHGBFXR016350.1, Aegilops_speltoides|GWHGBFXR036523.1
OG0005161	Hordeum_vulgare|LOC123449941	Aegilops_speltoides|GWHGBFXR019729.1
OG0005162	Hordeum_vulgare|LOC123447604	Aegilops_speltoides|GWHGBFXR019885.1
OG0005163	Hordeum_vulgare|LOC123449306	Aegilops_speltoides|GWHGBFXR018679.1
OG0005164	Hordeum_vulgare|LOC123449628	Aegilops_speltoides|GWHGBFXR019198.1
OG0005165	Hordeum_vulgare|LOC123450716	Aegilops_speltoides|GWHGBFXR018755.1
OG0005166	Hordeum_vulgare|LOC123446221	Aegilops_speltoides|GWHGBFXR017382.1
OG0005167	Hordeum_vulgare|LOC123451117	Aegilops_speltoides|GWHGBFXR016890.1
OG0005168	Hordeum_vulgare|LOC123451767	Aegilops_speltoides|GWHGBFXR023609.1
OG0005168	Hordeum_vulgare|LOC123451770	Aegilops_speltoides|GWHGBFXR023385.1
OG0005170	Hordeum_vulgare|LOC123397812	Aegilops_speltoides|GWHGBFXR023521.1, Aegilops_speltoides|GWHGBFXR023522.1
OG0005171	Hordeum_vulgare|LOC123412568	Aegilops_speltoides|GWHGBFXR032426.1
OG0005172	Hordeum_vulgare|LOC123452712	Aegilops_speltoides|GWHGBFXR024427.1
OG0005173	Hordeum_vulgare|LOC123394950	Aegilops_speltoides|GWHGBFXR025155.1
OG0005175	Hordeum_vulgare|LOC123410511	Aegilops_speltoides|GWHGBFXR020091.1, Aegilops_speltoides|GWHGBFXR020322.1
OG0005176	Hordeum_vulgare|LOC123395813	Aegilops_speltoides|GWHGBFXR022672.1
OG0005178	Hordeum_vulgare|LOC123398911	Aegilops_speltoides|GWHGBFXR022493.1
OG0005179	Hordeum_vulgare|LOC123452926	Aegilops_speltoides|GWHGBFXR024701.1
OG0005180	Hordeum_vulgare|LOC123410433	Aegilops_speltoides|GWHGBFXR025303.1, Aegilops_speltoides|GWHGBFXR031300.1
OG0005181	Hordeum_vulgare|LOC123396847	Aegilops_speltoides|GWHGBFXR023141.1
OG0005182	Hordeum_vulgare|LOC123452133	Aegilops_speltoides|GWHGBFXR021867.1
OG0005184	Hordeum_vulgare|LOC123395017	Aegilops_speltoides|GWHGBFXR025263.1, Aegilops_speltoides|GWHGBFXR025262.1
OG0005185	Hordeum_vulgare|LOC123405632	Aegilops_speltoides|GWHGBFXR023470.1, Aegilops_speltoides|GWHGBFXR023471.1, Aegilops_speltoides|GWHGBFXR028739.1
OG0005186	Hordeum_vulgare|LOC123429109	Aegilops_speltoides|GWHGBFXR020234.1, Aegilops_speltoides|GWHGBFXR020178.1
OG0005187	Hordeum_vulgare|LOC123452036	Aegilops_speltoides|GWHGBFXR023713.1
OG0005188	Hordeum_vulgare|LOC123399632	Aegilops_speltoides|GWHGBFXR025480.1
OG0005189	Hordeum_vulgare|rps16	Aegilops_speltoides|GWHGBFXR024939.1, Aegilops_speltoides|GWHGBFXR037177.1, Aegilops_speltoides|GWHGBFXR037379.1
OG0005190	Hordeum_vulgare|LOC123398685	Aegilops_speltoides|GWHGBFXR021407.1
OG0005191	Hordeum_vulgare|LOC123399767	Aegilops_speltoides|GWHGBFXR022871.1, Aegilops_speltoides|GWHGBFXR022873.1
OG0005192	Hordeum_vulgare|LOC123404112	Aegilops_speltoides|GWHGBFXR026706.1
OG0005192	Hordeum_vulgare|LOC123397689	Aegilops_speltoides|GWHGBFXR020896.1
OG0005193	Hordeum_vulgare|LOC123398596	Aegilops_speltoides|GWHGBFXR021317.1
OG0005194	Hordeum_vulgare|LOC123398519	Aegilops_speltoides|GWHGBFXR020161.1, Aegilops_speltoides|GWHGBFXR020162.1
OG0005195	Hordeum_vulgare|LOC123406357	Aegilops_speltoides|GWHGBFXR023114.1, Aegilops_speltoides|GWHGBFXR025945.1
OG0005197	Hordeum_vulgare|LOC123395669	Aegilops_speltoides|GWHGBFXR030316.1, Aegilops_speltoides|GWHGBFXR022597.1
OG0005198	Hordeum_vulgare|LOC123395060	Aegilops_speltoides|GWHGBFXR024004.1, Aegilops_speltoides|GWHGBFXR025314.1
OG0005199	Hordeum_vulgare|LOC123398918	Aegilops_speltoides|GWHGBFXR024504.1
OG0005200	Hordeum_vulgare|LOC123396843	Aegilops_speltoides|GWHGBFXR023095.1
OG0005201	Hordeum_vulgare|LOC123398127	Aegilops_speltoides|GWHGBFXR020066.1
OG0005203	Hordeum_vulgare|LOC123447470	Aegilops_speltoides|GWHGBFXR022816.1, Aegilops_speltoides|GWHGBFXR022815.1
OG0005204	Hordeum_vulgare|LOC123442297	Aegilops_speltoides|GWHGBFXR023537.1, Aegilops_speltoides|GWHGBFXR031044.1
OG0005205	Hordeum_vulgare|LOC123396507	Aegilops_speltoides|GWHGBFXR020557.1
OG0005206	Hordeum_vulgare|LOC123451845	Aegilops_speltoides|GWHGBFXR023511.1
OG0005207	Hordeum_vulgare|LOC123394948	Aegilops_speltoides|GWHGBFXR025146.1
OG0005208	Hordeum_vulgare|LOC123398032	Aegilops_speltoides|GWHGBFXR023664.1
OG0005208	Hordeum_vulgare|LOC123398046	Aegilops_speltoides|GWHGBFXR023666.1
OG0005209	Hordeum_vulgare|LOC123452944	Aegilops_speltoides|GWHGBFXR020350.1
OG0005210	Hordeum_vulgare|LOC123452863	Aegilops_speltoides|GWHGBFXR024624.1
OG0005211	Hordeum_vulgare|LOC123395333	Aegilops_speltoides|GWHGBFXR020828.1
OG0005212	Hordeum_vulgare|LOC123398172	Aegilops_speltoides|GWHGBFXR023759.1
OG0005213	Hordeum_vulgare|LOC123451872	Aegilops_speltoides|GWHGBFXR021436.1
OG0005214	Hordeum_vulgare|LOC123399579, Hordeum_vulgare|LOC123397783, Hordeum_vulgare|LOC123397946	Aegilops_speltoides|GWHGBFXR020150.1
OG0005215	Hordeum_vulgare|LOC123411807	Aegilops_speltoides|GWHGBFXR030263.1, Aegilops_speltoides|GWHGBFXR020846.1
OG0005216	Hordeum_vulgare|LOC123452989	Aegilops_speltoides|GWHGBFXR022060.1
OG0005217	Hordeum_vulgare|LOC123398951, Hordeum_vulgare|LOC123397745, Hordeum_vulgare|LOC123398098, Hordeum_vulgare|LOC123398060	Aegilops_speltoides|GWHGBFXR022691.1
OG0005218	Hordeum_vulgare|LOC123398645	Aegilops_speltoides|GWHGBFXR036622.1, Aegilops_speltoides|GWHGBFXR024243.1
OG0005219	Hordeum_vulgare|LOC123397615	Aegilops_speltoides|GWHGBFXR022198.1
OG0005221	Hordeum_vulgare|LOC123396048, Hordeum_vulgare|LOC123452166	Aegilops_speltoides|GWHGBFXR024508.1
OG0005222	Hordeum_vulgare|LOC123411934	Aegilops_speltoides|GWHGBFXR027571.1, Aegilops_speltoides|GWHGBFXR022161.1, Aegilops_speltoides|GWHGBFXR032902.1
OG0005223	Hordeum_vulgare|LOC123399587	Aegilops_speltoides|GWHGBFXR025538.1
OG0005224	Hordeum_vulgare|LOC123395383	Aegilops_speltoides|GWHGBFXR021451.1
OG0005225	Hordeum_vulgare|LOC123395417	Aegilops_speltoides|GWHGBFXR020104.1
OG0005226	Hordeum_vulgare|LOC123395014	Aegilops_speltoides|GWHGBFXR025256.1
OG0005227	Hordeum_vulgare|LOC123444066	Aegilops_speltoides|GWHGBFXR022113.1, Aegilops_speltoides|GWHGBFXR036230.1
OG0005228	Hordeum_vulgare|LOC123451962	Aegilops_speltoides|GWHGBFXR023635.1, Aegilops_speltoides|GWHGBFXR023636.1
OG0005229	Hordeum_vulgare|LOC123399165	Aegilops_speltoides|GWHGBFXR024759.1
OG0005230	Hordeum_vulgare|LOC123397835	Aegilops_speltoides|GWHGBFXR021806.1
OG0005231	Hordeum_vulgare|LOC123395276	Aegilops_speltoides|GWHGBFXR025387.1
OG0005232	Hordeum_vulgare|LOC123395022	Aegilops_speltoides|GWHGBFXR025269.1
OG0005233	Hordeum_vulgare|LOC123395364	Aegilops_speltoides|GWHGBFXR034313.1, Aegilops_speltoides|GWHGBFXR021880.1
OG0005234	Hordeum_vulgare|LOC123395998	Aegilops_speltoides|GWHGBFXR021476.1
OG0005235	Hordeum_vulgare|LOC123397861	Aegilops_speltoides|GWHGBFXR020785.1
OG0005236	Hordeum_vulgare|LOC123399063	Aegilops_speltoides|GWHGBFXR024657.1
OG0005237	Hordeum_vulgare|LOC123395149	Aegilops_speltoides|GWHGBFXR025544.1
OG0005238	Hordeum_vulgare|LOC123395145	Aegilops_speltoides|GWHGBFXR020103.1
OG0005239	Hordeum_vulgare|LOC123397637, Hordeum_vulgare|LOC123439823, Hordeum_vulgare|LOC123446487	Aegilops_speltoides|GWHGBFXR021218.1
OG0005240	Hordeum_vulgare|LOC123399780	Aegilops_speltoides|GWHGBFXR021502.1
OG0005241	Hordeum_vulgare|LOC123453191	Aegilops_speltoides|GWHGBFXR020725.1
OG0005242	Hordeum_vulgare|LOC123394990	Aegilops_speltoides|GWHGBFXR025224.1
OG0005243	Hordeum_vulgare|LOC123394993	Aegilops_speltoides|GWHGBFXR025246.1
OG0005244	Hordeum_vulgare|LOC123397945	Aegilops_speltoides|GWHGBFXR021493.1
OG0005245	Hordeum_vulgare|LOC123452534	Aegilops_speltoides|GWHGBFXR020911.1
OG0005246	Hordeum_vulgare|LOC123395677	Aegilops_speltoides|GWHGBFXR020441.1
OG0005247	Hordeum_vulgare|LOC123398445, Hordeum_vulgare|LOC123398446	Aegilops_speltoides|GWHGBFXR024068.1
OG0005248	Hordeum_vulgare|LOC123395406	Aegilops_speltoides|GWHGBFXR020720.1
OG0005249	Hordeum_vulgare|LOC123396671	Aegilops_speltoides|GWHGBFXR021046.1
OG0005250	Hordeum_vulgare|LOC123398393	Aegilops_speltoides|GWHGBFXR021003.1
OG0005251	Hordeum_vulgare|LOC123445523	Aegilops_speltoides|GWHGBFXR020659.1
OG0005253	Hordeum_vulgare|LOC123397349, Hordeum_vulgare|LOC123399330	Aegilops_speltoides|GWHGBFXR025055.1
OG0005254	Hordeum_vulgare|LOC123395875, Hordeum_vulgare|LOC123409179, Hordeum_vulgare|LOC123439241, Hordeum_vulgare|LOC123450601	Aegilops_speltoides|GWHGBFXR020526.1
OG0005255	Hordeum_vulgare|LOC123453137	Aegilops_speltoides|GWHGBFXR025000.1
OG0005256	Hordeum_vulgare|LOC123405495, Hordeum_vulgare|LOC123441683, Hordeum_vulgare|LOC123441502, Hordeum_vulgare|LOC123441824, Hordeum_vulgare|LOC123405715	Aegilops_speltoides|GWHGBFXR022867.1
OG0005257	Hordeum_vulgare|LOC123399191	Aegilops_speltoides|GWHGBFXR022588.1
OG0005258	Hordeum_vulgare|LOC123395983	Aegilops_speltoides|GWHGBFXR021410.1
OG0005259	Hordeum_vulgare|LOC123397555	Aegilops_speltoides|GWHGBFXR023087.1
OG0005260	Hordeum_vulgare|LOC123399533	Aegilops_speltoides|GWHGBFXR021013.1
OG0005263	Hordeum_vulgare|LOC123401110	Aegilops_speltoides|GWHGBFXR027103.1
OG0005264	Hordeum_vulgare|LOC123424697	Aegilops_speltoides|GWHGBFXR029255.1
OG0005265	Hordeum_vulgare|LOC123402192	Aegilops_speltoides|GWHGBFXR029717.1, Aegilops_speltoides|GWHGBFXR029705.1
OG0005266	Hordeum_vulgare|LOC123401729	Aegilops_speltoides|GWHGBFXR029586.1, Aegilops_speltoides|GWHGBFXR029587.1, Aegilops_speltoides|GWHGBFXR029584.1
OG0005267	Hordeum_vulgare|LOC123400953	Aegilops_speltoides|GWHGBFXR029249.1
OG0005268	Hordeum_vulgare|LOC123402091	Aegilops_speltoides|GWHGBFXR027036.1
OG0005269	Hordeum_vulgare|LOC123402847	Aegilops_speltoides|GWHGBFXR027444.1
OG0005270	Hordeum_vulgare|LOC123405382	Aegilops_speltoides|GWHGBFXR027624.1
OG0005273	Hordeum_vulgare|LOC123403210	Aegilops_speltoides|GWHGBFXR028938.1, Aegilops_speltoides|GWHGBFXR028939.1
OG0005274	Hordeum_vulgare|LOC123402975	Aegilops_speltoides|GWHGBFXR027030.1
OG0005275	Hordeum_vulgare|LOC123404775	Aegilops_speltoides|GWHGBFXR025700.1
OG0005276	Hordeum_vulgare|LOC123397335, Hordeum_vulgare|LOC123405027, Hordeum_vulgare|LOC123404000	Aegilops_speltoides|GWHGBFXR026030.1
OG0005278	Hordeum_vulgare|LOC123401534	Aegilops_speltoides|GWHGBFXR027985.1
OG0005279	Hordeum_vulgare|LOC123401226	Aegilops_speltoides|GWHGBFXR029674.1
OG0005280	Hordeum_vulgare|LOC123406343	Aegilops_speltoides|GWHGBFXR030076.1
OG0005281	Hordeum_vulgare|LOC123401207	Aegilops_speltoides|GWHGBFXR029416.1, Aegilops_speltoides|GWHGBFXR029418.1
OG0005282	Hordeum_vulgare|LOC123402678, Hordeum_vulgare|LOC123404367	Aegilops_speltoides|GWHGBFXR029601.1, Aegilops_speltoides|GWHGBFXR029606.1
OG0005283	Hordeum_vulgare|LOC123403874	Aegilops_speltoides|GWHGBFXR029812.1
OG0005284	Hordeum_vulgare|LOC123403217	Aegilops_speltoides|GWHGBFXR029001.1
OG0005286	Hordeum_vulgare|LOC123403806	Aegilops_speltoides|GWHGBFXR025854.1
OG0005287	Hordeum_vulgare|LOC123429451, Hordeum_vulgare|LOC123402973, Hordeum_vulgare|LOC123398609	Aegilops_speltoides|GWHGBFXR030150.1
OG0005288	Hordeum_vulgare|LOC123405882	Aegilops_speltoides|GWHGBFXR029912.1
OG0005289	Hordeum_vulgare|LOC123452905	Aegilops_speltoides|GWHGBFXR025868.1, Aegilops_speltoides|GWHGBFXR036828.1
OG0005290	Hordeum_vulgare|LOC123402617, Hordeum_vulgare|LOC123405448	Aegilops_speltoides|GWHGBFXR029516.1, Aegilops_speltoides|GWHGBFXR029517.1
OG0005291	Hordeum_vulgare|LOC123402060	Aegilops_speltoides|GWHGBFXR029816.1
OG0005292	Hordeum_vulgare|LOC123403020	Aegilops_speltoides|GWHGBFXR027672.1
OG0005293	Hordeum_vulgare|LOC123404015	Aegilops_speltoides|GWHGBFXR029513.1
OG0005294	Hordeum_vulgare|LOC123442097, Hordeum_vulgare|LOC123396995, Hordeum_vulgare|LOC123401724	Aegilops_speltoides|GWHGBFXR028956.1
OG0005296	Hordeum_vulgare|LOC123403805	Aegilops_speltoides|GWHGBFXR025855.1
OG0005297	Hordeum_vulgare|LOC123402495	Aegilops_speltoides|GWHGBFXR029920.1, Aegilops_speltoides|GWHGBFXR029913.1
OG0005298	Hordeum_vulgare|LOC123401502	Aegilops_speltoides|GWHGBFXR028030.1
OG0005299	Hordeum_vulgare|LOC123405901	Aegilops_speltoides|GWHGBFXR029982.1
OG0005300	Hordeum_vulgare|LOC123402324	Aegilops_speltoides|GWHGBFXR027967.1
OG0005301	Hordeum_vulgare|LOC123403733	Aegilops_speltoides|GWHGBFXR026849.1
OG0005302	Hordeum_vulgare|LOC123401458	Aegilops_speltoides|GWHGBFXR029792.1
OG0005303	Hordeum_vulgare|LOC123402187	Aegilops_speltoides|GWHGBFXR025702.1
OG0005304	Hordeum_vulgare|LOC123402659, Hordeum_vulgare|LOC123405704	Aegilops_speltoides|GWHGBFXR029006.1, Aegilops_speltoides|GWHGBFXR036849.1
OG0005305	Hordeum_vulgare|LOC123406271	Aegilops_speltoides|GWHGBFXR028906.1
OG0005307	Hordeum_vulgare|LOC123401449	Aegilops_speltoides|GWHGBFXR025811.1
OG0005308	Hordeum_vulgare|LOC123405957	Aegilops_speltoides|GWHGBFXR026026.1
OG0005309	Hordeum_vulgare|LOC123403100	Aegilops_speltoides|GWHGBFXR029617.1
OG0005310	Hordeum_vulgare|LOC123401948	Aegilops_speltoides|GWHGBFXR030842.1, Aegilops_speltoides|GWHGBFXR027602.1
