Orthogroup	Hordeum_vulgare	Aegilops_tauschii
OG0008297	Hordeum_vulgare|LOC123430346	Aegilops_tauschii|LOC109743878
OG0008298	Hordeum_vulgare|LOC123430757	Aegilops_tauschii|LOC109748498
OG0008299	Hordeum_vulgare|LOC123428206	Aegilops_tauschii|LOC109786450
OG0008300	Hordeum_vulgare|LOC123431450	Aegilops_tauschii|LOC109774609
OG0008301	Hordeum_vulgare|LOC123424514	Aegilops_tauschii|LOC109754291
OG0008302	Hordeum_vulgare|LOC123426085	Aegilops_tauschii|LOC109744768
OG0008303	Hordeum_vulgare|LOC123430028	Aegilops_tauschii|LOC109748168
OG0008304	Hordeum_vulgare|LOC123427648	Aegilops_tauschii|LOC109773460
OG0008305	Hordeum_vulgare|LOC123425267	Aegilops_tauschii|LOC109759706
OG0008306	Hordeum_vulgare|LOC123428211	Aegilops_tauschii|LOC109786447
OG0008307	Hordeum_vulgare|LOC123424542	Aegilops_tauschii|LOC109767626
OG0008308	Hordeum_vulgare|LOC123427302	Aegilops_tauschii|LOC109769414
OG0008309	Hordeum_vulgare|LOC123425797	Aegilops_tauschii|LOC109746324
OG0008310	Hordeum_vulgare|LOC123431189	Aegilops_tauschii|LOC109739071
OG0008311	Hordeum_vulgare|LOC123430589	Aegilops_tauschii|LOC109753282
OG0008312	Hordeum_vulgare|LOC123424667	Aegilops_tauschii|LOC109750592
OG0008313	Hordeum_vulgare|LOC123424512	Aegilops_tauschii|LOC109754278
OG0008314	Hordeum_vulgare|LOC123431516	Aegilops_tauschii|LOC109783605
OG0008315	Hordeum_vulgare|LOC123430270	Aegilops_tauschii|LOC109742314
OG0008316	Hordeum_vulgare|LOC123428285	Aegilops_tauschii|LOC109753565, Aegilops_tauschii|LOC109753566
OG0008317	Hordeum_vulgare|LOC123429936	Aegilops_tauschii|LOC109751927
OG0008318	Hordeum_vulgare|LOC123426681	Aegilops_tauschii|LOC109753176
OG0008319	Hordeum_vulgare|LOC123427718	Aegilops_tauschii|LOC109748759
OG0008320	Hordeum_vulgare|LOC123430075	Aegilops_tauschii|LOC109732727
OG0008321	Hordeum_vulgare|LOC123426108	Aegilops_tauschii|LOC109770828
OG0008322	Hordeum_vulgare|LOC123425834	Aegilops_tauschii|LOC109767496
OG0008323	Hordeum_vulgare|LOC123430317	Aegilops_tauschii|LOC109780292
OG0008325	Hordeum_vulgare|LOC123427442	Aegilops_tauschii|LOC109764908
OG0008326	Hordeum_vulgare|LOC123425956	Aegilops_tauschii|LOC109776850
OG0008327	Hordeum_vulgare|LOC123428046	Aegilops_tauschii|LOC109752221
OG0008328	Hordeum_vulgare|LOC123426499	Aegilops_tauschii|LOC109773796
OG0008329	Hordeum_vulgare|LOC123427382	Aegilops_tauschii|LOC109736031
OG0008330	Hordeum_vulgare|LOC123431303	Aegilops_tauschii|LOC109768344
OG0008331	Hordeum_vulgare|LOC123427008	Aegilops_tauschii|LOC109773326
OG0008332	Hordeum_vulgare|LOC123426484	Aegilops_tauschii|LOC120973408
OG0008333	Hordeum_vulgare|LOC123430850	Aegilops_tauschii|LOC109785843
OG0008334	Hordeum_vulgare|LOC123426527	Aegilops_tauschii|LOC109782440
OG0008335	Hordeum_vulgare|LOC123425721	Aegilops_tauschii|LOC109787160
OG0008336	Hordeum_vulgare|LOC123424850	Aegilops_tauschii|LOC109743156
OG0008337	Hordeum_vulgare|LOC123425890	Aegilops_tauschii|LOC109767064
OG0008338	Hordeum_vulgare|LOC123426983	Aegilops_tauschii|LOC109756806
OG0008339	Hordeum_vulgare|LOC123426019	Aegilops_tauschii|LOC109774144
OG0008340	Hordeum_vulgare|LOC123424501	Aegilops_tauschii|LOC109743198
OG0008341	Hordeum_vulgare|LOC123429468	Aegilops_tauschii|LOC109783270
OG0008343	Hordeum_vulgare|LOC123428331	Aegilops_tauschii|LOC109734737
OG0008344	Hordeum_vulgare|LOC123426889	Aegilops_tauschii|LOC109740335
OG0008345	Hordeum_vulgare|LOC123425247	Aegilops_tauschii|LOC109769495
OG0008346	Hordeum_vulgare|LOC123424782	Aegilops_tauschii|LOC109769597
OG0008348	Hordeum_vulgare|LOC123426605	Aegilops_tauschii|LOC109755329
OG0008349	Hordeum_vulgare|LOC123424578	Aegilops_tauschii|LOC109761537
OG0008350	Hordeum_vulgare|LOC123425554	Aegilops_tauschii|LOC109735178
OG0008351	Hordeum_vulgare|LOC123426785	Aegilops_tauschii|LOC109768624
OG0008352	Hordeum_vulgare|LOC123424975	Aegilops_tauschii|LOC109785772
OG0008353	Hordeum_vulgare|LOC123431116	Aegilops_tauschii|LOC109751559
OG0008354	Hordeum_vulgare|LOC123426985	Aegilops_tauschii|LOC109771217
OG0008355	Hordeum_vulgare|LOC123425123	Aegilops_tauschii|LOC109735301
OG0008356	Hordeum_vulgare|LOC123428931	Aegilops_tauschii|LOC109757887
OG0008357	Hordeum_vulgare|LOC123429297	Aegilops_tauschii|LOC109768478
OG0008358	Hordeum_vulgare|LOC123427952	Aegilops_tauschii|LOC109736818
OG0008359	Hordeum_vulgare|LOC123427561	Aegilops_tauschii|LOC109755124
OG0008360	Hordeum_vulgare|LOC123425273	Aegilops_tauschii|LOC109767487
OG0008361	Hordeum_vulgare|LOC123425202	Aegilops_tauschii|LOC109754209, Aegilops_tauschii|LOC109754179
OG0008362	Hordeum_vulgare|LOC123426445	Aegilops_tauschii|LOC109744507
OG0008363	Hordeum_vulgare|LOC123426645	Aegilops_tauschii|LOC109744461
OG0008364	Hordeum_vulgare|LOC123426963	Aegilops_tauschii|LOC109734218
OG0008366	Hordeum_vulgare|LOC123425439	Aegilops_tauschii|LOC109736231
OG0008367	Hordeum_vulgare|LOC123425249	Aegilops_tauschii|LOC109776563
OG0008369	Hordeum_vulgare|LOC123427618	Aegilops_tauschii|LOC109782917
OG0008370	Hordeum_vulgare|LOC123426468	Aegilops_tauschii|LOC109745038
OG0008371	Hordeum_vulgare|LOC123427122	Aegilops_tauschii|LOC109770359
OG0008372	Hordeum_vulgare|LOC123426227	Aegilops_tauschii|LOC109736785
OG0008373	Hordeum_vulgare|LOC123428279	Aegilops_tauschii|LOC109753573
OG0008374	Hordeum_vulgare|LOC123425610	Aegilops_tauschii|LOC109752035
OG0008375	Hordeum_vulgare|LOC123426822	Aegilops_tauschii|LOC109733790
OG0008376	Hordeum_vulgare|LOC123427213	Aegilops_tauschii|LOC109749374
OG0008377	Hordeum_vulgare|LOC123427957	Aegilops_tauschii|LOC109736810
OG0008378	Hordeum_vulgare|LOC123425689	Aegilops_tauschii|LOC109735990
OG0008379	Hordeum_vulgare|LOC123424414	Aegilops_tauschii|LOC109759720
OG0008380	Hordeum_vulgare|LOC123431009	Aegilops_tauschii|LOC109772247
OG0008381	Hordeum_vulgare|LOC123424666	Aegilops_tauschii|LOC109750590
OG0008382	Hordeum_vulgare|LOC123427496	Aegilops_tauschii|LOC109743910
OG0008384	Hordeum_vulgare|LOC123426259	Aegilops_tauschii|LOC109750933
OG0008385	Hordeum_vulgare|LOC123428075	Aegilops_tauschii|LOC109786327
OG0008386	Hordeum_vulgare|LOC123429802	Aegilops_tauschii|LOC109736634
OG0008387	Hordeum_vulgare|LOC123431188	Aegilops_tauschii|LOC109756898
OG0008388	Hordeum_vulgare|LOC123430300	Aegilops_tauschii|LOC109750734
OG0008390	Hordeum_vulgare|LOC123427944	Aegilops_tauschii|LOC109736828
OG0008391	Hordeum_vulgare|LOC123426364	Aegilops_tauschii|LOC109780515
OG0008392	Hordeum_vulgare|LOC123425944	Aegilops_tauschii|LOC109744394
OG0008393	Hordeum_vulgare|LOC123425937	Aegilops_tauschii|LOC109744393
OG0008394	Hordeum_vulgare|LOC123427407	Aegilops_tauschii|LOC109737988
OG0008395	Hordeum_vulgare|LOC123429649	Aegilops_tauschii|LOC109778162
OG0008396	Hordeum_vulgare|LOC123428066	Aegilops_tauschii|LOC109750084
OG0008397	Hordeum_vulgare|LOC123411449, Hordeum_vulgare|LOC123424704	Aegilops_tauschii|LOC109771850
OG0008398	Hordeum_vulgare|LOC123425580	Aegilops_tauschii|LOC109748773
OG0008399	Hordeum_vulgare|LOC123429158	Aegilops_tauschii|LOC109764577
OG0008400	Hordeum_vulgare|LOC123426593	Aegilops_tauschii|LOC109774550
OG0008401	Hordeum_vulgare|LOC123428738	Aegilops_tauschii|LOC109749635
OG0008402	Hordeum_vulgare|LOC123430485	Aegilops_tauschii|LOC109758081
OG0008403	Hordeum_vulgare|LOC123427286	Aegilops_tauschii|LOC109764337
OG0008404	Hordeum_vulgare|LOC123425892	Aegilops_tauschii|LOC109777215
OG0008405	Hordeum_vulgare|LOC123419822	Aegilops_tauschii|LOC109773756
OG0008406	Hordeum_vulgare|LOC123425065	Aegilops_tauschii|LOC109754972
OG0008407	Hordeum_vulgare|LOC123427786	Aegilops_tauschii|LOC109734313
OG0008408	Hordeum_vulgare|LOC123426339	Aegilops_tauschii|LOC109782820
OG0008409	Hordeum_vulgare|LOC123428463	Aegilops_tauschii|LOC109763340
OG0008410	Hordeum_vulgare|LOC123426866	Aegilops_tauschii|LOC109739420
OG0008411	Hordeum_vulgare|LOC123424658	Aegilops_tauschii|LOC109766574
OG0008412	Hordeum_vulgare|LOC123428424	Aegilops_tauschii|LOC109764956
OG0008413	Hordeum_vulgare|LOC123426380	Aegilops_tauschii|LOC109740193
OG0008414	Hordeum_vulgare|LOC123425803	Aegilops_tauschii|LOC109783377
OG0008415	Hordeum_vulgare|LOC123427524	Aegilops_tauschii|LOC109769560, Aegilops_tauschii|LOC109763572
OG0008416	Hordeum_vulgare|LOC123426733	Aegilops_tauschii|LOC109740482
OG0008418	Hordeum_vulgare|LOC123424644	Aegilops_tauschii|LOC109738385
OG0008419	Hordeum_vulgare|LOC123424756	Aegilops_tauschii|LOC109768135
OG0008420	Hordeum_vulgare|LOC123425686	Aegilops_tauschii|LOC109735985
OG0008421	Hordeum_vulgare|LOC123427457	Aegilops_tauschii|LOC109741303
OG0008422	Hordeum_vulgare|LOC123425402	Aegilops_tauschii|LOC109786375
OG0008423	Hordeum_vulgare|LOC123425812	Aegilops_tauschii|LOC109744982
OG0008424	Hordeum_vulgare|LOC123426757	Aegilops_tauschii|LOC109759476
OG0008425	Hordeum_vulgare|LOC123429515	Aegilops_tauschii|LOC120974426
OG0008427	Hordeum_vulgare|LOC123425804	Aegilops_tauschii|LOC109783378
OG0008428	Hordeum_vulgare|LOC123430814	Aegilops_tauschii|LOC109765516
OG0008429	Hordeum_vulgare|LOC123427578	Aegilops_tauschii|LOC109761916
OG0008430	Hordeum_vulgare|LOC123425349	Aegilops_tauschii|LOC109770620
OG0008431	Hordeum_vulgare|LOC123430086	Aegilops_tauschii|LOC109740808
OG0008433	Hordeum_vulgare|LOC123426647	Aegilops_tauschii|LOC109744463
OG0008434	Hordeum_vulgare|LOC123426741	Aegilops_tauschii|LOC109783635
OG0008435	Hordeum_vulgare|LOC123427743	Aegilops_tauschii|LOC109760511
OG0008436	Hordeum_vulgare|LOC123427580	Aegilops_tauschii|LOC109782720
OG0008437	Hordeum_vulgare|LOC123427174	Aegilops_tauschii|LOC109781117
OG0008439	Hordeum_vulgare|LOC123427629	Aegilops_tauschii|LOC109780599
OG0008440	Hordeum_vulgare|LOC123425880	Aegilops_tauschii|LOC109766686
OG0008441	Hordeum_vulgare|LOC123425409	Aegilops_tauschii|LOC109786417
OG0008442	Hordeum_vulgare|LOC123426759	Aegilops_tauschii|LOC109759467
OG0008443	Hordeum_vulgare|LOC123427903	Aegilops_tauschii|LOC109762313
OG0008444	Hordeum_vulgare|LOC123426635	Aegilops_tauschii|LOC109744454
OG0008445	Hordeum_vulgare|LOC123425950	Aegilops_tauschii|LOC109744391
OG0008446	Hordeum_vulgare|LOC123427332	Aegilops_tauschii|LOC109786603
OG0008447	Hordeum_vulgare|LOC123424680	Aegilops_tauschii|LOC109782698
OG0008448	Hordeum_vulgare|LOC123428397	Aegilops_tauschii|LOC109732757
OG0008450	Hordeum_vulgare|LOC123426476	Aegilops_tauschii|LOC109783645
OG0008451	Hordeum_vulgare|LOC123425111	Aegilops_tauschii|LOC109743677
OG0008452	Hordeum_vulgare|LOC123424534	Aegilops_tauschii|LOC109751853
OG0008453	Hordeum_vulgare|LOC123428551	Aegilops_tauschii|LOC109768524
OG0008455	Hordeum_vulgare|LOC123426467	Aegilops_tauschii|LOC109782465
OG0008456	Hordeum_vulgare|LOC123427813	Aegilops_tauschii|LOC109747215
OG0008457	Hordeum_vulgare|LOC123444863	Aegilops_tauschii|LOC109752181
OG0008458	Hordeum_vulgare|LOC123430437	Aegilops_tauschii|LOC120974604
OG0008459	Hordeum_vulgare|LOC123427778	Aegilops_tauschii|LOC109785516
OG0008460	Hordeum_vulgare|LOC123427080	Aegilops_tauschii|LOC109766405
OG0008461	Hordeum_vulgare|LOC123425342	Aegilops_tauschii|LOC109783586
OG0008462	Hordeum_vulgare|LOC123427958	Aegilops_tauschii|LOC109745439
OG0008463	Hordeum_vulgare|LOC123408332	Aegilops_tauschii|LOC109736292
OG0008464	Hordeum_vulgare|LOC123425050	Aegilops_tauschii|LOC109759657
OG0008465	Hordeum_vulgare|LOC123426692	Aegilops_tauschii|LOC109753169
OG0008466	Hordeum_vulgare|LOC123428553	Aegilops_tauschii|LOC109738794
OG0008467	Hordeum_vulgare|LOC123426780	Aegilops_tauschii|LOC109750723
OG0008468	Hordeum_vulgare|LOC123428497	Aegilops_tauschii|LOC109765912
OG0008469	Hordeum_vulgare|LOC123395467	Aegilops_tauschii|LOC109747353
OG0008470	Hordeum_vulgare|LOC123424738	Aegilops_tauschii|LOC109781257
OG0008471	Hordeum_vulgare|LOC123426125	Aegilops_tauschii|LOC109768427
OG0008473	Hordeum_vulgare|LOC123430565	Aegilops_tauschii|LOC109732120
OG0008474	Hordeum_vulgare|LOC123428038	Aegilops_tauschii|LOC109752210
OG0008476	Hordeum_vulgare|LOC123426092	Aegilops_tauschii|LOC109774279
OG0008477	Hordeum_vulgare|LOC123430956, Hordeum_vulgare|LOC123430957	Aegilops_tauschii|LOC109750050
OG0008478	Hordeum_vulgare|LOC123426680	Aegilops_tauschii|LOC109753185
OG0008479	Hordeum_vulgare|LOC123426291	Aegilops_tauschii|LOC109743652
OG0008480	Hordeum_vulgare|LOC123427993	Aegilops_tauschii|LOC109758677
OG0008483	Hordeum_vulgare|LOC123428505	Aegilops_tauschii|LOC109758742
OG0008484	Hordeum_vulgare|LOC123429651	Aegilops_tauschii|LOC109778174
OG0008485	Hordeum_vulgare|LOC123408400	Aegilops_tauschii|LOC109751452
OG0008486	Hordeum_vulgare|LOC123427493	Aegilops_tauschii|LOC109731495
OG0008487	Hordeum_vulgare|LOC123426174	Aegilops_tauschii|LOC109755644
OG0008488	Hordeum_vulgare|LOC123425244	Aegilops_tauschii|LOC109740930
OG0008489	Hordeum_vulgare|LOC123430151	Aegilops_tauschii|LOC109752394
OG0008490	Hordeum_vulgare|LOC123425485	Aegilops_tauschii|LOC109778716
OG0008491	Hordeum_vulgare|LOC123425491	Aegilops_tauschii|LOC109775720
OG0008492	Hordeum_vulgare|LOC123426525	Aegilops_tauschii|LOC109782438
OG0008493	Hordeum_vulgare|LOC123426076	Aegilops_tauschii|LOC109769764
OG0008494	Hordeum_vulgare|LOC123426770	Aegilops_tauschii|LOC109750736
OG0008495	Hordeum_vulgare|LOC123426412	Aegilops_tauschii|LOC109769212
OG0008496	Hordeum_vulgare|LOC123425964	Aegilops_tauschii|LOC109782377
OG0008497	Hordeum_vulgare|LOC123429143	Aegilops_tauschii|LOC109770965, Aegilops_tauschii|LOC109770964
OG0008498	Hordeum_vulgare|LOC123426690	Aegilops_tauschii|LOC109753168
OG0008499	Hordeum_vulgare|LOC123427026	Aegilops_tauschii|LOC109771809
OG0008500	Hordeum_vulgare|LOC123426802	Aegilops_tauschii|LOC109756603
OG0008501	Hordeum_vulgare|LOC123427627	Aegilops_tauschii|LOC109780600
OG0008503	Hordeum_vulgare|LOC123426970	Aegilops_tauschii|LOC109734231
OG0008504	Hordeum_vulgare|LOC123428020	Aegilops_tauschii|LOC109765372
OG0008505	Hordeum_vulgare|LOC123427704	Aegilops_tauschii|LOC109748494
OG0008508	Hordeum_vulgare|LOC123428164	Aegilops_tauschii|LOC109759293
OG0008509	Hordeum_vulgare|LOC123429685	Aegilops_tauschii|LOC109751262
OG0008510	Hordeum_vulgare|LOC123426964	Aegilops_tauschii|LOC109734219
OG0008511	Hordeum_vulgare|LOC123426695	Aegilops_tauschii|LOC109781057
OG0008512	Hordeum_vulgare|LOC123429690	Aegilops_tauschii|LOC109784863
OG0008513	Hordeum_vulgare|LOC123425732	Aegilops_tauschii|LOC109787287
OG0008514	Hordeum_vulgare|LOC123425992	Aegilops_tauschii|LOC109739814
OG0008515	Hordeum_vulgare|LOC123426571	Aegilops_tauschii|LOC109737029
OG0008516	Hordeum_vulgare|LOC123425430	Aegilops_tauschii|LOC109768800
OG0008517	Hordeum_vulgare|LOC123427162	Aegilops_tauschii|LOC109752252
OG0008518	Hordeum_vulgare|LOC123426134	Aegilops_tauschii|LOC109763115
OG0008519	Hordeum_vulgare|LOC123425322	Aegilops_tauschii|LOC109770047
OG0008520	Hordeum_vulgare|LOC123429674	Aegilops_tauschii|LOC109773615
OG0008521	Hordeum_vulgare|LOC123425327	Aegilops_tauschii|LOC109735581, Aegilops_tauschii|LOC109769621
OG0008522	Hordeum_vulgare|LOC123424486	Aegilops_tauschii|LOC109743729
OG0008523	Hordeum_vulgare|LOC123427599	Aegilops_tauschii|LOC109771940
OG0008524	Hordeum_vulgare|LOC123427278	Aegilops_tauschii|LOC109759944
OG0008525	Hordeum_vulgare|LOC123424775	Aegilops_tauschii|LOC109739267
OG0008526	Hordeum_vulgare|LOC123426841	Aegilops_tauschii|LOC109783273
OG0008527	Hordeum_vulgare|LOC123426343	Aegilops_tauschii|LOC109769281
OG0008528	Hordeum_vulgare|LOC123428470	Aegilops_tauschii|LOC109765433
OG0008529	Hordeum_vulgare|LOC123424595	Aegilops_tauschii|LOC109748184
OG0008530	Hordeum_vulgare|LOC123430648	Aegilops_tauschii|LOC109777935
OG0008531	Hordeum_vulgare|LOC123430552	Aegilops_tauschii|LOC109764340
OG0008532	Hordeum_vulgare|LOC123430167	Aegilops_tauschii|LOC109738097
OG0008533	Hordeum_vulgare|LOC123427651	Aegilops_tauschii|LOC109766571
OG0008534	Hordeum_vulgare|LOC123427287	Aegilops_tauschii|LOC109764338
OG0008535	Hordeum_vulgare|LOC123429765	Aegilops_tauschii|LOC109750483
OG0008536	Hordeum_vulgare|LOC123430386	Aegilops_tauschii|LOC109769564
OG0008537	Hordeum_vulgare|LOC123429495	Aegilops_tauschii|LOC109778258
OG0008538	Hordeum_vulgare|LOC123426459	Aegilops_tauschii|LOC109745657
OG0008539	Hordeum_vulgare|LOC123426447	Aegilops_tauschii|LOC109767604
OG0008540	Hordeum_vulgare|LOC123426038	Aegilops_tauschii|LOC109748478
OG0008541	Hordeum_vulgare|LOC123430800	Aegilops_tauschii|LOC109747225
OG0008543	Hordeum_vulgare|LOC123427101	Aegilops_tauschii|LOC109771997
OG0008544	Hordeum_vulgare|LOC123426981	Aegilops_tauschii|LOC109739935
OG0008545	Hordeum_vulgare|LOC123430895	Aegilops_tauschii|LOC109778786
OG0008546	Hordeum_vulgare|LOC123430786	Aegilops_tauschii|LOC109755234
OG0008547	Hordeum_vulgare|LOC123424651	Aegilops_tauschii|LOC109757160
OG0008548	Hordeum_vulgare|LOC123426774	Aegilops_tauschii|LOC109750729
OG0008549	Hordeum_vulgare|LOC123431479	Aegilops_tauschii|LOC109733824
OG0008550	Hordeum_vulgare|LOC123431069	Aegilops_tauschii|LOC109754931
OG0008551	Hordeum_vulgare|LOC123425674	Aegilops_tauschii|LOC109772196
OG0008552	Hordeum_vulgare|LOC123424641	Aegilops_tauschii|LOC109738400
OG0008554	Hordeum_vulgare|LOC123426362	Aegilops_tauschii|LOC109762135
OG0008555	Hordeum_vulgare|LOC123428015	Aegilops_tauschii|LOC109746143
OG0008556	Hordeum_vulgare|LOC123427266	Aegilops_tauschii|LOC109759768
OG0008557	Hordeum_vulgare|LOC123427463	Aegilops_tauschii|LOC109772888
OG0008558	Hordeum_vulgare|LOC123426151	Aegilops_tauschii|LOC109766259
OG0008559	Hordeum_vulgare|LOC123427318	Aegilops_tauschii|LOC109732095
OG0008560	Hordeum_vulgare|LOC123430851	Aegilops_tauschii|LOC109759894
OG0008561	Hordeum_vulgare|LOC123424348	Aegilops_tauschii|LOC109759067
OG0008562	Hordeum_vulgare|LOC123430760	Aegilops_tauschii|LOC109748507
OG0008563	Hordeum_vulgare|LOC123426414	Aegilops_tauschii|LOC109786662
OG0008564	Hordeum_vulgare|LOC123425629	Aegilops_tauschii|LOC109736285
OG0008565	Hordeum_vulgare|LOC123428344	Aegilops_tauschii|LOC109754507
OG0008566	Hordeum_vulgare|LOC123425357	Aegilops_tauschii|LOC109745229
OG0008567	Hordeum_vulgare|LOC123425144	Aegilops_tauschii|LOC109743791
OG0008568	Hordeum_vulgare|LOC123427210	Aegilops_tauschii|LOC109749267
OG0008569	Hordeum_vulgare|LOC123428238	Aegilops_tauschii|LOC109748112
OG0008570	Hordeum_vulgare|LOC123425662	Aegilops_tauschii|LOC109782880
OG0008571	Hordeum_vulgare|LOC123426632	Aegilops_tauschii|LOC109744457
OG0008572	Hordeum_vulgare|LOC123427478	Aegilops_tauschii|LOC109757265
OG0008573	Hordeum_vulgare|LOC123426944	Aegilops_tauschii|LOC109749952
OG0008574	Hordeum_vulgare|LOC123425386	Aegilops_tauschii|LOC109783957
OG0008575	Hordeum_vulgare|LOC123425783	Aegilops_tauschii|LOC109756627
OG0008576	Hordeum_vulgare|LOC123427385	Aegilops_tauschii|LOC109786222
OG0008577	Hordeum_vulgare|LOC123429772	Aegilops_tauschii|LOC109756935
OG0008578	Hordeum_vulgare|LOC123426368	Aegilops_tauschii|LOC109740199
OG0008579	Hordeum_vulgare|LOC123425695	Aegilops_tauschii|LOC109770065
OG0008580	Hordeum_vulgare|LOC123424852	Aegilops_tauschii|LOC109743158
OG0008581	Hordeum_vulgare|LOC123425552	Aegilops_tauschii|LOC109760443
OG0008582	Hordeum_vulgare|LOC123426689	Aegilops_tauschii|LOC109753167
OG0008583	Hordeum_vulgare|LOC123429431	Aegilops_tauschii|LOC109767668
OG0008584	Hordeum_vulgare|LOC123424397	Aegilops_tauschii|LOC109746729
OG0008585	Hordeum_vulgare|LOC123424699	Aegilops_tauschii|LOC109771853
OG0008586	Hordeum_vulgare|LOC123427337	Aegilops_tauschii|LOC109768416
OG0008587	Hordeum_vulgare|LOC123426990	Aegilops_tauschii|LOC120973529
OG0008588	Hordeum_vulgare|LOC123428174	Aegilops_tauschii|LOC109782259
OG0008589	Hordeum_vulgare|LOC123426868	Aegilops_tauschii|LOC109774034
OG0008590	Hordeum_vulgare|LOC123425588	Aegilops_tauschii|LOC109733516
OG0008591	Hordeum_vulgare|LOC123425513	Aegilops_tauschii|LOC109754460
OG0008592	Hordeum_vulgare|LOC123426859	Aegilops_tauschii|LOC109758989
OG0008593	Hordeum_vulgare|LOC123425258	Aegilops_tauschii|LOC109738465
OG0008595	Hordeum_vulgare|LOC123427851	Aegilops_tauschii|LOC109770462
OG0008596	Hordeum_vulgare|LOC123425277	Aegilops_tauschii|LOC109751263
OG0008597	Hordeum_vulgare|LOC123427771	Aegilops_tauschii|LOC109783692
OG0008598	Hordeum_vulgare|LOC123425838	Aegilops_tauschii|LOC109748006
OG0008599	Hordeum_vulgare|LOC123427369	Aegilops_tauschii|LOC109753275
OG0008600	Hordeum_vulgare|LOC123427885	Aegilops_tauschii|LOC109754766
OG0008601	Hordeum_vulgare|LOC123426982	Aegilops_tauschii|LOC109756797
OG0008602	Hordeum_vulgare|LOC123427198	Aegilops_tauschii|LOC109735760
OG0008603	Hordeum_vulgare|LOC123424646	Aegilops_tauschii|LOC109738921
OG0008604	Hordeum_vulgare|LOC123429753	Aegilops_tauschii|LOC109731481
OG0008606	Hordeum_vulgare|LOC123426794	Aegilops_tauschii|LOC109736738
OG0008608	Hordeum_vulgare|LOC123424556	Aegilops_tauschii|LOC109737117
OG0008609	Hordeum_vulgare|LOC123430622	Aegilops_tauschii|LOC109759862
OG0008610	Hordeum_vulgare|LOC123426602	Aegilops_tauschii|LOC109755335
OG0008611	Hordeum_vulgare|LOC123430564	Aegilops_tauschii|LOC109732127
OG0008612	Hordeum_vulgare|LOC123427454	Aegilops_tauschii|LOC109775338
OG0008613	Hordeum_vulgare|LOC123427334	Aegilops_tauschii|LOC109737317
OG0008614	Hordeum_vulgare|LOC123426189	Aegilops_tauschii|LOC109772509
OG0008615	Hordeum_vulgare|LOC123424769	Aegilops_tauschii|LOC109783382
OG0008616	Hordeum_vulgare|LOC123427834	Aegilops_tauschii|LOC109773574
OG0008617	Hordeum_vulgare|LOC123424712	Aegilops_tauschii|LOC109779920
OG0008618	Hordeum_vulgare|LOC123424758	Aegilops_tauschii|LOC109744757
OG0008619	Hordeum_vulgare|LOC123426520	Aegilops_tauschii|LOC109779021
OG0008621	Hordeum_vulgare|LOC123428415	Aegilops_tauschii|LOC109765946, Aegilops_tauschii|LOC109765956
