Orthogroup	Aegilops_speltoides	Aegilops_tauschii
OG0009295	Aegilops_speltoides|GWHGBFXR007880.1	Aegilops_tauschii|LOC109768302
OG0009296	Aegilops_speltoides|GWHGBFXR007498.1	Aegilops_tauschii|LOC109751644
OG0009297	Aegilops_speltoides|GWHGBFXR009557.1	Aegilops_tauschii|LOC109750695
OG0009299	Aegilops_speltoides|GWHGBFXR009402.1	Aegilops_tauschii|LOC109731521
OG0009300	Aegilops_speltoides|GWHGBFXR008453.1	Aegilops_tauschii|LOC109739087
OG0009301	Aegilops_speltoides|GWHGBFXR006867.1	Aegilops_tauschii|LOC109733857
OG0009304	Aegilops_speltoides|GWHGBFXR006485.1	Aegilops_tauschii|LOC109786065
OG0009305	Aegilops_speltoides|GWHGBFXR008057.1	Aegilops_tauschii|LOC109745770
OG0009306	Aegilops_speltoides|GWHGBFXR008313.1	Aegilops_tauschii|LOC109786224
OG0009308	Aegilops_speltoides|GWHGBFXR008243.1	Aegilops_tauschii|LOC109746056
OG0009309	Aegilops_speltoides|GWHGBFXR004985.1	Aegilops_tauschii|LOC109745034
OG0009310	Aegilops_speltoides|GWHGBFXR007026.1	Aegilops_tauschii|LOC109736006
OG0009312	Aegilops_speltoides|GWHGBFXR007739.1	Aegilops_tauschii|LOC109734226
OG0009313	Aegilops_speltoides|GWHGBFXR007106.1	Aegilops_tauschii|LOC109771471
OG0009314	Aegilops_speltoides|GWHGBFXR009841.1	Aegilops_tauschii|LOC109740964
OG0009315	Aegilops_speltoides|GWHGBFXR004562.1	Aegilops_tauschii|LOC109748072
OG0009316	Aegilops_speltoides|GWHGBFXR004653.1	Aegilops_tauschii|LOC109732644
OG0009319	Aegilops_speltoides|GWHGBFXR013311.1	Aegilops_tauschii|LOC109759599
OG0009321	Aegilops_speltoides|GWHGBFXR013320.1	Aegilops_tauschii|LOC109744925
OG0009322	Aegilops_speltoides|GWHGBFXR011649.1	Aegilops_tauschii|LOC109739235
OG0009324	Aegilops_speltoides|GWHGBFXR012694.1	Aegilops_tauschii|LOC109752646
OG0009325	Aegilops_speltoides|GWHGBFXR014399.1	Aegilops_tauschii|LOC109761611
OG0009326	Aegilops_speltoides|GWHGBFXR012045.1	Aegilops_tauschii|LOC109776635
OG0009327	Aegilops_speltoides|GWHGBFXR011775.1	Aegilops_tauschii|LOC109786597
OG0009328	Aegilops_speltoides|GWHGBFXR011839.1	Aegilops_tauschii|LOC109774038, Aegilops_tauschii|LOC109774010
OG0009331	Aegilops_speltoides|GWHGBFXR014769.1	Aegilops_tauschii|LOC109736961
OG0009334	Aegilops_speltoides|GWHGBFXR014037.1	Aegilops_tauschii|LOC109738750
OG0009335	Aegilops_speltoides|GWHGBFXR012780.1	Aegilops_tauschii|LOC109746509
OG0009336	Aegilops_speltoides|GWHGBFXR013029.1	Aegilops_tauschii|LOC109738326
OG0009337	Aegilops_speltoides|GWHGBFXR014028.1	Aegilops_tauschii|LOC109775393
OG0009338	Aegilops_speltoides|GWHGBFXR012910.1	Aegilops_tauschii|LOC109740135
OG0009339	Aegilops_speltoides|GWHGBFXR013376.1	Aegilops_tauschii|LOC109766172
OG0009340	Aegilops_speltoides|GWHGBFXR015728.1, Aegilops_speltoides|GWHGBFXR015717.1	Aegilops_tauschii|LOC109739512
OG0009341	Aegilops_speltoides|GWHGBFXR013899.1	Aegilops_tauschii|LOC109773745
OG0009342	Aegilops_speltoides|GWHGBFXR013355.1	Aegilops_tauschii|LOC109768106
OG0009343	Aegilops_speltoides|GWHGBFXR013043.1	Aegilops_tauschii|LOC109753909
OG0009344	Aegilops_speltoides|GWHGBFXR012786.1	Aegilops_tauschii|LOC109746459
OG0009345	Aegilops_speltoides|GWHGBFXR013533.1	Aegilops_tauschii|LOC109753801
OG0009346	Aegilops_speltoides|GWHGBFXR015544.1	Aegilops_tauschii|LOC109753544
OG0009347	Aegilops_speltoides|GWHGBFXR013645.1	Aegilops_tauschii|LOC109776867
OG0009348	Aegilops_speltoides|GWHGBFXR013797.1	Aegilops_tauschii|LOC109744430
OG0009349	Aegilops_speltoides|GWHGBFXR012150.1	Aegilops_tauschii|LOC109767440
OG0009350	Aegilops_speltoides|GWHGBFXR013651.1	Aegilops_tauschii|LOC109745452
OG0009351	Aegilops_speltoides|GWHGBFXR013622.1	Aegilops_tauschii|LOC109733563
OG0009352	Aegilops_speltoides|GWHGBFXR011864.1	Aegilops_tauschii|LOC109775511
OG0009353	Aegilops_speltoides|GWHGBFXR013695.1	Aegilops_tauschii|LOC109780322
OG0009354	Aegilops_speltoides|GWHGBFXR013212.1	Aegilops_tauschii|LOC109743455
OG0009355	Aegilops_speltoides|GWHGBFXR014833.1	Aegilops_tauschii|LOC109755542
OG0009356	Aegilops_speltoides|GWHGBFXR014262.1	Aegilops_tauschii|LOC109741491
OG0009357	Aegilops_speltoides|GWHGBFXR011647.1	Aegilops_tauschii|LOC109777969
OG0009358	Aegilops_speltoides|GWHGBFXR014243.1	Aegilops_tauschii|LOC109743888
OG0009359	Aegilops_speltoides|GWHGBFXR014356.1	Aegilops_tauschii|LOC109752921
OG0009360	Aegilops_speltoides|GWHGBFXR013777.1	Aegilops_tauschii|LOC109740694
OG0009364	Aegilops_speltoides|GWHGBFXR011631.1	Aegilops_tauschii|LOC109776916
OG0009365	Aegilops_speltoides|GWHGBFXR014840.1	Aegilops_tauschii|LOC109764146
OG0009366	Aegilops_speltoides|GWHGBFXR014436.1	Aegilops_tauschii|LOC109781049
OG0009368	Aegilops_speltoides|GWHGBFXR013597.1	Aegilops_tauschii|LOC109777367
OG0009369	Aegilops_speltoides|GWHGBFXR016057.1	Aegilops_tauschii|LOC109731740
OG0009371	Aegilops_speltoides|GWHGBFXR013114.1	Aegilops_tauschii|LOC109733912
OG0009372	Aegilops_speltoides|GWHGBFXR013027.1	Aegilops_tauschii|LOC109738288
OG0009373	Aegilops_speltoides|GWHGBFXR014214.1	Aegilops_tauschii|LOC109751112
OG0009374	Aegilops_speltoides|GWHGBFXR011389.1	Aegilops_tauschii|LOC109756937
OG0009376	Aegilops_speltoides|GWHGBFXR011765.1	Aegilops_tauschii|LOC109777141
OG0009377	Aegilops_speltoides|GWHGBFXR013057.1	Aegilops_tauschii|LOC109785227
OG0009378	Aegilops_speltoides|GWHGBFXR010555.1	Aegilops_tauschii|LOC109760976
OG0009379	Aegilops_speltoides|GWHGBFXR011913.1	Aegilops_tauschii|LOC109786433
OG0009380	Aegilops_speltoides|GWHGBFXR014132.1	Aegilops_tauschii|LOC109761511
OG0009382	Aegilops_speltoides|GWHGBFXR015714.1	Aegilops_tauschii|LOC109747960
OG0009383	Aegilops_speltoides|GWHGBFXR014955.1	Aegilops_tauschii|LOC109757220
OG0009384	Aegilops_speltoides|GWHGBFXR011332.1	Aegilops_tauschii|LOC109756735
OG0009385	Aegilops_speltoides|GWHGBFXR013098.1	Aegilops_tauschii|LOC109770848
OG0009387	Aegilops_speltoides|GWHGBFXR013012.1	Aegilops_tauschii|LOC109745090
OG0009388	Aegilops_speltoides|GWHGBFXR012282.1	Aegilops_tauschii|LOC109769107
OG0009389	Aegilops_speltoides|GWHGBFXR016162.1	Aegilops_tauschii|LOC109766365
OG0009390	Aegilops_speltoides|GWHGBFXR015062.1	Aegilops_tauschii|LOC109764846
OG0009391	Aegilops_speltoides|GWHGBFXR014954.1	Aegilops_tauschii|LOC109738242
OG0009393	Aegilops_speltoides|GWHGBFXR013380.1	Aegilops_tauschii|LOC109734729
OG0009395	Aegilops_speltoides|GWHGBFXR014585.1	Aegilops_tauschii|LOC109773647
OG0009398	Aegilops_speltoides|GWHGBFXR011690.1	Aegilops_tauschii|LOC109775388
OG0009400	Aegilops_speltoides|GWHGBFXR013200.1	Aegilops_tauschii|LOC109770625
OG0009401	Aegilops_speltoides|GWHGBFXR014650.1	Aegilops_tauschii|LOC109779445
OG0009402	Aegilops_speltoides|GWHGBFXR013203.1	Aegilops_tauschii|LOC109770630
OG0009403	Aegilops_speltoides|GWHGBFXR012661.1	Aegilops_tauschii|LOC109740940
OG0009404	Aegilops_speltoides|GWHGBFXR012242.1	Aegilops_tauschii|LOC109738652
OG0009406	Aegilops_speltoides|GWHGBFXR012965.1	Aegilops_tauschii|LOC109770401
OG0009407	Aegilops_speltoides|GWHGBFXR012837.1	Aegilops_tauschii|LOC109751508
OG0009409	Aegilops_speltoides|GWHGBFXR014732.1	Aegilops_tauschii|LOC109778359
OG0009411	Aegilops_speltoides|GWHGBFXR015151.1	Aegilops_tauschii|LOC109748465
OG0009412	Aegilops_speltoides|GWHGBFXR012099.1	Aegilops_tauschii|LOC109739655
OG0009413	Aegilops_speltoides|GWHGBFXR011716.1	Aegilops_tauschii|LOC109766228
OG0009414	Aegilops_speltoides|GWHGBFXR014752.1	Aegilops_tauschii|LOC109741137
OG0009415	Aegilops_speltoides|GWHGBFXR012693.1	Aegilops_tauschii|LOC109750176
OG0009416	Aegilops_speltoides|GWHGBFXR011540.1	Aegilops_tauschii|LOC109756885
OG0009417	Aegilops_speltoides|GWHGBFXR013243.1	Aegilops_tauschii|LOC109772710
OG0009418	Aegilops_speltoides|GWHGBFXR012238.1	Aegilops_tauschii|LOC109739525
OG0009420	Aegilops_speltoides|GWHGBFXR013544.1	Aegilops_tauschii|LOC109745317
OG0009422	Aegilops_speltoides|GWHGBFXR012967.1	Aegilops_tauschii|LOC109738171
OG0009423	Aegilops_speltoides|GWHGBFXR010543.1	Aegilops_tauschii|LOC109769094
OG0009424	Aegilops_speltoides|GWHGBFXR013214.1	Aegilops_tauschii|LOC109743452
OG0009425	Aegilops_speltoides|GWHGBFXR011500.1	Aegilops_tauschii|LOC109769559
OG0009426	Aegilops_speltoides|GWHGBFXR014467.1	Aegilops_tauschii|LOC109740434
OG0009427	Aegilops_speltoides|GWHGBFXR012651.1	Aegilops_tauschii|LOC109770032
OG0009428	Aegilops_speltoides|GWHGBFXR012252.1	Aegilops_tauschii|LOC109772203
OG0009429	Aegilops_speltoides|GWHGBFXR012807.1	Aegilops_tauschii|LOC109787059
OG0009430	Aegilops_speltoides|GWHGBFXR010944.1	Aegilops_tauschii|LOC109739150
OG0009431	Aegilops_speltoides|GWHGBFXR012364.1	Aegilops_tauschii|LOC109769353
OG0009432	Aegilops_speltoides|GWHGBFXR012691.1	Aegilops_tauschii|LOC109787474
OG0009433	Aegilops_speltoides|GWHGBFXR016046.1	Aegilops_tauschii|LOC109731742
OG0009434	Aegilops_speltoides|GWHGBFXR012618.1	Aegilops_tauschii|LOC109767058
OG0009436	Aegilops_speltoides|GWHGBFXR014666.1	Aegilops_tauschii|LOC109750250
OG0009440	Aegilops_speltoides|GWHGBFXR013441.1	Aegilops_tauschii|LOC109757082
OG0009441	Aegilops_speltoides|GWHGBFXR012509.1	Aegilops_tauschii|LOC109739972
OG0009442	Aegilops_speltoides|GWHGBFXR015068.1	Aegilops_tauschii|LOC109764841
OG0009444	Aegilops_speltoides|GWHGBFXR011673.1	Aegilops_tauschii|LOC109739142
OG0009445	Aegilops_speltoides|GWHGBFXR012915.1	Aegilops_tauschii|LOC109741293
OG0009446	Aegilops_speltoides|GWHGBFXR014588.1	Aegilops_tauschii|LOC109773651
OG0009447	Aegilops_speltoides|GWHGBFXR015896.1	Aegilops_tauschii|LOC109764723
OG0009449	Aegilops_speltoides|GWHGBFXR011902.1	Aegilops_tauschii|LOC109769276
OG0009450	Aegilops_speltoides|GWHGBFXR011995.1	Aegilops_tauschii|LOC109775205
OG0009451	Aegilops_speltoides|GWHGBFXR016028.1	Aegilops_tauschii|LOC109756547
OG0009452	Aegilops_speltoides|GWHGBFXR011404.1	Aegilops_tauschii|LOC120962003
OG0009453	Aegilops_speltoides|GWHGBFXR011625.1	Aegilops_tauschii|LOC109776314
OG0009454	Aegilops_speltoides|GWHGBFXR013262.1	Aegilops_tauschii|LOC109745341
OG0009455	Aegilops_speltoides|GWHGBFXR014359.1	Aegilops_tauschii|LOC109752881
OG0009457	Aegilops_speltoides|GWHGBFXR013106.1	Aegilops_tauschii|LOC109771689
OG0009460	Aegilops_speltoides|GWHGBFXR010812.1	Aegilops_tauschii|LOC109777502
OG0009462	Aegilops_speltoides|GWHGBFXR012050.1	Aegilops_tauschii|LOC109777467
OG0009464	Aegilops_speltoides|GWHGBFXR014706.1	Aegilops_tauschii|LOC109740784
OG0009465	Aegilops_speltoides|GWHGBFXR013833.1	Aegilops_tauschii|LOC109749138
OG0009466	Aegilops_speltoides|GWHGBFXR012678.1	Aegilops_tauschii|LOC109773155
OG0009467	Aegilops_speltoides|GWHGBFXR010586.1	Aegilops_tauschii|LOC109738396
OG0009468	Aegilops_speltoides|GWHGBFXR011422.1	Aegilops_tauschii|LOC109739039
OG0009470	Aegilops_speltoides|GWHGBFXR013979.1, Aegilops_speltoides|GWHGBFXR013980.1	Aegilops_tauschii|LOC109783122
OG0009472	Aegilops_speltoides|GWHGBFXR015383.1	Aegilops_tauschii|LOC109737480
OG0009473	Aegilops_speltoides|GWHGBFXR012100.1	Aegilops_tauschii|LOC109777297
OG0009474	Aegilops_speltoides|GWHGBFXR010966.1	Aegilops_tauschii|LOC109776954
OG0009475	Aegilops_speltoides|GWHGBFXR012230.1	Aegilops_tauschii|LOC109738702
OG0009476	Aegilops_speltoides|GWHGBFXR013998.1	Aegilops_tauschii|LOC109780317
OG0009477	Aegilops_speltoides|GWHGBFXR015988.1	Aegilops_tauschii|LOC109748959
OG0009480	Aegilops_speltoides|GWHGBFXR013220.1	Aegilops_tauschii|LOC109783469
OG0009481	Aegilops_speltoides|GWHGBFXR010623.1	Aegilops_tauschii|LOC109772754
OG0009482	Aegilops_speltoides|GWHGBFXR012981.1	Aegilops_tauschii|LOC109775591
OG0009483	Aegilops_speltoides|GWHGBFXR013356.1	Aegilops_tauschii|LOC109768105
OG0009484	Aegilops_speltoides|GWHGBFXR013478.1	Aegilops_tauschii|LOC109764875
OG0009485	Aegilops_speltoides|GWHGBFXR010523.1	Aegilops_tauschii|LOC109776405
OG0009486	Aegilops_speltoides|GWHGBFXR014151.1	Aegilops_tauschii|LOC109760512
OG0009487	Aegilops_speltoides|GWHGBFXR011229.1	Aegilops_tauschii|LOC109738997
OG0009488	Aegilops_speltoides|GWHGBFXR012047.1	Aegilops_tauschii|LOC109776634
OG0009489	Aegilops_speltoides|GWHGBFXR013291.1	Aegilops_tauschii|LOC109752915
OG0009492	Aegilops_speltoides|GWHGBFXR013700.1	Aegilops_tauschii|LOC109745330
OG0009495	Aegilops_speltoides|GWHGBFXR012954.1	Aegilops_tauschii|LOC109763519
OG0009496	Aegilops_speltoides|GWHGBFXR011651.1	Aegilops_tauschii|LOC109739233
OG0009497	Aegilops_speltoides|GWHGBFXR014258.1	Aegilops_tauschii|LOC109752821
OG0009498	Aegilops_speltoides|GWHGBFXR014832.1	Aegilops_tauschii|LOC109755541
OG0009499	Aegilops_speltoides|GWHGBFXR013236.1	Aegilops_tauschii|LOC109747762
OG0009500	Aegilops_speltoides|GWHGBFXR014518.1	Aegilops_tauschii|LOC109786363
OG0009501	Aegilops_speltoides|GWHGBFXR014059.1	Aegilops_tauschii|LOC109751495
OG0009502	Aegilops_speltoides|GWHGBFXR015570.1	Aegilops_tauschii|LOC109751281
OG0009503	Aegilops_speltoides|GWHGBFXR012422.1	Aegilops_tauschii|LOC109738591
OG0009504	Aegilops_speltoides|GWHGBFXR011290.1	Aegilops_tauschii|LOC109757071
OG0009506	Aegilops_speltoides|GWHGBFXR013064.1	Aegilops_tauschii|LOC109781139
OG0009507	Aegilops_speltoides|GWHGBFXR013551.1	Aegilops_tauschii|LOC109753738
OG0009508	Aegilops_speltoides|GWHGBFXR013872.1	Aegilops_tauschii|LOC109766750
OG0009509	Aegilops_speltoides|GWHGBFXR011627.1	Aegilops_tauschii|LOC109776312
OG0009511	Aegilops_speltoides|GWHGBFXR012950.1	Aegilops_tauschii|LOC109763522
OG0009512	Aegilops_speltoides|GWHGBFXR013934.1	Aegilops_tauschii|LOC109768527
OG0009513	Aegilops_speltoides|GWHGBFXR013664.1	Aegilops_tauschii|LOC109736799
OG0009514	Aegilops_speltoides|GWHGBFXR014354.1	Aegilops_tauschii|LOC109752923
OG0009516	Aegilops_speltoides|GWHGBFXR014076.1	Aegilops_tauschii|LOC109778213
OG0009517	Aegilops_speltoides|GWHGBFXR012755.1	Aegilops_tauschii|LOC109765704
OG0009518	Aegilops_speltoides|GWHGBFXR012325.1	Aegilops_tauschii|LOC109739116
OG0009519	Aegilops_speltoides|GWHGBFXR011419.1	Aegilops_tauschii|LOC109749539
OG0009520	Aegilops_speltoides|GWHGBFXR011417.1	Aegilops_tauschii|LOC109738835
OG0009521	Aegilops_speltoides|GWHGBFXR030439.1	Aegilops_tauschii|LOC109770233
OG0009522	Aegilops_speltoides|GWHGBFXR013264.1	Aegilops_tauschii|LOC109745336
OG0009525	Aegilops_speltoides|GWHGBFXR014073.1	Aegilops_tauschii|LOC109732652
OG0009526	Aegilops_speltoides|GWHGBFXR013373.1	Aegilops_tauschii|LOC109777740
OG0009527	Aegilops_speltoides|GWHGBFXR013562.1	Aegilops_tauschii|LOC109757571
OG0009528	Aegilops_speltoides|GWHGBFXR012864.1	Aegilops_tauschii|LOC109739751
OG0009529	Aegilops_speltoides|GWHGBFXR012676.1	Aegilops_tauschii|LOC109738373
OG0009530	Aegilops_speltoides|GWHGBFXR013879.1	Aegilops_tauschii|LOC109766758
OG0009531	Aegilops_speltoides|GWHGBFXR011442.1	Aegilops_tauschii|LOC109769457
OG0009532	Aegilops_speltoides|GWHGBFXR014607.1	Aegilops_tauschii|LOC109741362
OG0009533	Aegilops_speltoides|GWHGBFXR024061.1	Aegilops_tauschii|LOC109765973
OG0009535	Aegilops_speltoides|GWHGBFXR010802.1	Aegilops_tauschii|LOC109756964
OG0009539	Aegilops_speltoides|GWHGBFXR013498.1	Aegilops_tauschii|LOC109765316
OG0009540	Aegilops_speltoides|GWHGBFXR014183.1	Aegilops_tauschii|LOC109734600
OG0009541	Aegilops_speltoides|GWHGBFXR014030.1	Aegilops_tauschii|LOC109781597
OG0009542	Aegilops_speltoides|GWHGBFXR011413.1	Aegilops_tauschii|LOC109777295
OG0009543	Aegilops_speltoides|GWHGBFXR013977.1	Aegilops_tauschii|LOC109783116
OG0009544	Aegilops_speltoides|GWHGBFXR014613.1	Aegilops_tauschii|LOC109757743
OG0009545	Aegilops_speltoides|GWHGBFXR011886.1	Aegilops_tauschii|LOC109777810
OG0009546	Aegilops_speltoides|GWHGBFXR012359.1	Aegilops_tauschii|LOC109756057
OG0009547	Aegilops_speltoides|GWHGBFXR011360.1	Aegilops_tauschii|LOC109768347
OG0009548	Aegilops_speltoides|GWHGBFXR014236.1	Aegilops_tauschii|LOC109743886
OG0009550	Aegilops_speltoides|GWHGBFXR014347.1	Aegilops_tauschii|LOC109742364
OG0009551	Aegilops_speltoides|GWHGBFXR012969.1	Aegilops_tauschii|LOC109783210
OG0009552	Aegilops_speltoides|GWHGBFXR014352.1	Aegilops_tauschii|LOC109756261
OG0009553	Aegilops_speltoides|GWHGBFXR011532.1	Aegilops_tauschii|LOC109759208
OG0009554	Aegilops_speltoides|GWHGBFXR011503.1	Aegilops_tauschii|LOC109776972
OG0009555	Aegilops_speltoides|GWHGBFXR012363.1	Aegilops_tauschii|LOC109771654
OG0009556	Aegilops_speltoides|GWHGBFXR011704.1	Aegilops_tauschii|LOC109786509
OG0009557	Aegilops_speltoides|GWHGBFXR011588.1	Aegilops_tauschii|LOC109739458
OG0009558	Aegilops_speltoides|GWHGBFXR012721.1	Aegilops_tauschii|LOC109782772
OG0009559	Aegilops_speltoides|GWHGBFXR013255.1	Aegilops_tauschii|LOC109739017
OG0009560	Aegilops_speltoides|GWHGBFXR010602.1	Aegilops_tauschii|LOC109776588
OG0009561	Aegilops_speltoides|GWHGBFXR014154.1	Aegilops_tauschii|LOC109745939
OG0009562	Aegilops_speltoides|GWHGBFXR011483.1	Aegilops_tauschii|LOC109756807
OG0009563	Aegilops_speltoides|GWHGBFXR013107.1	Aegilops_tauschii|LOC109763888
OG0009564	Aegilops_speltoides|GWHGBFXR011546.1	Aegilops_tauschii|LOC109772406
OG0009565	Aegilops_speltoides|GWHGBFXR011632.1	Aegilops_tauschii|LOC109786773
OG0009566	Aegilops_speltoides|GWHGBFXR015103.1	Aegilops_tauschii|LOC109749619
OG0009567	Aegilops_speltoides|GWHGBFXR011361.1	Aegilops_tauschii|LOC109739471
OG0009568	Aegilops_speltoides|GWHGBFXR016002.1	Aegilops_tauschii|LOC109747707
OG0009569	Aegilops_speltoides|GWHGBFXR012291.1	Aegilops_tauschii|LOC120975432
OG0009570	Aegilops_speltoides|GWHGBFXR011190.1	Aegilops_tauschii|LOC109756739
OG0009571	Aegilops_speltoides|GWHGBFXR011497.1	Aegilops_tauschii|LOC109749826
OG0009572	Aegilops_speltoides|GWHGBFXR013230.1	Aegilops_tauschii|LOC109784958
OG0009573	Aegilops_speltoides|GWHGBFXR012431.1	Aegilops_tauschii|LOC109739227
OG0009574	Aegilops_speltoides|GWHGBFXR012532.1	Aegilops_tauschii|LOC109785641
OG0009575	Aegilops_speltoides|GWHGBFXR013592.1	Aegilops_tauschii|LOC109761645
OG0009576	Aegilops_speltoides|GWHGBFXR013062.1	Aegilops_tauschii|LOC109739046
OG0009577	Aegilops_speltoides|GWHGBFXR012029.1	Aegilops_tauschii|LOC109770217
OG0009578	Aegilops_speltoides|GWHGBFXR011970.1	Aegilops_tauschii|LOC109777283
OG0009579	Aegilops_speltoides|GWHGBFXR011826.1	Aegilops_tauschii|LOC109772804
OG0009580	Aegilops_speltoides|GWHGBFXR012641.1	Aegilops_tauschii|LOC109761892
OG0009581	Aegilops_speltoides|GWHGBFXR012989.1	Aegilops_tauschii|LOC109749290
OG0009582	Aegilops_speltoides|GWHGBFXR012971.1	Aegilops_tauschii|LOC109786565
OG0009583	Aegilops_speltoides|GWHGBFXR011911.1	Aegilops_tauschii|LOC109757050
OG0009584	Aegilops_speltoides|GWHGBFXR012270.1	Aegilops_tauschii|LOC109749606
OG0009585	Aegilops_speltoides|GWHGBFXR012207.1	Aegilops_tauschii|LOC109777928
OG0009586	Aegilops_speltoides|GWHGBFXR010813.1	Aegilops_tauschii|LOC109777397
OG0009587	Aegilops_speltoides|GWHGBFXR014288.1	Aegilops_tauschii|LOC109734804
OG0009588	Aegilops_speltoides|GWHGBFXR011330.1	Aegilops_tauschii|LOC109774727
OG0009590	Aegilops_speltoides|GWHGBFXR012486.1	Aegilops_tauschii|LOC109786310
OG0009592	Aegilops_speltoides|GWHGBFXR011245.1	Aegilops_tauschii|LOC109769485
OG0009593	Aegilops_speltoides|GWHGBFXR014499.1	Aegilops_tauschii|LOC109766127
OG0009596	Aegilops_speltoides|GWHGBFXR011852.1	Aegilops_tauschii|LOC109773710
OG0009598	Aegilops_speltoides|GWHGBFXR012559.1	Aegilops_tauschii|LOC109756799
OG0009600	Aegilops_speltoides|GWHGBFXR011742.1	Aegilops_tauschii|LOC109777925
OG0009601	Aegilops_speltoides|GWHGBFXR014396.1	Aegilops_tauschii|LOC109732526
OG0009602	Aegilops_speltoides|GWHGBFXR011960.1	Aegilops_tauschii|LOC109776892
OG0009603	Aegilops_speltoides|GWHGBFXR011418.1	Aegilops_tauschii|LOC109738837
OG0009604	Aegilops_speltoides|GWHGBFXR013471.1	Aegilops_tauschii|LOC109758394
OG0009605	Aegilops_speltoides|GWHGBFXR013136.1	Aegilops_tauschii|LOC109763762
OG0009606	Aegilops_speltoides|GWHGBFXR013289.1	Aegilops_tauschii|LOC109752913
OG0009607	Aegilops_speltoides|GWHGBFXR013736.1	Aegilops_tauschii|LOC109749542
OG0009608	Aegilops_speltoides|GWHGBFXR012263.1	Aegilops_tauschii|LOC109738145
OG0009612	Aegilops_speltoides|GWHGBFXR010525.1	Aegilops_tauschii|LOC109776404
OG0009613	Aegilops_speltoides|GWHGBFXR011856.1	Aegilops_tauschii|LOC109773736
OG0009614	Aegilops_speltoides|GWHGBFXR013919.1	Aegilops_tauschii|LOC109771729
OG0009615	Aegilops_speltoides|GWHGBFXR013301.1	Aegilops_tauschii|LOC109743709
OG0009616	Aegilops_speltoides|GWHGBFXR011735.1	Aegilops_tauschii|LOC109736932
OG0009617	Aegilops_speltoides|GWHGBFXR014912.1	Aegilops_tauschii|LOC109748423
OG0009618	Aegilops_speltoides|GWHGBFXR014459.1	Aegilops_tauschii|LOC109783648
OG0009619	Aegilops_speltoides|GWHGBFXR012255.1	Aegilops_tauschii|LOC109787444
OG0009620	Aegilops_speltoides|GWHGBFXR014400.1	Aegilops_tauschii|LOC109761608
OG0009623	Aegilops_speltoides|GWHGBFXR012374.1	Aegilops_tauschii|LOC109739058
OG0009624	Aegilops_speltoides|GWHGBFXR011388.1	Aegilops_tauschii|LOC109756938
OG0009625	Aegilops_speltoides|GWHGBFXR014587.1	Aegilops_tauschii|LOC109773649
OG0009626	Aegilops_speltoides|GWHGBFXR014281.1	Aegilops_tauschii|LOC109783228
OG0009627	Aegilops_speltoides|GWHGBFXR013985.1	Aegilops_tauschii|LOC109783220
OG0009628	Aegilops_speltoides|GWHGBFXR011336.1	Aegilops_tauschii|LOC109739246
OG0009629	Aegilops_speltoides|GWHGBFXR011534.1	Aegilops_tauschii|LOC109774806
OG0009631	Aegilops_speltoides|GWHGBFXR011512.1	Aegilops_tauschii|LOC120975565
OG0009632	Aegilops_speltoides|GWHGBFXR011340.1	Aegilops_tauschii|LOC109738540
OG0009634	Aegilops_speltoides|GWHGBFXR013866.1	Aegilops_tauschii|LOC109769693
OG0009635	Aegilops_speltoides|GWHGBFXR012870.1	Aegilops_tauschii|LOC109757646
OG0009636	Aegilops_speltoides|GWHGBFXR014704.1	Aegilops_tauschii|LOC109740782
OG0009639	Aegilops_speltoides|GWHGBFXR012887.1	Aegilops_tauschii|LOC109757732
OG0009640	Aegilops_speltoides|GWHGBFXR010536.1	Aegilops_tauschii|LOC109757125
OG0009641	Aegilops_speltoides|GWHGBFXR014273.1	Aegilops_tauschii|LOC109750415
OG0009642	Aegilops_speltoides|GWHGBFXR013774.1	Aegilops_tauschii|LOC109749546
OG0009643	Aegilops_speltoides|GWHGBFXR014575.1	Aegilops_tauschii|LOC109741356
OG0009644	Aegilops_speltoides|GWHGBFXR014848.1	Aegilops_tauschii|LOC109755032
OG0009648	Aegilops_speltoides|GWHGBFXR014633.1	Aegilops_tauschii|LOC109760078
OG0009649	Aegilops_speltoides|GWHGBFXR011791.1	Aegilops_tauschii|LOC109787186
OG0009650	Aegilops_speltoides|GWHGBFXR016150.1	Aegilops_tauschii|LOC109748980
