Orthogroup	Aegilops_speltoides	Hordeum_vulgare
OG0009553	Aegilops_speltoides|GWHGBFXR011532.1	Hordeum_vulgare|LOC123439487
OG0009554	Aegilops_speltoides|GWHGBFXR011503.1	Hordeum_vulgare|LOC123439479
OG0009555	Aegilops_speltoides|GWHGBFXR012363.1	Hordeum_vulgare|LOC123443470
OG0009556	Aegilops_speltoides|GWHGBFXR011704.1	Hordeum_vulgare|LOC123443014
OG0009557	Aegilops_speltoides|GWHGBFXR011588.1	Hordeum_vulgare|LOC123442945
OG0009558	Aegilops_speltoides|GWHGBFXR012721.1	Hordeum_vulgare|LOC123443815
OG0009559	Aegilops_speltoides|GWHGBFXR013255.1	Hordeum_vulgare|LOC123440093
OG0009560	Aegilops_speltoides|GWHGBFXR010602.1	Hordeum_vulgare|LOC123442340
OG0009561	Aegilops_speltoides|GWHGBFXR014154.1	Hordeum_vulgare|LOC123444864
OG0009562	Aegilops_speltoides|GWHGBFXR011483.1	Hordeum_vulgare|LOC123442875
OG0009563	Aegilops_speltoides|GWHGBFXR013107.1	Hordeum_vulgare|LOC123444242
OG0009564	Aegilops_speltoides|GWHGBFXR011546.1	Hordeum_vulgare|LOC123442921
OG0009565	Aegilops_speltoides|GWHGBFXR011632.1	Hordeum_vulgare|LOC123442964
OG0009566	Aegilops_speltoides|GWHGBFXR015103.1	Hordeum_vulgare|LOC123440802, Hordeum_vulgare|LOC123450390
OG0009567	Aegilops_speltoides|GWHGBFXR011361.1	Hordeum_vulgare|LOC123442804
OG0009568	Aegilops_speltoides|GWHGBFXR016002.1	Hordeum_vulgare|LOC123445635, Hordeum_vulgare|LOC123442242, Hordeum_vulgare|LOC123448132
OG0009570	Aegilops_speltoides|GWHGBFXR011190.1	Hordeum_vulgare|LOC123439356
OG0009571	Aegilops_speltoides|GWHGBFXR011497.1	Hordeum_vulgare|LOC123442889
OG0009572	Aegilops_speltoides|GWHGBFXR013230.1	Hordeum_vulgare|LOC123444128
OG0009573	Aegilops_speltoides|GWHGBFXR012431.1	Hordeum_vulgare|LOC123443522
OG0009574	Aegilops_speltoides|GWHGBFXR012532.1	Hordeum_vulgare|LOC123395477
OG0009575	Aegilops_speltoides|GWHGBFXR013592.1	Hordeum_vulgare|LOC123444508
OG0009576	Aegilops_speltoides|GWHGBFXR013062.1	Hordeum_vulgare|LOC123444271
OG0009577	Aegilops_speltoides|GWHGBFXR012029.1	Hordeum_vulgare|LOC123443202
OG0009578	Aegilops_speltoides|GWHGBFXR011970.1	Hordeum_vulgare|LOC123439637
OG0009579	Aegilops_speltoides|GWHGBFXR011826.1	Hordeum_vulgare|LOC123443075
OG0009580	Aegilops_speltoides|GWHGBFXR012641.1	Hordeum_vulgare|LOC123443736
OG0009581	Aegilops_speltoides|GWHGBFXR012989.1	Hordeum_vulgare|LOC123444027
OG0009582	Aegilops_speltoides|GWHGBFXR012971.1	Hordeum_vulgare|LOC123444016
OG0009583	Aegilops_speltoides|GWHGBFXR011911.1	Hordeum_vulgare|LOC123439616
OG0009584	Aegilops_speltoides|GWHGBFXR012270.1	Hordeum_vulgare|LOC123439747
OG0009585	Aegilops_speltoides|GWHGBFXR012207.1	Hordeum_vulgare|LOC123443337
OG0009586	Aegilops_speltoides|GWHGBFXR010813.1	Hordeum_vulgare|LOC123442445
OG0009587	Aegilops_speltoides|GWHGBFXR014288.1	Hordeum_vulgare|LOC123440472
OG0009588	Aegilops_speltoides|GWHGBFXR011330.1	Hordeum_vulgare|LOC123442786
OG0009589	Aegilops_speltoides|GWHGBFXR014137.1	Hordeum_vulgare|LOC123440524
OG0009590	Aegilops_speltoides|GWHGBFXR012486.1	Hordeum_vulgare|LOC123443637
OG0009592	Aegilops_speltoides|GWHGBFXR011248.1, Aegilops_speltoides|GWHGBFXR011245.1	Hordeum_vulgare|LOC123442731
OG0009593	Aegilops_speltoides|GWHGBFXR014499.1	Hordeum_vulgare|LOC123445069
OG0009594	Aegilops_speltoides|GWHGBFXR011531.1	Hordeum_vulgare|LOC123442910
OG0009595	Aegilops_speltoides|GWHGBFXR015511.1	Hordeum_vulgare|LOC123442159
OG0009596	Aegilops_speltoides|GWHGBFXR011852.1	Hordeum_vulgare|LOC123443090
OG0009597	Aegilops_speltoides|GWHGBFXR014458.1	Hordeum_vulgare|LOC123445047
OG0009598	Aegilops_speltoides|GWHGBFXR012559.1	Hordeum_vulgare|LOC123443628
OG0009599	Aegilops_speltoides|GWHGBFXR012530.1	Hordeum_vulgare|LOC123443731
OG0009600	Aegilops_speltoides|GWHGBFXR011742.1	Hordeum_vulgare|LOC123439559
OG0009601	Aegilops_speltoides|GWHGBFXR014396.1	Hordeum_vulgare|LOC123440590
OG0009602	Aegilops_speltoides|GWHGBFXR011960.1	Hordeum_vulgare|LOC123443159
OG0009603	Aegilops_speltoides|GWHGBFXR011418.1	Hordeum_vulgare|LOC123442834
OG0009604	Aegilops_speltoides|GWHGBFXR013471.1	Hordeum_vulgare|LOC123444394
OG0009605	Aegilops_speltoides|GWHGBFXR013136.1	Hordeum_vulgare|LOC123444221
OG0009606	Aegilops_speltoides|GWHGBFXR013289.1	Hordeum_vulgare|LOC123444424
OG0009607	Aegilops_speltoides|GWHGBFXR013736.1	Hordeum_vulgare|LOC123444596
OG0009608	Aegilops_speltoides|GWHGBFXR012263.1	Hordeum_vulgare|LOC123443377
OG0009609	Aegilops_speltoides|GWHGBFXR013075.1	Hordeum_vulgare|LOC123440169
OG0009610	Aegilops_speltoides|GWHGBFXR013461.1	Hordeum_vulgare|LOC123440239
OG0009611	Aegilops_speltoides|GWHGBFXR012152.1	Hordeum_vulgare|LOC123443291
OG0009612	Aegilops_speltoides|GWHGBFXR010525.1	Hordeum_vulgare|LOC123442527
OG0009613	Aegilops_speltoides|GWHGBFXR011856.1	Hordeum_vulgare|LOC123439591
OG0009614	Aegilops_speltoides|GWHGBFXR013919.1	Hordeum_vulgare|LOC123440423
OG0009615	Aegilops_speltoides|GWHGBFXR013301.1	Hordeum_vulgare|LOC123444414
OG0009616	Aegilops_speltoides|GWHGBFXR011735.1	Hordeum_vulgare|LOC123443032
OG0009617	Aegilops_speltoides|GWHGBFXR014912.1	Hordeum_vulgare|LOC123445322
OG0009618	Aegilops_speltoides|GWHGBFXR014459.1	Hordeum_vulgare|LOC123440602
OG0009619	Aegilops_speltoides|GWHGBFXR012255.1	Hordeum_vulgare|LOC123443368
OG0009620	Aegilops_speltoides|GWHGBFXR014400.1	Hordeum_vulgare|LOC123445020
OG0009621	Aegilops_speltoides|GWHGBFXR014512.1	Hordeum_vulgare|LOC123445078
OG0009622	Aegilops_speltoides|GWHGBFXR013512.1	Hordeum_vulgare|LOC123440272
OG0009623	Aegilops_speltoides|GWHGBFXR012374.1	Hordeum_vulgare|LOC123443476
OG0009624	Aegilops_speltoides|GWHGBFXR011388.1	Hordeum_vulgare|LOC123442816
OG0009625	Aegilops_speltoides|GWHGBFXR014587.1	Hordeum_vulgare|LOC123445114
OG0009626	Aegilops_speltoides|GWHGBFXR014281.1	Hordeum_vulgare|LOC123444798
OG0009627	Aegilops_speltoides|GWHGBFXR013985.1	Hordeum_vulgare|LOC123444987
OG0009628	Aegilops_speltoides|GWHGBFXR011337.1, Aegilops_speltoides|GWHGBFXR011336.1	Hordeum_vulgare|LOC123441432
OG0009629	Aegilops_speltoides|GWHGBFXR011534.1	Hordeum_vulgare|LOC123442916
OG0009630	Aegilops_speltoides|GWHGBFXR013594.1	Hordeum_vulgare|LOC123444509
OG0009631	Aegilops_speltoides|GWHGBFXR011512.1	Hordeum_vulgare|LOC123441458
OG0009633	Aegilops_speltoides|GWHGBFXR014195.1	Hordeum_vulgare|LOC123444839
OG0009634	Aegilops_speltoides|GWHGBFXR013866.1	Hordeum_vulgare|LOC123444690
OG0009635	Aegilops_speltoides|GWHGBFXR012870.1	Hordeum_vulgare|LOC123440004
OG0009636	Aegilops_speltoides|GWHGBFXR014704.1	Hordeum_vulgare|LOC123445171
OG0009637	Aegilops_speltoides|GWHGBFXR012568.1	Hordeum_vulgare|LOC123443727
OG0009638	Aegilops_speltoides|GWHGBFXR012447.1	Hordeum_vulgare|LOC123443537
OG0009639	Aegilops_speltoides|GWHGBFXR012887.1	Hordeum_vulgare|LOC123443954
OG0009640	Aegilops_speltoides|GWHGBFXR010536.1	Hordeum_vulgare|LOC123442522
OG0009641	Aegilops_speltoides|GWHGBFXR014273.1	Hordeum_vulgare|LOC123440477
OG0009642	Aegilops_speltoides|GWHGBFXR013774.1	Hordeum_vulgare|LOC123444610
OG0009643	Aegilops_speltoides|GWHGBFXR014575.1	Hordeum_vulgare|LOC123445108
OG0009644	Aegilops_speltoides|GWHGBFXR014848.1	Hordeum_vulgare|LOC123445257
OG0009645	Aegilops_speltoides|GWHGBFXR015568.1	Hordeum_vulgare|LOC123445479
OG0009646	Aegilops_speltoides|GWHGBFXR013755.1, Aegilops_speltoides|GWHGBFXR013754.1	Hordeum_vulgare|LOC123440357
OG0009647	Aegilops_speltoides|GWHGBFXR011412.1	Hordeum_vulgare|LOC123442831
OG0009649	Aegilops_speltoides|GWHGBFXR011791.1	Hordeum_vulgare|LOC123443064
OG0009650	Aegilops_speltoides|GWHGBFXR016150.1	Hordeum_vulgare|LOC123441175
OG0009651	Aegilops_speltoides|GWHGBFXR013477.1	Hordeum_vulgare|LOC123440246
OG0009652	Aegilops_speltoides|GWHGBFXR014159.1	Hordeum_vulgare|LOC123440515
OG0009653	Aegilops_speltoides|GWHGBFXR011556.1	Hordeum_vulgare|LOC123439493
OG0009654	Aegilops_speltoides|GWHGBFXR012696.1	Hordeum_vulgare|LOC123443780
OG0009657	Aegilops_speltoides|GWHGBFXR013310.1	Hordeum_vulgare|LOC123444407
OG0009658	Aegilops_speltoides|GWHGBFXR014134.1	Hordeum_vulgare|LOC123440527
OG0009659	Aegilops_speltoides|GWHGBFXR015040.1	Hordeum_vulgare|LOC123440787, Hordeum_vulgare|LOC123440788
OG0009660	Aegilops_speltoides|GWHGBFXR012168.1	Hordeum_vulgare|LOC123443300
OG0009661	Aegilops_speltoides|GWHGBFXR014301.1	Hordeum_vulgare|LOC123441990
OG0009662	Aegilops_speltoides|GWHGBFXR012446.1	Hordeum_vulgare|LOC123443535
OG0009663	Aegilops_speltoides|GWHGBFXR012526.1	Hordeum_vulgare|LOC123443640
OG0009664	Aegilops_speltoides|GWHGBFXR010593.1	Hordeum_vulgare|LOC123439088
OG0009665	Aegilops_speltoides|GWHGBFXR013055.1	Hordeum_vulgare|LOC123440175
OG0009666	Aegilops_speltoides|GWHGBFXR013506.1	Hordeum_vulgare|LOC123444449
OG0009667	Aegilops_speltoides|GWHGBFXR013738.1	Hordeum_vulgare|LOC123440349
OG0009668	Aegilops_speltoides|GWHGBFXR011403.1	Hordeum_vulgare|LOC123442825
OG0009669	Aegilops_speltoides|GWHGBFXR013552.1	Hordeum_vulgare|LOC123444479
OG0009670	Aegilops_speltoides|GWHGBFXR011823.1	Hordeum_vulgare|LOC123443071
OG0009671	Aegilops_speltoides|GWHGBFXR014482.1	Hordeum_vulgare|LOC123445059
OG0009672	Aegilops_speltoides|GWHGBFXR012970.1	Hordeum_vulgare|LOC123440056
OG0009673	Aegilops_speltoides|GWHGBFXR013368.1	Hordeum_vulgare|LOC123440195
OG0009674	Aegilops_speltoides|GWHGBFXR012903.1	Hordeum_vulgare|LOC123440027
OG0009675	Aegilops_speltoides|GWHGBFXR013361.1	Hordeum_vulgare|LOC123444327
OG0009676	Aegilops_speltoides|GWHGBFXR011504.1	Hordeum_vulgare|LOC123442891
OG0009677	Aegilops_speltoides|GWHGBFXR013286.1	Hordeum_vulgare|LOC123444433
OG0009678	Aegilops_speltoides|GWHGBFXR011162.1	Hordeum_vulgare|LOC123442701
OG0009679	Aegilops_speltoides|GWHGBFXR012948.1	Hordeum_vulgare|LOC123443998
OG0009680	Aegilops_speltoides|GWHGBFXR014880.1	Hordeum_vulgare|LOC123445280
OG0009681	Aegilops_speltoides|GWHGBFXR013440.1	Hordeum_vulgare|LOC123444368
OG0009682	Aegilops_speltoides|GWHGBFXR013233.1	Hordeum_vulgare|LOC123444120
OG0009683	Aegilops_speltoides|GWHGBFXR015150.1	Hordeum_vulgare|LOC123445373
OG0009684	Aegilops_speltoides|GWHGBFXR012649.1	Hordeum_vulgare|LOC123443743
OG0009685	Aegilops_speltoides|GWHGBFXR012361.1	Hordeum_vulgare|LOC123443467
OG0009686	Aegilops_speltoides|GWHGBFXR012358.1	Hordeum_vulgare|LOC123443462
OG0009687	Aegilops_speltoides|GWHGBFXR013681.1	Hordeum_vulgare|LOC123441941
OG0009688	Aegilops_speltoides|GWHGBFXR013621.1	Hordeum_vulgare|LOC123444524
OG0009689	Aegilops_speltoides|GWHGBFXR016082.1	Hordeum_vulgare|LOC123445667
OG0009690	Aegilops_speltoides|GWHGBFXR012677.1	Hordeum_vulgare|LOC123443764
OG0009691	Aegilops_speltoides|GWHGBFXR012630.1	Hordeum_vulgare|LOC123443707
OG0009692	Aegilops_speltoides|GWHGBFXR013859.1	Hordeum_vulgare|LOC123444683
OG0009693	Aegilops_speltoides|GWHGBFXR015422.1	Hordeum_vulgare|LOC123445423
OG0009694	Aegilops_speltoides|GWHGBFXR012818.1	Hordeum_vulgare|LOC123443894
OG0009695	Aegilops_speltoides|GWHGBFXR013858.1	Hordeum_vulgare|LOC123444682
OG0009696	Aegilops_speltoides|GWHGBFXR014233.1	Hordeum_vulgare|LOC123444823
OG0009697	Aegilops_speltoides|GWHGBFXR011362.1	Hordeum_vulgare|LOC123442805
OG0009698	Aegilops_speltoides|GWHGBFXR012159.1	Hordeum_vulgare|LOC123439697
OG0009699	Aegilops_speltoides|GWHGBFXR010975.1	Hordeum_vulgare|LOC123442612
OG0009700	Aegilops_speltoides|GWHGBFXR013959.1	Hordeum_vulgare|LOC123445006
OG0009701	Aegilops_speltoides|GWHGBFXR013789.1	Hordeum_vulgare|LOC123440372
OG0009702	Aegilops_speltoides|GWHGBFXR012750.1	Hordeum_vulgare|LOC123439946
OG0009703	Aegilops_speltoides|GWHGBFXR012143.1	Hordeum_vulgare|LOC123443285
OG0009704	Aegilops_speltoides|GWHGBFXR012360.1	Hordeum_vulgare|LOC123443465
OG0009705	Aegilops_speltoides|GWHGBFXR014894.1	Hordeum_vulgare|LOC123445314
OG0009707	Aegilops_speltoides|GWHGBFXR011545.1	Hordeum_vulgare|LOC123442919
OG0009708	Aegilops_speltoides|GWHGBFXR012060.1	Hordeum_vulgare|LOC123443226
OG0009709	Aegilops_speltoides|GWHGBFXR014565.1	Hordeum_vulgare|LOC123445102
OG0009710	Aegilops_speltoides|GWHGBFXR014452.1	Hordeum_vulgare|LOC123445045
OG0009711	Aegilops_speltoides|GWHGBFXR014120.1	Hordeum_vulgare|LOC123444892
OG0009712	Aegilops_speltoides|GWHGBFXR011900.1	Hordeum_vulgare|LOC123439609
OG0009713	Aegilops_speltoides|GWHGBFXR014369.1	Hordeum_vulgare|LOC123440440
OG0009714	Aegilops_speltoides|GWHGBFXR010667.1	Hordeum_vulgare|LOC123439119
OG0009715	Aegilops_speltoides|GWHGBFXR013475.1	Hordeum_vulgare|LOC123444396
OG0009716	Aegilops_speltoides|GWHGBFXR013277.1	Hordeum_vulgare|LOC123440261
OG0009717	Aegilops_speltoides|GWHGBFXR011897.1	Hordeum_vulgare|LOC123439608
OG0009718	Aegilops_speltoides|GWHGBFXR011475.1	Hordeum_vulgare|LOC123442872
OG0009719	Aegilops_speltoides|GWHGBFXR014795.1	Hordeum_vulgare|LOC123445218
OG0009720	Aegilops_speltoides|GWHGBFXR010760.1	Hordeum_vulgare|LOC123442476
OG0009721	Aegilops_speltoides|GWHGBFXR014245.1	Hordeum_vulgare|LOC123440485
OG0009722	Aegilops_speltoides|GWHGBFXR015842.1	Hordeum_vulgare|LOC123429237, Hordeum_vulgare|LOC123425014
OG0009723	Aegilops_speltoides|GWHGBFXR012441.1	Hordeum_vulgare|LOC123443534
OG0009724	Aegilops_speltoides|GWHGBFXR011617.1	Hordeum_vulgare|LOC123442958
OG0009725	Aegilops_speltoides|GWHGBFXR013392.1	Hordeum_vulgare|LOC123444343
OG0009726	Aegilops_speltoides|GWHGBFXR013880.1	Hordeum_vulgare|LOC123444700
OG0009727	Aegilops_speltoides|GWHGBFXR012346.1	Hordeum_vulgare|LOC123443449
OG0009728	Aegilops_speltoides|GWHGBFXR012254.1	Hordeum_vulgare|LOC123443365
OG0009729	Aegilops_speltoides|GWHGBFXR013479.1	Hordeum_vulgare|LOC123444399
OG0009730	Aegilops_speltoides|GWHGBFXR013654.1	Hordeum_vulgare|LOC123444550
OG0009731	Aegilops_speltoides|GWHGBFXR013347.1	Hordeum_vulgare|LOC123444317
OG0009732	Aegilops_speltoides|GWHGBFXR011819.1, Aegilops_speltoides|GWHGBFXR011818.1	Hordeum_vulgare|LOC123445746
OG0009733	Aegilops_speltoides|GWHGBFXR014738.1	Hordeum_vulgare|LOC123445195
OG0009734	Aegilops_speltoides|GWHGBFXR012039.1	Hordeum_vulgare|LOC123439660
OG0009735	Aegilops_speltoides|GWHGBFXR013684.1	Hordeum_vulgare|LOC123444560
OG0009736	Aegilops_speltoides|GWHGBFXR014147.1	Hordeum_vulgare|LOC123444867
OG0009737	Aegilops_speltoides|GWHGBFXR012687.1	Hordeum_vulgare|LOC123443760
OG0009738	Aegilops_speltoides|GWHGBFXR012262.1	Hordeum_vulgare|LOC123439746
OG0009739	Aegilops_speltoides|GWHGBFXR012555.1	Hordeum_vulgare|LOC123443681
OG0009740	Aegilops_speltoides|GWHGBFXR012402.1	Hordeum_vulgare|LOC123443503
OG0009741	Aegilops_speltoides|GWHGBFXR013426.1	Hordeum_vulgare|LOC123444354
OG0009742	Aegilops_speltoides|GWHGBFXR014049.1	Hordeum_vulgare|LOC123444942
OG0009743	Aegilops_speltoides|GWHGBFXR014835.1	Hordeum_vulgare|LOC123445246
OG0009744	Aegilops_speltoides|GWHGBFXR012244.1	Hordeum_vulgare|LOC123439733
OG0009745	Aegilops_speltoides|GWHGBFXR011906.1	Hordeum_vulgare|LOC123443122
OG0009746	Aegilops_speltoides|GWHGBFXR012031.1	Hordeum_vulgare|LOC123443204
OG0009747	Aegilops_speltoides|GWHGBFXR011349.1	Hordeum_vulgare|LOC123441436
OG0009748	Aegilops_speltoides|GWHGBFXR014001.1	Hordeum_vulgare|LOC123444981
OG0009749	Aegilops_speltoides|GWHGBFXR012923.1	Hordeum_vulgare|LOC123443980
OG0009750	Aegilops_speltoides|GWHGBFXR010871.1	Hordeum_vulgare|LOC123442554
OG0009751	Aegilops_speltoides|GWHGBFXR012918.1	Hordeum_vulgare|LOC123443974
OG0009752	Aegilops_speltoides|GWHGBFXR013254.1	Hordeum_vulgare|LOC123444102
OG0009753	Aegilops_speltoides|GWHGBFXR012896.1	Hordeum_vulgare|LOC123443961
OG0009754	Aegilops_speltoides|GWHGBFXR014355.1	Hordeum_vulgare|LOC123440443
OG0009755	Aegilops_speltoides|GWHGBFXR011841.1	Hordeum_vulgare|LOC123439585
OG0009756	Aegilops_speltoides|GWHGBFXR013020.1	Hordeum_vulgare|LOC123444057
OG0009757	Aegilops_speltoides|GWHGBFXR011937.1	Hordeum_vulgare|LOC123443143
OG0009758	Aegilops_speltoides|GWHGBFXR012644.1	Hordeum_vulgare|LOC123443739
OG0009759	Aegilops_speltoides|GWHGBFXR010674.1	Hordeum_vulgare|LOC123439127
OG0009761	Aegilops_speltoides|GWHGBFXR013453.1	Hordeum_vulgare|LOC123440238
OG0009762	Aegilops_speltoides|GWHGBFXR011769.1	Hordeum_vulgare|LOC123443053
OG0009763	Aegilops_speltoides|GWHGBFXR011642.1	Hordeum_vulgare|LOC123442974
OG0009764	Aegilops_speltoides|GWHGBFXR013134.1	Hordeum_vulgare|LOC123444222
OG0009765	Aegilops_speltoides|GWHGBFXR013046.1	Hordeum_vulgare|LOC123444280
OG0009766	Aegilops_speltoides|GWHGBFXR013570.1	Hordeum_vulgare|LOC123440292
OG0009767	Aegilops_speltoides|GWHGBFXR012560.1	Hordeum_vulgare|LOC123443687
OG0009768	Aegilops_speltoides|GWHGBFXR014257.1	Hordeum_vulgare|LOC123440481
OG0009769	Aegilops_speltoides|GWHGBFXR013618.1	Hordeum_vulgare|LOC123440311
OG0009770	Aegilops_speltoides|GWHGBFXR011365.1	Hordeum_vulgare|LOC123442810
OG0009771	Aegilops_speltoides|GWHGBFXR014845.1	Hordeum_vulgare|LOC123445254
OG0009772	Aegilops_speltoides|GWHGBFXR014182.1	Hordeum_vulgare|LOC123444847
OG0009773	Aegilops_speltoides|GWHGBFXR013337.1	Hordeum_vulgare|LOC123444309
OG0009774	Aegilops_speltoides|GWHGBFXR013016.1	Hordeum_vulgare|LOC123444053
OG0009775	Aegilops_speltoides|GWHGBFXR011958.1	Hordeum_vulgare|LOC123443157
OG0009776	Aegilops_speltoides|GWHGBFXR012968.1	Hordeum_vulgare|LOC123444014
OG0009777	Aegilops_speltoides|GWHGBFXR016041.1	Hordeum_vulgare|LOC123441118
OG0009778	Aegilops_speltoides|GWHGBFXR013734.1	Hordeum_vulgare|LOC123440348
OG0009781	Aegilops_speltoides|GWHGBFXR012479.1	Hordeum_vulgare|LOC123443559
OG0009782	Aegilops_speltoides|GWHGBFXR013649.1	Hordeum_vulgare|LOC123444544
OG0009783	Aegilops_speltoides|GWHGBFXR014544.1	Hordeum_vulgare|LOC123440623
OG0009784	Aegilops_speltoides|GWHGBFXR013965.1	Hordeum_vulgare|LOC123444998
OG0009785	Aegilops_speltoides|GWHGBFXR016164.1	Hordeum_vulgare|LOC123445717
OG0009786	Aegilops_speltoides|GWHGBFXR010918.1	Hordeum_vulgare|LOC123439273
OG0009787	Aegilops_speltoides|GWHGBFXR013149.1	Hordeum_vulgare|LOC123444216
OG0009788	Aegilops_speltoides|GWHGBFXR010482.1	Hordeum_vulgare|LOC123442410
OG0009789	Aegilops_speltoides|GWHGBFXR013035.1	Hordeum_vulgare|LOC123444072
OG0009790	Aegilops_speltoides|GWHGBFXR014697.1	Hordeum_vulgare|LOC123440658
OG0009791	Aegilops_speltoides|GWHGBFXR012698.1	Hordeum_vulgare|LOC123443775
OG0009792	Aegilops_speltoides|GWHGBFXR012272.1	Hordeum_vulgare|LOC123443380
OG0009793	Aegilops_speltoides|GWHGBFXR013076.1	Hordeum_vulgare|LOC123444259
OG0009794	Aegilops_speltoides|GWHGBFXR011231.1	Hordeum_vulgare|LOC123442721
OG0009795	Aegilops_speltoides|GWHGBFXR015484.1	Hordeum_vulgare|LOC123445453
OG0009796	Aegilops_speltoides|GWHGBFXR016143.1	Hordeum_vulgare|LOC123441171
OG0009797	Aegilops_speltoides|GWHGBFXR013827.1, Aegilops_speltoides|GWHGBFXR013826.1	Hordeum_vulgare|LOC123444660
OG0009798	Aegilops_speltoides|GWHGBFXR015964.1	Hordeum_vulgare|LOC123445622
OG0009799	Aegilops_speltoides|GWHGBFXR011749.1	Hordeum_vulgare|LOC123443042
OG0009800	Aegilops_speltoides|GWHGBFXR013640.1	Hordeum_vulgare|LOC123444536
OG0009801	Aegilops_speltoides|GWHGBFXR013359.1	Hordeum_vulgare|LOC123444325
OG0009802	Aegilops_speltoides|GWHGBFXR013564.1	Hordeum_vulgare|LOC123444487
OG0009803	Aegilops_speltoides|GWHGBFXR014296.1	Hordeum_vulgare|LOC123444788
OG0009804	Aegilops_speltoides|GWHGBFXR014139.1	Hordeum_vulgare|LOC123444873
OG0009805	Aegilops_speltoides|GWHGBFXR016027.1	Hordeum_vulgare|LOC123445645
OG0009806	Aegilops_speltoides|GWHGBFXR013345.1	Hordeum_vulgare|LOC123444314
OG0009807	Aegilops_speltoides|GWHGBFXR013804.1	Hordeum_vulgare|LOC123444627
OG0009808	Aegilops_speltoides|GWHGBFXR012391.1	Hordeum_vulgare|LOC123443490
OG0009809	Aegilops_speltoides|GWHGBFXR012051.1	Hordeum_vulgare|LOC123443217
OG0009811	Aegilops_speltoides|GWHGBFXR012382.1	Hordeum_vulgare|LOC123443483
OG0009812	Aegilops_speltoides|GWHGBFXR013844.1	Hordeum_vulgare|LOC123444674
OG0009813	Aegilops_speltoides|GWHGBFXR013914.1	Hordeum_vulgare|LOC123440421
OG0009814	Aegilops_speltoides|GWHGBFXR014170.1	Hordeum_vulgare|LOC123444858
OG0009815	Aegilops_speltoides|GWHGBFXR014306.1	Hordeum_vulgare|LOC123444781
OG0009816	Aegilops_speltoides|GWHGBFXR029545.1	Hordeum_vulgare|LOC123430118
OG0009817	Aegilops_speltoides|GWHGBFXR014360.1	Hordeum_vulgare|LOC123440442
OG0009818	Aegilops_speltoides|GWHGBFXR012309.1	Hordeum_vulgare|LOC123439761
OG0009819	Aegilops_speltoides|GWHGBFXR015727.1	Hordeum_vulgare|LOC123445547
OG0009820	Aegilops_speltoides|GWHGBFXR011479.1	Hordeum_vulgare|LOC123439472
OG0009821	Aegilops_speltoides|GWHGBFXR012407.1	Hordeum_vulgare|LOC123443506
OG0009822	Aegilops_speltoides|GWHGBFXR010568.1	Hordeum_vulgare|LOC123442492
OG0009823	Aegilops_speltoides|GWHGBFXR013792.1	Hordeum_vulgare|LOC123440375
OG0009824	Aegilops_speltoides|GWHGBFXR021355.1	Hordeum_vulgare|LOC123395782
OG0009825	Aegilops_speltoides|GWHGBFXR014703.1	Hordeum_vulgare|LOC123445168
OG0009826	Aegilops_speltoides|GWHGBFXR013723.1	Hordeum_vulgare|LOC123444585
OG0009828	Aegilops_speltoides|GWHGBFXR012986.1	Hordeum_vulgare|LOC123444026
OG0009829	Aegilops_speltoides|GWHGBFXR012938.1	Hordeum_vulgare|LOC123443991
OG0009830	Aegilops_speltoides|GWHGBFXR010935.1	Hordeum_vulgare|LOC123442587
OG0009831	Aegilops_speltoides|GWHGBFXR011789.1	Hordeum_vulgare|LOC123443061
OG0009832	Aegilops_speltoides|GWHGBFXR015000.1	Hordeum_vulgare|LOC123445344
OG0009833	Aegilops_speltoides|GWHGBFXR013330.1	Hordeum_vulgare|LOC123444305
OG0009835	Aegilops_speltoides|GWHGBFXR011276.1	Hordeum_vulgare|LOC123442757
OG0009836	Aegilops_speltoides|GWHGBFXR015809.1	Hordeum_vulgare|LOC123445568
OG0009837	Aegilops_speltoides|GWHGBFXR014506.1	Hordeum_vulgare|LOC123440618
OG0009838	Aegilops_speltoides|GWHGBFXR013184.1	Hordeum_vulgare|LOC123444167
OG0009839	Aegilops_speltoides|GWHGBFXR012524.1	Hordeum_vulgare|LOC123443688
OG0009840	Aegilops_speltoides|GWHGBFXR013101.1	Hordeum_vulgare|LOC123444247
OG0009841	Aegilops_speltoides|GWHGBFXR013513.1	Hordeum_vulgare|LOC123444452
OG0009842	Aegilops_speltoides|GWHGBFXR015104.1	Hordeum_vulgare|LOC123445368
OG0009843	Aegilops_speltoides|GWHGBFXR010852.1	Hordeum_vulgare|LOC123442542
OG0009844	Aegilops_speltoides|GWHGBFXR013990.1	Hordeum_vulgare|LOC123440567
OG0009845	Aegilops_speltoides|GWHGBFXR011155.1	Hordeum_vulgare|LOC123442705
OG0009846	Aegilops_speltoides|GWHGBFXR014895.1	Hordeum_vulgare|LOC123445315
OG0009847	Aegilops_speltoides|GWHGBFXR010661.1	Hordeum_vulgare|LOC123439113
OG0009848	Aegilops_speltoides|GWHGBFXR013074.1	Hordeum_vulgare|LOC123440170
OG0009849	Aegilops_speltoides|GWHGBFXR011688.1	Hordeum_vulgare|LOC123439542
OG0009851	Aegilops_speltoides|GWHGBFXR014218.1	Hordeum_vulgare|LOC123444829
OG0009852	Aegilops_speltoides|GWHGBFXR014234.1	Hordeum_vulgare|LOC123444822
