Orthogroup	Aegilops_speltoides	Triticum_aestivum
OG0005072	Aegilops_speltoides|GWHGBFXR015526.1	Triticum_aestivum|TraesCS3B03G1323200, Triticum_aestivum|TraesCS3D03G1059500
OG0005072	Aegilops_speltoides|GWHGBFXR015525.1	Triticum_aestivum|TraesCS3A03G1137300, Triticum_aestivum|TraesCS3B03G1322400
OG0005073	Aegilops_speltoides|GWHGBFXR013137.1	Triticum_aestivum|TraesCS3A03G0650900, Triticum_aestivum|TraesCS3D03G0596900, Triticum_aestivum|TraesCS3B03G0734800
OG0005074	Aegilops_speltoides|GWHGBFXR015577.1	Triticum_aestivum|TraesCS3A03G1146800
OG0005075	Aegilops_speltoides|GWHGBFXR014609.1	Triticum_aestivum|TraesCS3A03G0953200, Triticum_aestivum|TraesCS3D03G0887500, Triticum_aestivum|TraesCS3B03G1088900
OG0005076	Aegilops_speltoides|GWHGBFXR012404.1	Triticum_aestivum|TraesCS3B03G0524300, Triticum_aestivum|TraesCS3A03G0447500, Triticum_aestivum|TraesCS3D03G0415000
OG0005077	Aegilops_speltoides|GWHGBFXR013045.1	Triticum_aestivum|TraesCS3D03G0580800, Triticum_aestivum|TraesCS3B03G0713100
OG0005078	Aegilops_speltoides|GWHGBFXR013256.1	Triticum_aestivum|TraesCS3B03G0780600
OG0005079	Aegilops_speltoides|GWHGBFXR014372.1	Triticum_aestivum|TraesCS3A03G0913900, Triticum_aestivum|TraesCS3B03G1037000, Triticum_aestivum|TraesCS3D03G0840700
OG0005081	Aegilops_speltoides|GWHGBFXR015774.1	Triticum_aestivum|TraesCS3D03G1109500, Triticum_aestivum|TraesCS3D03G1108500
OG0005082	Aegilops_speltoides|GWHGBFXR011887.1	Triticum_aestivum|TraesCS3A03G0304900, Triticum_aestivum|TraesCS3D03G0296500
OG0005083	Aegilops_speltoides|GWHGBFXR014681.1	Triticum_aestivum|TraesCS3B03G1110900
OG0005084	Aegilops_speltoides|GWHGBFXR012303.1	Triticum_aestivum|TraesCS3D03G0392400
OG0005084	Aegilops_speltoides|GWHGBFXR012304.1	Triticum_aestivum|TraesCS3D03G0392300, Triticum_aestivum|TraesCS3A03G0416800
OG0005085	Aegilops_speltoides|GWHGBFXR012249.1	Triticum_aestivum|TraesCS3D03G0384400, Triticum_aestivum|TraesCS3A03G0388200, Triticum_aestivum|TraesCS3B03G0488500
OG0005086	Aegilops_speltoides|GWHGBFXR014737.1	Triticum_aestivum|TraesCS3B03G1122900, Triticum_aestivum|TraesCS3D03G0912000
OG0005087	Aegilops_speltoides|GWHGBFXR014930.1	Triticum_aestivum|TraesCS3B03G1184800
OG0005087	Aegilops_speltoides|GWHGBFXR014929.1	Triticum_aestivum|TraesCS3A03G1032200, Triticum_aestivum|TraesCS3D03G0960700
OG0005088	Aegilops_speltoides|GWHGBFXR031385.1	Triticum_aestivum|TraesCS7B03G0044700
OG0005088	Aegilops_speltoides|GWHGBFXR011240.1	Triticum_aestivum|TraesCS3A03G0179900, Triticum_aestivum|TraesCS3B03G0220900, Triticum_aestivum|TraesCS3D03G0159200
OG0005089	Aegilops_speltoides|GWHGBFXR012406.1	Triticum_aestivum|TraesCS3D03G0415100, Triticum_aestivum|TraesCS3A03G0447800, Triticum_aestivum|TraesCS3B03G0524400
OG0005090	Aegilops_speltoides|GWHGBFXR011220.1	Triticum_aestivum|TraesCS3D03G0154900, Triticum_aestivum|TraesCS3D03G0154800, Triticum_aestivum|TraesCS3A03G0172200, Triticum_aestivum|TraesCS3B03G0217200
OG0005091	Aegilops_speltoides|GWHGBFXR010928.1	Triticum_aestivum|TraesCS3B03G0133200
OG0005092	Aegilops_speltoides|GWHGBFXR016207.1	Triticum_aestivum|TraesCS3B03G1517300
OG0005092	Aegilops_speltoides|GWHGBFXR023041.1	Triticum_aestivum|TraesCS5B03G0774100
OG0005093	Aegilops_speltoides|GWHGBFXR013813.1	Triticum_aestivum|TraesCS3D03G0733700, Triticum_aestivum|TraesCS3B03G0915400, Triticum_aestivum|TraesCS3A03G0794200, Triticum_aestivum|TraesCS3A03G0794100, Triticum_aestivum|TraesCS3B03G0915300
OG0005094	Aegilops_speltoides|GWHGBFXR011366.1	Triticum_aestivum|TraesCS3A03G0206500, Triticum_aestivum|TraesCS3B03G0249800
OG0005095	Aegilops_speltoides|GWHGBFXR010569.1	Triticum_aestivum|TraesCS3A03G0056600, Triticum_aestivum|TraesCS3D03G0031400
OG0005096	Aegilops_speltoides|GWHGBFXR010881.1	Triticum_aestivum|TraesCS3D03G0078300
OG0005097	Aegilops_speltoides|GWHGBFXR012022.1	Triticum_aestivum|TraesCS3D03G0330000, Triticum_aestivum|TraesCS3A03G0338800, Triticum_aestivum|TraesCS3B03G0415400, Triticum_aestivum|TraesCS7A03G0989900
OG0005098	Aegilops_speltoides|GWHGBFXR011218.1	Triticum_aestivum|TraesCS3D03G0153600, Triticum_aestivum|TraesCS3D03G0154000, Triticum_aestivum|TraesCS3D03G0153800, Triticum_aestivum|TraesCS3B03G0215500
OG0005099	Aegilops_speltoides|GWHGBFXR011371.1	Triticum_aestivum|TraesCS3B03G0250100, Triticum_aestivum|TraesCS3A03G0207900
OG0005100	Aegilops_speltoides|GWHGBFXR014826.1	Triticum_aestivum|TraesCS3B03G1148000, Triticum_aestivum|TraesCS3D03G0930900
OG0005101	Aegilops_speltoides|GWHGBFXR010723.1	Triticum_aestivum|TraesCS3B03G0175800, Triticum_aestivum|TraesCS3D03G0125000, Triticum_aestivum|TraesCS3B03G0182300, Triticum_aestivum|TraesCSU03G0035700
OG0005102	Aegilops_speltoides|GWHGBFXR015209.1	Triticum_aestivum|TraesCS3B03G1255700
OG0005102	Aegilops_speltoides|GWHGBFXR022884.1	Triticum_aestivum|TraesCS5B03G0741700
OG0005103	Aegilops_speltoides|GWHGBFXR013493.1	Triticum_aestivum|TraesCS3A03G0731500
OG0005104	Aegilops_speltoides|GWHGBFXR011739.1	Triticum_aestivum|TraesCS3A03G0283500, Triticum_aestivum|TraesCS3D03G0272500
OG0005105	Aegilops_speltoides|GWHGBFXR016320.1	Triticum_aestivum|TraesCS4B03G0015300
OG0005106	Aegilops_speltoides|GWHGBFXR017880.1	Triticum_aestivum|TraesCS4B03G0403700
OG0005107	Aegilops_speltoides|GWHGBFXR018089.1	Triticum_aestivum|TraesCS4A03G0246000, Triticum_aestivum|TraesCS4D03G0461700
OG0005108	Aegilops_speltoides|GWHGBFXR017462.1	Triticum_aestivum|TraesCS4A03G0500900, Triticum_aestivum|TraesCS4B03G0312200, Triticum_aestivum|TraesCS4D03G0255400
OG0005109	Aegilops_speltoides|GWHGBFXR017446.1	Triticum_aestivum|TraesCS4A03G0507100, Triticum_aestivum|TraesCS4B03G0301300
OG0005110	Aegilops_speltoides|GWHGBFXR019925.1, Aegilops_speltoides|GWHGBFXR019926.1	Triticum_aestivum|TraesCS4B03G0993900, Triticum_aestivum|TraesCS4B03G0993700, Triticum_aestivum|TraesCS4B03G0993400, Triticum_aestivum|TraesCS4B03G0993500
OG0005111	Aegilops_speltoides|GWHGBFXR016384.1	Triticum_aestivum|TraesCS4A03G0751600, Triticum_aestivum|TraesCS4B03G0033400
OG0005111	Aegilops_speltoides|GWHGBFXR016385.1	Triticum_aestivum|TraesCS4D03G0024000
OG0005112	Aegilops_speltoides|GWHGBFXR016509.1	Triticum_aestivum|TraesCS4D03G0047600
OG0005113	Aegilops_speltoides|GWHGBFXR017472.1	Triticum_aestivum|TraesCS4A03G0497300, Triticum_aestivum|TraesCS4D03G0259200, Triticum_aestivum|TraesCS4B03G0315700
OG0005114	Aegilops_speltoides|GWHGBFXR019798.1	Triticum_aestivum|TraesCS4B03G0964200, Triticum_aestivum|TraesCS5A03G1255200
OG0005115	Aegilops_speltoides|GWHGBFXR019079.1	Triticum_aestivum|TraesCS4A03G0026400, Triticum_aestivum|TraesCS4D03G0680400, Triticum_aestivum|TraesCS4B03G0759800
OG0005116	Aegilops_speltoides|GWHGBFXR019932.1	Triticum_aestivum|TraesCS4B03G0994500
OG0005116	Aegilops_speltoides|GWHGBFXR019918.1	Triticum_aestivum|TraesCS4B03G0992000, Triticum_aestivum|TraesCS5A03G1291200, Triticum_aestivum|TraesCS4B03G0869100
OG0005117	Aegilops_speltoides|GWHGBFXR023313.1	Triticum_aestivum|TraesCS5D03G0757500
OG0005117	Aegilops_speltoides|GWHGBFXR019172.1	Triticum_aestivum|TraesCS4B03G0779900, Triticum_aestivum|TraesCS4A03G0013700
OG0005118	Aegilops_speltoides|GWHGBFXR016576.1	Triticum_aestivum|TraesCS4B03G0084300, Triticum_aestivum|TraesCS4A03G0710500
OG0005120	Aegilops_speltoides|GWHGBFXR018123.1	Triticum_aestivum|TraesCS4D03G0468900, Triticum_aestivum|TraesCS1B03G0314500, Triticum_aestivum|TraesCS4A03G0237200, Triticum_aestivum|TraesCS4B03G0528800
OG0005121	Aegilops_speltoides|GWHGBFXR019792.1	Triticum_aestivum|TraesCS4B03G0952500
OG0005122	Aegilops_speltoides|GWHGBFXR019155.1	Triticum_aestivum|TraesCS4D03G0695300
OG0005122	Aegilops_speltoides|GWHGBFXR019156.1	Triticum_aestivum|TraesCS4A03G0016300
OG0005123	Aegilops_speltoides|GWHGBFXR017095.1	Triticum_aestivum|TraesCS4B03G0214400
OG0005124	Aegilops_speltoides|GWHGBFXR019246.1	Triticum_aestivum|TraesCS4A03G1009100, Triticum_aestivum|TraesCS4D03G0716600, Triticum_aestivum|TraesCS7D03G0282800, Triticum_aestivum|TraesCS4B03G0799000
OG0005125	Aegilops_speltoides|GWHGBFXR019202.1	Triticum_aestivum|TraesCS4D03G0706800, Triticum_aestivum|TraesCS4B03G0788300, Triticum_aestivum|TraesCS4A03G0007700
OG0005126	Aegilops_speltoides|GWHGBFXR016413.1	Triticum_aestivum|TraesCS4A03G0746600
OG0005126	Aegilops_speltoides|GWHGBFXR016414.1	Triticum_aestivum|TraesCS4D03G0028600
OG0005127	Aegilops_speltoides|GWHGBFXR018965.1	Triticum_aestivum|TraesCS4B03G0738900
OG0005128	Aegilops_speltoides|GWHGBFXR018271.1	Triticum_aestivum|TraesCS4A03G0208200, Triticum_aestivum|TraesCS4A03G0208100, Triticum_aestivum|TraesCS4B03G0566800, Triticum_aestivum|TraesCS4D03G0500600
OG0005129	Aegilops_speltoides|GWHGBFXR018470.1	Triticum_aestivum|TraesCS4B03G0630300
OG0005130	Aegilops_speltoides|GWHGBFXR018457.1	Triticum_aestivum|TraesCS4D03G0561800, Triticum_aestivum|TraesCS4B03G0632200, Triticum_aestivum|TraesCS4A03G0154000, Triticum_aestivum|TraesCS7D03G1225400
OG0005131	Aegilops_speltoides|GWHGBFXR017188.1	Triticum_aestivum|TraesCS4B03G0233900, Triticum_aestivum|TraesCS4D03G0196100, Triticum_aestivum|TraesCS4D03G0197000, Triticum_aestivum|TraesCS4A03G0567400
OG0005132	Aegilops_speltoides|GWHGBFXR016544.1	Triticum_aestivum|TraesCS3B03G0727500, Triticum_aestivum|TraesCS4B03G0075300, Triticum_aestivum|TraesCS4A03G0717800
OG0005134	Aegilops_speltoides|GWHGBFXR019249.1	Triticum_aestivum|TraesCS4B03G0798600, Triticum_aestivum|TraesCS4A03G1008500
OG0005135	Aegilops_speltoides|GWHGBFXR016558.1	Triticum_aestivum|TraesCS4A03G0713600, Triticum_aestivum|TraesCS4B03G0080500, Triticum_aestivum|TraesCS4B03G0080000, Triticum_aestivum|TraesCSU03G0464900, Triticum_aestivum|TraesCS4B03G0079700, Triticum_aestivum|TraesCS4B03G0079900, Triticum_aestivum|TraesCS4B03G0079200, Triticum_aestivum|TraesCS4B03G0079800
OG0005136	Aegilops_speltoides|GWHGBFXR019321.1	Triticum_aestivum|TraesCS4B03G0882500
OG0005136	Aegilops_speltoides|GWHGBFXR019325.1	Triticum_aestivum|TraesCS4D03G0780600
OG0005137	Aegilops_speltoides|GWHGBFXR018678.1	Triticum_aestivum|TraesCS4B03G0665500
OG0005138	Aegilops_speltoides|GWHGBFXR018827.1	Triticum_aestivum|TraesCS4D03G0623800, Triticum_aestivum|TraesCS4A03G0078700, Triticum_aestivum|TraesCS4B03G0697200
OG0005139	Aegilops_speltoides|GWHGBFXR017567.1	Triticum_aestivum|TraesCS4B03G0323400
OG0005140	Aegilops_speltoides|GWHGBFXR019336.1	Triticum_aestivum|TraesCS2B03G0590300, Triticum_aestivum|TraesCS4D03G0771100, Triticum_aestivum|TraesCS5A03G1187700, Triticum_aestivum|TraesCS4B03G0874600
OG0005141	Aegilops_speltoides|GWHGBFXR018541.1	Triticum_aestivum|TraesCS4D03G0540600, Triticum_aestivum|TraesCS4A03G0165300, Triticum_aestivum|TraesCS4B03G0610000
OG0005142	Aegilops_speltoides|GWHGBFXR018382.1	Triticum_aestivum|TraesCS4D03G0597100, Triticum_aestivum|TraesCS4D03G0577000, Triticum_aestivum|TraesCS4B03G0652600, Triticum_aestivum|TraesCS4A03G0124100
OG0005143	Aegilops_speltoides|GWHGBFXR016596.1	Triticum_aestivum|TraesCS4D03G0066700, Triticum_aestivum|TraesCS4B03G0092100, Triticum_aestivum|TraesCS4A03G0702300
OG0005144	Aegilops_speltoides|GWHGBFXR018818.1	Triticum_aestivum|TraesCS4D03G0621900
OG0005145	Aegilops_speltoides|GWHGBFXR016984.1	Triticum_aestivum|TraesCS4A03G0635400, Triticum_aestivum|TraesCS4B03G0185800, Triticum_aestivum|TraesCS4D03G0153100, Triticum_aestivum|TraesCS4D03G0153400
OG0005146	Aegilops_speltoides|GWHGBFXR016527.1	Triticum_aestivum|TraesCS3B03G0730800, Triticum_aestivum|TraesCS4B03G0071100, Triticum_aestivum|TraesCS4D03G0050400, Triticum_aestivum|TraesCS4A03G0722500
OG0005147	Aegilops_speltoides|GWHGBFXR016336.1	Triticum_aestivum|TraesCS4A03G0763400, Triticum_aestivum|TraesCS4B03G0020300
OG0005147	Aegilops_speltoides|GWHGBFXR030531.1, Aegilops_speltoides|GWHGBFXR030530.1	Triticum_aestivum|TraesCS7D03G0081000
OG0005148	Aegilops_speltoides|GWHGBFXR017479.1	Triticum_aestivum|TraesCS4D03G0295300
OG0005148	Aegilops_speltoides|GWHGBFXR017599.1	Triticum_aestivum|TraesCS4B03G0296100, Triticum_aestivum|TraesCS4A03G0463600
OG0005149	Aegilops_speltoides|GWHGBFXR019549.1	Triticum_aestivum|TraesCS4B03G0886800, Triticum_aestivum|TraesCS4B03G0885700, Triticum_aestivum|TraesCS4D03G0783700, Triticum_aestivum|TraesCS5A03G1198800
OG0005150	Aegilops_speltoides|GWHGBFXR016588.1	Triticum_aestivum|TraesCS4A03G0495800, Triticum_aestivum|TraesCS4A03G0707600, Triticum_aestivum|TraesCS4B03G0087000, Triticum_aestivum|TraesCS4D03G0063200
OG0005151	Aegilops_speltoides|GWHGBFXR019028.1	Triticum_aestivum|TraesCS4B03G0747500
OG0005152	Aegilops_speltoides|GWHGBFXR018790.1	Triticum_aestivum|TraesCS4D03G0619000, Triticum_aestivum|TraesCS4A03G0089900, Triticum_aestivum|TraesCS4B03G0690500
OG0005153	Aegilops_speltoides|GWHGBFXR018536.1	Triticum_aestivum|TraesCS4A03G0164200, Triticum_aestivum|TraesCS4B03G0611300
OG0005154	Aegilops_speltoides|GWHGBFXR018383.1	Triticum_aestivum|TraesCS4D03G0576800, Triticum_aestivum|TraesCS4D03G0597000, Triticum_aestivum|TraesCS4A03G0123700, Triticum_aestivum|TraesCS4B03G0652400
OG0005155	Aegilops_speltoides|GWHGBFXR018576.1	Triticum_aestivum|TraesCS4A03G0171900, Triticum_aestivum|TraesCS4B03G0603000, Triticum_aestivum|TraesCS4D03G0534200
OG0005156	Aegilops_speltoides|GWHGBFXR016771.1	Triticum_aestivum|TraesCS4A03G0665900
OG0005157	Aegilops_speltoides|GWHGBFXR016440.1	Triticum_aestivum|TraesCS4A03G0741100
OG0005157	Aegilops_speltoides|GWHGBFXR016441.1	Triticum_aestivum|TraesCS4B03G0049600, Triticum_aestivum|TraesCS4D03G0034300
OG0005158	Aegilops_speltoides|GWHGBFXR016541.1	Triticum_aestivum|TraesCS4B03G0074700, Triticum_aestivum|TraesCS3B03G0727200, Triticum_aestivum|TraesCS4A03G0718000, Triticum_aestivum|TraesCS4D03G0054300
OG0005159	Aegilops_speltoides|GWHGBFXR018855.1	Triticum_aestivum|TraesCS4D03G0629900
OG0005159	Aegilops_speltoides|GWHGBFXR017224.1	Triticum_aestivum|TraesCS4D03G0205100, Triticum_aestivum|TraesCS4A03G0541500, Triticum_aestivum|TraesCS4B03G0242200
OG0005160	Aegilops_speltoides|GWHGBFXR016350.1	Triticum_aestivum|TraesCS4B03G0022600
OG0005160	Aegilops_speltoides|GWHGBFXR036523.1	Triticum_aestivum|TraesCS1B03G0149800
OG0005161	Aegilops_speltoides|GWHGBFXR019729.1	Triticum_aestivum|TraesCS4B03G0936300
OG0005162	Aegilops_speltoides|GWHGBFXR019885.1	Triticum_aestivum|TraesCS4B03G0978300, Triticum_aestivum|TraesCS3B03G1419400, Triticum_aestivum|TraesCS4D03G0842100, Triticum_aestivum|TraesCS5A03G1280800
OG0005163	Aegilops_speltoides|GWHGBFXR018679.1	Triticum_aestivum|TraesCS4B03G0665600
OG0005164	Aegilops_speltoides|GWHGBFXR019198.1	Triticum_aestivum|TraesCS4B03G0786400, Triticum_aestivum|TraesCS4B03G0786300
OG0005165	Aegilops_speltoides|GWHGBFXR018755.1	Triticum_aestivum|TraesCS4B03G0684200
OG0005166	Aegilops_speltoides|GWHGBFXR017382.1	Triticum_aestivum|TraesCS4A03G0520300, Triticum_aestivum|TraesCS4D03G0237700, Triticum_aestivum|TraesCS4B03G0278500
OG0005167	Aegilops_speltoides|GWHGBFXR016890.1	Triticum_aestivum|TraesCS4B03G0162800
OG0005168	Aegilops_speltoides|GWHGBFXR023609.1	Triticum_aestivum|TraesCS5B03G0904500, Triticum_aestivum|TraesCS5D03G0824000
OG0005168	Aegilops_speltoides|GWHGBFXR023385.1	Triticum_aestivum|TraesCS5A03G0818500, Triticum_aestivum|TraesCS5D03G0773100
OG0005169	Aegilops_speltoides|GWHGBFXR024735.1	Triticum_aestivum|TraesCS5D03G1058600, Triticum_aestivum|TraesCS5B03G1170200
OG0005169	Aegilops_speltoides|GWHGBFXR024732.1, Aegilops_speltoides|GWHGBFXR024734.1, Aegilops_speltoides|GWHGBFXR024733.1	Triticum_aestivum|TraesCS5B03G1168800, Triticum_aestivum|TraesCS5B03G1170100
OG0005170	Aegilops_speltoides|GWHGBFXR023522.1	Triticum_aestivum|TraesCS5A03G0839400, Triticum_aestivum|TraesCS5B03G0877300, Triticum_aestivum|TraesCS5D03G0802200
OG0005171	Aegilops_speltoides|GWHGBFXR032426.1	Triticum_aestivum|TraesCS7D03G0474400, Triticum_aestivum|TraesCS7A03G0492000
OG0005171	Aegilops_speltoides|GWHGBFXR021982.1	Triticum_aestivum|TraesCS5A03G0513100
OG0005172	Aegilops_speltoides|GWHGBFXR024427.1	Triticum_aestivum|TraesCS5B03G1087100
OG0005173	Aegilops_speltoides|GWHGBFXR025155.1	Triticum_aestivum|TraesCS5B03G1258900
OG0005174	Aegilops_speltoides|GWHGBFXR023148.1	Triticum_aestivum|TraesCS5B03G0802000
OG0005175	Aegilops_speltoides|GWHGBFXR020091.1	Triticum_aestivum|TraesCS5B03G0017500
OG0005175	Aegilops_speltoides|GWHGBFXR020322.1	Triticum_aestivum|TraesCS5B03G0055800
OG0005176	Aegilops_speltoides|GWHGBFXR022672.1	Triticum_aestivum|TraesCS5B03G0692600, Triticum_aestivum|TraesCS5A03G0657700
OG0005177	Aegilops_speltoides|GWHGBFXR023421.1	Triticum_aestivum|TraesCS5B03G0860800
OG0005177	Aegilops_speltoides|GWHGBFXR023424.1, Aegilops_speltoides|GWHGBFXR023422.1, Aegilops_speltoides|GWHGBFXR023425.1	Triticum_aestivum|TraesCS5A03G0822700
OG0005178	Aegilops_speltoides|GWHGBFXR022493.1	Triticum_aestivum|TraesCS5B03G0633700
OG0005179	Aegilops_speltoides|GWHGBFXR024701.1	Triticum_aestivum|TraesCS5D03G1053200, Triticum_aestivum|TraesCS5B03G1162200, Triticum_aestivum|TraesCS5B03G1162400, Triticum_aestivum|TraesCS5A03G1095400, Triticum_aestivum|TraesCS5B03G1161600
OG0005180	Aegilops_speltoides|GWHGBFXR025303.1	Triticum_aestivum|TraesCS5B03G1292700, Triticum_aestivum|TraesCS5A03G0862100
OG0005180	Aegilops_speltoides|GWHGBFXR031300.1	Triticum_aestivum|TraesCS7A03G0269200
OG0005181	Aegilops_speltoides|GWHGBFXR023141.1	Triticum_aestivum|TraesCS5B03G0799100
OG0005182	Aegilops_speltoides|GWHGBFXR021867.1	Triticum_aestivum|TraesCS5B03G0487100
OG0005183	Aegilops_speltoides|GWHGBFXR024518.1	Triticum_aestivum|TraesCS5B03G1116800
OG0005184	Aegilops_speltoides|GWHGBFXR025263.1	Triticum_aestivum|TraesCS5B03G1283700
OG0005184	Aegilops_speltoides|GWHGBFXR025262.1	Triticum_aestivum|TraesCS5B03G1283300
OG0005185	Aegilops_speltoides|GWHGBFXR023471.1	Triticum_aestivum|TraesCS5D03G0793600
OG0005186	Aegilops_speltoides|GWHGBFXR020234.1	Triticum_aestivum|TraesCS5B03G0054500, Triticum_aestivum|TraesCS5D03G0080100
OG0005186	Aegilops_speltoides|GWHGBFXR020178.1	Triticum_aestivum|TraesCS5D03G0060300, Triticum_aestivum|TraesCS5B03G0036300
OG0005187	Aegilops_speltoides|GWHGBFXR023713.1	Triticum_aestivum|TraesCS5D03G0844800, Triticum_aestivum|TraesCS5A03G0882900, Triticum_aestivum|TraesCS5B03G0930000
OG0005188	Aegilops_speltoides|GWHGBFXR025480.1	Triticum_aestivum|TraesCS5B03G1351500, Triticum_aestivum|TraesCS4A03G0799500
OG0005189	Aegilops_speltoides|GWHGBFXR037379.1	Triticum_aestivum|TraesCS2A03G0562200
OG0005190	Aegilops_speltoides|GWHGBFXR021407.1	Triticum_aestivum|TraesCS5B03G0376000
OG0005191	Aegilops_speltoides|GWHGBFXR022871.1	Triticum_aestivum|TraesCS5B03G0737700
OG0005191	Aegilops_speltoides|GWHGBFXR022873.1	Triticum_aestivum|TraesCS5D03G0667700, Triticum_aestivum|TraesCS5A03G0701200
OG0005192	Aegilops_speltoides|GWHGBFXR026706.1	Triticum_aestivum|TraesCS6B03G0272300
OG0005192	Aegilops_speltoides|GWHGBFXR020896.1	Triticum_aestivum|TraesCS5A03G0213400
OG0005192	Aegilops_speltoides|GWHGBFXR020896.1	Triticum_aestivum|TraesCS5B03G0228000
OG0005193	Aegilops_speltoides|GWHGBFXR021317.1	Triticum_aestivum|TraesCS5B03G0345000, Triticum_aestivum|TraesCS5A03G0355600, Triticum_aestivum|TraesCS5D03G0341100
OG0005194	Aegilops_speltoides|GWHGBFXR020161.1	Triticum_aestivum|TraesCS5B03G0036000
OG0005194	Aegilops_speltoides|GWHGBFXR020162.1	Triticum_aestivum|TraesCS5B03G0035100
OG0005195	Aegilops_speltoides|GWHGBFXR023114.1	Triticum_aestivum|TraesCS5B03G0788700
OG0005195	Aegilops_speltoides|GWHGBFXR025945.1	Triticum_aestivum|TraesCS6B03G0095000
OG0005197	Aegilops_speltoides|GWHGBFXR030316.1	Triticum_aestivum|TraesCS7A03G0111000, Triticum_aestivum|TraesCS7D03G0033400
OG0005197	Aegilops_speltoides|GWHGBFXR022597.1	Triticum_aestivum|TraesCS5A03G0641300, Triticum_aestivum|TraesCS5B03G0666100
OG0005198	Aegilops_speltoides|GWHGBFXR024004.1	Triticum_aestivum|TraesCS5A03G0939700
OG0005198	Aegilops_speltoides|GWHGBFXR025314.1	Triticum_aestivum|TraesCS5D03G1160100, Triticum_aestivum|TraesCS5B03G1294400, Triticum_aestivum|TraesCS4A03G0848200
OG0005199	Aegilops_speltoides|GWHGBFXR024504.1	Triticum_aestivum|TraesCS5A03G1053300
OG0005200	Aegilops_speltoides|GWHGBFXR023095.1	Triticum_aestivum|TraesCS5A03G0749700, Triticum_aestivum|TraesCS5B03G0783500
OG0005201	Aegilops_speltoides|GWHGBFXR020066.1	Triticum_aestivum|TraesCS5A03G0013300, Triticum_aestivum|TraesCS5B03G0070900, Triticum_aestivum|TraesCS5B03G0060500
OG0005202	Aegilops_speltoides|GWHGBFXR025115.1	Triticum_aestivum|TraesCS5B03G1245900
OG0005202	Aegilops_speltoides|GWHGBFXR025111.1, Aegilops_speltoides|GWHGBFXR025116.1	Triticum_aestivum|TraesCS4A03G0882700, Triticum_aestivum|TraesCS5D03G1122400
OG0005203	Aegilops_speltoides|GWHGBFXR022816.1	Triticum_aestivum|TraesCS5B03G0726400
OG0005203	Aegilops_speltoides|GWHGBFXR022815.1	Triticum_aestivum|TraesCS5B03G0726300, Triticum_aestivum|TraesCS5D03G0658500, Triticum_aestivum|TraesCS5A03G0691100
OG0005205	Aegilops_speltoides|GWHGBFXR020557.1	Triticum_aestivum|TraesCS5B03G0145000, Triticum_aestivum|TraesCS5D03G0153100
OG0005206	Aegilops_speltoides|GWHGBFXR023511.1	Triticum_aestivum|TraesCS5A03G0837700
OG0005207	Aegilops_speltoides|GWHGBFXR025146.1	Triticum_aestivum|TraesCS5B03G1254900, Triticum_aestivum|TraesCS5D03G1127300
OG0005208	Aegilops_speltoides|GWHGBFXR023664.1	Triticum_aestivum|TraesCS5D03G0832800
OG0005208	Aegilops_speltoides|GWHGBFXR023666.1	Triticum_aestivum|TraesCS5B03G0913700, Triticum_aestivum|TraesCS5D03G0833000
OG0005209	Aegilops_speltoides|GWHGBFXR020350.1	Triticum_aestivum|TraesCS5B03G0127300, Triticum_aestivum|TraesCS5A03G0115900, Triticum_aestivum|TraesCS5D03G0137600
OG0005210	Aegilops_speltoides|GWHGBFXR024624.1	Triticum_aestivum|TraesCS5B03G1140700
OG0005211	Aegilops_speltoides|GWHGBFXR020828.1	Triticum_aestivum|TraesCS5B03G0208300, Triticum_aestivum|TraesCS5A03G0207600
OG0005212	Aegilops_speltoides|GWHGBFXR023759.1	Triticum_aestivum|TraesCS6B03G0698200, Triticum_aestivum|TraesCS5A03G0893200, Triticum_aestivum|TraesCS5B03G0939700, Triticum_aestivum|TraesCS5D03G0855600
OG0005213	Aegilops_speltoides|GWHGBFXR021436.1	Triticum_aestivum|TraesCS5B03G0388300
OG0005214	Aegilops_speltoides|GWHGBFXR020150.1	Triticum_aestivum|TraesCS5B03G0031700, Triticum_aestivum|TraesCS5A03G0040100, Triticum_aestivum|TraesCS5D03G0058200, Triticum_aestivum|TraesCS5B03G0032000
OG0005215	Aegilops_speltoides|GWHGBFXR030263.1	Triticum_aestivum|TraesCS7D03G0022200, Triticum_aestivum|TraesCS7A03G0020200, Triticum_aestivum|TraesCS7D03G0022300
