Orthogroup	Aegilops_speltoides	Triticum_urartu
OG0006525	Aegilops_speltoides|GWHGBFXR016818.1	Triticum_urartu|LOC125550535, Triticum_urartu|LOC125522400
OG0006527	Aegilops_speltoides|GWHGBFXR016307.1	Triticum_urartu|LOC125532616, Triticum_urartu|LOC125506985, Triticum_urartu|LOC125554770
OG0006529	Aegilops_speltoides|GWHGBFXR017394.1	Triticum_urartu|LOC125545312, Triticum_urartu|LOC125551104
OG0006530	Aegilops_speltoides|GWHGBFXR016889.1	Triticum_urartu|LOC125550603, Triticum_urartu|LOC125550608
OG0006531	Aegilops_speltoides|GWHGBFXR017906.1	Triticum_urartu|LOC125551718, Triticum_urartu|LOC125551719
OG0006532	Aegilops_speltoides|GWHGBFXR017403.1	Triticum_urartu|LOC125530402
OG0006533	Aegilops_speltoides|GWHGBFXR018254.1	Triticum_urartu|LOC125552096
OG0006534	Aegilops_speltoides|GWHGBFXR018290.1	Triticum_urartu|LOC125552128
OG0006535	Aegilops_speltoides|GWHGBFXR018411.1	Triticum_urartu|LOC125552433, Triticum_urartu|LOC125528673
OG0006536	Aegilops_speltoides|GWHGBFXR018657.1	Triticum_urartu|LOC125552495, Triticum_urartu|LOC125554066
OG0006538	Aegilops_speltoides|GWHGBFXR019423.1	Triticum_urartu|LOC125511333, Triticum_urartu|LOC125529353
OG0006539	Aegilops_speltoides|GWHGBFXR017679.1	Triticum_urartu|LOC125551477, Triticum_urartu|LOC125551479
OG0006540	Aegilops_speltoides|GWHGBFXR018931.1	Triticum_urartu|LOC125554155
OG0006541	Aegilops_speltoides|GWHGBFXR018119.1	Triticum_urartu|LOC125551949
OG0006542	Aegilops_speltoides|GWHGBFXR018555.1	Triticum_urartu|LOC125552253, Triticum_urartu|LOC125552256
OG0006543	Aegilops_speltoides|GWHGBFXR018823.1	Triticum_urartu|LOC125554116
OG0006544	Aegilops_speltoides|GWHGBFXR017812.1	Triticum_urartu|LOC125551563, Triticum_urartu|LOC125551564
OG0006545	Aegilops_speltoides|GWHGBFXR017453.1	Triticum_urartu|LOC125551011
OG0006547	Aegilops_speltoides|GWHGBFXR019494.1	Triticum_urartu|LOC125511306, Triticum_urartu|LOC125511318
OG0006548	Aegilops_speltoides|GWHGBFXR017480.1	Triticum_urartu|LOC125551335, Triticum_urartu|LOC125551690
OG0006549	Aegilops_speltoides|GWHGBFXR017711.1	Triticum_urartu|LOC125551248, Triticum_urartu|LOC125551366
OG0006550	Aegilops_speltoides|GWHGBFXR018843.1	Triticum_urartu|LOC125552607
OG0006551	Aegilops_speltoides|GWHGBFXR018526.1	Triticum_urartu|LOC125554829
OG0006553	Aegilops_speltoides|GWHGBFXR016713.1	Triticum_urartu|LOC125529156, Triticum_urartu|LOC125550469
OG0006556	Aegilops_speltoides|GWHGBFXR025313.1	Triticum_urartu|LOC125528017
OG0006557	Aegilops_speltoides|GWHGBFXR024622.1	Triticum_urartu|LOC125506197, Triticum_urartu|LOC125526707
OG0006558	Aegilops_speltoides|GWHGBFXR021733.1	Triticum_urartu|LOC125509033
OG0006558	Aegilops_speltoides|GWHGBFXR021733.1	Triticum_urartu|LOC125509049
OG0006559	Aegilops_speltoides|GWHGBFXR024957.1	Triticum_urartu|LOC125527943
OG0006560	Aegilops_speltoides|GWHGBFXR020650.1	Triticum_urartu|LOC125507932, Triticum_urartu|LOC125529589
OG0006561	Aegilops_speltoides|GWHGBFXR020852.1	Triticum_urartu|LOC125508111
OG0006562	Aegilops_speltoides|GWHGBFXR021804.1	Triticum_urartu|LOC125529438
OG0006564	Aegilops_speltoides|GWHGBFXR021263.1	Triticum_urartu|LOC125508423, Triticum_urartu|LOC125526736
OG0006565	Aegilops_speltoides|GWHGBFXR021662.1	Triticum_urartu|LOC125508934, Triticum_urartu|LOC125508936
OG0006566	Aegilops_speltoides|GWHGBFXR021966.1	Triticum_urartu|LOC125556070
OG0006567	Aegilops_speltoides|GWHGBFXR022654.1	Triticum_urartu|LOC125509702, Triticum_urartu|LOC125529574
OG0006568	Aegilops_speltoides|GWHGBFXR025493.1	Triticum_urartu|LOC125553254, Triticum_urartu|LOC125553255
OG0006569	Aegilops_speltoides|GWHGBFXR021271.1	Triticum_urartu|LOC125537886, Triticum_urartu|LOC125508350
OG0006572	Aegilops_speltoides|GWHGBFXR021455.1	Triticum_urartu|LOC125555942
OG0006574	Aegilops_speltoides|GWHGBFXR021371.1	Triticum_urartu|LOC125555879
OG0006575	Aegilops_speltoides|GWHGBFXR022604.1, Aegilops_speltoides|GWHGBFXR022376.1	Triticum_urartu|LOC125556139
OG0006576	Aegilops_speltoides|GWHGBFXR021523.1	Triticum_urartu|LOC125508684, Triticum_urartu|LOC125531462
OG0006578	Aegilops_speltoides|GWHGBFXR021649.1	Triticum_urartu|LOC125508956, Triticum_urartu|LOC125508963
OG0006579	Aegilops_speltoides|GWHGBFXR021446.1	Triticum_urartu|LOC125508641, Triticum_urartu|LOC125508644
OG0006580	Aegilops_speltoides|GWHGBFXR024748.1	Triticum_urartu|LOC125511122
OG0006584	Aegilops_speltoides|GWHGBFXR021372.1	Triticum_urartu|LOC125508586
OG0006586	Aegilops_speltoides|GWHGBFXR021588.1	Triticum_urartu|LOC125508784, Triticum_urartu|LOC125508788
OG0006587	Aegilops_speltoides|GWHGBFXR021262.1	Triticum_urartu|LOC125508419, Triticum_urartu|LOC125508422
OG0006588	Aegilops_speltoides|GWHGBFXR022137.1	Triticum_urartu|LOC125526518, Triticum_urartu|LOC125509320
OG0006589	Aegilops_speltoides|GWHGBFXR022196.1	Triticum_urartu|LOC125509369
OG0006591	Aegilops_speltoides|GWHGBFXR021663.1	Triticum_urartu|LOC125508935, Triticum_urartu|LOC125508937
OG0006593	Aegilops_speltoides|GWHGBFXR025202.1	Triticum_urartu|LOC125554359
OG0006594	Aegilops_speltoides|GWHGBFXR022779.1	Triticum_urartu|LOC125528707, Triticum_urartu|LOC125509894
OG0006597	Aegilops_speltoides|GWHGBFXR022599.1	Triticum_urartu|LOC125506602, Triticum_urartu|LOC125509752
OG0006598	Aegilops_speltoides|GWHGBFXR023337.1	Triticum_urartu|LOC125510243
OG0006598	Aegilops_speltoides|GWHGBFXR023337.1	Triticum_urartu|LOC125510247
OG0006599	Aegilops_speltoides|GWHGBFXR020960.1	Triticum_urartu|LOC125508163
OG0006600	Aegilops_speltoides|GWHGBFXR021363.1	Triticum_urartu|LOC125508362
OG0006602	Aegilops_speltoides|GWHGBFXR022267.1	Triticum_urartu|LOC125509426, Triticum_urartu|LOC125509430
OG0006603	Aegilops_speltoides|GWHGBFXR023674.1	Triticum_urartu|LOC125510426, Triticum_urartu|LOC125510427
OG0006606	Aegilops_speltoides|GWHGBFXR021631.1	Triticum_urartu|LOC125508861
OG0006607	Aegilops_speltoides|GWHGBFXR021430.1	Triticum_urartu|LOC125508670
OG0006608	Aegilops_speltoides|GWHGBFXR021972.1	Triticum_urartu|LOC125509167, Triticum_urartu|LOC125509213
OG0006609	Aegilops_speltoides|GWHGBFXR025386.1	Triticum_urartu|LOC125530338, Triticum_urartu|LOC125530339
OG0006610	Aegilops_speltoides|GWHGBFXR021440.1	Triticum_urartu|LOC125555903
OG0006612	Aegilops_speltoides|GWHGBFXR023162.1, Aegilops_speltoides|GWHGBFXR023159.1	Triticum_urartu|LOC125510197, Triticum_urartu|LOC125510198
OG0006613	Aegilops_speltoides|GWHGBFXR023354.1	Triticum_urartu|LOC125545607, Triticum_urartu|LOC125556517
OG0006614	Aegilops_speltoides|GWHGBFXR024948.1	Triticum_urartu|LOC125539163, Triticum_urartu|LOC125511233
OG0006615	Aegilops_speltoides|GWHGBFXR024830.1	Triticum_urartu|LOC125511145, Triticum_urartu|LOC125511298
OG0006616	Aegilops_speltoides|GWHGBFXR020219.1, Aegilops_speltoides|GWHGBFXR020218.1	Triticum_urartu|LOC125507289
OG0006617	Aegilops_speltoides|GWHGBFXR020580.1	Triticum_urartu|LOC125507872, Triticum_urartu|LOC125527193
OG0006618	Aegilops_speltoides|GWHGBFXR020148.1	Triticum_urartu|LOC125506998, Triticum_urartu|LOC125506996
OG0006619	Aegilops_speltoides|GWHGBFXR021831.1	Triticum_urartu|LOC125530798, Triticum_urartu|LOC125530799
OG0006621	Aegilops_speltoides|GWHGBFXR021753.1	Triticum_urartu|LOC125509014, Triticum_urartu|LOC125509017
OG0006622	Aegilops_speltoides|GWHGBFXR021644.1	Triticum_urartu|LOC125507017, Triticum_urartu|LOC125508872
OG0006623	Aegilops_speltoides|GWHGBFXR021639.1	Triticum_urartu|LOC125550851, Triticum_urartu|LOC125509052
OG0006624	Aegilops_speltoides|GWHGBFXR024246.1	Triticum_urartu|LOC125510822, Triticum_urartu|LOC125526922
OG0006626	Aegilops_speltoides|GWHGBFXR022864.1	Triticum_urartu|LOC125509890
OG0006627	Aegilops_speltoides|GWHGBFXR021688.1	Triticum_urartu|LOC125508892, Triticum_urartu|LOC125508897
OG0006628	Aegilops_speltoides|GWHGBFXR022569.1	Triticum_urartu|LOC125509666
OG0006629	Aegilops_speltoides|GWHGBFXR025280.1	Triticum_urartu|LOC125551377
OG0006630	Aegilops_speltoides|GWHGBFXR023786.1	Triticum_urartu|LOC125520200, Triticum_urartu|LOC125510513
OG0006631	Aegilops_speltoides|GWHGBFXR021536.1	Triticum_urartu|LOC125508706
OG0006632	Aegilops_speltoides|GWHGBFXR021378.1	Triticum_urartu|LOC125508679
OG0006633	Aegilops_speltoides|GWHGBFXR021795.1	Triticum_urartu|LOC125527592
OG0006634	Aegilops_speltoides|GWHGBFXR022459.1	Triticum_urartu|LOC125509582
OG0006635	Aegilops_speltoides|GWHGBFXR020096.1	Triticum_urartu|LOC125555418
OG0006636	Aegilops_speltoides|GWHGBFXR023826.1	Triticum_urartu|LOC125510529
OG0006637	Aegilops_speltoides|GWHGBFXR024281.1	Triticum_urartu|LOC125510848
OG0006638	Aegilops_speltoides|GWHGBFXR023427.1	Triticum_urartu|LOC125556533
OG0006639	Aegilops_speltoides|GWHGBFXR021995.1	Triticum_urartu|LOC125556060, Triticum_urartu|LOC125556062
OG0006640	Aegilops_speltoides|GWHGBFXR025144.1	Triticum_urartu|LOC125553050
OG0006643	Aegilops_speltoides|GWHGBFXR021648.1	Triticum_urartu|LOC125508957, Triticum_urartu|LOC125508964
OG0006644	Aegilops_speltoides|GWHGBFXR023329.1, Aegilops_speltoides|GWHGBFXR023331.1	Triticum_urartu|LOC125507511
OG0006645	Aegilops_speltoides|GWHGBFXR021585.1	Triticum_urartu|LOC125555946, Triticum_urartu|LOC125508781
OG0006648	Aegilops_speltoides|GWHGBFXR023622.1	Triticum_urartu|LOC125556603
OG0006649	Aegilops_speltoides|GWHGBFXR023026.1	Triticum_urartu|LOC125510063
OG0006650	Aegilops_speltoides|GWHGBFXR020571.1	Triticum_urartu|LOC125507863, Triticum_urartu|LOC125507864
OG0006651	Aegilops_speltoides|GWHGBFXR024986.1	Triticum_urartu|LOC125552948
OG0006652	Aegilops_speltoides|GWHGBFXR023989.1	Triticum_urartu|LOC125530500
OG0006654	Aegilops_speltoides|GWHGBFXR025230.1	Triticum_urartu|LOC125554363
OG0006655	Aegilops_speltoides|GWHGBFXR025028.1	Triticum_urartu|LOC125553000
OG0006656	Aegilops_speltoides|GWHGBFXR024511.1	Triticum_urartu|LOC125510933, Triticum_urartu|LOC125511012
OG0006657	Aegilops_speltoides|GWHGBFXR025282.1, Aegilops_speltoides|GWHGBFXR025281.1	Triticum_urartu|LOC125539340
OG0006657	Aegilops_speltoides|GWHGBFXR025277.1	Triticum_urartu|LOC125539331
OG0006658	Aegilops_speltoides|GWHGBFXR021729.1	Triticum_urartu|LOC125509038
OG0006659	Aegilops_speltoides|GWHGBFXR020246.1	Triticum_urartu|LOC125507384
OG0006660	Aegilops_speltoides|GWHGBFXR023008.1	Triticum_urartu|LOC125510017, Triticum_urartu|LOC125529350
OG0006661	Aegilops_speltoides|GWHGBFXR023669.1	Triticum_urartu|LOC125537882, Triticum_urartu|LOC125510420
OG0006662	Aegilops_speltoides|GWHGBFXR025484.1	Triticum_urartu|LOC125553249
OG0006663	Aegilops_speltoides|GWHGBFXR021994.1	Triticum_urartu|LOC125556063
OG0006664	Aegilops_speltoides|GWHGBFXR023567.1	Triticum_urartu|LOC125510365, Triticum_urartu|LOC125510747
OG0006665	Aegilops_speltoides|GWHGBFXR020500.1	Triticum_urartu|LOC125555532
OG0006667	Aegilops_speltoides|GWHGBFXR025098.1	Triticum_urartu|LOC125553008, Triticum_urartu|LOC125527343, Triticum_urartu|LOC125527341
OG0006668	Aegilops_speltoides|GWHGBFXR021518.1	Triticum_urartu|LOC125508685
OG0006672	Aegilops_speltoides|GWHGBFXR022347.1	Triticum_urartu|LOC125509472
OG0006672	Aegilops_speltoides|GWHGBFXR022347.1	Triticum_urartu|LOC125529720
OG0006674	Aegilops_speltoides|GWHGBFXR021437.1	Triticum_urartu|LOC125555907, Triticum_urartu|LOC125555939
OG0006676	Aegilops_speltoides|GWHGBFXR024066.1	Triticum_urartu|LOC125506002, Triticum_urartu|LOC125506003
OG0006677	Aegilops_speltoides|GWHGBFXR022401.1	Triticum_urartu|LOC125509531, Triticum_urartu|LOC125528033
OG0006678	Aegilops_speltoides|GWHGBFXR024111.1	Triticum_urartu|LOC125510703
OG0006679	Aegilops_speltoides|GWHGBFXR025170.1	Triticum_urartu|LOC125553072
OG0006680	Aegilops_speltoides|GWHGBFXR020741.1	Triticum_urartu|LOC125507991, Triticum_urartu|LOC125508001
OG0006681	Aegilops_speltoides|GWHGBFXR021939.1	Triticum_urartu|LOC125509137
OG0006682	Aegilops_speltoides|GWHGBFXR021345.1	Triticum_urartu|LOC125555816
OG0006686	Aegilops_speltoides|GWHGBFXR022250.1	Triticum_urartu|LOC125509409, Triticum_urartu|LOC125509411
OG0006687	Aegilops_speltoides|GWHGBFXR021445.1	Triticum_urartu|LOC125508648
OG0006688	Aegilops_speltoides|GWHGBFXR024880.1	Triticum_urartu|LOC125511174
OG0006689	Aegilops_speltoides|GWHGBFXR021361.1	Triticum_urartu|LOC125508636
OG0006689	Aegilops_speltoides|GWHGBFXR021361.1	Triticum_urartu|LOC125510577
OG0006691	Aegilops_speltoides|GWHGBFXR025308.1	Triticum_urartu|LOC125553126
OG0006692	Aegilops_speltoides|GWHGBFXR021600.1	Triticum_urartu|LOC125508822
OG0006694	Aegilops_speltoides|GWHGBFXR025300.1, Aegilops_speltoides|GWHGBFXR021695.1	Triticum_urartu|LOC125508899
OG0006695	Aegilops_speltoides|GWHGBFXR023851.1	Triticum_urartu|LOC125505946, Triticum_urartu|LOC125505956
OG0006696	Aegilops_speltoides|GWHGBFXR023670.1	Triticum_urartu|LOC125537881, Triticum_urartu|LOC125510419
OG0006697	Aegilops_speltoides|GWHGBFXR021394.1	Triticum_urartu|LOC125508629
OG0006699	Aegilops_speltoides|GWHGBFXR020100.1	Triticum_urartu|LOC125555419
OG0006700	Aegilops_speltoides|GWHGBFXR021840.1	Triticum_urartu|LOC125509087, Triticum_urartu|LOC125528518
OG0006701	Aegilops_speltoides|GWHGBFXR024588.1	Triticum_urartu|LOC125506185
OG0006702	Aegilops_speltoides|GWHGBFXR021492.1	Triticum_urartu|LOC125555928, Triticum_urartu|LOC125555929
OG0006703	Aegilops_speltoides|GWHGBFXR021513.1	Triticum_urartu|LOC125528146
OG0006704	Aegilops_speltoides|GWHGBFXR022323.1	Triticum_urartu|LOC125509467, Triticum_urartu|LOC125509469
OG0006705	Aegilops_speltoides|GWHGBFXR021294.1	Triticum_urartu|LOC125508323
OG0006706	Aegilops_speltoides|GWHGBFXR021580.1	Triticum_urartu|LOC125508838
OG0006707	Aegilops_speltoides|GWHGBFXR025307.1	Triticum_urartu|LOC125553115, Triticum_urartu|LOC125530617
OG0006709	Aegilops_speltoides|GWHGBFXR020798.1	Triticum_urartu|LOC125506820, Triticum_urartu|LOC125529454
OG0006710	Aegilops_speltoides|GWHGBFXR023082.1	Triticum_urartu|LOC125510048, Triticum_urartu|LOC125510051
OG0006711	Aegilops_speltoides|GWHGBFXR025163.1	Triticum_urartu|LOC125530208
OG0006712	Aegilops_speltoides|GWHGBFXR022247.1	Triticum_urartu|LOC125531271
OG0006713	Aegilops_speltoides|GWHGBFXR022379.1, Aegilops_speltoides|GWHGBFXR037495.1	Triticum_urartu|LOC125509511
OG0006714	Aegilops_speltoides|GWHGBFXR024011.1	Triticum_urartu|LOC125510649, Triticum_urartu|LOC125526752
OG0006716	Aegilops_speltoides|GWHGBFXR022329.1	Triticum_urartu|LOC125509484, Triticum_urartu|LOC125509498
OG0006717	Aegilops_speltoides|GWHGBFXR024325.1	Triticum_urartu|LOC125510901, Triticum_urartu|LOC125510907
OG0006718	Aegilops_speltoides|GWHGBFXR021224.1	Triticum_urartu|LOC125526656
OG0006720	Aegilops_speltoides|GWHGBFXR020750.1	Triticum_urartu|LOC125529153, Triticum_urartu|LOC125508002
OG0006722	Aegilops_speltoides|GWHGBFXR024276.1	Triticum_urartu|LOC125510839, Triticum_urartu|LOC125507412
OG0006723	Aegilops_speltoides|GWHGBFXR022424.1	Triticum_urartu|LOC125509553
OG0006724	Aegilops_speltoides|GWHGBFXR022419.1	Triticum_urartu|LOC125509543
OG0006725	Aegilops_speltoides|GWHGBFXR025051.1	Triticum_urartu|LOC125554916
OG0006726	Aegilops_speltoides|GWHGBFXR025372.1	Triticum_urartu|LOC125553157
OG0006727	Aegilops_speltoides|GWHGBFXR025211.1, Aegilops_speltoides|GWHGBFXR025212.1	Triticum_urartu|LOC125554948
OG0006728	Aegilops_speltoides|GWHGBFXR024357.1	Triticum_urartu|LOC125510884
OG0006729	Aegilops_speltoides|GWHGBFXR020969.1	Triticum_urartu|LOC125508171, Triticum_urartu|LOC125532302
OG0006732	Aegilops_speltoides|GWHGBFXR021554.1	Triticum_urartu|LOC125555917
OG0006733	Aegilops_speltoides|GWHGBFXR024673.1	Triticum_urartu|LOC125506202
OG0006734	Aegilops_speltoides|GWHGBFXR021389.1	Triticum_urartu|LOC125555899
OG0006735	Aegilops_speltoides|GWHGBFXR021732.1	Triticum_urartu|LOC125509032, Triticum_urartu|LOC125509034
OG0006736	Aegilops_speltoides|GWHGBFXR021364.1	Triticum_urartu|LOC125508363, Triticum_urartu|LOC125508929
OG0006737	Aegilops_speltoides|GWHGBFXR021552.1	Triticum_urartu|LOC125508695
OG0006738	Aegilops_speltoides|GWHGBFXR023878.1	Triticum_urartu|LOC125529310
OG0006739	Aegilops_speltoides|GWHGBFXR020240.1	Triticum_urartu|LOC125555492, Triticum_urartu|LOC125555494
OG0006740	Aegilops_speltoides|GWHGBFXR021404.1	Triticum_urartu|LOC125508623
OG0006741	Aegilops_speltoides|GWHGBFXR021557.1	Triticum_urartu|LOC125508799
OG0006742	Aegilops_speltoides|GWHGBFXR020191.1	Triticum_urartu|LOC125507114, Triticum_urartu|LOC125507223
OG0006743	Aegilops_speltoides|GWHGBFXR023495.1	Triticum_urartu|LOC125510328, Triticum_urartu|LOC125510329, Triticum_urartu|LOC125526710
OG0006744	Aegilops_speltoides|GWHGBFXR022268.1	Triticum_urartu|LOC125509425, Triticum_urartu|LOC125509429
OG0006745	Aegilops_speltoides|GWHGBFXR021461.1	Triticum_urartu|LOC125508756
OG0006746	Aegilops_speltoides|GWHGBFXR024723.1	Triticum_urartu|LOC125511104, Triticum_urartu|LOC125511292
OG0006747	Aegilops_speltoides|GWHGBFXR022251.1	Triticum_urartu|LOC125509410, Triticum_urartu|LOC125509412
OG0006749	Aegilops_speltoides|GWHGBFXR021594.1	Triticum_urartu|LOC125555958, Triticum_urartu|LOC125555959
OG0006751	Aegilops_speltoides|GWHGBFXR022075.1	Triticum_urartu|LOC125509298
OG0006752	Aegilops_speltoides|GWHGBFXR021926.1	Triticum_urartu|LOC125556033, Triticum_urartu|LOC125530686
OG0006753	Aegilops_speltoides|GWHGBFXR022466.1	Triticum_urartu|LOC125509590, Triticum_urartu|LOC125509623
OG0006754	Aegilops_speltoides|GWHGBFXR022226.1	Triticum_urartu|LOC125543471, Triticum_urartu|LOC125509396
OG0006755	Aegilops_speltoides|GWHGBFXR021730.1	Triticum_urartu|LOC125509037, Triticum_urartu|LOC125509048
OG0006758	Aegilops_speltoides|GWHGBFXR025388.1	Triticum_urartu|LOC125553276, Triticum_urartu|LOC125554756, Triticum_urartu|LOC125555022
OG0006759	Aegilops_speltoides|GWHGBFXR023124.1	Triticum_urartu|LOC125510208, Triticum_urartu|LOC125510217
OG0006760	Aegilops_speltoides|GWHGBFXR021647.1	Triticum_urartu|LOC125508875
OG0006761	Aegilops_speltoides|GWHGBFXR022317.1	Triticum_urartu|LOC125538506, Triticum_urartu|LOC125509456
OG0006763	Aegilops_speltoides|GWHGBFXR023896.1	Triticum_urartu|LOC125505966
OG0006764	Aegilops_speltoides|GWHGBFXR022259.1	Triticum_urartu|LOC125509418
OG0006768	Aegilops_speltoides|GWHGBFXR020787.1	Triticum_urartu|LOC125508018
OG0006769	Aegilops_speltoides|GWHGBFXR023379.1	Triticum_urartu|LOC125510270
OG0006770	Aegilops_speltoides|GWHGBFXR025089.1	Triticum_urartu|LOC125552991, Triticum_urartu|LOC125552995
OG0006772	Aegilops_speltoides|GWHGBFXR021997.1	Triticum_urartu|LOC125509227, Triticum_urartu|LOC125510549
OG0006773	Aegilops_speltoides|GWHGBFXR021367.1	Triticum_urartu|LOC125555810
OG0006775	Aegilops_speltoides|GWHGBFXR021876.1	Triticum_urartu|LOC125509107
OG0006776	Aegilops_speltoides|GWHGBFXR024457.1	Triticum_urartu|LOC125510963
OG0006777	Aegilops_speltoides|GWHGBFXR022776.1	Triticum_urartu|LOC125556323
OG0006778	Aegilops_speltoides|GWHGBFXR025143.1	Triticum_urartu|LOC125553053
OG0006779	Aegilops_speltoides|GWHGBFXR021313.1	Triticum_urartu|LOC125508582
OG0006780	Aegilops_speltoides|GWHGBFXR022326.1	Triticum_urartu|LOC125509497, Triticum_urartu|LOC125527982
OG0006781	Aegilops_speltoides|GWHGBFXR023835.1	Triticum_urartu|LOC125507339
OG0006781	Aegilops_speltoides|GWHGBFXR027594.1	Triticum_urartu|LOC125516677
OG0006782	Aegilops_speltoides|GWHGBFXR024253.1	Triticum_urartu|LOC125543793, Triticum_urartu|LOC125510825
OG0006785	Aegilops_speltoides|GWHGBFXR024662.1	Triticum_urartu|LOC125511078
OG0006786	Aegilops_speltoides|GWHGBFXR022094.1	Triticum_urartu|LOC125509280, Triticum_urartu|LOC125554773
OG0006787	Aegilops_speltoides|GWHGBFXR020048.1, Aegilops_speltoides|GWHGBFXR020050.1	Triticum_urartu|LOC125506831
OG0006788	Aegilops_speltoides|GWHGBFXR020028.1	Triticum_urartu|LOC125555397
OG0006789	Aegilops_speltoides|GWHGBFXR021593.1	Triticum_urartu|LOC125555948
OG0006790	Aegilops_speltoides|GWHGBFXR021938.1	Triticum_urartu|LOC125509136
OG0006791	Aegilops_speltoides|GWHGBFXR022294.1	Triticum_urartu|LOC125509449
OG0006792	Aegilops_speltoides|GWHGBFXR021441.1	Triticum_urartu|LOC125508651
OG0006793	Aegilops_speltoides|GWHGBFXR020174.1, Aegilops_speltoides|GWHGBFXR020108.1	Triticum_urartu|LOC125506621
OG0006794	Aegilops_speltoides|GWHGBFXR020636.1	Triticum_urartu|LOC125551689, Triticum_urartu|LOC125507902
OG0006795	Aegilops_speltoides|GWHGBFXR020459.1	Triticum_urartu|LOC125507743, Triticum_urartu|LOC125507747
OG0006799	Aegilops_speltoides|GWHGBFXR021170.1	Triticum_urartu|LOC125508494, Triticum_urartu|LOC125508495
OG0006800	Aegilops_speltoides|GWHGBFXR023156.1	Triticum_urartu|LOC125510189, Triticum_urartu|LOC125510193
OG0006802	Aegilops_speltoides|GWHGBFXR021435.1	Triticum_urartu|LOC125508652
OG0006803	Aegilops_speltoides|GWHGBFXR022651.1	Triticum_urartu|LOC125509700
OG0006805	Aegilops_speltoides|GWHGBFXR020880.1	Triticum_urartu|LOC125516577
OG0006806	Aegilops_speltoides|GWHGBFXR024596.1	Triticum_urartu|LOC125511040
OG0006807	Aegilops_speltoides|GWHGBFXR023160.1	Triticum_urartu|LOC125556480, Triticum_urartu|LOC125556481
OG0006808	Aegilops_speltoides|GWHGBFXR023853.1	Triticum_urartu|LOC125505945, Triticum_urartu|LOC125505957
OG0006809	Aegilops_speltoides|GWHGBFXR024043.1	Triticum_urartu|LOC125550858, Triticum_urartu|LOC125510665
OG0006810	Aegilops_speltoides|GWHGBFXR021491.1	Triticum_urartu|LOC125508739
OG0006812	Aegilops_speltoides|GWHGBFXR022431.1	Triticum_urartu|LOC125509557, Triticum_urartu|LOC125530790
OG0006813	Aegilops_speltoides|GWHGBFXR021955.1	Triticum_urartu|LOC125509190
OG0006814	Aegilops_speltoides|GWHGBFXR022413.1	Triticum_urartu|LOC125556130, Triticum_urartu|LOC125556152
