Orthogroup	Triticum_aestivum	Hordeum_vulgare
OG0011479	Triticum_aestivum|TraesCS5A03G0600100, Triticum_aestivum|TraesCS5B03G0616500, Triticum_aestivum|TraesCS5D03G0564900	Hordeum_vulgare|LOC123398630
OG0011480	Triticum_aestivum|TraesCS5B03G0369500, Triticum_aestivum|TraesCS5A03G0381200, Triticum_aestivum|TraesCS5D03G0350400	Hordeum_vulgare|LOC123398070
OG0011481	Triticum_aestivum|TraesCS5D03G0483600, Triticum_aestivum|TraesCS5A03G0519000, Triticum_aestivum|TraesCS5B03G0526700	Hordeum_vulgare|LOC123395853
OG0011482	Triticum_aestivum|TraesCS4A03G0842100, Triticum_aestivum|TraesCS5D03G1163700, Triticum_aestivum|TraesCS5B03G1301800	Hordeum_vulgare|LOC123395071
OG0011483	Triticum_aestivum|TraesCS5D03G0759100, Triticum_aestivum|TraesCS5A03G0801600, Triticum_aestivum|TraesCS5B03G0834800	Hordeum_vulgare|LOC123400180
OG0011484	Triticum_aestivum|TraesCS5D03G0461300	Hordeum_vulgare|LOC123398156
OG0011485	Triticum_aestivum|TraesCS5A03G0613700, Triticum_aestivum|TraesCS5B03G0631200, Triticum_aestivum|TraesCS5D03G0578300	Hordeum_vulgare|LOC123398847
OG0011486	Triticum_aestivum|TraesCS5A03G0763800, Triticum_aestivum|TraesCS5B03G0797000, Triticum_aestivum|TraesCS5D03G0722200	Hordeum_vulgare|LOC123400017
OG0011487	Triticum_aestivum|TraesCS5A03G0095900, Triticum_aestivum|TraesCS5D03G0113000, Triticum_aestivum|TraesCS5B03G0100900	Hordeum_vulgare|LOC123397985
OG0011488	Triticum_aestivum|TraesCS5A03G0400100, Triticum_aestivum|TraesCS5B03G0397900, Triticum_aestivum|TraesCS5D03G0369100	Hordeum_vulgare|LOC123396685
OG0011489	Triticum_aestivum|TraesCS5D03G0866400	Hordeum_vulgare|LOC123398267
OG0011490	Triticum_aestivum|TraesCS5A03G0469100, Triticum_aestivum|TraesCS5D03G0431000, Triticum_aestivum|TraesCS5B03G0461200	Hordeum_vulgare|LOC123452574
OG0011491	Triticum_aestivum|TraesCS5D03G0221500, Triticum_aestivum|TraesCS5A03G0200600, Triticum_aestivum|TraesCS5B03G0216400	Hordeum_vulgare|LOC123397871
OG0011492	Triticum_aestivum|TraesCS5D03G0663300	Hordeum_vulgare|LOC123452983
OG0011493	Triticum_aestivum|TraesCS4B03G0940700, Triticum_aestivum|TraesCS5B03G0487500, Triticum_aestivum|TraesCS5D03G0452100	Hordeum_vulgare|LOC123396064
OG0011494	Triticum_aestivum|TraesCS5A03G0581700, Triticum_aestivum|TraesCS5B03G0596100, Triticum_aestivum|TraesCS5D03G0545200	Hordeum_vulgare|LOC123395589
OG0011495	Triticum_aestivum|TraesCS5B03G1008200, Triticum_aestivum|TraesCS5D03G0913700, Triticum_aestivum|TraesCS5A03G0958500	Hordeum_vulgare|LOC123452397
OG0011496	Triticum_aestivum|TraesCS5A03G0344900, Triticum_aestivum|TraesCS5D03G0331700, Triticum_aestivum|TraesCS5B03G0338100	Hordeum_vulgare|LOC123451758
OG0011497	Triticum_aestivum|TraesCS5D03G0342900, Triticum_aestivum|TraesCS5A03G0358600, Triticum_aestivum|TraesCS5B03G0347500	Hordeum_vulgare|LOC123452567
OG0011498	Triticum_aestivum|TraesCS5A03G0783800, Triticum_aestivum|TraesCS5B03G0815100, Triticum_aestivum|TraesCS5D03G0741600	Hordeum_vulgare|LOC123400105
OG0011499	Triticum_aestivum|TraesCS5D03G0359100, Triticum_aestivum|TraesCS5B03G0409300	Hordeum_vulgare|LOC123399979
OG0011500	Triticum_aestivum|TraesCS5A03G1046900, Triticum_aestivum|TraesCS5B03G1102300, Triticum_aestivum|TraesCS5D03G0991600	Hordeum_vulgare|LOC123452753
OG0011501	Triticum_aestivum|TraesCS5B03G0460200	Hordeum_vulgare|LOC123397727
OG0011502	Triticum_aestivum|TraesCS5A03G0312900, Triticum_aestivum|TraesCS5B03G0314000, Triticum_aestivum|TraesCS5D03G0317800	Hordeum_vulgare|LOC123452501
OG0011503	Triticum_aestivum|TraesCS5D03G1161300, Triticum_aestivum|TraesCS4A03G0846700, Triticum_aestivum|TraesCS5B03G1297500	Hordeum_vulgare|LOC123395064
OG0011504	Triticum_aestivum|TraesCS5B03G1053100, Triticum_aestivum|TraesCS5D03G0953700, Triticum_aestivum|TraesCS5A03G1007100	Hordeum_vulgare|LOC123452585
OG0011505	Triticum_aestivum|TraesCS5A03G0217400, Triticum_aestivum|TraesCS5B03G0232700, Triticum_aestivum|TraesCS5D03G0235600	Hordeum_vulgare|LOC123395639
OG0011506	Triticum_aestivum|TraesCS5D03G0396700, Triticum_aestivum|TraesCS5A03G0428000	Hordeum_vulgare|LOC123397996
OG0011507	Triticum_aestivum|TraesCS5A03G0163300, Triticum_aestivum|TraesCS5D03G0180500, Triticum_aestivum|TraesCS5B03G0169200	Hordeum_vulgare|LOC123398247
OG0011508	Triticum_aestivum|TraesCS5D03G0867900, Triticum_aestivum|TraesCS5B03G0957200, Triticum_aestivum|TraesCS5A03G0905700	Hordeum_vulgare|LOC123452147
OG0011509	Triticum_aestivum|TraesCS5D03G1106100	Hordeum_vulgare|LOC123453145
OG0011510	Triticum_aestivum|TraesCS5B03G0807100	Hordeum_vulgare|LOC123400058
OG0011511	Triticum_aestivum|TraesCS5B03G0239800	Hordeum_vulgare|LOC123398344
OG0011512	Triticum_aestivum|TraesCS5A03G0573400, Triticum_aestivum|TraesCS5D03G0538900, Triticum_aestivum|TraesCS5B03G0586200	Hordeum_vulgare|LOC123398090
OG0011513	Triticum_aestivum|TraesCS5D03G0273100	Hordeum_vulgare|LOC123395483
OG0011514	Triticum_aestivum|TraesCS5B03G0457900, Triticum_aestivum|TraesCS5A03G0463400, Triticum_aestivum|TraesCS5D03G0428000	Hordeum_vulgare|LOC123395358
OG0011515	Triticum_aestivum|TraesCS5B03G0109700, Triticum_aestivum|TraesCS5D03G0119600, Triticum_aestivum|TraesCS5A03G0102600	Hordeum_vulgare|LOC123400120
OG0011516	Triticum_aestivum|TraesCS5A03G0640000, Triticum_aestivum|TraesCS5B03G0665400, Triticum_aestivum|TraesCS5D03G0608300	Hordeum_vulgare|LOC123399217
OG0011517	Triticum_aestivum|TraesCS5B03G0294300, Triticum_aestivum|TraesCS5A03G0296100, Triticum_aestivum|TraesCS5D03G0285300	Hordeum_vulgare|LOC123398470
OG0011518	Triticum_aestivum|TraesCS5D03G0440000, Triticum_aestivum|TraesCS5A03G0476800, Triticum_aestivum|TraesCS5B03G0473100	Hordeum_vulgare|LOC123395657
OG0011519	Triticum_aestivum|TraesCS4A03G0880000, Triticum_aestivum|TraesCS5D03G1126000, Triticum_aestivum|TraesCS5B03G1253500	Hordeum_vulgare|LOC123394936
OG0011520	Triticum_aestivum|TraesCS5D03G0183300, Triticum_aestivum|TraesCS5B03G0176900, Triticum_aestivum|TraesCS5A03G0167100	Hordeum_vulgare|LOC123395110
OG0011521	Triticum_aestivum|TraesCS5B03G1036300, Triticum_aestivum|TraesCS5A03G0991900, Triticum_aestivum|TraesCS5D03G0939700	Hordeum_vulgare|LOC123452528
OG0011522	Triticum_aestivum|TraesCS5A03G0108800, Triticum_aestivum|TraesCS5B03G0120400, Triticum_aestivum|TraesCS5D03G0130000	Hordeum_vulgare|LOC123399494
OG0011523	Triticum_aestivum|TraesCS5D03G0351900, Triticum_aestivum|TraesCS5B03G0365900, Triticum_aestivum|TraesCS5A03G0373500	Hordeum_vulgare|LOC123452547
OG0011524	Triticum_aestivum|TraesCS5D03G0864700	Hordeum_vulgare|LOC123452126
OG0011525	Triticum_aestivum|TraesCS5D03G0486700, Triticum_aestivum|TraesCS5B03G0530200, Triticum_aestivum|TraesCS5A03G0521600	Hordeum_vulgare|LOC123395820
OG0011526	Triticum_aestivum|TraesCS5B03G0481100, Triticum_aestivum|TraesCS5D03G0445600	Hordeum_vulgare|LOC123450101, Hordeum_vulgare|LOC123395466
OG0011528	Triticum_aestivum|TraesCS5D03G0234700, Triticum_aestivum|TraesCS5A03G0219300, Triticum_aestivum|TraesCS5B03G0234400	Hordeum_vulgare|LOC123396706
OG0011529	Triticum_aestivum|TraesCS5D03G0887500, Triticum_aestivum|TraesCS5A03G0929000, Triticum_aestivum|TraesCS5B03G0979400	Hordeum_vulgare|LOC123452229
OG0011530	Triticum_aestivum|TraesCS5D03G0668600, Triticum_aestivum|TraesCS5B03G0739200, Triticum_aestivum|TraesCS5A03G0702100	Hordeum_vulgare|LOC123399775
OG0011531	Triticum_aestivum|TraesCS5B03G0724300, Triticum_aestivum|TraesCS5D03G0656600, Triticum_aestivum|TraesCS5A03G0688800	Hordeum_vulgare|LOC123398964
OG0011532	Triticum_aestivum|TraesCS5A03G0126700, Triticum_aestivum|TraesCS5D03G0148900, Triticum_aestivum|TraesCS5B03G0137900	Hordeum_vulgare|LOC123399148
OG0011533	Triticum_aestivum|TraesCS5B03G1203700, Triticum_aestivum|TraesCS5D03G1086700, Triticum_aestivum|TraesCS5A03G1133600	Hordeum_vulgare|LOC123399260
OG0011534	Triticum_aestivum|TraesCS5A03G0497900, Triticum_aestivum|TraesCS5D03G0462100, Triticum_aestivum|TraesCS5B03G0498300	Hordeum_vulgare|LOC123452811
OG0011535	Triticum_aestivum|TraesCS5D03G0728300, Triticum_aestivum|TraesCS5B03G0803400, Triticum_aestivum|TraesCS5A03G0768000	Hordeum_vulgare|LOC123400038
OG0011536	Triticum_aestivum|TraesCS5A03G0417900, Triticum_aestivum|TraesCS5B03G0414600, Triticum_aestivum|TraesCS5D03G0385900	Hordeum_vulgare|LOC123395254
OG0011537	Triticum_aestivum|TraesCS5B03G0820400	Hordeum_vulgare|LOC123400115
OG0011538	Triticum_aestivum|TraesCS5D03G0891400, Triticum_aestivum|TraesCS5B03G0982800, Triticum_aestivum|TraesCS5A03G0932600	Hordeum_vulgare|LOC123452252
OG0011539	Triticum_aestivum|TraesCS5A03G0615500, Triticum_aestivum|TraesCS5D03G0581700, Triticum_aestivum|TraesCS5B03G0632800	Hordeum_vulgare|LOC123398886
OG0011540	Triticum_aestivum|TraesCS5D03G0637700, Triticum_aestivum|TraesCS5A03G0667000, Triticum_aestivum|TraesCS5B03G0707500	Hordeum_vulgare|LOC123397570
OG0011541	Triticum_aestivum|TraesCS5D03G1059500, Triticum_aestivum|TraesCS5A03G1101800, Triticum_aestivum|TraesCS5B03G1170700	Hordeum_vulgare|LOC123452949
OG0011542	Triticum_aestivum|TraesCS5D03G0399900, Triticum_aestivum|TraesCS5A03G0431500, Triticum_aestivum|TraesCS5B03G0424100	Hordeum_vulgare|LOC123400171
OG0011543	Triticum_aestivum|TraesCS5D03G0430500	Hordeum_vulgare|LOC123452573
OG0011544	Triticum_aestivum|TraesCS5B03G0862100, Triticum_aestivum|TraesCS5A03G0824000, Triticum_aestivum|TraesCS5D03G0789100	Hordeum_vulgare|LOC123397773
OG0011545	Triticum_aestivum|TraesCS5B03G0783300, Triticum_aestivum|TraesCS5A03G0748900, Triticum_aestivum|TraesCS5D03G0710600	Hordeum_vulgare|LOC123396608
OG0011546	Triticum_aestivum|TraesCS4A03G0833500, Triticum_aestivum|TraesCS5B03G1308800, Triticum_aestivum|TraesCS5D03G1169100	Hordeum_vulgare|LOC123395093
OG0011548	Triticum_aestivum|TraesCS5D03G0329800, Triticum_aestivum|TraesCS5A03G0339400, Triticum_aestivum|TraesCS5B03G0321900	Hordeum_vulgare|LOC123396075
OG0011549	Triticum_aestivum|TraesCSU03G0060600, Triticum_aestivum|TraesCS7A03G0097100	Hordeum_vulgare|LOC123408933
OG0011550	Triticum_aestivum|TraesCS4A03G0850400, Triticum_aestivum|TraesCS5B03G1293200, Triticum_aestivum|TraesCS5D03G1158800	Hordeum_vulgare|LOC123395046
OG0011551	Triticum_aestivum|TraesCS5B03G0590500, Triticum_aestivum|TraesCS5D03G0542200, Triticum_aestivum|TraesCS5A03G0577600	Hordeum_vulgare|LOC123395470
OG0011552	Triticum_aestivum|TraesCS5A03G0337500, Triticum_aestivum|TraesCS5D03G0285600, Triticum_aestivum|TraesCS5B03G0316600	Hordeum_vulgare|LOC123398299
OG0011553	Triticum_aestivum|TraesCS5D03G0393000, Triticum_aestivum|TraesCS5A03G0424800, Triticum_aestivum|TraesCS5B03G0419700	Hordeum_vulgare|LOC123395108
OG0011554	Triticum_aestivum|TraesCS5A03G0735300	Hordeum_vulgare|LOC123399899
OG0011555	Triticum_aestivum|TraesCS5B03G1052500, Triticum_aestivum|TraesCS5A03G1006300, Triticum_aestivum|TraesCS5D03G0952800	Hordeum_vulgare|LOC123452582
OG0011556	Triticum_aestivum|TraesCS5D03G0445200	Hordeum_vulgare|LOC123396732, Hordeum_vulgare|LOC123395754
OG0011557	Triticum_aestivum|TraesCS5D03G0582700, Triticum_aestivum|TraesCS5A03G0616000, Triticum_aestivum|TraesCS5B03G0633500	Hordeum_vulgare|LOC123398896
OG0011558	Triticum_aestivum|TraesCS5D03G0351000, Triticum_aestivum|TraesCS5B03G0369000, Triticum_aestivum|TraesCS5A03G0368600	Hordeum_vulgare|LOC123396733
OG0011559	Triticum_aestivum|TraesCS5D03G0759500, Triticum_aestivum|TraesCS5B03G0835000, Triticum_aestivum|TraesCS5A03G0801800	Hordeum_vulgare|LOC123400185
OG0011560	Triticum_aestivum|TraesCS5B03G0668000, Triticum_aestivum|TraesCS5D03G0610500, Triticum_aestivum|TraesCS5A03G0643400	Hordeum_vulgare|LOC123399243
OG0011561	Triticum_aestivum|TraesCS5D03G0587800, Triticum_aestivum|TraesCS5A03G0620900, Triticum_aestivum|TraesCS5B03G0638400	Hordeum_vulgare|LOC123398967
OG0011562	Triticum_aestivum|TraesCS5A03G0181000, Triticum_aestivum|TraesCS5B03G0192900, Triticum_aestivum|TraesCS5D03G0201800	Hordeum_vulgare|LOC123397577
OG0011563	Triticum_aestivum|TraesCS5D03G0567700, Triticum_aestivum|TraesCS5A03G0602200, Triticum_aestivum|TraesCS5B03G0620900	Hordeum_vulgare|LOC123398671
OG0011564	Triticum_aestivum|TraesCS5D03G0383400, Triticum_aestivum|TraesCS5A03G0415200, Triticum_aestivum|TraesCS5B03G0411700	Hordeum_vulgare|LOC123399898
OG0011565	Triticum_aestivum|TraesCS5A03G0968200, Triticum_aestivum|TraesCS5D03G0922200, Triticum_aestivum|TraesCS5B03G1018200	Hordeum_vulgare|LOC123452454
OG0011566	Triticum_aestivum|TraesCS5D03G0539800, Triticum_aestivum|TraesCS5A03G0575000, Triticum_aestivum|TraesCS5B03G0587000	Hordeum_vulgare|LOC123395512
OG0011567	Triticum_aestivum|TraesCS5B03G0329800, Triticum_aestivum|TraesCS5D03G0316800, Triticum_aestivum|TraesCS5A03G0311400	Hordeum_vulgare|LOC123452372
OG0011569	Triticum_aestivum|TraesCS5B03G0144300, Triticum_aestivum|TraesCS5A03G0129900, Triticum_aestivum|TraesCS5D03G0152300	Hordeum_vulgare|LOC123452006
OG0011570	Triticum_aestivum|TraesCS5D03G0891900	Hordeum_vulgare|LOC123452255
OG0011571	Triticum_aestivum|TraesCS5A03G0928200, Triticum_aestivum|TraesCS5D03G0886500, Triticum_aestivum|TraesCS5B03G0978400	Hordeum_vulgare|LOC123452225
OG0011572	Triticum_aestivum|TraesCS5A03G0127900, Triticum_aestivum|TraesCS5D03G0150800, Triticum_aestivum|TraesCS5B03G0142700	Hordeum_vulgare|LOC123398007
OG0011573	Triticum_aestivum|TraesCS5A03G0949000, Triticum_aestivum|TraesCS5B03G0999000, Triticum_aestivum|TraesCS5D03G0904900	Hordeum_vulgare|LOC123452346
OG0011574	Triticum_aestivum|TraesCS5B03G0137000, Triticum_aestivum|TraesCS5A03G0125300	Hordeum_vulgare|LOC123397772
OG0011575	Triticum_aestivum|TraesCS5B03G1060400, Triticum_aestivum|TraesCS5A03G1013900, Triticum_aestivum|TraesCS5D03G0959000	Hordeum_vulgare|LOC123452621
OG0011576	Triticum_aestivum|TraesCS5A03G0113500, Triticum_aestivum|TraesCS5D03G0136200, Triticum_aestivum|TraesCS5B03G0125300	Hordeum_vulgare|LOC123398477
OG0011577	Triticum_aestivum|TraesCS5D03G0206400, Triticum_aestivum|TraesCS5B03G0195800, Triticum_aestivum|TraesCS5A03G0183200	Hordeum_vulgare|LOC123397542
OG0011578	Triticum_aestivum|TraesCS5D03G0273800, Triticum_aestivum|TraesCS5B03G0307600, Triticum_aestivum|TraesCS5A03G0276300	Hordeum_vulgare|LOC123399512
OG0011579	Triticum_aestivum|TraesCS5B03G0996300	Hordeum_vulgare|LOC123398420
OG0011580	Triticum_aestivum|TraesCS5A03G0734900, Triticum_aestivum|TraesCS5D03G0694700, Triticum_aestivum|TraesCS5B03G0765300	Hordeum_vulgare|LOC123399891
OG0011581	Triticum_aestivum|TraesCS5A03G0445600, Triticum_aestivum|TraesCS5D03G0411600, Triticum_aestivum|TraesCS5B03G0438500	Hordeum_vulgare|LOC123452827
OG0011582	Triticum_aestivum|TraesCS5B03G0961700, Triticum_aestivum|TraesCS5A03G0912000, Triticum_aestivum|TraesCS5D03G0872500	Hordeum_vulgare|LOC123452160
OG0011583	Triticum_aestivum|TraesCS5B03G1331100, Triticum_aestivum|TraesCS4A03G0815800, Triticum_aestivum|TraesCS5D03G1188700	Hordeum_vulgare|LOC123395155
OG0011584	Triticum_aestivum|TraesCS5B03G0257500, Triticum_aestivum|TraesCS5D03G0253200, Triticum_aestivum|TraesCS5A03G0239900	Hordeum_vulgare|LOC123396647
OG0011585	Triticum_aestivum|TraesCS5B03G0708000, Triticum_aestivum|TraesCS5A03G0668900, Triticum_aestivum|TraesCS5D03G0638000	Hordeum_vulgare|LOC123399505
OG0011586	Triticum_aestivum|TraesCS5A03G1130400, Triticum_aestivum|TraesCS5D03G1082300, Triticum_aestivum|TraesCS5B03G1199600	Hordeum_vulgare|LOC123453047
OG0011587	Triticum_aestivum|TraesCS5B03G0522300, Triticum_aestivum|TraesCS5D03G0480700, Triticum_aestivum|TraesCS5A03G0514100	Hordeum_vulgare|LOC123396814
OG0011588	Triticum_aestivum|TraesCS5A03G0584700, Triticum_aestivum|TraesCS5B03G0599300	Hordeum_vulgare|LOC123398322
OG0011589	Triticum_aestivum|TraesCS5A03G0399200, Triticum_aestivum|TraesCS5B03G0397500, Triticum_aestivum|TraesCS5D03G0369600	Hordeum_vulgare|LOC123395636
OG0011590	Triticum_aestivum|TraesCS5B03G0838900, Triticum_aestivum|TraesCS5A03G0808200, Triticum_aestivum|TraesCS5D03G0763800	Hordeum_vulgare|LOC123400207
OG0011591	Triticum_aestivum|TraesCS5D03G0349400, Triticum_aestivum|TraesCS5A03G0379800, Triticum_aestivum|TraesCS5B03G0361900	Hordeum_vulgare|LOC123395840
OG0011592	Triticum_aestivum|TraesCS5A03G0071200, Triticum_aestivum|TraesCS5B03G0065400, Triticum_aestivum|TraesCS5D03G0093800	Hordeum_vulgare|LOC123396424
OG0011593	Triticum_aestivum|TraesCS5B03G0759400, Triticum_aestivum|TraesCS5D03G0689100, Triticum_aestivum|TraesCS5A03G0721800	Hordeum_vulgare|LOC123399857
OG0011594	Triticum_aestivum|TraesCS5D03G0507200, Triticum_aestivum|TraesCS5A03G0543300, Triticum_aestivum|TraesCS5B03G0552800	Hordeum_vulgare|LOC123396849
OG0011595	Triticum_aestivum|TraesCS5D03G0393500, Triticum_aestivum|TraesCS5B03G0420500, Triticum_aestivum|TraesCS5A03G0425000	Hordeum_vulgare|LOC123399744
OG0011596	Triticum_aestivum|TraesCS5B03G0527200, Triticum_aestivum|TraesCS5D03G0483800, Triticum_aestivum|TraesCS5A03G0519200	Hordeum_vulgare|LOC123396561
OG0011597	Triticum_aestivum|TraesCS5B03G1347400, Triticum_aestivum|TraesCS4A03G0803300, Triticum_aestivum|TraesCS5D03G1218400	Hordeum_vulgare|LOC123395190
OG0011598	Triticum_aestivum|TraesCS5A03G0453700, Triticum_aestivum|TraesCS5D03G0419500, Triticum_aestivum|TraesCS5B03G0447700	Hordeum_vulgare|LOC123395691
OG0011599	Triticum_aestivum|TraesCS5A03G0583000, Triticum_aestivum|TraesCS5B03G0597400, Triticum_aestivum|TraesCS5D03G0554200	Hordeum_vulgare|LOC123398297
OG0011600	Triticum_aestivum|TraesCS5B03G0904800, Triticum_aestivum|TraesCS5A03G0859700, Triticum_aestivum|TraesCS5D03G0824400	Hordeum_vulgare|LOC123451944
OG0011601	Triticum_aestivum|TraesCS5D03G0408400, Triticum_aestivum|TraesCS5B03G0433600, Triticum_aestivum|TraesCS5A03G0439400	Hordeum_vulgare|LOC123397735
OG0011602	Triticum_aestivum|TraesCS5D03G0249500, Triticum_aestivum|TraesCS5B03G0255000, Triticum_aestivum|TraesCS5A03G0237900	Hordeum_vulgare|LOC123397991
OG0011603	Triticum_aestivum|TraesCS5B03G0988000, Triticum_aestivum|TraesCS5D03G0897100, Triticum_aestivum|TraesCS5B03G0988100	Hordeum_vulgare|LOC123398394
OG0011604	Triticum_aestivum|TraesCS5B03G1086600, Triticum_aestivum|TraesCS5A03G1036400, Triticum_aestivum|TraesCS5D03G0979000	Hordeum_vulgare|LOC123452710
OG0011605	Triticum_aestivum|TraesCS5B03G0977000, Triticum_aestivum|TraesCS5A03G0927400, Triticum_aestivum|TraesCS5D03G0886100	Hordeum_vulgare|LOC123452221
OG0011606	Triticum_aestivum|TraesCS5D03G0894300, Triticum_aestivum|TraesCS5A03G0935300, Triticum_aestivum|TraesCS5B03G0985900	Hordeum_vulgare|LOC123452268
OG0011607	Triticum_aestivum|TraesCS5D03G0158400, Triticum_aestivum|TraesCS5B03G0156700, Triticum_aestivum|TraesCS5A03G0134800	Hordeum_vulgare|LOC123398014
OG0011608	Triticum_aestivum|TraesCS5D03G0428500, Triticum_aestivum|TraesCS5B03G0458700, Triticum_aestivum|TraesCS5A03G0463900	Hordeum_vulgare|LOC123451761
OG0011609	Triticum_aestivum|TraesCS5B03G1059300, Triticum_aestivum|TraesCS5D03G0957900, Triticum_aestivum|TraesCS5A03G1013200	Hordeum_vulgare|LOC123400183
OG0011610	Triticum_aestivum|TraesCS5D03G1065800, Triticum_aestivum|TraesCS5B03G1181100, Triticum_aestivum|TraesCS5A03G1113500	Hordeum_vulgare|LOC123452990
OG0011611	Triticum_aestivum|TraesCS5A03G0150400	Hordeum_vulgare|LOC123395460
OG0011611	Triticum_aestivum|TraesCS5B03G0162600, Triticum_aestivum|TraesCS5D03G0171500	Hordeum_vulgare|LOC123439310
OG0011612	Triticum_aestivum|TraesCS5D03G0493000, Triticum_aestivum|TraesCS5A03G0527800, Triticum_aestivum|TraesCS5B03G0539400	Hordeum_vulgare|LOC123397492
OG0011613	Triticum_aestivum|TraesCS5B03G0653600, Triticum_aestivum|TraesCS5A03G0631500, Triticum_aestivum|TraesCS5D03G0599400	Hordeum_vulgare|LOC123399157
OG0011614	Triticum_aestivum|TraesCS5D03G0990100, Triticum_aestivum|TraesCS5B03G1101100, Triticum_aestivum|TraesCS5A03G1045700	Hordeum_vulgare|LOC123452742, Hordeum_vulgare|LOC123452756
OG0011615	Triticum_aestivum|TraesCS7B03G0006300, Triticum_aestivum|TraesCS5D03G1232500, Triticum_aestivum|TraesCS5B03G1375300	Hordeum_vulgare|LOC123395263
OG0011616	Triticum_aestivum|TraesCS5D03G0223800, Triticum_aestivum|TraesCS5B03G0219100, Triticum_aestivum|TraesCS5A03G0198400	Hordeum_vulgare|LOC123452630
OG0011617	Triticum_aestivum|TraesCS5A03G0783700, Triticum_aestivum|TraesCS5A03G1140500, Triticum_aestivum|TraesCS5D03G1094700, Triticum_aestivum|TraesCS5B03G1211700	Hordeum_vulgare|LOC123453099
OG0011618	Triticum_aestivum|TraesCS5B03G1324500, Triticum_aestivum|TraesCS5D03G1183300, Triticum_aestivum|TraesCS4A03G0820300	Hordeum_vulgare|LOC123395139
OG0011619	Triticum_aestivum|TraesCS5A03G0671200, Triticum_aestivum|TraesCS5B03G0710600, Triticum_aestivum|TraesCS5D03G0640700	Hordeum_vulgare|LOC123399515
OG0011620	Triticum_aestivum|TraesCS5A03G0314100, Triticum_aestivum|TraesCS5B03G0334700, Triticum_aestivum|TraesCS5D03G0314600	Hordeum_vulgare|LOC123399021
OG0011621	Triticum_aestivum|TraesCS5D03G0595000, Triticum_aestivum|TraesCS5B03G0645100, Triticum_aestivum|TraesCS5A03G0626500	Hordeum_vulgare|LOC123399057
OG0011622	Triticum_aestivum|TraesCS5B03G0955900, Triticum_aestivum|TraesCS5D03G0867000, Triticum_aestivum|TraesCS5A03G0905000	Hordeum_vulgare|LOC123452144
OG0011623	Triticum_aestivum|TraesCS5A03G0726200, Triticum_aestivum|TraesCS5D03G0692700, Triticum_aestivum|TraesCS5B03G0763900	Hordeum_vulgare|LOC123399885
OG0011624	Triticum_aestivum|TraesCS5A03G0453500, Triticum_aestivum|TraesCS5B03G0447300, Triticum_aestivum|TraesCS5D03G0419300	Hordeum_vulgare|LOC123398603
OG0011625	Triticum_aestivum|TraesCS5B03G0126700	Hordeum_vulgare|LOC123397929
OG0011626	Triticum_aestivum|TraesCS5D03G1127000, Triticum_aestivum|TraesCS5B03G1254800, Triticum_aestivum|TraesCS4A03G0878900	Hordeum_vulgare|LOC123394945
OG0011627	Triticum_aestivum|TraesCS5D03G1000600, Triticum_aestivum|TraesCS5B03G1121300, Triticum_aestivum|TraesCS5A03G1060200	Hordeum_vulgare|LOC123452794
OG0011628	Triticum_aestivum|TraesCS5B03G1268700	Hordeum_vulgare|LOC123399457
OG0011629	Triticum_aestivum|TraesCS5D03G0821700, Triticum_aestivum|TraesCS5B03G0901900, Triticum_aestivum|TraesCS5A03G0856000	Hordeum_vulgare|LOC123451927
