Orthogroup	Triticum_aestivum	Aegilops_speltoides
OG0012340	Triticum_aestivum|TraesCS6A03G0517500, Triticum_aestivum|TraesCS6D03G0440200, Triticum_aestivum|TraesCS6B03G0626200	Aegilops_speltoides|GWHGBFXR027903.1
OG0012341	Triticum_aestivum|TraesCS6B03G0500100, Triticum_aestivum|TraesCS6A03G0410700	Aegilops_speltoides|GWHGBFXR027558.1
OG0012342	Triticum_aestivum|TraesCS6D03G0459900, Triticum_aestivum|TraesCS6A03G0562300, Triticum_aestivum|TraesCS6B03G0682300	Aegilops_speltoides|GWHGBFXR027925.1
OG0012343	Triticum_aestivum|TraesCS6B03G1031300	Aegilops_speltoides|GWHGBFXR029224.1
OG0012344	Triticum_aestivum|TraesCS6B03G0600400	Aegilops_speltoides|GWHGBFXR027861.1
OG0012345	Triticum_aestivum|TraesCS6B03G0465400, Triticum_aestivum|TraesCS6D03G0323600, Triticum_aestivum|TraesCS6A03G0376300, Triticum_aestivum|TraesCS2D03G1189900	Aegilops_speltoides|GWHGBFXR027449.1
OG0012346	Triticum_aestivum|TraesCS6A03G1039800	Aegilops_speltoides|GWHGBFXR030147.1
OG0012347	Triticum_aestivum|TraesCS6A03G0265000, Triticum_aestivum|TraesCS6D03G0221400, Triticum_aestivum|TraesCS6B03G0357000	Aegilops_speltoides|GWHGBFXR027001.1
OG0012348	Triticum_aestivum|TraesCS6D03G0658200, Triticum_aestivum|TraesCS6B03G0923900, Triticum_aestivum|TraesCS6A03G0777400	Aegilops_speltoides|GWHGBFXR028866.1
OG0012349	Triticum_aestivum|TraesCS6A03G0184900, Triticum_aestivum|TraesCS6B03G0264200	Aegilops_speltoides|GWHGBFXR026656.1
OG0012350	Triticum_aestivum|TraesCS6B03G0141500	Aegilops_speltoides|GWHGBFXR026125.1
OG0012351	Triticum_aestivum|TraesCS6D03G0464100, Triticum_aestivum|TraesCS6B03G0655800, Triticum_aestivum|TraesCS6A03G0526700	Aegilops_speltoides|GWHGBFXR027840.1
OG0012352	Triticum_aestivum|TraesCS6B03G0297800, Triticum_aestivum|TraesCS6A03G0210300, Triticum_aestivum|TraesCS6D03G0169400	Aegilops_speltoides|GWHGBFXR026769.1
OG0012353	Triticum_aestivum|TraesCS6D03G0370500, Triticum_aestivum|TraesCS6B03G0539700, Triticum_aestivum|TraesCS6A03G0444800	Aegilops_speltoides|GWHGBFXR027662.1
OG0012354	Triticum_aestivum|TraesCS6B03G0762700	Aegilops_speltoides|GWHGBFXR028206.1
OG0012355	Triticum_aestivum|TraesCS6A03G0867900, Triticum_aestivum|TraesCS6D03G0738200, Triticum_aestivum|TraesCS6B03G1038400	Aegilops_speltoides|GWHGBFXR029247.1
OG0012356	Triticum_aestivum|TraesCS6B03G0966700, Triticum_aestivum|TraesCS6D03G0689000	Aegilops_speltoides|GWHGBFXR029015.1
OG0012357	Triticum_aestivum|TraesCS6D03G0562800, Triticum_aestivum|TraesCS6A03G0672700, Triticum_aestivum|TraesCS6B03G0802900	Aegilops_speltoides|GWHGBFXR028378.1
OG0012358	Triticum_aestivum|TraesCS6B03G0395100	Aegilops_speltoides|GWHGBFXR027144.1
OG0012359	Triticum_aestivum|TraesCS6A03G0449600	Aegilops_speltoides|GWHGBFXR027698.1
OG0012359	Triticum_aestivum|TraesCS6D03G0377300	Aegilops_speltoides|GWHGBFXR027698.1
OG0012360	Triticum_aestivum|TraesCS6B03G0954500	Aegilops_speltoides|GWHGBFXR028968.1
OG0012361	Triticum_aestivum|TraesCS6D03G0684400, Triticum_aestivum|TraesCS6A03G0809100, Triticum_aestivum|TraesCS6B03G0959800	Aegilops_speltoides|GWHGBFXR028986.1
OG0012362	Triticum_aestivum|TraesCS6B03G0971300, Triticum_aestivum|TraesCS6A03G0820000, Triticum_aestivum|TraesCS6D03G0693400	Aegilops_speltoides|GWHGBFXR029033.1
OG0012363	Triticum_aestivum|TraesCS6D03G0633600, Triticum_aestivum|TraesCS6B03G0888600	Aegilops_speltoides|GWHGBFXR028727.1
OG0012364	Triticum_aestivum|TraesCS6B03G0448100	Aegilops_speltoides|GWHGBFXR027374.1
OG0012365	Triticum_aestivum|TraesCS6A03G0697800, Triticum_aestivum|TraesCS6B03G0829200, Triticum_aestivum|TraesCS6D03G0587100	Aegilops_speltoides|GWHGBFXR028493.1
OG0012366	Triticum_aestivum|TraesCS6B03G0538600	Aegilops_speltoides|GWHGBFXR027667.1
OG0012367	Triticum_aestivum|TraesCS6B03G0804800	Aegilops_speltoides|GWHGBFXR028370.1
OG0012368	Triticum_aestivum|TraesCS6B03G1258900	Aegilops_speltoides|GWHGBFXR030017.1
OG0012368	Triticum_aestivum|TraesCS6D03G0898600, Triticum_aestivum|TraesCS6B03G1256200	Aegilops_speltoides|GWHGBFXR030009.1
OG0012369	Triticum_aestivum|TraesCS6B03G0441800	Aegilops_speltoides|GWHGBFXR027346.1
OG0012370	Triticum_aestivum|TraesCS6B03G1162300	Aegilops_speltoides|GWHGBFXR029666.1
OG0012371	Triticum_aestivum|TraesCS6B03G0754700, Triticum_aestivum|TraesCS6A03G0617500, Triticum_aestivum|TraesCS6D03G0524600	Aegilops_speltoides|GWHGBFXR028190.1
OG0012372	Triticum_aestivum|TraesCS6A03G0858900, Triticum_aestivum|TraesCS6D03G0729100, Triticum_aestivum|TraesCS6B03G1027700	Aegilops_speltoides|GWHGBFXR029213.1
OG0012373	Triticum_aestivum|TraesCS6B03G1027000, Triticum_aestivum|TraesCS6A03G0858200, Triticum_aestivum|TraesCS6D03G0727400	Aegilops_speltoides|GWHGBFXR029210.1
OG0012374	Triticum_aestivum|TraesCS6D03G0754900, Triticum_aestivum|TraesCS6A03G0883000, Triticum_aestivum|TraesCS6B03G1059400	Aegilops_speltoides|GWHGBFXR029320.1
OG0012375	Triticum_aestivum|TraesCS6B03G0907500, Triticum_aestivum|TraesCS6A03G0762300, Triticum_aestivum|TraesCS6D03G0645300	Aegilops_speltoides|GWHGBFXR028791.1
OG0012376	Triticum_aestivum|TraesCS6B03G0793200, Triticum_aestivum|TraesCS6D03G0571800, Triticum_aestivum|TraesCS6A03G0682900	Aegilops_speltoides|GWHGBFXR028421.1
OG0012377	Triticum_aestivum|TraesCS6B03G0884100	Aegilops_speltoides|GWHGBFXR028699.1
OG0012378	Triticum_aestivum|TraesCS6A03G0642800, Triticum_aestivum|TraesCS6B03G0769800	Aegilops_speltoides|GWHGBFXR028237.1
OG0012379	Triticum_aestivum|TraesCS6B03G0947700	Aegilops_speltoides|GWHGBFXR028954.1
OG0012380	Triticum_aestivum|TraesCS6B03G0761400	Aegilops_speltoides|GWHGBFXR028201.1
OG0012381	Triticum_aestivum|TraesCS6B03G1297900	Aegilops_speltoides|GWHGBFXR030114.1
OG0012382	Triticum_aestivum|TraesCS6B03G0398800	Aegilops_speltoides|GWHGBFXR027157.1
OG0012383	Triticum_aestivum|TraesCS6B03G0520900	Aegilops_speltoides|GWHGBFXR027631.1
OG0012384	Triticum_aestivum|TraesCS6B03G0342900	Aegilops_speltoides|GWHGBFXR026935.1
OG0012384	Triticum_aestivum|TraesCS6A03G0251700, Triticum_aestivum|TraesCS6B03G0343500	Aegilops_speltoides|GWHGBFXR026936.1
OG0012385	Triticum_aestivum|TraesCS6A03G0258000, Triticum_aestivum|TraesCS6D03G0212900, Triticum_aestivum|TraesCS6B03G0349000	Aegilops_speltoides|GWHGBFXR026964.1
OG0012386	Triticum_aestivum|TraesCS6D03G0317500, Triticum_aestivum|TraesCS6B03G0456100	Aegilops_speltoides|GWHGBFXR027412.1
OG0012387	Triticum_aestivum|TraesCS6D03G0543200, Triticum_aestivum|TraesCS6B03G0824500	Aegilops_speltoides|GWHGBFXR028294.1
OG0012388	Triticum_aestivum|TraesCS6B03G0424000	Aegilops_speltoides|GWHGBFXR027248.1
OG0012388	Triticum_aestivum|TraesCS6D03G0282300	Aegilops_speltoides|GWHGBFXR027248.1
OG0012389	Triticum_aestivum|TraesCS6A03G0424500, Triticum_aestivum|TraesCS6D03G0360700, Triticum_aestivum|TraesCS6B03G0514200	Aegilops_speltoides|GWHGBFXR027606.1
OG0012390	Triticum_aestivum|TraesCS6B03G0373200	Aegilops_speltoides|GWHGBFXR027075.1
OG0012391	Triticum_aestivum|TraesCS6D03G0375600, Triticum_aestivum|TraesCS6B03G0558200	Aegilops_speltoides|GWHGBFXR027685.1
OG0012392	Triticum_aestivum|TraesCS6B03G0910700	Aegilops_speltoides|GWHGBFXR028807.1
OG0012393	Triticum_aestivum|TraesCS6A03G0761200, Triticum_aestivum|TraesCS6D03G0644100, Triticum_aestivum|TraesCS6B03G0905300	Aegilops_speltoides|GWHGBFXR028779.1
OG0012394	Triticum_aestivum|TraesCS6A03G0982400, Triticum_aestivum|TraesCS6D03G0869500, Triticum_aestivum|TraesCS6B03G1207200	Aegilops_speltoides|GWHGBFXR029856.1
OG0012395	Triticum_aestivum|TraesCS6D03G0581700, Triticum_aestivum|TraesCS6B03G0782000	Aegilops_speltoides|GWHGBFXR028472.1
OG0012396	Triticum_aestivum|TraesCS6B03G0498600	Aegilops_speltoides|GWHGBFXR027551.1
OG0012397	Triticum_aestivum|TraesCS6B03G1237700, Triticum_aestivum|TraesCS6D03G0885900, Triticum_aestivum|TraesCS6A03G1006800	Aegilops_speltoides|GWHGBFXR029944.1
OG0012398	Triticum_aestivum|TraesCS6D03G0558700, Triticum_aestivum|TraesCS6A03G0668600, Triticum_aestivum|TraesCS6B03G0807600	Aegilops_speltoides|GWHGBFXR028356.1
OG0012399	Triticum_aestivum|TraesCS6A03G0598600, Triticum_aestivum|TraesCS6D03G0503200, Triticum_aestivum|TraesCS6B03G0729300	Aegilops_speltoides|GWHGBFXR028092.1
OG0012400	Triticum_aestivum|TraesCS6B03G0810700	Aegilops_speltoides|GWHGBFXR028344.1
OG0012401	Triticum_aestivum|TraesCS6D03G0197400, Triticum_aestivum|TraesCS6A03G0240800, Triticum_aestivum|TraesCS6B03G0331900	Aegilops_speltoides|GWHGBFXR026892.1
OG0012402	Triticum_aestivum|TraesCS6D03G0313700, Triticum_aestivum|TraesCS6A03G0359000, Triticum_aestivum|TraesCS6B03G0454000	Aegilops_speltoides|GWHGBFXR027400.1
OG0012403	Triticum_aestivum|TraesCS6B03G0417900	Aegilops_speltoides|GWHGBFXR027226.1
OG0012404	Triticum_aestivum|TraesCS6B03G1012300	Aegilops_speltoides|GWHGBFXR029169.1
OG0012405	Triticum_aestivum|TraesCS6B03G0150800	Aegilops_speltoides|GWHGBFXR026169.1
OG0012406	Triticum_aestivum|TraesCS6B03G0771700, Triticum_aestivum|TraesCS6A03G0645900	Aegilops_speltoides|GWHGBFXR028250.1
OG0012407	Triticum_aestivum|TraesCS6B03G0702100, Triticum_aestivum|TraesCS6A03G0584800, Triticum_aestivum|TraesCS6D03G0483500	Aegilops_speltoides|GWHGBFXR028028.1
OG0012408	Triticum_aestivum|TraesCS6B03G0493800	Aegilops_speltoides|GWHGBFXR027526.1
OG0012409	Triticum_aestivum|TraesCS6B03G0772800, Triticum_aestivum|TraesCS6A03G0646700	Aegilops_speltoides|GWHGBFXR028254.1
OG0012410	Triticum_aestivum|TraesCS6D03G0484500	Aegilops_speltoides|GWHGBFXR028033.1
OG0012411	Triticum_aestivum|TraesCS6A03G1011400, Triticum_aestivum|TraesCS6B03G1245200	Aegilops_speltoides|GWHGBFXR029968.1
OG0012412	Triticum_aestivum|TraesCS6B03G0717400	Aegilops_speltoides|GWHGBFXR028047.1
OG0012413	Triticum_aestivum|TraesCS6B03G0863200, Triticum_aestivum|TraesCS6A03G0727900, Triticum_aestivum|TraesCS6D03G0611100	Aegilops_speltoides|GWHGBFXR028627.1
OG0012414	Triticum_aestivum|TraesCS6B03G0763800	Aegilops_speltoides|GWHGBFXR028210.1
OG0012415	Triticum_aestivum|TraesCS6A03G0386400, Triticum_aestivum|TraesCS6B03G0495100, Triticum_aestivum|TraesCS6D03G0341100	Aegilops_speltoides|GWHGBFXR027535.1
OG0012416	Triticum_aestivum|TraesCS6A03G0798400, Triticum_aestivum|TraesCS6D03G0674000, Triticum_aestivum|TraesCS6B03G0942000	Aegilops_speltoides|GWHGBFXR028941.1
OG0012417	Triticum_aestivum|TraesCS6D03G0550500, Triticum_aestivum|TraesCS6B03G0815100, Triticum_aestivum|TraesCS6A03G0662100	Aegilops_speltoides|GWHGBFXR028326.1
OG0012418	Triticum_aestivum|TraesCS6B03G0450500, Triticum_aestivum|TraesCS6D03G0309600	Aegilops_speltoides|GWHGBFXR027392.1
OG0012419	Triticum_aestivum|TraesCS6B03G0486200, Triticum_aestivum|TraesCS6D03G0334200	Aegilops_speltoides|GWHGBFXR027508.1
OG0012420	Triticum_aestivum|TraesCS6B03G0768100, Triticum_aestivum|TraesCS6D03G0531400	Aegilops_speltoides|GWHGBFXR028222.1
OG0012421	Triticum_aestivum|TraesCS6B03G0940900, Triticum_aestivum|TraesCS6A03G0795600, Triticum_aestivum|TraesCS6D03G0671200	Aegilops_speltoides|GWHGBFXR028926.1
OG0012422	Triticum_aestivum|TraesCS6A03G0159200, Triticum_aestivum|TraesCS6B03G0226100	Aegilops_speltoides|GWHGBFXR026518.1
OG0012423	Triticum_aestivum|TraesCS6B03G0406400, Triticum_aestivum|TraesCS6A03G0314800	Aegilops_speltoides|GWHGBFXR027189.1
OG0012424	Triticum_aestivum|TraesCS6B03G0803600	Aegilops_speltoides|GWHGBFXR028376.1
OG0012425	Triticum_aestivum|TraesCS6D03G0039400, Triticum_aestivum|TraesCS6A03G0034500, Triticum_aestivum|TraesCS6B03G0051100, Triticum_aestivum|TraesCS6B03G0052000	Aegilops_speltoides|GWHGBFXR025665.1, Aegilops_speltoides|GWHGBFXR025672.1
OG0012426	Triticum_aestivum|TraesCS6B03G1068800, Triticum_aestivum|TraesCS6A03G0890000	Aegilops_speltoides|GWHGBFXR029348.1
OG0012427	Triticum_aestivum|TraesCS6D03G0834400, Triticum_aestivum|TraesCS6A03G0956100, Triticum_aestivum|TraesCS6D03G0834300, Triticum_aestivum|TraesCS6B03G1166600	Aegilops_speltoides|GWHGBFXR029689.1
OG0012428	Triticum_aestivum|TraesCS6D03G0577500, Triticum_aestivum|TraesCS6A03G0688400, Triticum_aestivum|TraesCS6B03G0788300	Aegilops_speltoides|GWHGBFXR028446.1
OG0012429	Triticum_aestivum|TraesCS6B03G1120700	Aegilops_speltoides|GWHGBFXR029526.1
OG0012430	Triticum_aestivum|TraesCS6D03G0668100, Triticum_aestivum|TraesCS6A03G0793600, Triticum_aestivum|TraesCS6B03G0937500	Aegilops_speltoides|GWHGBFXR028918.1
OG0012431	Triticum_aestivum|TraesCS6A03G0550200, Triticum_aestivum|TraesCS6B03G0619100, Triticum_aestivum|TraesCS6D03G0462300	Aegilops_speltoides|GWHGBFXR027897.1
OG0012432	Triticum_aestivum|TraesCS6B03G0300700	Aegilops_speltoides|GWHGBFXR026775.1
OG0012433	Triticum_aestivum|TraesCS6B03G0886300	Aegilops_speltoides|GWHGBFXR028711.1
OG0012434	Triticum_aestivum|TraesCS6D03G0513100, Triticum_aestivum|TraesCS6A03G0629200, Triticum_aestivum|TraesCS6B03G0743400	Aegilops_speltoides|GWHGBFXR028140.1
OG0012435	Triticum_aestivum|TraesCS6B03G0725100, Triticum_aestivum|TraesCS6D03G0495600, Triticum_aestivum|TraesCS6A03G0596100	Aegilops_speltoides|GWHGBFXR028082.1
OG0012436	Triticum_aestivum|TraesCS6B03G0146100, Triticum_aestivum|TraesCS6A03G0104900	Aegilops_speltoides|GWHGBFXR026148.1
OG0012437	Triticum_aestivum|TraesCS6B03G0456000	Aegilops_speltoides|GWHGBFXR027411.1
OG0012438	Triticum_aestivum|TraesCS7A03G0652600, Triticum_aestivum|TraesCS4A03G0432800	Aegilops_speltoides|GWHGBFXR029667.1, Aegilops_speltoides|GWHGBFXR036349.1
OG0012439	Triticum_aestivum|TraesCS6B03G0327300, Triticum_aestivum|TraesCS6D03G0195300, Triticum_aestivum|TraesCS6A03G0237900	Aegilops_speltoides|GWHGBFXR026877.1
OG0012440	Triticum_aestivum|TraesCS6B03G1306000	Aegilops_speltoides|GWHGBFXR030072.1
OG0012441	Triticum_aestivum|TraesCS6B03G0718200, Triticum_aestivum|TraesCS6A03G0589300, Triticum_aestivum|TraesCS6D03G0489600	Aegilops_speltoides|GWHGBFXR028051.1
OG0012442	Triticum_aestivum|TraesCS6B03G0468500	Aegilops_speltoides|GWHGBFXR027462.1
OG0012443	Triticum_aestivum|TraesCS6B03G0835100, Triticum_aestivum|TraesCS6D03G0591300, Triticum_aestivum|TraesCS6A03G0702900	Aegilops_speltoides|GWHGBFXR028520.1
OG0012444	Triticum_aestivum|TraesCS6D03G0765300, Triticum_aestivum|TraesCS6A03G0890500, Triticum_aestivum|TraesCS6B03G1069600	Aegilops_speltoides|GWHGBFXR029354.1
OG0012445	Triticum_aestivum|TraesCS6D03G0063100, Triticum_aestivum|TraesCS6A03G0063600, Triticum_aestivum|TraesCS6B03G0092600	Aegilops_speltoides|GWHGBFXR025939.1
OG0012446	Triticum_aestivum|TraesCS6A03G0937600	Aegilops_speltoides|GWHGBFXR029588.1
OG0012446	Triticum_aestivum|TraesCS6D03G0814100	Aegilops_speltoides|GWHGBFXR029588.1
OG0012447	Triticum_aestivum|TraesCS6A03G0637400, Triticum_aestivum|TraesCS6D03G0508200, Triticum_aestivum|TraesCS6B03G0734800	Aegilops_speltoides|GWHGBFXR028114.1
OG0012448	Triticum_aestivum|TraesCS6A03G0773600	Aegilops_speltoides|GWHGBFXR028852.1
OG0012449	Triticum_aestivum|TraesCS6B03G0464800	Aegilops_speltoides|GWHGBFXR027447.1
OG0012450	Triticum_aestivum|TraesCS6D03G0433400, Triticum_aestivum|TraesCS6A03G0500800, Triticum_aestivum|TraesCS6B03G0680800	Aegilops_speltoides|GWHGBFXR027957.1
OG0012451	Triticum_aestivum|TraesCS6A03G0621600, Triticum_aestivum|TraesCS6D03G0519100, Triticum_aestivum|TraesCS6B03G0752000	Aegilops_speltoides|GWHGBFXR028170.1
OG0012452	Triticum_aestivum|TraesCS6B03G0831700, Triticum_aestivum|TraesCS6A03G0699900, Triticum_aestivum|TraesCS6D03G0588800	Aegilops_speltoides|GWHGBFXR028504.1
OG0012453	Triticum_aestivum|TraesCS6B03G0450200, Triticum_aestivum|TraesCS6A03G0355700, Triticum_aestivum|TraesCS6D03G0309300	Aegilops_speltoides|GWHGBFXR027390.1
OG0012454	Triticum_aestivum|TraesCS6D03G0404200, Triticum_aestivum|TraesCS6A03G0483400, Triticum_aestivum|TraesCS6B03G0678800	Aegilops_speltoides|GWHGBFXR027788.1
OG0012455	Triticum_aestivum|TraesCS6B03G0458800, Triticum_aestivum|TraesCS6D03G0318800	Aegilops_speltoides|GWHGBFXR027420.1
OG0012456	Triticum_aestivum|TraesCS6B03G1040800	Aegilops_speltoides|GWHGBFXR029260.1
OG0012457	Triticum_aestivum|TraesCS6B03G0301000	Aegilops_speltoides|GWHGBFXR026776.1
OG0012458	Triticum_aestivum|TraesCS6B03G0791300	Aegilops_speltoides|GWHGBFXR028431.1
OG0012459	Triticum_aestivum|TraesCSU03G0111100, Triticum_aestivum|TraesCS6A03G0132900, Triticum_aestivum|TraesCS6B03G0187600	Aegilops_speltoides|GWHGBFXR026359.1
OG0012460	Triticum_aestivum|TraesCS6B03G0772000	Aegilops_speltoides|GWHGBFXR028251.1
OG0012461	Triticum_aestivum|TraesCS6B03G0822000, Triticum_aestivum|TraesCS6D03G0545300, Triticum_aestivum|TraesCS6A03G0656800	Aegilops_speltoides|GWHGBFXR028302.1
OG0012462	Triticum_aestivum|TraesCS6D03G0881300, Triticum_aestivum|TraesCS6A03G1000300, Triticum_aestivum|TraesCS6B03G1226800	Aegilops_speltoides|GWHGBFXR029928.1
OG0012463	Triticum_aestivum|TraesCS6D03G0573700, Triticum_aestivum|TraesCS6A03G0684600, Triticum_aestivum|TraesCS6B03G0794800	Aegilops_speltoides|GWHGBFXR028430.1
OG0012464	Triticum_aestivum|TraesCS6B03G0314000	Aegilops_speltoides|GWHGBFXR026831.1
OG0012465	Triticum_aestivum|TraesCS6B03G0673400	Aegilops_speltoides|GWHGBFXR027781.1
OG0012465	Triticum_aestivum|TraesCS6D03G0405600	Aegilops_speltoides|GWHGBFXR027781.1
OG0012466	Triticum_aestivum|TraesCS6B03G0789900	Aegilops_speltoides|GWHGBFXR028440.1
OG0012467	Triticum_aestivum|TraesCS6A03G0427400, Triticum_aestivum|TraesCS6B03G0515700, Triticum_aestivum|TraesCS6D03G0361900	Aegilops_speltoides|GWHGBFXR027622.1
OG0012468	Triticum_aestivum|TraesCS6B03G0935200, Triticum_aestivum|TraesCS6D03G0666300, Triticum_aestivum|TraesCS6A03G0788300	Aegilops_speltoides|GWHGBFXR028904.1
OG0012469	Triticum_aestivum|TraesCS6D03G0625700, Triticum_aestivum|TraesCS6A03G0743700, Triticum_aestivum|TraesCS6B03G0884600	Aegilops_speltoides|GWHGBFXR028702.1
OG0012470	Triticum_aestivum|TraesCS6B03G0457800	Aegilops_speltoides|GWHGBFXR027419.1
OG0012471	Triticum_aestivum|TraesCS6B03G0869600, Triticum_aestivum|TraesCS6A03G0734600, Triticum_aestivum|TraesCS6D03G0617500	Aegilops_speltoides|GWHGBFXR028657.1
OG0012472	Triticum_aestivum|TraesCS6B03G0705600, Triticum_aestivum|TraesCS6D03G0483800, Triticum_aestivum|TraesCS6A03G0584100	Aegilops_speltoides|GWHGBFXR028029.1
OG0012473	Triticum_aestivum|TraesCS6B03G0779600, Triticum_aestivum|TraesCS6D03G0584100, Triticum_aestivum|TraesCS6A03G0695000	Aegilops_speltoides|GWHGBFXR028481.1
OG0012474	Triticum_aestivum|TraesCS6A03G0697000, Triticum_aestivum|TraesCS6B03G0828100	Aegilops_speltoides|GWHGBFXR028490.1
OG0012475	Triticum_aestivum|TraesCS6B03G1109300, Triticum_aestivum|TraesCS6D03G0793100, Triticum_aestivum|TraesCS6A03G0922500	Aegilops_speltoides|GWHGBFXR029484.1
OG0012476	Triticum_aestivum|TraesCS6A03G0680500, Triticum_aestivum|TraesCS6D03G0570400	Aegilops_speltoides|GWHGBFXR028414.1
OG0012477	Triticum_aestivum|TraesCS6A03G0157800, Triticum_aestivum|TraesCS6B03G0223800	Aegilops_speltoides|GWHGBFXR026501.1
OG0012478	Triticum_aestivum|TraesCS6B03G0957000, Triticum_aestivum|TraesCS6A03G0807800, Triticum_aestivum|TraesCS6D03G0684000	Aegilops_speltoides|GWHGBFXR028982.1
OG0012479	Triticum_aestivum|TraesCS6B03G0447900	Aegilops_speltoides|GWHGBFXR027372.1
OG0012480	Triticum_aestivum|TraesCS6A03G0024300, Triticum_aestivum|TraesCS6D03G0031500, Triticum_aestivum|TraesCS6B03G0041900	Aegilops_speltoides|GWHGBFXR025701.1
OG0012481	Triticum_aestivum|TraesCS6B03G0021900, Triticum_aestivum|TraesCS6D03G0014100, Triticum_aestivum|TraesCS6A03G0007900	Aegilops_speltoides|GWHGBFXR025782.1
OG0012482	Triticum_aestivum|TraesCS6B03G0905700	Aegilops_speltoides|GWHGBFXR028782.1
OG0012483	Triticum_aestivum|TraesCS6B03G1290700	Aegilops_speltoides|GWHGBFXR030143.1
OG0012484	Triticum_aestivum|TraesCS6D03G0101500, Triticum_aestivum|TraesCS6A03G0093800, Triticum_aestivum|TraesCS6B03G0133900	Aegilops_speltoides|GWHGBFXR026096.1
OG0012485	Triticum_aestivum|TraesCS6B03G1047500, Triticum_aestivum|TraesCS6D03G0746800	Aegilops_speltoides|GWHGBFXR029288.1
OG0012486	Triticum_aestivum|TraesCS6B03G1044300	Aegilops_speltoides|GWHGBFXR029278.1
OG0012487	Triticum_aestivum|TraesCS6B03G1030800, Triticum_aestivum|TraesCS6D03G0731500, Triticum_aestivum|TraesCS6A03G0861500	Aegilops_speltoides|GWHGBFXR029222.1
OG0012488	Triticum_aestivum|TraesCS6A03G0088700, Triticum_aestivum|TraesCS6B03G0127100, Triticum_aestivum|TraesCS6D03G0093700	Aegilops_speltoides|GWHGBFXR026061.1
OG0012489	Triticum_aestivum|TraesCS6D03G0423200, Triticum_aestivum|TraesCS6A03G0488100, Triticum_aestivum|TraesCS6B03G0605900	Aegilops_speltoides|GWHGBFXR027871.1
OG0012490	Triticum_aestivum|TraesCS6D03G0485900, Triticum_aestivum|TraesCS6A03G0586900, Triticum_aestivum|TraesCS6B03G0715900	Aegilops_speltoides|GWHGBFXR028043.1
OG0012491	Triticum_aestivum|TraesCS6B03G0996600, Triticum_aestivum|TraesCS6A03G0835100, Triticum_aestivum|TraesCS6D03G0709700	Aegilops_speltoides|GWHGBFXR029127.1
OG0012492	Triticum_aestivum|TraesCS6B03G0138300	Aegilops_speltoides|GWHGBFXR026112.1
OG0012493	Triticum_aestivum|TraesCS6D03G0921300, Triticum_aestivum|TraesCS6B03G1294200	Aegilops_speltoides|GWHGBFXR030128.1
OG0012494	Triticum_aestivum|TraesCS6A03G0696400, Triticum_aestivum|TraesCS6D03G0584900, Triticum_aestivum|TraesCS6B03G0778600	Aegilops_speltoides|GWHGBFXR028486.1
OG0012495	Triticum_aestivum|TraesCS6B03G1111600, Triticum_aestivum|TraesCS6A03G0924600, Triticum_aestivum|TraesCS6D03G0797300	Aegilops_speltoides|GWHGBFXR029504.1
OG0012496	Triticum_aestivum|TraesCS6B03G0643900	Aegilops_speltoides|GWHGBFXR027943.1
OG0012497	Triticum_aestivum|TraesCS6B03G0740400	Aegilops_speltoides|GWHGBFXR028130.1
OG0012498	Triticum_aestivum|TraesCS6B03G0918000	Aegilops_speltoides|GWHGBFXR028837.1
OG0012499	Triticum_aestivum|TraesCS6B03G1063300	Aegilops_speltoides|GWHGBFXR029327.1
OG0012500	Triticum_aestivum|TraesCS6D03G0232500, Triticum_aestivum|TraesCS6A03G0278500, Triticum_aestivum|TraesCS6B03G0367200	Aegilops_speltoides|GWHGBFXR027052.1
OG0012501	Triticum_aestivum|TraesCS6D03G0508900, Triticum_aestivum|TraesCS6A03G0634900, Triticum_aestivum|TraesCS6B03G0738800	Aegilops_speltoides|GWHGBFXR028121.1
OG0012502	Triticum_aestivum|TraesCS6B03G1001900, Triticum_aestivum|TraesCS6A03G0839900, Triticum_aestivum|TraesCS6D03G0712500	Aegilops_speltoides|GWHGBFXR029143.1
OG0012503	Triticum_aestivum|TraesCS6B03G0980100, Triticum_aestivum|TraesCS6A03G0826300, Triticum_aestivum|TraesCS6D03G0699500	Aegilops_speltoides|GWHGBFXR029062.1
OG0012504	Triticum_aestivum|TraesCS6A03G0941900, Triticum_aestivum|TraesCS6B03G1151200, Triticum_aestivum|TraesCS6D03G0819600	Aegilops_speltoides|GWHGBFXR029619.1
