Orthogroup	Triticum_aestivum	Triticum_urartu
OG0009104	Triticum_aestivum|TraesCS2A03G0387200	Triticum_urartu|LOC125536510
OG0009105	Triticum_aestivum|TraesCS2A03G0699000, Triticum_aestivum|TraesCS2D03G0648000	Triticum_urartu|LOC125537747
OG0009107	Triticum_aestivum|TraesCS2A03G0847500	Triticum_urartu|LOC125538790
OG0009108	Triticum_aestivum|TraesCS2D03G0931100, Triticum_aestivum|TraesCS2B03G1104900, Triticum_aestivum|TraesCS2A03G0994800	Triticum_urartu|LOC125533875
OG0009109	Triticum_aestivum|TraesCS2A03G1272900	Triticum_urartu|LOC125530191
OG0009110	Triticum_aestivum|TraesCS2A03G0909500, Triticum_aestivum|TraesCS2D03G0849000	Triticum_urartu|LOC125533739
OG0009111	Triticum_aestivum|TraesCS2A03G1108900	Triticum_urartu|LOC125539778
OG0009112	Triticum_aestivum|TraesCS2A03G0788200	Triticum_urartu|LOC125541758
OG0009113	Triticum_aestivum|TraesCS2A03G0361600	Triticum_urartu|LOC125536355
OG0009114	Triticum_aestivum|TraesCS2A03G0128600	Triticum_urartu|LOC125535340
OG0009115	Triticum_aestivum|TraesCS2A03G0971500	Triticum_urartu|LOC125539347
OG0009116	Triticum_aestivum|TraesCS2A03G0160900, Triticum_aestivum|TraesCS2D03G0158200, Triticum_aestivum|TraesCS2B03G0224500	Triticum_urartu|LOC125534887
OG0009117	Triticum_aestivum|TraesCS2A03G0760900	Triticum_urartu|LOC125538324
OG0009118	Triticum_aestivum|TraesCS2A03G1004300	Triticum_urartu|LOC125539463
OG0009119	Triticum_aestivum|TraesCS2D03G0699200, Triticum_aestivum|TraesCS2B03G0834500, Triticum_aestivum|TraesCS2A03G0757900	Triticum_urartu|LOC125538289
OG0009120	Triticum_aestivum|TraesCS2D03G0216500, Triticum_aestivum|TraesCS2B03G0290000, Triticum_aestivum|TraesCS2A03G0211200	Triticum_urartu|LOC125530614
OG0009121	Triticum_aestivum|TraesCS2D03G0388400, Triticum_aestivum|TraesCS2B03G0491900, Triticum_aestivum|TraesCS2A03G0368800	Triticum_urartu|LOC125536275
OG0009122	Triticum_aestivum|TraesCS2A03G0680500, Triticum_aestivum|TraesCS2B03G0761100, Triticum_aestivum|TraesCS2D03G0633700	Triticum_urartu|LOC125537824
OG0009123	Triticum_aestivum|TraesCS2A03G0450000	Triticum_urartu|LOC125531504
OG0009124	Triticum_aestivum|TraesCS2D03G1162700, Triticum_aestivum|TraesCS2B03G1379300, Triticum_aestivum|TraesCS2A03G1208500	Triticum_urartu|LOC125540188
OG0009125	Triticum_aestivum|TraesCS2D03G0900900, Triticum_aestivum|TraesCS2B03G1061000, Triticum_aestivum|TraesCS2A03G0959000	Triticum_urartu|LOC125539157
OG0009126	Triticum_aestivum|TraesCS2A03G0801200	Triticum_urartu|LOC125541586
OG0009127	Triticum_aestivum|TraesCS2A03G0303400	Triticum_urartu|LOC125541146, Triticum_urartu|LOC125541151
OG0009128	Triticum_aestivum|TraesCS5A03G1261500	Triticum_urartu|LOC125511579
OG0009129	Triticum_aestivum|TraesCS2A03G0784600	Triticum_urartu|LOC125538439
OG0009130	Triticum_aestivum|TraesCS2A03G1052200	Triticum_urartu|LOC125539622
OG0009131	Triticum_aestivum|TraesCS2B03G0829200, Triticum_aestivum|TraesCS2A03G0752100	Triticum_urartu|LOC125538242
OG0009132	Triticum_aestivum|TraesCS2D03G0755400, Triticum_aestivum|TraesCS2B03G0899900, Triticum_aestivum|TraesCS2A03G0813300	Triticum_urartu|LOC125538637
OG0009133	Triticum_aestivum|TraesCS2A03G0748300	Triticum_urartu|LOC125541724
OG0009134	Triticum_aestivum|TraesCS2B03G1131500, Triticum_aestivum|TraesCS2D03G0954400, Triticum_aestivum|TraesCS2A03G1014500	Triticum_urartu|LOC125539495
OG0009135	Triticum_aestivum|TraesCS2A03G0412600, Triticum_aestivum|TraesCS2B03G0543000, Triticum_aestivum|TraesCS2D03G0430200	Triticum_urartu|LOC125536556
OG0009136	Triticum_aestivum|TraesCS2B03G0991100, Triticum_aestivum|TraesCS2A03G0901000	Triticum_urartu|LOC125533726
OG0009137	Triticum_aestivum|TraesCS2D03G0484600, Triticum_aestivum|TraesCS2B03G0599700, Triticum_aestivum|TraesCS2A03G0479800	Triticum_urartu|LOC125537130
OG0009138	Triticum_aestivum|TraesCS2A03G0233200	Triticum_urartu|LOC125535712
OG0009138	Triticum_aestivum|TraesCS2B03G0320800	Triticum_urartu|LOC125535712
OG0009138	Triticum_aestivum|TraesCS2D03G0238100	Triticum_urartu|LOC125535712
OG0009139	Triticum_aestivum|TraesCS2A03G0403900	Triticum_urartu|LOC125541301
OG0009140	Triticum_aestivum|TraesCS2B03G1445000, Triticum_aestivum|TraesCS2D03G1217800, Triticum_aestivum|TraesCS2A03G1263400	Triticum_urartu|LOC125540250
OG0009141	Triticum_aestivum|TraesCS2D03G0819800, Triticum_aestivum|TraesCS2A03G0875700	Triticum_urartu|LOC125537352
OG0009141	Triticum_aestivum|TraesCS2B03G0970700	Triticum_urartu|LOC125537351
OG0009142	Triticum_aestivum|TraesCS2A03G0373600	Triticum_urartu|LOC125536414
OG0009143	Triticum_aestivum|TraesCS2A03G1208400	Triticum_urartu|LOC125540187
OG0009144	Triticum_aestivum|TraesCS2B03G0423200, Triticum_aestivum|TraesCS2A03G0303600, Triticum_aestivum|TraesCS2D03G0321400	Triticum_urartu|LOC125541147, Triticum_urartu|LOC125541152
OG0009145	Triticum_aestivum|TraesCS2A03G0910400	Triticum_urartu|LOC125539080
OG0009146	Triticum_aestivum|TraesCS2D03G0317100, Triticum_aestivum|TraesCS2B03G0419200, Triticum_aestivum|TraesCS2A03G0298800	Triticum_urartu|LOC125536028
OG0009147	Triticum_aestivum|TraesCS2D03G0823300	Triticum_urartu|LOC125538951, Triticum_urartu|LOC125538953
OG0009148	Triticum_aestivum|TraesCS2A03G0851600	Triticum_urartu|LOC125538814
OG0009149	Triticum_aestivum|TraesCS2A03G1167200	Triticum_urartu|LOC125534251
OG0009150	Triticum_aestivum|TraesCS2A03G0608800	Triticum_urartu|LOC125537424
OG0009151	Triticum_aestivum|TraesCS2A03G0568200	Triticum_urartu|LOC125537038
OG0009152	Triticum_aestivum|TraesCS2A03G1099400	Triticum_urartu|LOC125539767
OG0009153	Triticum_aestivum|TraesCS2A03G0476200	Triticum_urartu|LOC125541433
OG0009155	Triticum_aestivum|TraesCS2A03G0874400	Triticum_urartu|LOC125538893
OG0009156	Triticum_aestivum|TraesCS2A03G0521300	Triticum_urartu|LOC125536882
OG0009157	Triticum_aestivum|TraesCS2A03G0661500	Triticum_urartu|LOC125537615
OG0009157	Triticum_aestivum|TraesCS2A03G0661500	Triticum_urartu|LOC125538070
OG0009158	Triticum_aestivum|TraesCS2A03G0673000	Triticum_urartu|LOC125537864
OG0009159	Triticum_aestivum|TraesCS2D03G0913800, Triticum_aestivum|TraesCS2B03G1078200, Triticum_aestivum|TraesCS2A03G0974700, Triticum_aestivum|TraesCS2D03G0913900	Triticum_urartu|LOC125533839
OG0009160	Triticum_aestivum|TraesCS2A03G0318900, Triticum_aestivum|TraesCS2D03G0334900	Triticum_urartu|LOC125536120
OG0009161	Triticum_aestivum|TraesCS2D03G0953300, Triticum_aestivum|TraesCS2B03G1129900, Triticum_aestivum|TraesCS2A03G1013900	Triticum_urartu|LOC125539500
OG0009162	Triticum_aestivum|TraesCS2A03G0556400	Triticum_urartu|LOC125529852
OG0009163	Triticum_aestivum|TraesCS2B03G1375200, Triticum_aestivum|TraesCS2A03G1206200	Triticum_urartu|LOC125534338
OG0009164	Triticum_aestivum|TraesCS2A03G0888700	Triticum_urartu|LOC125533710
OG0009165	Triticum_aestivum|TraesCS2D03G0674500, Triticum_aestivum|TraesCS2B03G0808000, Triticum_aestivum|TraesCS2A03G0732000	Triticum_urartu|LOC125538014
OG0009166	Triticum_aestivum|TraesCS2A03G0272500, Triticum_aestivum|TraesCS2D03G0283900	Triticum_urartu|LOC125541087
OG0009167	Triticum_aestivum|TraesCS2A03G1081100	Triticum_urartu|LOC125539704
OG0009168	Triticum_aestivum|TraesCS2B03G0512500, Triticum_aestivum|TraesCS2D03G0402700, Triticum_aestivum|TraesCS2A03G0404500	Triticum_urartu|LOC125541302
OG0009169	Triticum_aestivum|TraesCS2A03G0290800	Triticum_urartu|LOC125528000
OG0009170	Triticum_aestivum|TraesCS2A03G0611400, Triticum_aestivum|TraesCS2D03G0586700	Triticum_urartu|LOC125537412
OG0009171	Triticum_aestivum|TraesCS2A03G0481400	Triticum_urartu|LOC125536727
OG0009172	Triticum_aestivum|TraesCS2A03G0972700	Triticum_urartu|LOC125539339
OG0009173	Triticum_aestivum|TraesCS2A03G0833900	Triticum_urartu|LOC125538734
OG0009174	Triticum_aestivum|TraesCS2A03G0261100	Triticum_urartu|LOC125535846
OG0009175	Triticum_aestivum|TraesCS2A03G1165400, Triticum_aestivum|TraesCS2D03G1114500	Triticum_urartu|LOC125539950
OG0009176	Triticum_aestivum|TraesCS2A03G0724600	Triticum_urartu|LOC125537965
OG0009177	Triticum_aestivum|TraesCS2A03G0261000	Triticum_urartu|LOC125535847
OG0009178	Triticum_aestivum|TraesCS2D03G1161200, Triticum_aestivum|TraesCS2A03G1206400	Triticum_urartu|LOC125540105
OG0009180	Triticum_aestivum|TraesCS2A03G0510300	Triticum_urartu|LOC125541406
OG0009181	Triticum_aestivum|TraesCS2A03G0995500	Triticum_urartu|LOC125539430
OG0009182	Triticum_aestivum|TraesCS2B03G1187200, Triticum_aestivum|TraesCS2D03G1003300, Triticum_aestivum|TraesCS2A03G1062900	Triticum_urartu|LOC125539646
OG0009183	Triticum_aestivum|TraesCS2A03G1078800	Triticum_urartu|LOC125539692
OG0009184	Triticum_aestivum|TraesCS2A03G1346700	Triticum_urartu|LOC125540446, Triticum_urartu|LOC125527276
OG0009185	Triticum_aestivum|TraesCS2A03G0346000	Triticum_urartu|LOC125536225
OG0009186	Triticum_aestivum|TraesCS2A03G0733400	Triticum_urartu|LOC125538021
OG0009186	Triticum_aestivum|TraesCS2B03G0809700	Triticum_urartu|LOC125538021
OG0009186	Triticum_aestivum|TraesCS2D03G0676400	Triticum_urartu|LOC125538021
OG0009187	Triticum_aestivum|TraesCS2B03G1198100, Triticum_aestivum|TraesCS2D03G1013200, Triticum_aestivum|TraesCS2A03G1069400	Triticum_urartu|LOC125539662
OG0009188	Triticum_aestivum|TraesCS2A03G0417200	Triticum_urartu|LOC125537175, Triticum_urartu|LOC125528528
OG0009189	Triticum_aestivum|TraesCS2D03G1160500, Triticum_aestivum|TraesCS2B03G1375000, Triticum_aestivum|TraesCS2A03G1206100	Triticum_urartu|LOC125534337
OG0009190	Triticum_aestivum|TraesCS2D03G0825300	Triticum_urartu|LOC125529070
OG0009190	Triticum_aestivum|TraesCS2B03G0976900, Triticum_aestivum|TraesCS2A03G0886800	Triticum_urartu|LOC125538987
OG0009191	Triticum_aestivum|TraesCS2A03G0926800, Triticum_aestivum|TraesCS2D03G0866400	Triticum_urartu|LOC125539151
OG0009192	Triticum_aestivum|TraesCS2D03G0853200, Triticum_aestivum|TraesCS2B03G1002700, Triticum_aestivum|TraesCS2A03G0913300	Triticum_urartu|LOC125539091
OG0009193	Triticum_aestivum|TraesCS2B03G0944600, Triticum_aestivum|TraesCS2A03G0851900, Triticum_aestivum|TraesCS2D03G0794700	Triticum_urartu|LOC125538816
OG0009194	Triticum_aestivum|TraesCS2A03G1343700, Triticum_aestivum|TraesCS2B03G1544900, Triticum_aestivum|TraesCS2D03G1314100, Triticum_aestivum|TraesCS2D03G1315300	Triticum_urartu|LOC125540452
OG0009195	Triticum_aestivum|TraesCS5A03G1043200	Triticum_urartu|LOC125510969
OG0009196	Triticum_aestivum|TraesCS2D03G0755700, Triticum_aestivum|TraesCS2B03G0900300, Triticum_aestivum|TraesCS2A03G0812900	Triticum_urartu|LOC125538633
OG0009197	Triticum_aestivum|TraesCS2A03G0993900	Triticum_urartu|LOC125539429
OG0009198	Triticum_aestivum|TraesCS2D03G0052700	Triticum_urartu|LOC125535024
OG0009199	Triticum_aestivum|TraesCS2A03G0864000	Triticum_urartu|LOC125538864
OG0009200	Triticum_aestivum|TraesCS2A03G0224100, Triticum_aestivum|TraesCS2D03G0231100, Triticum_aestivum|TraesCS2B03G0309700	Triticum_urartu|LOC125540991, Triticum_urartu|LOC125540995
OG0009201	Triticum_aestivum|TraesCS2A03G0977100, Triticum_aestivum|TraesCS2D03G0916500	Triticum_urartu|LOC125539452
OG0009202	Triticum_aestivum|TraesCS2A03G0433300	Triticum_urartu|LOC125536697
OG0009203	Triticum_aestivum|TraesCS2D03G1173100, Triticum_aestivum|TraesCS2B03G1389200, Triticum_aestivum|TraesCS2A03G1215300	Triticum_urartu|LOC125540133
OG0009204	Triticum_aestivum|TraesCS2A03G0486700	Triticum_urartu|LOC125537256
OG0009205	Triticum_aestivum|TraesCS2A03G0847300, Triticum_aestivum|TraesCS2D03G0789000, Triticum_aestivum|TraesCS2B03G0935300	Triticum_urartu|LOC125538789
OG0009206	Triticum_aestivum|TraesCS2A03G0971600	Triticum_urartu|LOC125539349
OG0009207	Triticum_aestivum|TraesCS2A03G0238300	Triticum_urartu|LOC125535744
OG0009208	Triticum_aestivum|TraesCS2A03G0948100	Triticum_urartu|LOC125533803
OG0009209	Triticum_aestivum|TraesCS2D03G0777900, Triticum_aestivum|TraesCS2A03G0834400	Triticum_urartu|LOC125533648
OG0009210	Triticum_aestivum|TraesCS2A03G0636900	Triticum_urartu|LOC125537625
OG0009211	Triticum_aestivum|TraesCS2B03G0712900, Triticum_aestivum|TraesCS2A03G0657300, Triticum_aestivum|TraesCS2D03G0592200	Triticum_urartu|LOC125537359
OG0009212	Triticum_aestivum|TraesCS2B03G0517600, Triticum_aestivum|TraesCS2A03G0400200, Triticum_aestivum|TraesCS2D03G0407000	Triticum_urartu|LOC125536507
OG0009213	Triticum_aestivum|TraesCS2D03G0248500, Triticum_aestivum|TraesCS2A03G0239400	Triticum_urartu|LOC125541022
OG0009214	Triticum_aestivum|TraesCS2B03G0320100, Triticum_aestivum|TraesCS2A03G0232500	Triticum_urartu|LOC125535713, Triticum_urartu|LOC125541005, Triticum_urartu|LOC125541058
OG0009215	Triticum_aestivum|TraesCS2A03G0748600	Triticum_urartu|LOC125541716
OG0009216	Triticum_aestivum|TraesCS2A03G1243700	Triticum_urartu|LOC125530494
OG0009217	Triticum_aestivum|TraesCS2D03G0147400, Triticum_aestivum|TraesCS2A03G0149700	Triticum_urartu|LOC125528903
OG0009218	Triticum_aestivum|TraesCS2A03G1025300, Triticum_aestivum|TraesCS2D03G0964600	Triticum_urartu|LOC125539550
OG0009219	Triticum_aestivum|TraesCS2A03G0136900	Triticum_urartu|LOC125535396
OG0009220	Triticum_aestivum|TraesCS2A03G0084800, Triticum_aestivum|TraesCS2D03G0079100	Triticum_urartu|LOC125528299
OG0009222	Triticum_aestivum|TraesCS2A03G0854200, Triticum_aestivum|TraesCS2D03G0796000	Triticum_urartu|LOC125538822
OG0009223	Triticum_aestivum|TraesCS2B03G0797100, Triticum_aestivum|TraesCS2A03G0720000, Triticum_aestivum|TraesCS2D03G0665000	Triticum_urartu|LOC125537927
OG0009224	Triticum_aestivum|TraesCS2A03G1203600	Triticum_urartu|LOC125540110
OG0009225	Triticum_aestivum|TraesCS2A03G0956500, Triticum_aestivum|TraesCS2D03G0899000	Triticum_urartu|LOC125539315
OG0009226	Triticum_aestivum|TraesCS2A03G0430000	Triticum_urartu|LOC125536638
OG0009227	Triticum_aestivum|TraesCS2B03G1090300, Triticum_aestivum|TraesCS2A03G0983500	Triticum_urartu|LOC125539377, Triticum_urartu|LOC125539378
OG0009228	Triticum_aestivum|TraesCS2A03G1217700	Triticum_urartu|LOC125534372
OG0009229	Triticum_aestivum|TraesCS2B03G0434400, Triticum_aestivum|TraesCS2D03G0331700, Triticum_aestivum|TraesCS2A03G0316300	Triticum_urartu|LOC125536112
OG0009230	Triticum_aestivum|TraesCS2A03G0450200	Triticum_urartu|LOC125536685
OG0009231	Triticum_aestivum|TraesCS2B03G1294900, Triticum_aestivum|TraesCS2D03G1090600, Triticum_aestivum|TraesCS2A03G1140300	Triticum_urartu|LOC125539881
OG0009232	Triticum_aestivum|TraesCS2D03G0624700, Triticum_aestivum|TraesCS2B03G0752800, Triticum_aestivum|TraesCS2A03G0668600	Triticum_urartu|LOC125541671, Triticum_urartu|LOC125541672
OG0009233	Triticum_aestivum|TraesCS2A03G1064900	Triticum_urartu|LOC125534021
OG0009234	Triticum_aestivum|TraesCS2B03G1531000, Triticum_aestivum|TraesCS2B03G1531100, Triticum_aestivum|TraesCS2D03G1297100	Triticum_urartu|LOC125538420
OG0009235	Triticum_aestivum|TraesCS2A03G1263300	Triticum_urartu|LOC125540249
OG0009236	Triticum_aestivum|TraesCS2D03G0790400, Triticum_aestivum|TraesCS2A03G0848700	Triticum_urartu|LOC125538798
OG0009237	Triticum_aestivum|TraesCS2A03G0731400	Triticum_urartu|LOC125538009
OG0009238	Triticum_aestivum|TraesCS2B03G1071000	Triticum_urartu|LOC125539332
OG0009238	Triticum_aestivum|TraesCS2D03G0907700	Triticum_urartu|LOC125539332
OG0009239	Triticum_aestivum|TraesCS2A03G0509100	Triticum_urartu|LOC125536739
OG0009240	Triticum_aestivum|TraesCS2A03G0455600	Triticum_urartu|LOC125536730
OG0009241	Triticum_aestivum|TraesCS2A03G1016500	Triticum_urartu|LOC125539519
OG0009242	Triticum_aestivum|TraesCS2A03G0995100	Triticum_urartu|LOC125533877
OG0009243	Triticum_aestivum|TraesCS2A03G0266600	Triticum_urartu|LOC125541083
OG0009244	Triticum_aestivum|TraesCS2A03G0417400	Triticum_urartu|LOC125537176
OG0009244	Triticum_aestivum|TraesCS2A03G0417400	Triticum_urartu|LOC125528529
OG0009245	Triticum_aestivum|TraesCS2A03G0617300	Triticum_urartu|LOC125529964
OG0009247	Triticum_aestivum|TraesCS2A03G0021400	Triticum_urartu|LOC125534992
OG0009248	Triticum_aestivum|TraesCS2B03G0407000, Triticum_aestivum|TraesCS2A03G0290000, Triticum_aestivum|TraesCS2D03G0305100	Triticum_urartu|LOC125535993
OG0009249	Triticum_aestivum|TraesCS2A03G0800100	Triticum_urartu|LOC125533606
OG0009250	Triticum_aestivum|TraesCS2A03G0951700	Triticum_urartu|LOC125539273
OG0009251	Triticum_aestivum|TraesCS2D03G0589000, Triticum_aestivum|TraesCS2B03G0694100, Triticum_aestivum|TraesCS2A03G0615300	Triticum_urartu|LOC125537393
OG0009252	Triticum_aestivum|TraesCS2A03G1045400, Triticum_aestivum|TraesCS2B03G1165600, Triticum_aestivum|TraesCS2D03G0983000	Triticum_urartu|LOC125539591
OG0009253	Triticum_aestivum|TraesCS2A03G1157200	Triticum_urartu|LOC125540051
OG0009253	Triticum_aestivum|TraesCS2B03G1314000	Triticum_urartu|LOC125540051
OG0009253	Triticum_aestivum|TraesCS2D03G1107500	Triticum_urartu|LOC125540051
OG0009254	Triticum_aestivum|TraesCS2B03G0959500, Triticum_aestivum|TraesCS2D03G0808100, Triticum_aestivum|TraesCS2A03G0869100	Triticum_urartu|LOC125533668
OG0009255	Triticum_aestivum|TraesCS2A03G0993600	Triticum_urartu|LOC125539425
OG0009256	Triticum_aestivum|TraesCS2B03G1314300, Triticum_aestivum|TraesCS2D03G1107700, Triticum_aestivum|TraesCS2A03G1157400	Triticum_urartu|LOC125540053
OG0009257	Triticum_aestivum|TraesCS2B03G1423700, Triticum_aestivum|TraesCS2D03G1196900, Triticum_aestivum|TraesCS2A03G1241600	Triticum_urartu|LOC125540205
OG0009258	Triticum_aestivum|TraesCS2A03G0617700	Triticum_urartu|LOC125537613
OG0009259	Triticum_aestivum|TraesCS2B03G1440200, Triticum_aestivum|TraesCS2D03G1213200, Triticum_aestivum|TraesCS2A03G1256200	Triticum_urartu|LOC125527547
OG0009260	Triticum_aestivum|TraesCS2A03G0779200	Triticum_urartu|LOC125538408
OG0009261	Triticum_aestivum|TraesCS2A03G0808100	Triticum_urartu|LOC125538586
OG0009262	Triticum_aestivum|TraesCS2A03G0392500, Triticum_aestivum|TraesCS2D03G0416100, Triticum_aestivum|TraesCS2B03G0528100	Triticum_urartu|LOC125536466
OG0009263	Triticum_aestivum|TraesCS2A03G0544100	Triticum_urartu|LOC125537109
OG0009264	Triticum_aestivum|TraesCS2A03G0392600	Triticum_urartu|LOC125536465
OG0009265	Triticum_aestivum|TraesCS2B03G0409300, Triticum_aestivum|TraesCS2A03G0291300	Triticum_urartu|LOC125535177
OG0009266	Triticum_aestivum|TraesCS2B03G1055300, Triticum_aestivum|TraesCS2D03G0895600, Triticum_aestivum|TraesCS2A03G0953900	Triticum_urartu|LOC125539278
OG0009267	Triticum_aestivum|TraesCS2A03G0300400	Triticum_urartu|LOC125536083
OG0009268	Triticum_aestivum|TraesCS2A03G1203300	Triticum_urartu|LOC125540109
OG0009269	Triticum_aestivum|TraesCS2A03G0335200	Triticum_urartu|LOC125536170
OG0009270	Triticum_aestivum|TraesCS2A03G0275700	Triticum_urartu|LOC125535910
OG0009271	Triticum_aestivum|TraesCS2A03G0930200	Triticum_urartu|LOC125539177
OG0009272	Triticum_aestivum|TraesCS2B03G1002100, Triticum_aestivum|TraesCS2A03G0912000, Triticum_aestivum|TraesCS2D03G0851500	Triticum_urartu|LOC125533747
OG0009273	Triticum_aestivum|TraesCS2A03G0330900	Triticum_urartu|LOC125536181
OG0009274	Triticum_aestivum|TraesCS2A03G1110500	Triticum_urartu|LOC125539780
OG0009275	Triticum_aestivum|TraesCS2D03G0639300, Triticum_aestivum|TraesCS2B03G0766600, Triticum_aestivum|TraesCS2A03G0685500	Triticum_urartu|LOC125538136
OG0009276	Triticum_aestivum|TraesCS2A03G0269300	Triticum_urartu|LOC125535877
OG0009277	Triticum_aestivum|TraesCS2A03G0752800	Triticum_urartu|LOC125538247
OG0009278	Triticum_aestivum|TraesCS2A03G1177500	Triticum_urartu|LOC125539994
OG0009278	Triticum_aestivum|TraesCS2A03G1177500	Triticum_urartu|LOC125540007
OG0009279	Triticum_aestivum|TraesCS2D03G0982900	Triticum_urartu|LOC125533975
OG0009280	Triticum_aestivum|TraesCS2D03G0215900, Triticum_aestivum|TraesCS2A03G0210700, Triticum_aestivum|TraesCS2B03G0289600	Triticum_urartu|LOC125535614
OG0009281	Triticum_aestivum|TraesCS2A03G0891700	Triticum_urartu|LOC125538995
OG0009282	Triticum_aestivum|TraesCS2A03G0314400	Triticum_urartu|LOC125536109
OG0009283	Triticum_aestivum|TraesCS2D03G0748900, Triticum_aestivum|TraesCS2B03G0894200, Triticum_aestivum|TraesCS2A03G0809300	Triticum_urartu|LOC125541798
OG0009284	Triticum_aestivum|TraesCS2A03G0926600	Triticum_urartu|LOC125537372
OG0009285	Triticum_aestivum|TraesCS2D03G1154600, Triticum_aestivum|TraesCS2B03G1367900, Triticum_aestivum|TraesCS2A03G1199500	Triticum_urartu|LOC125540077
OG0009286	Triticum_aestivum|TraesCS2A03G0703000	Triticum_urartu|LOC125541646
OG0009287	Triticum_aestivum|TraesCS2A03G0148700	Triticum_urartu|LOC125535414
OG0009288	Triticum_aestivum|TraesCS2B03G0796300, Triticum_aestivum|TraesCS2D03G0664300, Triticum_aestivum|TraesCS2A03G0718600	Triticum_urartu|LOC125541631
OG0009289	Triticum_aestivum|TraesCS2A03G0779100, Triticum_aestivum|TraesCS2B03G0866900, Triticum_aestivum|TraesCS2D03G0719000	Triticum_urartu|LOC125538409
OG0009290	Triticum_aestivum|TraesCS2A03G0320300	Triticum_urartu|LOC125536128
OG0009291	Triticum_aestivum|TraesCS2A03G0995800, Triticum_aestivum|TraesCS2B03G1106500, Triticum_aestivum|TraesCS2D03G0932300	Triticum_urartu|LOC125533881
OG0009292	Triticum_aestivum|TraesCS2D03G1220900, Triticum_aestivum|TraesCS2A03G1266100	Triticum_urartu|LOC125534473
OG0009293	Triticum_aestivum|TraesCS2A03G1122000	Triticum_urartu|LOC125539813
OG0009294	Triticum_aestivum|TraesCS2A03G0775000	Triticum_urartu|LOC125527643
