Orthogroup	Triticum_aestivum	Aegilops_tauschii
OG0007783	Triticum_aestivum|TraesCS1A03G0519900, Triticum_aestivum|TraesCS1B03G0609900, Triticum_aestivum|TraesCS1D03G0504400	Aegilops_tauschii|LOC109782882
OG0007784	Triticum_aestivum|TraesCS1A03G0178500, Triticum_aestivum|TraesCS1D03G0173900	Aegilops_tauschii|LOC109763864
OG0007785	Triticum_aestivum|TraesCS1D03G0273300	Aegilops_tauschii|LOC109732420
OG0007786	Triticum_aestivum|TraesCS1B03G0625800, Triticum_aestivum|TraesCS1D03G0516700	Aegilops_tauschii|LOC109765050
OG0007787	Triticum_aestivum|TraesCS1B03G0669600, Triticum_aestivum|TraesCS1D03G0550600	Aegilops_tauschii|LOC109736648
OG0007788	Triticum_aestivum|TraesCS1D03G0288000	Aegilops_tauschii|LOC109768530
OG0007789	Triticum_aestivum|TraesCS1B03G0897800, Triticum_aestivum|TraesCS1A03G0782800, Triticum_aestivum|TraesCS1D03G0749900	Aegilops_tauschii|LOC109747451
OG0007790	Triticum_aestivum|TraesCS1A03G0652600, Triticum_aestivum|TraesCS1D03G0610500	Aegilops_tauschii|LOC109774085
OG0007791	Triticum_aestivum|TraesCS1A03G0598300, Triticum_aestivum|TraesCS1B03G0692700, Triticum_aestivum|TraesCS1D03G0568800	Aegilops_tauschii|LOC109733609
OG0007792	Triticum_aestivum|TraesCS1B03G1038700, Triticum_aestivum|TraesCS1D03G0863200	Aegilops_tauschii|LOC109786765
OG0007793	Triticum_aestivum|TraesCS1A03G0359100, Triticum_aestivum|TraesCS1B03G0448500, Triticum_aestivum|TraesCS1D03G0336300	Aegilops_tauschii|LOC109742533
OG0007794	Triticum_aestivum|TraesCS1B03G0653700, Triticum_aestivum|TraesCS1D03G0539400, Triticum_aestivum|TraesCS1A03G0560400	Aegilops_tauschii|LOC109782804
OG0007795	Triticum_aestivum|TraesCS1D03G0177900	Aegilops_tauschii|LOC109774793
OG0007796	Triticum_aestivum|TraesCS1B03G1199400	Aegilops_tauschii|LOC109738246
OG0007796	Triticum_aestivum|TraesCS1D03G0979000	Aegilops_tauschii|LOC109739839
OG0007797	Triticum_aestivum|TraesCS1B03G1038900, Triticum_aestivum|TraesCS1D03G0863400	Aegilops_tauschii|LOC109786763
OG0007798	Triticum_aestivum|TraesCS1A03G0791700, Triticum_aestivum|TraesCS1D03G0757900	Aegilops_tauschii|LOC109759016
OG0007799	Triticum_aestivum|TraesCS1D03G0672400, Triticum_aestivum|TraesCS1A03G0707900, Triticum_aestivum|TraesCS1B03G0808300	Aegilops_tauschii|LOC109756931
OG0007800	Triticum_aestivum|TraesCS1B03G0248200, Triticum_aestivum|TraesCS1A03G0180300, Triticum_aestivum|TraesCS1D03G0177400	Aegilops_tauschii|LOC109774798
OG0007801	Triticum_aestivum|TraesCS1B03G0259900, Triticum_aestivum|TraesCS1D03G0185600	Aegilops_tauschii|LOC109773050
OG0007802	Triticum_aestivum|TraesCS1D03G0429800	Aegilops_tauschii|LOC109773690
OG0007803	Triticum_aestivum|TraesCS1D03G0360700	Aegilops_tauschii|LOC109776699
OG0007804	Triticum_aestivum|TraesCS1D03G0352300, Triticum_aestivum|TraesCS1B03G0453800	Aegilops_tauschii|LOC109779783
OG0007805	Triticum_aestivum|TraesCS1B03G0062400, Triticum_aestivum|TraesCS1A03G0056600, Triticum_aestivum|TraesCS1D03G0046600	Aegilops_tauschii|LOC109741991
OG0007806	Triticum_aestivum|TraesCS1B03G0447400	Aegilops_tauschii|LOC109771310
OG0007807	Triticum_aestivum|TraesCS1D03G0763500	Aegilops_tauschii|LOC109763487
OG0007808	Triticum_aestivum|TraesCS1B03G0596700, Triticum_aestivum|TraesCS1A03G0473800, Triticum_aestivum|TraesCS1D03G0421200	Aegilops_tauschii|LOC109747690
OG0007809	Triticum_aestivum|TraesCS1D03G0304600, Triticum_aestivum|TraesCS1A03G0312600, Triticum_aestivum|TraesCS1B03G0396500	Aegilops_tauschii|LOC109761640
OG0007810	Triticum_aestivum|TraesCS1B03G0564700, Triticum_aestivum|TraesCS1A03G0465100, Triticum_aestivum|TraesCS1D03G0427900	Aegilops_tauschii|LOC109773672
OG0007811	Triticum_aestivum|TraesCS1B03G0378300, Triticum_aestivum|TraesCS1A03G0294600, Triticum_aestivum|TraesCS1D03G0286700	Aegilops_tauschii|LOC109742495
OG0007812	Triticum_aestivum|TraesCS1D03G0191700	Aegilops_tauschii|LOC109786852
OG0007813	Triticum_aestivum|TraesCS5B03G0168300, Triticum_aestivum|TraesCS5A03G0165800, Triticum_aestivum|TraesCS5D03G0181600	Aegilops_tauschii|LOC109773640
OG0007814	Triticum_aestivum|TraesCS1A03G0926600, Triticum_aestivum|TraesCS1B03G1103000, Triticum_aestivum|TraesCS1B03G1103600, Triticum_aestivum|TraesCS1D03G0910000	Aegilops_tauschii|LOC109750865
OG0007815	Triticum_aestivum|TraesCS1B03G0945200, Triticum_aestivum|TraesCS1A03G0819300	Aegilops_tauschii|LOC109773423
OG0007816	Triticum_aestivum|TraesCS1A03G0784500, Triticum_aestivum|TraesCS1D03G0752400	Aegilops_tauschii|LOC109746232
OG0007817	Triticum_aestivum|TraesCS1B03G0325900, Triticum_aestivum|TraesCS1A03G0223500, Triticum_aestivum|TraesCS1D03G0236500	Aegilops_tauschii|LOC109743414
OG0007818	Triticum_aestivum|TraesCS1D03G0995400, Triticum_aestivum|TraesCS1A03G1032900, Triticum_aestivum|TraesCS1B03G1223100	Aegilops_tauschii|LOC109773613
OG0007819	Triticum_aestivum|TraesCS1A03G0881500, Triticum_aestivum|TraesCS1D03G0855100	Aegilops_tauschii|LOC109765738
OG0007820	Triticum_aestivum|TraesCS1A03G0043500, Triticum_aestivum|TraesCS1D03G0035900	Aegilops_tauschii|LOC109766050
OG0007821	Triticum_aestivum|TraesCS1A03G0528900, Triticum_aestivum|TraesCS1D03G0510000, Triticum_aestivum|TraesCS1B03G0618500	Aegilops_tauschii|LOC109744568
OG0007822	Triticum_aestivum|TraesCS1D03G0143400, Triticum_aestivum|TraesCS1B03G0205900	Aegilops_tauschii|LOC109770878
OG0007823	Triticum_aestivum|TraesCS1D03G0668000	Aegilops_tauschii|LOC109740307
OG0007824	Triticum_aestivum|TraesCS1B03G0730900, Triticum_aestivum|TraesCS1D03G0602100	Aegilops_tauschii|LOC109778332
OG0007825	Triticum_aestivum|TraesCS1A03G0539600, Triticum_aestivum|TraesCS1B03G0628500, Triticum_aestivum|TraesCS1D03G0519600	Aegilops_tauschii|LOC109756268
OG0007826	Triticum_aestivum|TraesCS1A03G0531100, Triticum_aestivum|TraesCS1B03G0621300, Triticum_aestivum|TraesCS1D03G0512200	Aegilops_tauschii|LOC109772394
OG0007827	Triticum_aestivum|TraesCS1D03G0501700	Aegilops_tauschii|LOC109750778
OG0007828	Triticum_aestivum|TraesCS1D03G0408000	Aegilops_tauschii|LOC109782008
OG0007829	Triticum_aestivum|TraesCS7A03G0000300	Aegilops_tauschii|LOC109777024
OG0007830	Triticum_aestivum|TraesCS1A03G0827500, Triticum_aestivum|TraesCS1D03G0796200	Aegilops_tauschii|LOC109767171
OG0007831	Triticum_aestivum|TraesCS1D03G0450800	Aegilops_tauschii|LOC109783236
OG0007832	Triticum_aestivum|TraesCS1B03G0642100, Triticum_aestivum|TraesCS1D03G0531300	Aegilops_tauschii|LOC109766557
OG0007833	Triticum_aestivum|TraesCS1D03G0626900	Aegilops_tauschii|LOC109773086
OG0007834	Triticum_aestivum|TraesCS1A03G0066300, Triticum_aestivum|TraesCS1B03G0072800, Triticum_aestivum|TraesCS1D03G0055200	Aegilops_tauschii|LOC109783599
OG0007835	Triticum_aestivum|TraesCS1B03G0443100, Triticum_aestivum|TraesCS1A03G0337200, Triticum_aestivum|TraesCS1D03G0338600	Aegilops_tauschii|LOC109775983
OG0007836	Triticum_aestivum|TraesCS1D03G0482200	Aegilops_tauschii|LOC109780824
OG0007837	Triticum_aestivum|TraesCS1D03G0450900	Aegilops_tauschii|LOC109775842
OG0007838	Triticum_aestivum|TraesCS1D03G0515200, Triticum_aestivum|TraesCS1A03G0534000, Triticum_aestivum|TraesCS1B03G0625000	Aegilops_tauschii|LOC109765047
OG0007839	Triticum_aestivum|TraesCS1A03G0974000, Triticum_aestivum|TraesCS1B03G1156700, Triticum_aestivum|TraesCS1D03G0945300	Aegilops_tauschii|LOC109754727
OG0007840	Triticum_aestivum|TraesCS1D03G0712200	Aegilops_tauschii|LOC109784437
OG0007841	Triticum_aestivum|TraesCS1B03G0593600, Triticum_aestivum|TraesCS1D03G0418700	Aegilops_tauschii|LOC109760909
OG0007842	Triticum_aestivum|TraesCS1D03G0517300	Aegilops_tauschii|LOC109742350
OG0007843	Triticum_aestivum|TraesCS1D03G0550200	Aegilops_tauschii|LOC109741642
OG0007844	Triticum_aestivum|TraesCS1A03G0855200, Triticum_aestivum|TraesCS1D03G0825700, Triticum_aestivum|TraesCS1B03G0989500	Aegilops_tauschii|LOC109746119
OG0007846	Triticum_aestivum|TraesCS1D03G0366300	Aegilops_tauschii|LOC109768905
OG0007847	Triticum_aestivum|TraesCS1D03G0652800, Triticum_aestivum|TraesCS1A03G0687600	Aegilops_tauschii|LOC109748127
OG0007848	Triticum_aestivum|TraesCS1D03G0889300	Aegilops_tauschii|LOC109732571
OG0007849	Triticum_aestivum|TraesCS1D03G0000600	Aegilops_tauschii|LOC109734571
OG0007850	Triticum_aestivum|TraesCS1B03G0947300, Triticum_aestivum|TraesCS1A03G0823300, Triticum_aestivum|TraesCS1D03G0791700	Aegilops_tauschii|LOC109767145
OG0007851	Triticum_aestivum|TraesCS1D03G0936400	Aegilops_tauschii|LOC109766631
OG0007852	Triticum_aestivum|TraesCS1A03G0256600	Aegilops_tauschii|LOC109779764
OG0007852	Triticum_aestivum|TraesCS1B03G0347500	Aegilops_tauschii|LOC109779764
OG0007852	Triticum_aestivum|TraesCS1D03G0257000	Aegilops_tauschii|LOC109779764
OG0007853	Triticum_aestivum|TraesCS1A03G0667000, Triticum_aestivum|TraesCS1D03G0629000	Aegilops_tauschii|LOC109783777
OG0007854	Triticum_aestivum|TraesCS1D03G0177800	Aegilops_tauschii|LOC109774794
OG0007855	Triticum_aestivum|TraesCS1D03G0633500	Aegilops_tauschii|LOC109734841
OG0007856	Triticum_aestivum|TraesCS1A03G0596900, Triticum_aestivum|TraesCS1B03G0693500, Triticum_aestivum|TraesCS1D03G0570100	Aegilops_tauschii|LOC109759165
OG0007857	Triticum_aestivum|TraesCS1A03G0387300, Triticum_aestivum|TraesCS1B03G0469000, Triticum_aestivum|TraesCS1D03G0361900	Aegilops_tauschii|LOC109741809
OG0007858	Triticum_aestivum|TraesCS1D03G0812600	Aegilops_tauschii|LOC109773079
OG0007859	Triticum_aestivum|TraesCS1B03G1063800, Triticum_aestivum|TraesCS1A03G0905600, Triticum_aestivum|TraesCS1D03G0883700	Aegilops_tauschii|LOC109771433
OG0007860	Triticum_aestivum|TraesCS1D03G0244800	Aegilops_tauschii|LOC109760447
OG0007861	Triticum_aestivum|TraesCS1D03G0363700	Aegilops_tauschii|LOC109750839
OG0007862	Triticum_aestivum|TraesCS1D03G0712700	Aegilops_tauschii|LOC109784441
OG0007863	Triticum_aestivum|TraesCS1D03G0998000, Triticum_aestivum|TraesCS1B03G1234700	Aegilops_tauschii|LOC109785424
OG0007864	Triticum_aestivum|TraesCS1A03G0639500, Triticum_aestivum|TraesCS1D03G0597600, Triticum_aestivum|TraesCS1B03G0726800	Aegilops_tauschii|LOC109761847
OG0007865	Triticum_aestivum|TraesCS1A03G0341000, Triticum_aestivum|TraesCS1B03G0424000, Triticum_aestivum|TraesCS1D03G0296000	Aegilops_tauschii|LOC109744942
OG0007866	Triticum_aestivum|TraesCS1D03G0508400	Aegilops_tauschii|LOC109784660
OG0007867	Triticum_aestivum|TraesCS1D03G0522200	Aegilops_tauschii|LOC109764948
OG0007868	Triticum_aestivum|TraesCS1D03G0794900	Aegilops_tauschii|LOC109754828
OG0007869	Triticum_aestivum|TraesCS1A03G0670500, Triticum_aestivum|TraesCS1B03G0762100, Triticum_aestivum|TraesCS1D03G0633600	Aegilops_tauschii|LOC109734862
OG0007870	Triticum_aestivum|TraesCS1D03G0356300, Triticum_aestivum|TraesCS1A03G0380800	Aegilops_tauschii|LOC109763370
OG0007871	Triticum_aestivum|TraesCS1B03G0502700, Triticum_aestivum|TraesCS1D03G0397500	Aegilops_tauschii|LOC109764325
OG0007873	Triticum_aestivum|TraesCS1A03G0154300, Triticum_aestivum|TraesCS1B03G0204300, Triticum_aestivum|TraesCS1D03G0141900	Aegilops_tauschii|LOC109762700
OG0007874	Triticum_aestivum|TraesCS1B03G0842800, Triticum_aestivum|TraesCS1A03G0739000, Triticum_aestivum|TraesCS1D03G0705200	Aegilops_tauschii|LOC109752175
OG0007875	Triticum_aestivum|TraesCS1D03G0520000	Aegilops_tauschii|LOC109756267
OG0007876	Triticum_aestivum|TraesCS1B03G0015800, Triticum_aestivum|TraesCS1A03G0016200, Triticum_aestivum|TraesCS1D03G0008400	Aegilops_tauschii|LOC109750476
OG0007877	Triticum_aestivum|TraesCS1A03G0569500, Triticum_aestivum|TraesCS1D03G0545100	Aegilops_tauschii|LOC109751892
OG0007878	Triticum_aestivum|TraesCS1A03G0989900, Triticum_aestivum|TraesCS1D03G0955900	Aegilops_tauschii|LOC109761958
OG0007879	Triticum_aestivum|TraesCS1B03G0994200, Triticum_aestivum|TraesCS1D03G0829900	Aegilops_tauschii|LOC109744306
OG0007880	Triticum_aestivum|TraesCS1B03G0552600, Triticum_aestivum|TraesCS1D03G0429300	Aegilops_tauschii|LOC109773677
OG0007881	Triticum_aestivum|TraesCS1A03G0321300, Triticum_aestivum|TraesCS1B03G0403300	Aegilops_tauschii|LOC109743642
OG0007882	Triticum_aestivum|TraesCS1A03G0501000, Triticum_aestivum|TraesCS1D03G0487000	Aegilops_tauschii|LOC109783430
OG0007883	Triticum_aestivum|TraesCS1A03G0513300, Triticum_aestivum|TraesCS1B03G0602200	Aegilops_tauschii|LOC120976582
OG0007884	Triticum_aestivum|TraesCS1A03G0642500, Triticum_aestivum|TraesCS1B03G0729000, Triticum_aestivum|TraesCS1D03G0599700	Aegilops_tauschii|LOC109736710
OG0007885	Triticum_aestivum|TraesCS1B03G0097400, Triticum_aestivum|TraesCS1A03G0081500, Triticum_aestivum|TraesCS1D03G0071300	Aegilops_tauschii|LOC109752876
OG0007886	Triticum_aestivum|TraesCS1D03G0804700	Aegilops_tauschii|LOC109783354
OG0007887	Triticum_aestivum|TraesCS1D03G0902800	Aegilops_tauschii|LOC109771559
OG0007888	Triticum_aestivum|TraesCS1A03G0560100, Triticum_aestivum|TraesCS1D03G0539300	Aegilops_tauschii|LOC109749698
OG0007889	Triticum_aestivum|TraesCS1D03G0602300	Aegilops_tauschii|LOC109778330
OG0007890	Triticum_aestivum|TraesCS1D03G0535800	Aegilops_tauschii|LOC109761289
OG0007891	Triticum_aestivum|TraesCS1D03G0632300	Aegilops_tauschii|LOC109762701
OG0007892	Triticum_aestivum|TraesCS1A03G0538900, Triticum_aestivum|TraesCS1D03G0518700	Aegilops_tauschii|LOC109739452
OG0007893	Triticum_aestivum|TraesCS1B03G0358800, Triticum_aestivum|TraesCS1D03G0268300	Aegilops_tauschii|LOC109753039
OG0007895	Triticum_aestivum|TraesCS1A03G0542800, Triticum_aestivum|TraesCS1D03G0523600	Aegilops_tauschii|LOC109770220
OG0007896	Triticum_aestivum|TraesCS1D03G1009200	Aegilops_tauschii|LOC109760801
OG0007897	Triticum_aestivum|TraesCS1D03G0425400	Aegilops_tauschii|LOC109773665
OG0007898	Triticum_aestivum|TraesCS1B03G1053600, Triticum_aestivum|TraesCS1B03G1218500, Triticum_aestivum|TraesCS1A03G1030300	Aegilops_tauschii|LOC109736473
OG0007899	Triticum_aestivum|TraesCS1D03G0666400	Aegilops_tauschii|LOC109770157
OG0007900	Triticum_aestivum|TraesCS1D03G0517700, Triticum_aestivum|TraesCS1A03G0537800	Aegilops_tauschii|LOC109765732
OG0007901	Triticum_aestivum|TraesCS1A03G0227200, Triticum_aestivum|TraesCS1B03G0332400, Triticum_aestivum|TraesCS1D03G0241800	Aegilops_tauschii|LOC109751267
OG0007902	Triticum_aestivum|TraesCS3D03G0167100, Triticum_aestivum|TraesCS3A03G0188000	Aegilops_tauschii|LOC109775890
OG0007903	Triticum_aestivum|TraesCS1B03G1268300, Triticum_aestivum|TraesCS1A03G1069000, Triticum_aestivum|TraesCS1D03G1033600	Aegilops_tauschii|LOC109782201
OG0007904	Triticum_aestivum|TraesCS1D03G0711900	Aegilops_tauschii|LOC109731454
OG0007905	Triticum_aestivum|TraesCS1A03G0466600, Triticum_aestivum|TraesCS1D03G0426100, Triticum_aestivum|TraesCS1B03G0563100	Aegilops_tauschii|LOC109773668
OG0007906	Triticum_aestivum|TraesCS1D03G0397800	Aegilops_tauschii|LOC109771319
OG0007907	Triticum_aestivum|TraesCS1D03G1008700	Aegilops_tauschii|LOC109742693
OG0007908	Triticum_aestivum|TraesCS1D03G0821800	Aegilops_tauschii|LOC109751076
OG0007909	Triticum_aestivum|TraesCS1B03G1283000, Triticum_aestivum|TraesCS1A03G1086800, Triticum_aestivum|TraesCS1D03G1049300	Aegilops_tauschii|LOC109784844
OG0007910	Triticum_aestivum|TraesCS1D03G0495100	Aegilops_tauschii|LOC109746337
OG0007911	Triticum_aestivum|TraesCS1D03G0635200	Aegilops_tauschii|LOC109752159
OG0007912	Triticum_aestivum|TraesCS1A03G0523000, Triticum_aestivum|TraesCS1D03G0506800	Aegilops_tauschii|LOC109780387
OG0007913	Triticum_aestivum|TraesCS1D03G0278700	Aegilops_tauschii|LOC120967693
OG0007914	Triticum_aestivum|TraesCS1A03G0242800, Triticum_aestivum|TraesCS1D03G0217300	Aegilops_tauschii|LOC109770690
OG0007915	Triticum_aestivum|TraesCS1A03G0136100, Triticum_aestivum|TraesCS1D03G0123400	Aegilops_tauschii|LOC109734505
OG0007916	Triticum_aestivum|TraesCS1D03G0963700	Aegilops_tauschii|LOC109736901
OG0007917	Triticum_aestivum|TraesCS1B03G0101000, Triticum_aestivum|TraesCS1A03G0084800, Triticum_aestivum|TraesCS1D03G0074200	Aegilops_tauschii|LOC109785677
OG0007918	Triticum_aestivum|TraesCS1A03G0663500, Triticum_aestivum|TraesCS1B03G0753800, Triticum_aestivum|TraesCS1D03G0624900	Aegilops_tauschii|LOC109755080
OG0007919	Triticum_aestivum|TraesCS1D03G0797500	Aegilops_tauschii|LOC109773819
OG0007920	Triticum_aestivum|TraesCS1D03G0754800	Aegilops_tauschii|LOC109748058
OG0007921	Triticum_aestivum|TraesCS1D03G0245000	Aegilops_tauschii|LOC109765694
OG0007922	Triticum_aestivum|TraesCS1D03G0852200	Aegilops_tauschii|LOC109732743
OG0007923	Triticum_aestivum|TraesCS1A03G0837600, Triticum_aestivum|TraesCS1D03G0805800, Triticum_aestivum|TraesCS1B03G0961400	Aegilops_tauschii|LOC109733101
OG0007924	Triticum_aestivum|TraesCS1D03G0402900	Aegilops_tauschii|LOC109784917
OG0007925	Triticum_aestivum|TraesCS1A03G0479500, Triticum_aestivum|TraesCS1D03G0452900	Aegilops_tauschii|LOC109771659
OG0007926	Triticum_aestivum|TraesCS1A03G0308100, Triticum_aestivum|TraesCS1B03G0391300, Triticum_aestivum|TraesCS1D03G0311000	Aegilops_tauschii|LOC109751245
OG0007927	Triticum_aestivum|TraesCS1A03G0294700, Triticum_aestivum|TraesCS1D03G0286800	Aegilops_tauschii|LOC109742496
OG0007928	Triticum_aestivum|TraesCS1B03G0485200, Triticum_aestivum|TraesCS1A03G0397700, Triticum_aestivum|TraesCS1D03G0367600	Aegilops_tauschii|LOC109751527
OG0007929	Triticum_aestivum|TraesCS1A03G0487700, Triticum_aestivum|TraesCS1D03G0473800	Aegilops_tauschii|LOC109778033
OG0007930	Triticum_aestivum|TraesCS1D03G0601500, Triticum_aestivum|TraesCS1B03G0730400, Triticum_aestivum|TraesCS1A03G0644900	Aegilops_tauschii|LOC109778334
OG0007931	Triticum_aestivum|TraesCS1B03G0719900, Triticum_aestivum|TraesCS1A03G0629700, Triticum_aestivum|TraesCS1D03G0591100	Aegilops_tauschii|LOC109780101
OG0007932	Triticum_aestivum|TraesCS1D03G0646100	Aegilops_tauschii|LOC109736407
OG0007933	Triticum_aestivum|TraesCS1D03G0717700	Aegilops_tauschii|LOC109779998
OG0007934	Triticum_aestivum|TraesCS1D03G0294000	Aegilops_tauschii|LOC109737843
OG0007935	Triticum_aestivum|TraesCS1A03G0781200, Triticum_aestivum|TraesCS1D03G0748300	Aegilops_tauschii|LOC109768495
OG0007936	Triticum_aestivum|TraesCS1B03G0679300, Triticum_aestivum|TraesCS1D03G0558200	Aegilops_tauschii|LOC109739353
OG0007937	Triticum_aestivum|TraesCS1D03G1016800	Aegilops_tauschii|LOC109782877
OG0007938	Triticum_aestivum|TraesCS1D03G0665600	Aegilops_tauschii|LOC109770726
OG0007939	Triticum_aestivum|TraesCS1B03G0895100, Triticum_aestivum|TraesCS1D03G0747100	Aegilops_tauschii|LOC109775934
OG0007940	Triticum_aestivum|TraesCS1D03G0517200	Aegilops_tauschii|LOC109742351
OG0007941	Triticum_aestivum|TraesCS1B03G0257100, Triticum_aestivum|TraesCS1A03G0190000, Triticum_aestivum|TraesCS1D03G0184100	Aegilops_tauschii|LOC109765591
OG0007942	Triticum_aestivum|TraesCS1B03G0729200, Triticum_aestivum|TraesCS1A03G0642700, Triticum_aestivum|TraesCS1D03G0599900	Aegilops_tauschii|LOC109736708
OG0007943	Triticum_aestivum|TraesCS1A03G0761600, Triticum_aestivum|TraesCS1D03G0729200	Aegilops_tauschii|LOC109767104
OG0007944	Triticum_aestivum|TraesCS1B03G0347800, Triticum_aestivum|TraesCS1A03G0256300, Triticum_aestivum|TraesCS1D03G0257200	Aegilops_tauschii|LOC109779762
OG0007945	Triticum_aestivum|TraesCS1A03G0703600, Triticum_aestivum|TraesCS1D03G0668600	Aegilops_tauschii|LOC109740317
OG0007946	Triticum_aestivum|TraesCS1D03G0749700	Aegilops_tauschii|LOC109747452
OG0007947	Triticum_aestivum|TraesCS1A03G0685100, Triticum_aestivum|TraesCS1D03G0649000	Aegilops_tauschii|LOC109739007
OG0007948	Triticum_aestivum|TraesCS1D03G0450600	Aegilops_tauschii|LOC109751339
OG0007949	Triticum_aestivum|TraesCS1D03G0619200	Aegilops_tauschii|LOC109786907
OG0007950	Triticum_aestivum|TraesCS1D03G0369200	Aegilops_tauschii|LOC109771915
OG0007951	Triticum_aestivum|TraesCS1B03G0134200, Triticum_aestivum|TraesCS1D03G0093000	Aegilops_tauschii|LOC109731926
OG0007952	Triticum_aestivum|TraesCS1D03G0854100	Aegilops_tauschii|LOC109745668
OG0007953	Triticum_aestivum|TraesCS1D03G0689100	Aegilops_tauschii|LOC109762342
OG0007954	Triticum_aestivum|TraesCS1B03G0735000, Triticum_aestivum|TraesCS1A03G0649000, Triticum_aestivum|TraesCS1D03G0607000	Aegilops_tauschii|LOC109767314
OG0007955	Triticum_aestivum|TraesCS1D03G0407500	Aegilops_tauschii|LOC109771618
OG0007956	Triticum_aestivum|TraesCS1D03G0754400	Aegilops_tauschii|LOC109747958
OG0007957	Triticum_aestivum|TraesCS1D03G0600000	Aegilops_tauschii|LOC109736707
OG0007958	Triticum_aestivum|TraesCS1A03G0625800, Triticum_aestivum|TraesCS1D03G0586800	Aegilops_tauschii|LOC109733368
OG0007959	Triticum_aestivum|TraesCS1D03G0376600	Aegilops_tauschii|LOC109758726
OG0007960	Triticum_aestivum|TraesCS1B03G0609800, Triticum_aestivum|TraesCS1D03G0504300, Triticum_aestivum|TraesCS1A03G0519800	Aegilops_tauschii|LOC109782881
OG0007961	Triticum_aestivum|TraesCS1D03G0642700	Aegilops_tauschii|LOC109772898
OG0007962	Triticum_aestivum|TraesCS1D03G0617400	Aegilops_tauschii|LOC109767291
OG0007963	Triticum_aestivum|TraesCS1B03G0831600, Triticum_aestivum|TraesCS1A03G0728500, Triticum_aestivum|TraesCS1D03G0692500	Aegilops_tauschii|LOC109759746
OG0007964	Triticum_aestivum|TraesCS1A03G0573400, Triticum_aestivum|TraesCS1B03G0664400, Triticum_aestivum|TraesCS1D03G0547100	Aegilops_tauschii|LOC109758372
OG0007965	Triticum_aestivum|TraesCS1D03G0447200	Aegilops_tauschii|LOC109768961
OG0007966	Triticum_aestivum|TraesCS1D03G0616400	Aegilops_tauschii|LOC109780066
OG0007967	Triticum_aestivum|TraesCS1A03G0247100	Aegilops_tauschii|LOC109770699
OG0007967	Triticum_aestivum|TraesCS1B03G0304000	Aegilops_tauschii|LOC109770699
OG0007967	Triticum_aestivum|TraesCS1D03G0218200	Aegilops_tauschii|LOC109770699
OG0007968	Triticum_aestivum|TraesCS1D03G0607700	Aegilops_tauschii|LOC109744842
