Orthogroup	Triticum_turgidum	Triticum_urartu
OG0007099	Triticum_turgidum|TRITD_7Av1G078670	Triticum_urartu|LOC125522474, Triticum_urartu|LOC125522464
OG0007100	Triticum_turgidum|TRITD_7Bv1G198060, Triticum_turgidum|TRITD_7Av1G249350	Triticum_urartu|LOC125520313
OG0007101	Triticum_turgidum|TRITD_7Av1G025200	Triticum_urartu|LOC125519232, Triticum_urartu|LOC125527225
OG0007102	Triticum_turgidum|TRITD_7Bv1G161600, Triticum_turgidum|TRITD_7Av1G207730	Triticum_urartu|LOC125520099, Triticum_urartu|LOC125528938
OG0007103	Triticum_turgidum|TRITD_7Av1G175550	Triticum_urartu|LOC125519832, Triticum_urartu|LOC125519829
OG0007104	Triticum_turgidum|TRITD_7Av1G268860	Triticum_urartu|LOC125521046
OG0007105	Triticum_turgidum|TRITD_7Bv1G012390, Triticum_turgidum|TRITD_7Av1G039130	Triticum_urartu|LOC125528045, Triticum_urartu|LOC125518377
OG0007106	Triticum_turgidum|TRITD_7Av1G063690	Triticum_urartu|LOC125521229
OG0007108	Triticum_turgidum|TRITD_7Av1G138010	Triticum_urartu|LOC125524601, Triticum_urartu|LOC125524807
OG0007109	Triticum_turgidum|TRITD_7Bv1G171480	Triticum_urartu|LOC125521733
OG0007110	Triticum_turgidum|TRITD_4Av1G240490, Triticum_turgidum|TRITD_7Av1G020950	Triticum_urartu|LOC125521814, Triticum_urartu|LOC125527602
OG0007112	Triticum_turgidum|TRITD_7Av1G227210	Triticum_urartu|LOC125523475, Triticum_urartu|LOC125523485
OG0007113	Triticum_turgidum|TRITD_7Bv1G027110, Triticum_turgidum|TRITD_7Av1G052420	Triticum_urartu|LOC125524386, Triticum_urartu|LOC125523078
OG0007114	Triticum_turgidum|TRITD_7Av1G045710	Triticum_urartu|LOC125521921
OG0007115	Triticum_turgidum|TRITD_7Av1G197690	Triticum_urartu|LOC125519745, Triticum_urartu|LOC125519755
OG0007116	Triticum_turgidum|TRITD_7Bv1G157790, Triticum_turgidum|TRITD_7Av1G204200	Triticum_urartu|LOC125521596, Triticum_urartu|LOC125518305
OG0007117	Triticum_turgidum|TRITD_7Bv1G085270, Triticum_turgidum|TRITD_7Av1G114510	Triticum_urartu|LOC125518725, Triticum_urartu|LOC125524801
OG0007118	Triticum_turgidum|TRITD_4Av1G240260	Triticum_urartu|LOC125521507
OG0007120	Triticum_turgidum|TRITD_7Av1G229790	Triticum_urartu|LOC125519169
OG0007121	Triticum_turgidum|TRITD_7Av1G034780	Triticum_urartu|LOC125525040
OG0007122	Triticum_turgidum|TRITD_7Bv1G073360, Triticum_turgidum|TRITD_7Av1G100560	Triticum_urartu|LOC125544273, Triticum_urartu|LOC125520314
OG0007123	Triticum_turgidum|TRITD_4Av1G199100	Triticum_urartu|LOC125550270
OG0007124	Triticum_turgidum|TRITD_7Bv1G142740, Triticum_turgidum|TRITD_7Av1G182030	Triticum_urartu|LOC125523477, Triticum_urartu|LOC125523967
OG0007125	Triticum_turgidum|TRITD_7Av1G227280	Triticum_urartu|LOC125518771
OG0007125	Triticum_turgidum|TRITD_7Av1G227280	Triticum_urartu|LOC125520331
OG0007126	Triticum_turgidum|TRITD_7Av1G024040	Triticum_urartu|LOC125521262, Triticum_urartu|LOC125521294
OG0007127	Triticum_turgidum|TRITD_7Bv1G127630, Triticum_turgidum|TRITD_7Av1G169770	Triticum_urartu|LOC125517996
OG0007128	Triticum_turgidum|TRITD_7Av1G031170	Triticum_urartu|LOC125530896
OG0007129	Triticum_turgidum|TRITD_7Bv1G085630, Triticum_turgidum|TRITD_7Av1G114120	Triticum_urartu|LOC125521908, Triticum_urartu|LOC125521913
OG0007130	Triticum_turgidum|TRITD_7Av1G095660	Triticum_urartu|LOC125512523, Triticum_urartu|LOC125522301
OG0007131	Triticum_turgidum|TRITD_7Av1G182630	Triticum_urartu|LOC125522452, Triticum_urartu|LOC125522640
OG0007132	Triticum_turgidum|TRITD_7Av1G187300	Triticum_urartu|LOC125521697, Triticum_urartu|LOC125521361
OG0007133	Triticum_turgidum|TRITD_7Av1G234490	Triticum_urartu|LOC125521968
OG0007134	Triticum_turgidum|TRITD_7Av1G106300, Triticum_turgidum|TRITD_7Bv1G079550	Triticum_urartu|LOC125520244, Triticum_urartu|LOC125520291
OG0007135	Triticum_turgidum|TRITD_7Av1G050770	Triticum_urartu|LOC125520118
OG0007136	Triticum_turgidum|TRITD_7Av1G053300, Triticum_turgidum|TRITD_7Bv1G028120	Triticum_urartu|LOC125521496
OG0007137	Triticum_turgidum|TRITD_7Av1G238780	Triticum_urartu|LOC125522436
OG0007138	Triticum_turgidum|TRITD_7Av1G272230	Triticum_urartu|LOC125524194, Triticum_urartu|LOC125524851
OG0007140	Triticum_turgidum|TRITD_7Av1G124910	Triticum_urartu|LOC125518612
OG0007141	Triticum_turgidum|TRITD_7Bv1G152620, Triticum_turgidum|TRITD_7Av1G191550	Triticum_urartu|LOC125523251, Triticum_urartu|LOC125522158
OG0007142	Triticum_turgidum|TRITD_7Av1G157480	Triticum_urartu|LOC125520136, Triticum_urartu|LOC125520141
OG0007143	Triticum_turgidum|TRITD_7Av1G192990	Triticum_urartu|LOC125520293, Triticum_urartu|LOC125520297
OG0007144	Triticum_turgidum|TRITD_7Av1G130390, Triticum_turgidum|TRITD_7Bv1G081320	Triticum_urartu|LOC125528975, Triticum_urartu|LOC125522175
OG0007145	Triticum_turgidum|TRITD_7Bv1G079560, Triticum_turgidum|TRITD_7Av1G106310	Triticum_urartu|LOC125520243, Triticum_urartu|LOC125520290
OG0007146	Triticum_turgidum|TRITD_7Bv1G142650	Triticum_urartu|LOC125521845, Triticum_urartu|LOC125521719
OG0007147	Triticum_turgidum|TRITD_7Bv1G146770, Triticum_turgidum|TRITD_7Av1G199340	Triticum_urartu|LOC125521475, Triticum_urartu|LOC125531077
OG0007148	Triticum_turgidum|TRITD_7Av1G077750	Triticum_urartu|LOC125519021
OG0007148	Triticum_turgidum|TRITD_7Av1G077750	Triticum_urartu|LOC125519020
OG0007150	Triticum_turgidum|TRITD_7Av1G019560	Triticum_urartu|LOC125520514
OG0007151	Triticum_turgidum|TRITD_7Bv1G114500, Triticum_turgidum|TRITD_7Av1G154880	Triticum_urartu|LOC125520017, Triticum_urartu|LOC125532091
OG0007152	Triticum_turgidum|TRITD_7Bv1G129270, Triticum_turgidum|TRITD_7Av1G171710	Triticum_urartu|LOC125522660, Triticum_urartu|LOC125522692
OG0007153	Triticum_turgidum|TRITD_7Bv1G130280, Triticum_turgidum|TRITD_7Av1G173250	Triticum_urartu|LOC125521490, Triticum_urartu|LOC125521503
OG0007154	Triticum_turgidum|TRITD_7Av1G174700	Triticum_urartu|LOC125523292, Triticum_urartu|LOC125527340
OG0007156	Triticum_turgidum|TRITD_7Bv1G151830, Triticum_turgidum|TRITD_7Av1G192980	Triticum_urartu|LOC125525284, Triticum_urartu|LOC125525328
OG0007157	Triticum_turgidum|TRITD_7Av1G000510	Triticum_urartu|LOC125519072, Triticum_urartu|LOC125519080, Triticum_urartu|LOC125519046
OG0007158	Triticum_turgidum|TRITD_1Av1G192130	Triticum_urartu|LOC125526778
OG0007159	Triticum_turgidum|TRITD_7Av1G011740	Triticum_urartu|LOC125528728
OG0007160	Triticum_turgidum|TRITD_7Av1G223670	Triticum_urartu|LOC125523602
OG0007160	Triticum_turgidum|TRITD_7Av1G223670	Triticum_urartu|LOC125530974
OG0007161	Triticum_turgidum|TRITD_7Av1G156510	Triticum_urartu|LOC125530149
OG0007162	Triticum_turgidum|TRITD_7Bv1G114060, Triticum_turgidum|TRITD_7Av1G154080	Triticum_urartu|LOC125522890, Triticum_urartu|LOC125529910
OG0007163	Triticum_turgidum|TRITD_7Av1G054060	Triticum_urartu|LOC125525736, Triticum_urartu|LOC125526019
OG0007164	Triticum_turgidum|TRITD_7Av1G174520	Triticum_urartu|LOC125520422
OG0007165	Triticum_turgidum|TRITD_7Av1G254550	Triticum_urartu|LOC125525936
OG0007166	Triticum_turgidum|TRITD_7Av1G185980	Triticum_urartu|LOC125524571, Triticum_urartu|LOC125520091
OG0007167	Triticum_turgidum|TRITD_7Av1G023000	Triticum_urartu|LOC125527695
OG0007168	Triticum_turgidum|TRITD_7Bv1G060480	Triticum_urartu|LOC125521026
OG0007168	Triticum_turgidum|TRITD_7Bv1G060480	Triticum_urartu|LOC125521117
OG0007169	Triticum_turgidum|TRITD_7Av1G171600, Triticum_turgidum|TRITD_7Bv1G129190	Triticum_urartu|LOC125521608, Triticum_urartu|LOC125521606
OG0007170	Triticum_turgidum|TRITD_7Av1G095650	Triticum_urartu|LOC125512521, Triticum_urartu|LOC125523388
OG0007171	Triticum_turgidum|TRITD_7Av1G113610	Triticum_urartu|LOC125524406
OG0007172	Triticum_turgidum|TRITD_7Av1G049850	Triticum_urartu|LOC125525967
OG0007172	Triticum_turgidum|TRITD_7Av1G049850	Triticum_urartu|LOC125525990
OG0007174	Triticum_turgidum|TRITD_7Av1G030010	Triticum_urartu|LOC125542530, Triticum_urartu|LOC125524441
OG0007175	Triticum_turgidum|TRITD_7Av1G215670	Triticum_urartu|LOC125522457, Triticum_urartu|LOC125522516, Triticum_urartu|LOC125522513, Triticum_urartu|LOC125522526
OG0007176	Triticum_turgidum|TRITD_7Av1G201990	Triticum_urartu|LOC125518270
OG0007176	Triticum_turgidum|TRITD_7Av1G201990	Triticum_urartu|LOC125518263
OG0007177	Triticum_turgidum|TRITD_7Av1G240360	Triticum_urartu|LOC125522824
OG0007177	Triticum_turgidum|TRITD_7Av1G240360	Triticum_urartu|LOC125522830
OG0007178	Triticum_turgidum|TRITD_7Av1G028040, Triticum_turgidum|TRITD_4Av1G232280	Triticum_urartu|LOC125519870, Triticum_urartu|LOC125526991
OG0007179	Triticum_turgidum|TRITD_7Av1G059460	Triticum_urartu|LOC125531270
OG0007180	Triticum_turgidum|TRITD_7Av1G029750	Triticum_urartu|LOC125522058
OG0007181	Triticum_turgidum|TRITD_7Bv1G138920, Triticum_turgidum|TRITD_7Av1G176980	Triticum_urartu|LOC125522265
OG0007182	Triticum_turgidum|TRITD_7Bv1G169350, Triticum_turgidum|TRITD_7Av1G220170	Triticum_urartu|LOC125531997
OG0007184	Triticum_turgidum|TRITD_7Av1G229700	Triticum_urartu|LOC125523521
OG0007184	Triticum_turgidum|TRITD_7Av1G229700	Triticum_urartu|LOC125523555
OG0007185	Triticum_turgidum|TRITD_7Av1G074830	Triticum_urartu|LOC125520053
OG0007185	Triticum_turgidum|TRITD_7Av1G074830	Triticum_urartu|LOC125520013
OG0007186	Triticum_turgidum|TRITD_7Bv1G202070, Triticum_turgidum|TRITD_7Av1G252660	Triticum_urartu|LOC125524100, Triticum_urartu|LOC125524113
OG0007187	Triticum_turgidum|TRITD_7Av1G053920	Triticum_urartu|LOC125523350
OG0007188	Triticum_turgidum|TRITD_7Bv1G066800, Triticum_turgidum|TRITD_7Av1G094100	Triticum_urartu|LOC125536369
OG0007189	Triticum_turgidum|TRITD_7Av1G245810	Triticum_urartu|LOC125520562, Triticum_urartu|LOC125520780
OG0007190	Triticum_turgidum|TRITD_7Av1G161770	Triticum_urartu|LOC125523595, Triticum_urartu|LOC125523630
OG0007191	Triticum_turgidum|TRITD_7Av1G164570	Triticum_urartu|LOC125520089
OG0007191	Triticum_turgidum|TRITD_7Av1G164570	Triticum_urartu|LOC125525673
OG0007192	Triticum_turgidum|TRITD_7Av1G198940	Triticum_urartu|LOC125523202
OG0007193	Triticum_turgidum|TRITD_2Av1G070010	Triticum_urartu|LOC125536459
OG0007194	Triticum_turgidum|TRITD_7Bv1G041010, Triticum_turgidum|TRITD_7Av1G064280	Triticum_urartu|LOC125521654, Triticum_urartu|LOC125521635
OG0007195	Triticum_turgidum|TRITD_7Av1G245820	Triticum_urartu|LOC125520563
OG0007195	Triticum_turgidum|TRITD_7Av1G245820	Triticum_urartu|LOC125520779
OG0007196	Triticum_turgidum|TRITD_7Bv1G127930, Triticum_turgidum|TRITD_7Av1G170400	Triticum_urartu|LOC125522833
OG0007197	Triticum_turgidum|TRITD_7Av1G255960	Triticum_urartu|LOC125525656
OG0007198	Triticum_turgidum|TRITD_7Av1G012980	Triticum_urartu|LOC125520675
OG0007199	Triticum_turgidum|TRITD_7Av1G203040	Triticum_urartu|LOC125519002
OG0007200	Triticum_turgidum|TRITD_7Av1G026280	Triticum_urartu|LOC125522254
OG0007201	Triticum_turgidum|TRITD_7Av1G145350	Triticum_urartu|LOC125522208, Triticum_urartu|LOC125522350
OG0007202	Triticum_turgidum|TRITD_7Av1G197510	Triticum_urartu|LOC125522686
OG0007203	Triticum_turgidum|TRITD_7Av1G207440	Triticum_urartu|LOC125523069
OG0007203	Triticum_turgidum|TRITD_7Av1G207440	Triticum_urartu|LOC125523139
OG0007204	Triticum_turgidum|TRITD_7Av1G204530	Triticum_urartu|LOC125524793, Triticum_urartu|LOC125524833
OG0007205	Triticum_turgidum|TRITD_7Bv1G175400	Triticum_urartu|LOC125533234, Triticum_urartu|LOC125524322, Triticum_urartu|LOC125524069
OG0007206	Triticum_turgidum|TRITD_7Bv1G133330, Triticum_turgidum|TRITD_7Av1G187730	Triticum_urartu|LOC125522866
OG0007207	Triticum_turgidum|TRITD_7Av1G015270	Triticum_urartu|LOC125520672, Triticum_urartu|LOC125520605
OG0007208	Triticum_turgidum|TRITD_7Av1G242060	Triticum_urartu|LOC125520678, Triticum_urartu|LOC125520710
OG0007209	Triticum_turgidum|TRITD_7Av1G054310	Triticum_urartu|LOC125525583
OG0007211	Triticum_turgidum|TRITD_7Av1G159860	Triticum_urartu|LOC125521279, Triticum_urartu|LOC125521370
OG0007212	Triticum_turgidum|TRITD_7Av1G256190	Triticum_urartu|LOC125519992
OG0007213	Triticum_turgidum|TRITD_7Bv1G143030, Triticum_turgidum|TRITD_7Av1G202100	Triticum_urartu|LOC125524790, Triticum_urartu|LOC125524439
OG0007214	Triticum_turgidum|TRITD_7Av1G240840	Triticum_urartu|LOC125524334
OG0007215	Triticum_turgidum|TRITD_7Av1G139540, Triticum_turgidum|TRITD_7Bv1G094710	Triticum_urartu|LOC125524395
OG0007216	Triticum_turgidum|TRITD_7Av1G224120	Triticum_urartu|LOC125519126
OG0007217	Triticum_turgidum|TRITD_4Av1G253860, Triticum_turgidum|TRITD_7Av1G009580	Triticum_urartu|LOC125522498
OG0007218	Triticum_turgidum|TRITD_7Bv1G027130, Triticum_turgidum|TRITD_7Av1G052380	Triticum_urartu|LOC125520393, Triticum_urartu|LOC125520466
OG0007219	Triticum_turgidum|TRITD_7Av1G118550	Triticum_urartu|LOC125519210, Triticum_urartu|LOC125521263
OG0007220	Triticum_turgidum|TRITD_7Bv1G115700, Triticum_turgidum|TRITD_7Av1G156470	Triticum_urartu|LOC125521686
OG0007221	Triticum_turgidum|TRITD_7Av1G207770	Triticum_urartu|LOC125524543
OG0007222	Triticum_turgidum|TRITD_7Av1G173570	Triticum_urartu|LOC125522506
OG0007224	Triticum_turgidum|TRITD_4Av1G261260, Triticum_turgidum|TRITD_7Av1G001360	Triticum_urartu|LOC125546033, Triticum_urartu|LOC125526001
OG0007225	Triticum_turgidum|TRITD_7Av1G224230	Triticum_urartu|LOC125522784, Triticum_urartu|LOC125522859
OG0007226	Triticum_turgidum|TRITD_7Bv1G204290, Triticum_turgidum|TRITD_7Av1G254430	Triticum_urartu|LOC125521618, Triticum_urartu|LOC125519758
OG0007227	Triticum_turgidum|TRITD_7Av1G055460	Triticum_urartu|LOC125520877
OG0007228	Triticum_turgidum|TRITD_7Av1G205300	Triticum_urartu|LOC125524076, Triticum_urartu|LOC125527338
OG0007229	Triticum_turgidum|TRITD_7Av1G013210	Triticum_urartu|LOC125519751, Triticum_urartu|LOC125530640
OG0007230	Triticum_turgidum|TRITD_7Av1G066080	Triticum_urartu|LOC125523305
OG0007231	Triticum_turgidum|TRITD_7Av1G266240	Triticum_urartu|LOC125521709
OG0007232	Triticum_turgidum|TRITD_7Bv1G229250, Triticum_turgidum|TRITD_7Av1G275430	Triticum_urartu|LOC125520154, Triticum_urartu|LOC125530593
OG0007233	Triticum_turgidum|TRITD_7Av1G093150	Triticum_urartu|LOC125521333, Triticum_urartu|LOC125521407
OG0007234	Triticum_turgidum|TRITD_7Av1G083920	Triticum_urartu|LOC125518793, Triticum_urartu|LOC125518805
OG0007235	Triticum_turgidum|TRITD_7Av1G031640	Triticum_urartu|LOC125520166, Triticum_urartu|LOC125520146
OG0007236	Triticum_turgidum|TRITD_7Av1G051220	Triticum_urartu|LOC125520719
OG0007237	Triticum_turgidum|TRITD_7Av1G052640	Triticum_urartu|LOC125522411
OG0007238	Triticum_turgidum|TRITD_7Av1G057030	Triticum_urartu|LOC125520002
OG0007239	Triticum_turgidum|TRITD_7Av1G000100	Triticum_urartu|LOC125523212, Triticum_urartu|LOC125523464
OG0007240	Triticum_turgidum|TRITD_7Av1G000550	Triticum_urartu|LOC125527832, Triticum_urartu|LOC125525903, Triticum_urartu|LOC125524430
OG0007241	Triticum_turgidum|TRITD_7Av1G053020	Triticum_urartu|LOC125520953
OG0007241	Triticum_turgidum|TRITD_7Bv1G027670	Triticum_urartu|LOC125530891
OG0007242	Triticum_turgidum|TRITD_7Av1G004990	Triticum_urartu|LOC125522603
OG0007243	Triticum_turgidum|TRITD_7Av1G253390	Triticum_urartu|LOC125521592
OG0007244	Triticum_turgidum|TRITD_7Av1G204100	Triticum_urartu|LOC125525645
OG0007247	Triticum_turgidum|TRITD_4Av1G262700, Triticum_turgidum|TRITD_7Av1G000560	Triticum_urartu|LOC125522207, Triticum_urartu|LOC125522264
OG0007249	Triticum_turgidum|TRITD_7Av1G051260	Triticum_urartu|LOC125519729
OG0007250	Triticum_turgidum|TRITD_7Av1G209370, Triticum_turgidum|TRITD_7Bv1G162150	Triticum_urartu|LOC125519221, Triticum_urartu|LOC125518965
OG0007251	Triticum_turgidum|TRITD_7Av1G002790	Triticum_urartu|LOC125522752
OG0007252	Triticum_turgidum|TRITD_7Av1G240340	Triticum_urartu|LOC125519524
OG0007252	Triticum_turgidum|TRITD_7Av1G240340	Triticum_urartu|LOC125519603
OG0007252	Triticum_turgidum|TRITD_7Bv1G189700	Triticum_urartu|LOC125519524
OG0007252	Triticum_turgidum|TRITD_7Bv1G189700	Triticum_urartu|LOC125519603
OG0007253	Triticum_turgidum|TRITD_7Bv1G080690, Triticum_turgidum|TRITD_7Bv1G080630, Triticum_turgidum|TRITD_7Av1G107680	Triticum_urartu|LOC125525787
OG0007254	Triticum_turgidum|TRITD_7Bv1G157780, Triticum_turgidum|TRITD_7Av1G204180	Triticum_urartu|LOC125521595, Triticum_urartu|LOC125520296
OG0007255	Triticum_turgidum|TRITD_7Av1G015280	Triticum_urartu|LOC125520875, Triticum_urartu|LOC125520868
OG0007257	Triticum_turgidum|TRITD_7Bv1G103260	Triticum_urartu|LOC125528386
OG0007257	Triticum_turgidum|TRITD_7Av1G132310	Triticum_urartu|LOC125528385
OG0007258	Triticum_turgidum|TRITD_7Bv1G116150	Triticum_urartu|LOC125520150
OG0007259	Triticum_turgidum|TRITD_7Av1G209280	Triticum_urartu|LOC125520621
OG0007259	Triticum_turgidum|TRITD_7Av1G209280	Triticum_urartu|LOC125520630
OG0007260	Triticum_turgidum|TRITD_7Av1G009010	Triticum_urartu|LOC125525134
OG0007261	Triticum_turgidum|TRITD_7Av1G055300	Triticum_urartu|LOC125520042
OG0007262	Triticum_turgidum|TRITD_7Bv1G193430	Triticum_urartu|LOC125529166
OG0007263	Triticum_turgidum|TRITD_7Av1G226680	Triticum_urartu|LOC125520130, Triticum_urartu|LOC125518631
OG0007264	Triticum_turgidum|TRITD_7Bv1G171560, Triticum_turgidum|TRITD_7Av1G226660	Triticum_urartu|LOC125522915, Triticum_urartu|LOC125519146, Triticum_urartu|LOC125520131
OG0007265	Triticum_turgidum|TRITD_7Bv1G211620	Triticum_urartu|LOC125521711
OG0007266	Triticum_turgidum|TRITD_7Av1G180190	Triticum_urartu|LOC125520503, Triticum_urartu|LOC125521238
OG0007267	Triticum_turgidum|TRITD_7Bv1G083970, Triticum_turgidum|TRITD_7Av1G113010	Triticum_urartu|LOC125522980, Triticum_urartu|LOC125522971
OG0007268	Triticum_turgidum|TRITD_7Av1G005730	Triticum_urartu|LOC125518069
OG0007269	Triticum_turgidum|TRITD_7Bv1G002160	Triticum_urartu|LOC125524060, Triticum_urartu|LOC125521350
OG0007270	Triticum_turgidum|TRITD_7Av1G079240	Triticum_urartu|LOC125509603, Triticum_urartu|LOC125522419
OG0007271	Triticum_turgidum|TRITD_7Bv1G049460, Triticum_turgidum|TRITD_7Bv1G049490, Triticum_turgidum|TRITD_7Av1G073590	Triticum_urartu|LOC125525194
OG0007273	Triticum_turgidum|TRITD_7Av1G021250	Triticum_urartu|LOC125525691, Triticum_urartu|LOC125525714
OG0007274	Triticum_turgidum|TRITD_7Bv1G204690, Triticum_turgidum|TRITD_7Bv1G204860	Triticum_urartu|LOC125525908, Triticum_urartu|LOC125525960
OG0007275	Triticum_turgidum|TRITD_7Av1G254420, Triticum_turgidum|TRITD_7Bv1G204280	Triticum_urartu|LOC125519761, Triticum_urartu|LOC125521619
OG0007277	Triticum_turgidum|TRITD_7Av1G125100, Triticum_turgidum|TRITD_7Bv1G088340	Triticum_urartu|LOC125518020
OG0007278	Triticum_turgidum|TRITD_7Av1G074840	Triticum_urartu|LOC125520052, Triticum_urartu|LOC125520012
OG0007279	Triticum_turgidum|TRITD_7Av1G061590	Triticum_urartu|LOC125551702
OG0007279	Triticum_turgidum|TRITD_7Av1G061590	Triticum_urartu|LOC125520969
OG0007280	Triticum_turgidum|TRITD_7Bv1G117810, Triticum_turgidum|TRITD_7Av1G159080	Triticum_urartu|LOC125524808, Triticum_urartu|LOC125523712
OG0007281	Triticum_turgidum|TRITD_7Bv1G136090, Triticum_turgidum|TRITD_7Av1G184780	Triticum_urartu|LOC125518814
OG0007282	Triticum_turgidum|TRITD_7Av1G157640	Triticum_urartu|LOC125521492, Triticum_urartu|LOC125521566
OG0007283	Triticum_turgidum|TRITD_7Bv1G202160	Triticum_urartu|LOC125520476, Triticum_urartu|LOC125520765
OG0007284	Triticum_turgidum|TRITD_7Bv1G170590	Triticum_urartu|LOC125516327, Triticum_urartu|LOC125526052, Triticum_urartu|LOC125526043
OG0007285	Triticum_turgidum|TRITD_7Av1G052450	Triticum_urartu|LOC125524387, Triticum_urartu|LOC125523079
OG0007287	Triticum_turgidum|TRITD_7Av1G207460, Triticum_turgidum|TRITD_7Bv1G161290	Triticum_urartu|LOC125547844
OG0007288	Triticum_turgidum|TRITD_7Av1G251230	Triticum_urartu|LOC125521247
OG0007289	Triticum_turgidum|TRITD_7Av1G165740	Triticum_urartu|LOC125520266, Triticum_urartu|LOC125517957
OG0007290	Triticum_turgidum|TRITD_7Av1G200320	Triticum_urartu|LOC125524393
OG0007290	Triticum_turgidum|TRITD_7Av1G200320	Triticum_urartu|LOC125524356
OG0007291	Triticum_turgidum|TRITD_7Bv1G163850, Triticum_turgidum|TRITD_7Av1G212820	Triticum_urartu|LOC125519826, Triticum_urartu|LOC125519800
OG0007292	Triticum_turgidum|TRITD_7Bv1G183360, Triticum_turgidum|TRITD_7Av1G234440	Triticum_urartu|LOC125536078, Triticum_urartu|LOC125520251
OG0007293	Triticum_turgidum|TRITD_7Bv1G085770	Triticum_urartu|LOC125524814, Triticum_urartu|LOC125524850, Triticum_urartu|LOC125528461
OG0007294	Triticum_turgidum|TRITD_7Av1G041450	Triticum_urartu|LOC125522188
OG0007295	Triticum_turgidum|TRITD_7Av1G019940	Triticum_urartu|LOC125525380
OG0007296	Triticum_turgidum|TRITD_7Bv1G109740, Triticum_turgidum|TRITD_7Av1G150680	Triticum_urartu|LOC125521228, Triticum_urartu|LOC125521236
OG0007297	Triticum_turgidum|TRITD_7Av1G274730	Triticum_urartu|LOC125524085, Triticum_urartu|LOC125526451
OG0007298	Triticum_turgidum|TRITD_3Bv1G247980, Triticum_turgidum|TRITD_3Av1G254800	Triticum_urartu|LOC125545898, Triticum_urartu|LOC125528203
OG0007299	Triticum_turgidum|TRITD_3Av1G220890	Triticum_urartu|LOC125545343, Triticum_urartu|LOC125545342
OG0007300	Triticum_turgidum|TRITD_3Av1G029950	Triticum_urartu|LOC125542840
OG0007302	Triticum_turgidum|TRITD_5Av1G242530	Triticum_urartu|LOC125511377, Triticum_urartu|LOC125511378
OG0007303	Triticum_turgidum|TRITD_4Av1G017330	Triticum_urartu|LOC125554098, Triticum_urartu|LOC125529016
OG0007304	Triticum_turgidum|TRITD_4Bv1G106560	Triticum_urartu|LOC125551817
OG0007304	Triticum_turgidum|TRITD_4Bv1G106560	Triticum_urartu|LOC125551819
OG0007305	Triticum_turgidum|TRITD_5Av1G004270	Triticum_urartu|LOC125506875
OG0007306	Triticum_turgidum|TRITD_1Av1G033850	Triticum_urartu|LOC125548841, Triticum_urartu|LOC125548852
OG0007307	Triticum_turgidum|TRITD_5Bv1G174810, Triticum_turgidum|TRITD_5Av1G185200	Triticum_urartu|LOC125527830
