Orthogroup	Triticum_turgidum	Hordeum_vulgare
OG0011690	Triticum_turgidum|TRITD_5Av1G050970, Triticum_turgidum|TRITD_5Bv1G046880	Hordeum_vulgare|LOC123400131
OG0011691	Triticum_turgidum|TRITD_5Av1G152760, Triticum_turgidum|TRITD_5Bv1G141750	Hordeum_vulgare|LOC123398992
OG0011692	Triticum_turgidum|TRITD_5Av1G163230, Triticum_turgidum|TRITD_5Bv1G154750	Hordeum_vulgare|LOC123399592
OG0011693	Triticum_turgidum|TRITD_5Bv1G217240, Triticum_turgidum|TRITD_5Av1G219500	Hordeum_vulgare|LOC123452717
OG0011694	Triticum_turgidum|TRITD_5Av1G064250, Triticum_turgidum|TRITD_5Bv1G053390	Hordeum_vulgare|LOC123397081
OG0011695	Triticum_turgidum|TRITD_5Av1G221120	Hordeum_vulgare|LOC123452766
OG0011696	Triticum_turgidum|TRITD_5Bv1G009230, Triticum_turgidum|TRITD_5Av1G011800	Hordeum_vulgare|LOC123399320
OG0011697	Triticum_turgidum|TRITD_5Av1G209660, Triticum_turgidum|TRITD_5Bv1G206240	Hordeum_vulgare|LOC123452456
OG0011698	Triticum_turgidum|TRITD_5Av1G142880, Triticum_turgidum|TRITD_5Bv1G132780	Hordeum_vulgare|LOC123398081
OG0011699	Triticum_turgidum|TRITD_5Av1G051880, Triticum_turgidum|TRITD_5Bv1G047790	Hordeum_vulgare|LOC123396105
OG0011700	Triticum_turgidum|TRITD_5Bv1G223550, Triticum_turgidum|TRITD_5Av1G224190	Hordeum_vulgare|LOC123452843
OG0011701	Triticum_turgidum|TRITD_5Bv1G139470, Triticum_turgidum|TRITD_5Av1G150170	Hordeum_vulgare|LOC123398758
OG0011702	Triticum_turgidum|TRITD_5Bv1G199480	Hordeum_vulgare|LOC123452232
OG0011703	Triticum_turgidum|TRITD_5Bv1G086160	Hordeum_vulgare|LOC123395299
OG0011704	Triticum_turgidum|TRITD_5Bv1G036620, Triticum_turgidum|TRITD_5Av1G039150	Hordeum_vulgare|LOC123395727
OG0011705	Triticum_turgidum|TRITD_4Av1G223440	Hordeum_vulgare|LOC123453193
OG0011706	Triticum_turgidum|TRITD_4Av1G215650, Triticum_turgidum|TRITD_5Bv1G244570	Hordeum_vulgare|LOC123395056
OG0011707	Triticum_turgidum|TRITD_5Bv1G206220, Triticum_turgidum|TRITD_5Av1G209640	Hordeum_vulgare|LOC123452457
OG0011708	Triticum_turgidum|TRITD_5Av1G033850, Triticum_turgidum|TRITD_5Bv1G031930	Hordeum_vulgare|LOC123395132
OG0011709	Triticum_turgidum|TRITD_5Bv1G183420, Triticum_turgidum|TRITD_5Av1G191310	Hordeum_vulgare|LOC123451862
OG0011710	Triticum_turgidum|TRITD_5Bv1G114130, Triticum_turgidum|TRITD_5Av1G135050	Hordeum_vulgare|LOC123452706
OG0011712	Triticum_turgidum|TRITD_5Av1G151970	Hordeum_vulgare|LOC123397508
OG0011713	Triticum_turgidum|TRITD_5Bv1G142550, Triticum_turgidum|TRITD_5Av1G153940	Hordeum_vulgare|LOC123399058
OG0011714	Triticum_turgidum|TRITD_5Av1G098780	Hordeum_vulgare|LOC123452635
OG0011715	Triticum_turgidum|TRITD_5Bv1G191010, Triticum_turgidum|TRITD_5Av1G197670	Hordeum_vulgare|LOC123430764, Hordeum_vulgare|LOC123452076
OG0011716	Triticum_turgidum|TRITD_5Av1G214660, Triticum_turgidum|TRITD_5Bv1G211040	Hordeum_vulgare|LOC123452558
OG0011717	Triticum_turgidum|TRITD_5Bv1G212650, Triticum_turgidum|TRITD_5Av1G215880	Hordeum_vulgare|LOC123452609
OG0011718	Triticum_turgidum|TRITD_5Bv1G234370, Triticum_turgidum|TRITD_5Av1G235140	Hordeum_vulgare|LOC123453097
OG0011719	Triticum_turgidum|TRITD_5Av1G178220, Triticum_turgidum|TRITD_5Bv1G167220	Hordeum_vulgare|LOC123397018
OG0011721	Triticum_turgidum|TRITD_5Av1G104130, Triticum_turgidum|TRITD_5Bv1G084830	Hordeum_vulgare|LOC123396528
OG0011722	Triticum_turgidum|TRITD_5Bv1G121250	Hordeum_vulgare|LOC123395812
OG0011723	Triticum_turgidum|TRITD_5Av1G091760, Triticum_turgidum|TRITD_5Bv1G075380	Hordeum_vulgare|LOC123399179
OG0011724	Triticum_turgidum|TRITD_5Av1G147000	Hordeum_vulgare|LOC123398527
OG0011725	Triticum_turgidum|TRITD_5Bv1G098170, Triticum_turgidum|TRITD_5Av1G118170	Hordeum_vulgare|LOC123395567
OG0011726	Triticum_turgidum|TRITD_5Bv1G112230	Hordeum_vulgare|LOC123396905
OG0011727	Triticum_turgidum|TRITD_5Av1G130840, Triticum_turgidum|TRITD_5Bv1G109730	Hordeum_vulgare|LOC123452291
OG0011728	Triticum_turgidum|TRITD_5Bv1G203360, Triticum_turgidum|TRITD_5Av1G207330	Hordeum_vulgare|LOC123398442
OG0011729	Triticum_turgidum|TRITD_5Bv1G162880, Triticum_turgidum|TRITD_5Av1G171840	Hordeum_vulgare|LOC123399858
OG0011730	Triticum_turgidum|TRITD_5Av1G218650, Triticum_turgidum|TRITD_5Bv1G216220	Hordeum_vulgare|LOC123452694
OG0011731	Triticum_turgidum|TRITD_5Av1G123550, Triticum_turgidum|TRITD_5Bv1G101810	Hordeum_vulgare|LOC123396083
OG0011733	Triticum_turgidum|TRITD_5Av1G105870	Hordeum_vulgare|LOC123395608
OG0011734	Triticum_turgidum|TRITD_5Av1G031590	Hordeum_vulgare|LOC123397167
OG0011735	Triticum_turgidum|TRITD_5Bv1G192060, Triticum_turgidum|TRITD_5Av1G198510	Hordeum_vulgare|LOC123452103
OG0011736	Triticum_turgidum|TRITD_5Bv1G210020	Hordeum_vulgare|LOC123452544
OG0011737	Triticum_turgidum|TRITD_1Av1G208330, Triticum_turgidum|TRITD_4Av1G216990, Triticum_turgidum|TRITD_5Bv1G246900	Hordeum_vulgare|LOC123399554, Hordeum_vulgare|LOC123397431
OG0011738	Triticum_turgidum|TRITD_5Av1G014100, Triticum_turgidum|TRITD_5Bv1G013070	Hordeum_vulgare|LOC123398388
OG0011739	Triticum_turgidum|TRITD_5Av1G137650, Triticum_turgidum|TRITD_5Bv1G115590	Hordeum_vulgare|LOC123453162
OG0011740	Triticum_turgidum|TRITD_5Bv1G053350, Triticum_turgidum|TRITD_5Av1G064270	Hordeum_vulgare|LOC123398169
OG0011741	Triticum_turgidum|TRITD_5Bv1G077220, Triticum_turgidum|TRITD_5Av1G094830	Hordeum_vulgare|LOC123397659
OG0011742	Triticum_turgidum|TRITD_5Bv1G198340, Triticum_turgidum|TRITD_5Av1G202780	Hordeum_vulgare|LOC123452203
OG0011743	Triticum_turgidum|TRITD_5Bv1G136990, Triticum_turgidum|TRITD_5Av1G147480	Hordeum_vulgare|LOC123397867
OG0011744	Triticum_turgidum|TRITD_5Bv1G211070, Triticum_turgidum|TRITD_5Av1G214640	Hordeum_vulgare|LOC123452555
OG0011745	Triticum_turgidum|TRITD_5Bv1G211840, Triticum_turgidum|TRITD_5Av1G215240	Hordeum_vulgare|LOC123452586
OG0011746	Triticum_turgidum|TRITD_5Bv1G221550	Hordeum_vulgare|LOC123452800
OG0011747	Triticum_turgidum|TRITD_5Av1G233400, Triticum_turgidum|TRITD_5Bv1G232840	Hordeum_vulgare|LOC123397320
OG0011748	Triticum_turgidum|TRITD_5Av1G040550, Triticum_turgidum|TRITD_5Bv1G040040	Hordeum_vulgare|LOC123398115
OG0011749	Triticum_turgidum|TRITD_5Bv1G041310, Triticum_turgidum|TRITD_5Av1G044070	Hordeum_vulgare|LOC123398613
OG0011750	Triticum_turgidum|TRITD_5Av1G142960, Triticum_turgidum|TRITD_5Bv1G132860	Hordeum_vulgare|LOC123399099
OG0011751	Triticum_turgidum|TRITD_5Bv1G069340, Triticum_turgidum|TRITD_5Av1G076040	Hordeum_vulgare|LOC123397180
OG0011752	Triticum_turgidum|TRITD_5Bv1G022700, Triticum_turgidum|TRITD_5Av1G022080	Hordeum_vulgare|LOC123452286
OG0011753	Triticum_turgidum|TRITD_5Bv1G034160, Triticum_turgidum|TRITD_5Av1G037430	Hordeum_vulgare|LOC123398195
OG0011754	Triticum_turgidum|TRITD_5Bv1G185680, Triticum_turgidum|TRITD_5Av1G193290	Hordeum_vulgare|LOC123451928
OG0011755	Triticum_turgidum|TRITD_5Av1G224850, Triticum_turgidum|TRITD_5Bv1G224250	Hordeum_vulgare|LOC123452861
OG0011756	Triticum_turgidum|TRITD_5Av1G012950, Triticum_turgidum|TRITD_5Bv1G010670	Hordeum_vulgare|LOC123395560
OG0011757	Triticum_turgidum|TRITD_5Av1G147620, Triticum_turgidum|TRITD_5Bv1G137180	Hordeum_vulgare|LOC123398565
OG0011758	Triticum_turgidum|TRITD_5Bv1G077200, Triticum_turgidum|TRITD_5Av1G094810	Hordeum_vulgare|LOC123397658
OG0011759	Triticum_turgidum|TRITD_5Bv1G163140, Triticum_turgidum|TRITD_5Av1G172310	Hordeum_vulgare|LOC123399871
OG0011760	Triticum_turgidum|TRITD_5Av1G202130, Triticum_turgidum|TRITD_5Bv1G197220	Hordeum_vulgare|LOC123452181
OG0011761	Triticum_turgidum|TRITD_5Av1G118710	Hordeum_vulgare|LOC123397754
OG0011762	Triticum_turgidum|TRITD_5Av1G149350, Triticum_turgidum|TRITD_5Bv1G138610	Hordeum_vulgare|LOC123395576
OG0011763	Triticum_turgidum|TRITD_5Av1G010340	Hordeum_vulgare|LOC123395743, Hordeum_vulgare|LOC123399109, Hordeum_vulgare|LOC123395956, Hordeum_vulgare|LOC123399110, Hordeum_vulgare|LOC123395976
OG0011764	Triticum_turgidum|TRITD_5Av1G017000	Hordeum_vulgare|LOC123396215
OG0011765	Triticum_turgidum|TRITD_5Bv1G053990, Triticum_turgidum|TRITD_5Av1G064030	Hordeum_vulgare|LOC123395523
OG0011766	Triticum_turgidum|TRITD_5Av1G098710, Triticum_turgidum|TRITD_5Bv1G079720	Hordeum_vulgare|LOC123395675
OG0011767	Triticum_turgidum|TRITD_5Av1G198670, Triticum_turgidum|TRITD_5Bv1G192260	Hordeum_vulgare|LOC123398199
OG0011768	Triticum_turgidum|TRITD_5Av1G058910, Triticum_turgidum|TRITD_5Bv1G052100	Hordeum_vulgare|LOC123395218
OG0011769	Triticum_turgidum|TRITD_5Bv1G133940, Triticum_turgidum|TRITD_5Av1G144110	Hordeum_vulgare|LOC123398220
OG0011771	Triticum_turgidum|TRITD_5Bv1G154830, Triticum_turgidum|TRITD_5Av1G163400	Hordeum_vulgare|LOC123399595
OG0011772	Triticum_turgidum|TRITD_4Av1G222880	Hordeum_vulgare|LOC123399359
OG0011773	Triticum_turgidum|TRITD_5Bv1G237910	Hordeum_vulgare|LOC123453197
OG0011774	Triticum_turgidum|TRITD_5Bv1G228550, Triticum_turgidum|TRITD_5Av1G229100	Hordeum_vulgare|LOC123452952
OG0011775	Triticum_turgidum|TRITD_5Av1G016030, Triticum_turgidum|TRITD_5Bv1G015430	Hordeum_vulgare|LOC123398078
OG0011776	Triticum_turgidum|TRITD_5Av1G180490, Triticum_turgidum|TRITD_5Bv1G170700	Hordeum_vulgare|LOC123400050
OG0011777	Triticum_turgidum|TRITD_5Bv1G200040, Triticum_turgidum|TRITD_5Av1G204050	Hordeum_vulgare|LOC123452256
OG0011778	Triticum_turgidum|TRITD_5Av1G052480, Triticum_turgidum|TRITD_5Bv1G048250	Hordeum_vulgare|LOC123396646
OG0011779	Triticum_turgidum|TRITD_5Bv1G204810, Triticum_turgidum|TRITD_5Av1G208500	Hordeum_vulgare|LOC123452406
OG0011780	Triticum_turgidum|TRITD_5Bv1G118500	Hordeum_vulgare|LOC123398118
OG0011781	Triticum_turgidum|TRITD_5Bv1G186370, Triticum_turgidum|TRITD_5Av1G193520	Hordeum_vulgare|LOC123451943
OG0011782	Triticum_turgidum|TRITD_5Bv1G013440, Triticum_turgidum|TRITD_5Av1G014290	Hordeum_vulgare|LOC123397510
OG0011784	Triticum_turgidum|TRITD_5Bv1G106200, Triticum_turgidum|TRITD_5Av1G126710	Hordeum_vulgare|LOC123451919
OG0011785	Triticum_turgidum|TRITD_5Av1G006350, Triticum_turgidum|TRITD_5Bv1G005200	Hordeum_vulgare|LOC123452493, Hordeum_vulgare|LOC123452394
OG0011786	Triticum_turgidum|TRITD_5Bv1G115360, Triticum_turgidum|TRITD_5Av1G137060	Hordeum_vulgare|LOC123398045
OG0011787	Triticum_turgidum|TRITD_5Bv1G057940, Triticum_turgidum|TRITD_5Av1G066060	Hordeum_vulgare|LOC123451937
OG0011788	Triticum_turgidum|TRITD_5Bv1G122250	Hordeum_vulgare|LOC123397817
OG0011789	Triticum_turgidum|TRITD_5Bv1G137300, Triticum_turgidum|TRITD_5Av1G147680	Hordeum_vulgare|LOC123398583
OG0011790	Triticum_turgidum|TRITD_5Av1G037650	Hordeum_vulgare|LOC123452491
OG0011791	Triticum_turgidum|TRITD_5Av1G178200	Hordeum_vulgare|LOC123396648
OG0011792	Triticum_turgidum|TRITD_5Bv1G192280, Triticum_turgidum|TRITD_5Av1G198820	Hordeum_vulgare|LOC123398594
OG0011793	Triticum_turgidum|TRITD_5Av1G221620	Hordeum_vulgare|LOC123397250
OG0011794	Triticum_turgidum|TRITD_5Av1G116540	Hordeum_vulgare|LOC123394976
OG0011795	Triticum_turgidum|TRITD_5Av1G157310, Triticum_turgidum|TRITD_5Bv1G146090	Hordeum_vulgare|LOC123396053
OG0011796	Triticum_turgidum|TRITD_5Bv1G018490, Triticum_turgidum|TRITD_5Av1G018440	Hordeum_vulgare|LOC123452882
OG0011797	Triticum_turgidum|TRITD_5Bv1G046610, Triticum_turgidum|TRITD_5Av1G050670	Hordeum_vulgare|LOC123398662
OG0011798	Triticum_turgidum|TRITD_5Bv1G099410, Triticum_turgidum|TRITD_5Av1G120110	Hordeum_vulgare|LOC123452403
OG0011799	Triticum_turgidum|TRITD_5Bv1G028990, Triticum_turgidum|TRITD_5Av1G029340	Hordeum_vulgare|LOC123397187
OG0011800	Triticum_turgidum|TRITD_5Av1G218120	Hordeum_vulgare|LOC123452679
OG0011801	Triticum_turgidum|TRITD_5Bv1G109970, Triticum_turgidum|TRITD_5Av1G131100	Hordeum_vulgare|LOC123395616
OG0011802	Triticum_turgidum|TRITD_5Av1G104860, Triticum_turgidum|TRITD_5Bv1G085990	Hordeum_vulgare|LOC123396494
OG0011803	Triticum_turgidum|TRITD_5Av1G179940, Triticum_turgidum|TRITD_5Bv1G169450	Hordeum_vulgare|LOC123400034
OG0011804	Triticum_turgidum|TRITD_4Av1G211900, Triticum_turgidum|TRITD_5Bv1G248330	Hordeum_vulgare|LOC123395150
OG0011805	Triticum_turgidum|TRITD_5Av1G053130, Triticum_turgidum|TRITD_5Bv1G048540	Hordeum_vulgare|LOC123452790
OG0011806	Triticum_turgidum|TRITD_5Bv1G218150, Triticum_turgidum|TRITD_5Av1G220460	Hordeum_vulgare|LOC123398892
OG0011807	Triticum_turgidum|TRITD_5Bv1G143130	Hordeum_vulgare|LOC123399125
OG0011808	Triticum_turgidum|TRITD_5Av1G151880, Triticum_turgidum|TRITD_5Bv1G140970	Hordeum_vulgare|LOC123398933
OG0011809	Triticum_turgidum|TRITD_5Av1G014280, Triticum_turgidum|TRITD_5Bv1G013380	Hordeum_vulgare|LOC123397509
OG0011810	Triticum_turgidum|TRITD_5Av1G199370, Triticum_turgidum|TRITD_5Bv1G194210	Hordeum_vulgare|LOC123452131
OG0011811	Triticum_turgidum|TRITD_5Av1G235450, Triticum_turgidum|TRITD_5Bv1G234790	Hordeum_vulgare|LOC123453110
OG0011812	Triticum_turgidum|TRITD_5Bv1G130310, Triticum_turgidum|TRITD_5Av1G141000	Hordeum_vulgare|LOC123397791
OG0011813	Triticum_turgidum|TRITD_5Bv1G159400	Hordeum_vulgare|LOC123398384
OG0011815	Triticum_turgidum|TRITD_5Av1G230810, Triticum_turgidum|TRITD_5Bv1G230020	Hordeum_vulgare|LOC123452988
OG0011816	Triticum_turgidum|TRITD_5Av1G139540, Triticum_turgidum|TRITD_5Bv1G119370	Hordeum_vulgare|LOC123395557
OG0011817	Triticum_turgidum|TRITD_5Av1G055870, Triticum_turgidum|TRITD_5Bv1G050340	Hordeum_vulgare|LOC123395952
OG0011818	Triticum_turgidum|TRITD_5Bv1G155460, Triticum_turgidum|TRITD_5Av1G164570	Hordeum_vulgare|LOC123399635
OG0011819	Triticum_turgidum|TRITD_5Bv1G049670, Triticum_turgidum|TRITD_5Av1G055010	Hordeum_vulgare|LOC123395435
OG0011820	Triticum_turgidum|TRITD_5Bv1G150530	Hordeum_vulgare|LOC123396935
OG0011822	Triticum_turgidum|TRITD_4Av1G213780, Triticum_turgidum|TRITD_5Bv1G246290	Hordeum_vulgare|LOC123395098
OG0011824	Triticum_turgidum|TRITD_5Bv1G060490	Hordeum_vulgare|LOC123396586
OG0011825	Triticum_turgidum|TRITD_5Bv1G094480	Hordeum_vulgare|LOC123399370
OG0011826	Triticum_turgidum|TRITD_5Bv1G148700, Triticum_turgidum|TRITD_5Av1G159150	Hordeum_vulgare|LOC123399348
OG0011827	Triticum_turgidum|TRITD_5Av1G152310, Triticum_turgidum|TRITD_5Bv1G141330	Hordeum_vulgare|LOC123398965
OG0011828	Triticum_turgidum|TRITD_5Bv1G044170, Triticum_turgidum|TRITD_5Av1G047310	Hordeum_vulgare|LOC123395343
OG0011829	Triticum_turgidum|TRITD_5Bv1G043520, Triticum_turgidum|TRITD_5Av1G046620	Hordeum_vulgare|LOC123452032
OG0011830	Triticum_turgidum|TRITD_5Av1G119940, Triticum_turgidum|TRITD_5Bv1G099250	Hordeum_vulgare|LOC123396067
OG0011831	Triticum_turgidum|TRITD_5Av1G187240, Triticum_turgidum|TRITD_5Bv1G177000	Hordeum_vulgare|LOC123400210
OG0011832	Triticum_turgidum|TRITD_5Bv1G173480, Triticum_turgidum|TRITD_5Av1G184110	Hordeum_vulgare|LOC123397533
OG0011833	Triticum_turgidum|TRITD_5Bv1G082060, Triticum_turgidum|TRITD_5Av1G102950	Hordeum_vulgare|LOC123452592
OG0011834	Triticum_turgidum|TRITD_5Bv1G042990	Hordeum_vulgare|LOC123399971
OG0011835	Triticum_turgidum|TRITD_5Av1G091200, Triticum_turgidum|TRITD_5Bv1G075170	Hordeum_vulgare|LOC123395540
OG0011836	Triticum_turgidum|TRITD_5Bv1G217400, Triticum_turgidum|TRITD_5Av1G219690	Hordeum_vulgare|LOC123452724
OG0011837	Triticum_turgidum|TRITD_4Av1G223900	Hordeum_vulgare|LOC123453185
OG0011838	Triticum_turgidum|TRITD_5Bv1G227330, Triticum_turgidum|TRITD_5Av1G228470	Hordeum_vulgare|LOC123452929
OG0011839	Triticum_turgidum|TRITD_5Av1G009780, Triticum_turgidum|TRITD_5Bv1G007830	Hordeum_vulgare|LOC123399867
OG0011840	Triticum_turgidum|TRITD_5Av1G064670, Triticum_turgidum|TRITD_5Bv1G053010	Hordeum_vulgare|LOC123451755
OG0011841	Triticum_turgidum|TRITD_5Av1G228010, Triticum_turgidum|TRITD_5Bv1G226960	Hordeum_vulgare|LOC123452912
OG0011842	Triticum_turgidum|TRITD_5Bv1G118160, Triticum_turgidum|TRITD_5Av1G138330	Hordeum_vulgare|LOC123396703
OG0011843	Triticum_turgidum|TRITD_5Av1G016910, Triticum_turgidum|TRITD_5Bv1G016130	Hordeum_vulgare|LOC123452807
OG0011844	Triticum_turgidum|TRITD_5Bv1G224140	Hordeum_vulgare|LOC123452857
OG0011846	Triticum_turgidum|TRITD_5Av1G127850, Triticum_turgidum|TRITD_5Bv1G108450	Hordeum_vulgare|LOC123395222
OG0011847	Triticum_turgidum|TRITD_5Bv1G206260, Triticum_turgidum|TRITD_5Av1G209670	Hordeum_vulgare|LOC123452459
OG0011848	Triticum_turgidum|TRITD_5Bv1G244900, Triticum_turgidum|TRITD_4Av1G215520	Hordeum_vulgare|LOC123395066
OG0011849	Triticum_turgidum|TRITD_5Bv1G250960, Triticum_turgidum|TRITD_4Av1G208940	Hordeum_vulgare|LOC123395212
OG0011850	Triticum_turgidum|TRITD_5Av1G017370, Triticum_turgidum|TRITD_5Bv1G016780	Hordeum_vulgare|LOC123395058
OG0011851	Triticum_turgidum|TRITD_5Av1G131430, Triticum_turgidum|TRITD_5Bv1G110640	Hordeum_vulgare|LOC123397149
OG0011852	Triticum_turgidum|TRITD_5Av1G139480, Triticum_turgidum|TRITD_5Bv1G119160	Hordeum_vulgare|LOC123396625
OG0011853	Triticum_turgidum|TRITD_5Bv1G235990	Hordeum_vulgare|LOC123453141
OG0011854	Triticum_turgidum|TRITD_5Bv1G075080, Triticum_turgidum|TRITD_5Av1G090790	Hordeum_vulgare|LOC123451792
OG0011855	Triticum_turgidum|TRITD_5Bv1G227610, Triticum_turgidum|TRITD_5Av1G228660	Hordeum_vulgare|LOC123452935
OG0011856	Triticum_turgidum|TRITD_5Bv1G008050, Triticum_turgidum|TRITD_5Av1G010100	Hordeum_vulgare|LOC123452341
OG0011857	Triticum_turgidum|TRITD_5Bv1G216250, Triticum_turgidum|TRITD_5Av1G218660	Hordeum_vulgare|LOC123452697
OG0011858	Triticum_turgidum|TRITD_5Av1G214650, Triticum_turgidum|TRITD_5Bv1G211060	Hordeum_vulgare|LOC123452557
OG0011859	Triticum_turgidum|TRITD_5Bv1G162110, Triticum_turgidum|TRITD_5Av1G170960	Hordeum_vulgare|LOC123399832
OG0011860	Triticum_turgidum|TRITD_5Bv1G027980, Triticum_turgidum|TRITD_5Av1G027980	Hordeum_vulgare|LOC123397600, Hordeum_vulgare|LOC123397660, Hordeum_vulgare|LOC123397627
OG0011861	Triticum_turgidum|TRITD_5Bv1G034120, Triticum_turgidum|TRITD_5Av1G037560	Hordeum_vulgare|LOC123397688
OG0011862	Triticum_turgidum|TRITD_5Bv1G253680, Triticum_turgidum|TRITD_7Bv1G000410	Hordeum_vulgare|LOC123395273
OG0011863	Triticum_turgidum|TRITD_5Av1G040780, Triticum_turgidum|TRITD_5Bv1G039930	Hordeum_vulgare|LOC123395518
OG0011864	Triticum_turgidum|TRITD_5Bv1G107300, Triticum_turgidum|TRITD_5Av1G127720	Hordeum_vulgare|LOC123452575
OG0011865	Triticum_turgidum|TRITD_5Bv1G235510	Hordeum_vulgare|LOC123399296
OG0011866	Triticum_turgidum|TRITD_5Av1G171460, Triticum_turgidum|TRITD_5Bv1G162760	Hordeum_vulgare|LOC123399851
OG0011867	Triticum_turgidum|TRITD_5Bv1G203780	Hordeum_vulgare|LOC123398459
OG0011868	Triticum_turgidum|TRITD_5Av1G085910, Triticum_turgidum|TRITD_5Bv1G070350	Hordeum_vulgare|LOC123395129
OG0011869	Triticum_turgidum|TRITD_5Av1G181440, Triticum_turgidum|TRITD_5Bv1G171260	Hordeum_vulgare|LOC123397183
OG0011870	Triticum_turgidum|TRITD_5Bv1G098160, Triticum_turgidum|TRITD_5Av1G118060	Hordeum_vulgare|LOC123398601
OG0011871	Triticum_turgidum|TRITD_5Bv1G158900, Triticum_turgidum|TRITD_5Av1G167210	Hordeum_vulgare|LOC123399758
OG0011872	Triticum_turgidum|TRITD_5Bv1G230590	Hordeum_vulgare|LOC123453008
OG0011873	Triticum_turgidum|TRITD_5Bv1G174100	Hordeum_vulgare|LOC123397548
OG0011875	Triticum_turgidum|TRITD_5Bv1G086130, Triticum_turgidum|TRITD_5Av1G105240	Hordeum_vulgare|LOC123395216
OG0011876	Triticum_turgidum|TRITD_5Av1G204770, Triticum_turgidum|TRITD_5Bv1G200580	Hordeum_vulgare|LOC123452275
OG0011877	Triticum_turgidum|TRITD_5Av1G031900	Hordeum_vulgare|LOC123452413
OG0011878	Triticum_turgidum|TRITD_5Bv1G128230	Hordeum_vulgare|LOC123397503
OG0011879	Triticum_turgidum|TRITD_5Av1G231100, Triticum_turgidum|TRITD_5Bv1G230410	Hordeum_vulgare|LOC123453002
OG0011880	Triticum_turgidum|TRITD_5Av1G226330, Triticum_turgidum|TRITD_5Bv1G225330	Hordeum_vulgare|LOC123399289
OG0011881	Triticum_turgidum|TRITD_5Bv1G095140, Triticum_turgidum|TRITD_5Av1G114230	Hordeum_vulgare|LOC123452802
OG0011883	Triticum_turgidum|TRITD_5Av1G210810, Triticum_turgidum|TRITD_5Bv1G207200	Hordeum_vulgare|LOC123452489
OG0011884	Triticum_turgidum|TRITD_5Av1G122510, Triticum_turgidum|TRITD_5Bv1G100430	Hordeum_vulgare|LOC123399503
OG0011885	Triticum_turgidum|TRITD_5Bv1G052770, Triticum_turgidum|TRITD_5Av1G061220	Hordeum_vulgare|LOC123400140
OG0011886	Triticum_turgidum|TRITD_5Bv1G037810, Triticum_turgidum|TRITD_5Av1G043450	Hordeum_vulgare|LOC123395740
OG0011887	Triticum_turgidum|TRITD_5Av1G064530, Triticum_turgidum|TRITD_5Bv1G053120	Hordeum_vulgare|LOC123395202
OG0011888	Triticum_turgidum|TRITD_5Bv1G193770	Hordeum_vulgare|LOC123399464
OG0011889	Triticum_turgidum|TRITD_5Bv1G227350, Triticum_turgidum|TRITD_5Av1G228510	Hordeum_vulgare|LOC123452931
OG0011890	Triticum_turgidum|TRITD_5Av1G119680, Triticum_turgidum|TRITD_5Bv1G099150	Hordeum_vulgare|LOC123397625
OG0011891	Triticum_turgidum|TRITD_4Av1G214740, Triticum_turgidum|TRITD_5Bv1G245760	Hordeum_vulgare|LOC123395082
OG0011892	Triticum_turgidum|TRITD_5Av1G182370, Triticum_turgidum|TRITD_5Bv1G171760	Hordeum_vulgare|LOC123400068
OG0011893	Triticum_turgidum|TRITD_5Bv1G056460, Triticum_turgidum|TRITD_5Av1G074760	Hordeum_vulgare|LOC123400178
OG0011894	Triticum_turgidum|TRITD_5Bv1G139740, Triticum_turgidum|TRITD_5Av1G150380	Hordeum_vulgare|LOC123399581
OG0011895	Triticum_turgidum|TRITD_5Bv1G075840	Hordeum_vulgare|LOC123396068
OG0011896	Triticum_turgidum|TRITD_5Bv1G181440, Triticum_turgidum|TRITD_5Av1G189530	Hordeum_vulgare|LOC123451833
OG0011897	Triticum_turgidum|TRITD_4Av1G211970, Triticum_turgidum|TRITD_5Bv1G248190	Hordeum_vulgare|LOC123395148
OG0011898	Triticum_turgidum|TRITD_5Bv1G104280, Triticum_turgidum|TRITD_5Av1G126010	Hordeum_vulgare|LOC123396566
OG0011901	Triticum_turgidum|TRITD_5Bv1G069320, Triticum_turgidum|TRITD_5Av1G079690	Hordeum_vulgare|LOC123451870
OG0011902	Triticum_turgidum|TRITD_5Bv1G204730, Triticum_turgidum|TRITD_5Av1G208460	Hordeum_vulgare|LOC123452404
OG0011903	Triticum_turgidum|TRITD_5Bv1G003170, Triticum_turgidum|TRITD_5Av1G004220	Hordeum_vulgare|LOC123397755
OG0011904	Triticum_turgidum|TRITD_5Av1G075100, Triticum_turgidum|TRITD_5Bv1G061520	Hordeum_vulgare|LOC123400175
OG0011905	Triticum_turgidum|TRITD_5Av1G132870, Triticum_turgidum|TRITD_5Bv1G112380	Hordeum_vulgare|LOC123395177
OG0011906	Triticum_turgidum|TRITD_5Bv1G013710, Triticum_turgidum|TRITD_5Av1G014470	Hordeum_vulgare|LOC123452686
OG0011907	Triticum_turgidum|TRITD_5Av1G153910, Triticum_turgidum|TRITD_5Bv1G142510	Hordeum_vulgare|LOC123396077
OG0011908	Triticum_turgidum|TRITD_5Bv1G125650	Hordeum_vulgare|LOC123396558
OG0011909	Triticum_turgidum|TRITD_5Bv1G000890, Triticum_turgidum|TRITD_5Av1G001340	Hordeum_vulgare|LOC123452693
OG0011910	Triticum_turgidum|TRITD_5Av1G182720, Triticum_turgidum|TRITD_5Bv1G171990	Hordeum_vulgare|LOC123400076
