Orthogroup	Aegilops_tauschii	Triticum_aestivum
OG0005860	Aegilops_tauschii|LOC109752669	Triticum_aestivum|TraesCS2D03G0873300
OG0005862	Aegilops_tauschii|LOC109754322	Triticum_aestivum|TraesCS2D03G0133600
OG0005863	Aegilops_tauschii|LOC109780043	Triticum_aestivum|TraesCS2D03G0858200
OG0005864	Aegilops_tauschii|LOC109765338	Triticum_aestivum|TraesCS2D03G0916400
OG0005865	Aegilops_tauschii|LOC109778172	Triticum_aestivum|TraesCS2B03G0441200
OG0005865	Aegilops_tauschii|LOC109778172	Triticum_aestivum|TraesCS2D03G0340500
OG0005866	Aegilops_tauschii|LOC109765907	Triticum_aestivum|TraesCS2D03G1292100
OG0005866	Aegilops_tauschii|LOC109765916	Triticum_aestivum|TraesCS2D03G1290900
OG0005867	Aegilops_tauschii|LOC109772617	Triticum_aestivum|TraesCS2D03G0524800
OG0005868	Aegilops_tauschii|LOC109763339	Triticum_aestivum|TraesCS2B03G1499100, Triticum_aestivum|TraesCS2B03G1497900, Triticum_aestivum|TraesCS2D03G1268600
OG0005869	Aegilops_tauschii|LOC109778757	Triticum_aestivum|TraesCS2A03G0617200, Triticum_aestivum|TraesCS2D03G0615100
OG0005870	Aegilops_tauschii|LOC109745460	Triticum_aestivum|TraesCS2B03G0446100, Triticum_aestivum|TraesCS2D03G0347600, Triticum_aestivum|TraesCS2A03G0325700
OG0005871	Aegilops_tauschii|LOC109774226	Triticum_aestivum|TraesCS2B03G0325400, Triticum_aestivum|TraesCS2A03G0236100, Triticum_aestivum|TraesCS2D03G0241700
OG0005872	Aegilops_tauschii|LOC109746412	Triticum_aestivum|TraesCS2B03G0294700, Triticum_aestivum|TraesCS2D03G0180900, Triticum_aestivum|TraesCS2D03G0218800, Triticum_aestivum|TraesCS2A03G0213400
OG0005873	Aegilops_tauschii|LOC109765979	Triticum_aestivum|TraesCS2D03G0452600
OG0005873	Aegilops_tauschii|LOC109787454	Triticum_aestivum|TraesCS2D03G0453300
OG0005874	Aegilops_tauschii|LOC109758024	Triticum_aestivum|TraesCS2D03G0780600
OG0005875	Aegilops_tauschii|LOC109779743	Triticum_aestivum|TraesCS2A03G0895000, Triticum_aestivum|TraesCS2D03G0835800
OG0005876	Aegilops_tauschii|LOC109747603	Triticum_aestivum|TraesCS2A03G0779600
OG0005877	Aegilops_tauschii|LOC109775272	Triticum_aestivum|TraesCS2D03G0459900
OG0005878	Aegilops_tauschii|LOC109750728	Triticum_aestivum|TraesCS2A03G0764800, Triticum_aestivum|TraesCS2B03G0843100, Triticum_aestivum|TraesCS2D03G0705300
OG0005879	Aegilops_tauschii|LOC109753183	Triticum_aestivum|TraesCS2B03G0818100
OG0005879	Aegilops_tauschii|LOC109753183	Triticum_aestivum|TraesCS2D03G0684200
OG0005880	Aegilops_tauschii|LOC109759148	Triticum_aestivum|TraesCS2A03G0728000
OG0005881	Aegilops_tauschii|LOC109774566	Triticum_aestivum|TraesCS2D03G0666500
OG0005882	Aegilops_tauschii|LOC109737213	Triticum_aestivum|TraesCS2D03G0991600
OG0005883	Aegilops_tauschii|LOC109786008	Triticum_aestivum|TraesCS2B03G1365200
OG0005884	Aegilops_tauschii|LOC109735534	Triticum_aestivum|TraesCS2B03G1435300, Triticum_aestivum|TraesCS2D03G1208800
OG0005885	Aegilops_tauschii|LOC109783540	Triticum_aestivum|TraesCS2A03G1278700, Triticum_aestivum|TraesCS2D03G1236500
OG0005886	Aegilops_tauschii|LOC120974962	Triticum_aestivum|TraesCS2D03G0264300
OG0005886	Aegilops_tauschii|LOC120974961	Triticum_aestivum|TraesCS2D03G0264500
OG0005888	Aegilops_tauschii|LOC109762915	Triticum_aestivum|TraesCS2D03G0576500
OG0005889	Aegilops_tauschii|LOC109743876	Triticum_aestivum|TraesCS3D03G0829100, Triticum_aestivum|TraesCS3A03G0902700
OG0005890	Aegilops_tauschii|LOC109776299	Triticum_aestivum|TraesCS2B03G0945000, Triticum_aestivum|TraesCS2D03G0795200
OG0005891	Aegilops_tauschii|LOC109778867	Triticum_aestivum|TraesCS2A03G0382700, Triticum_aestivum|TraesCS2B03G0538400, Triticum_aestivum|TraesCS2D03G0426200
OG0005892	Aegilops_tauschii|LOC109772257	Triticum_aestivum|TraesCS2D03G1129800, Triticum_aestivum|TraesCS2B03G1339500
OG0005893	Aegilops_tauschii|LOC109736811	Triticum_aestivum|TraesCS2A03G1124800
OG0005894	Aegilops_tauschii|LOC109759477	Triticum_aestivum|TraesCS2D03G0701900, Triticum_aestivum|TraesCS2A03G0760100
OG0005895	Aegilops_tauschii|LOC109771058	Triticum_aestivum|TraesCS2A03G0127600, Triticum_aestivum|TraesCS2D03G0123200
OG0005896	Aegilops_tauschii|LOC109759570	Triticum_aestivum|TraesCS2A03G0087000, Triticum_aestivum|TraesCSU03G0019300, Triticum_aestivum|TraesCSU03G0019600
OG0005897	Aegilops_tauschii|LOC109785137	Triticum_aestivum|TraesCS2D03G0430000
OG0005898	Aegilops_tauschii|LOC109782154	Triticum_aestivum|TraesCS2D03G0750900
OG0005899	Aegilops_tauschii|LOC109761251	Triticum_aestivum|TraesCS2D03G0734500
OG0005900	Aegilops_tauschii|LOC109734905	Triticum_aestivum|TraesCS2D03G0920700
OG0005901	Aegilops_tauschii|LOC109751096	Triticum_aestivum|TraesCS2B03G0124700, Triticum_aestivum|TraesCS2D03G0085100
OG0005902	Aegilops_tauschii|LOC109786349	Triticum_aestivum|TraesCS2D03G0382800
OG0005903	Aegilops_tauschii|LOC109733533	Triticum_aestivum|TraesCS2D03G0305300, Triticum_aestivum|TraesCS2A03G0290200
OG0005904	Aegilops_tauschii|LOC109744473	Triticum_aestivum|TraesCS2D03G0674100
OG0005906	Aegilops_tauschii|LOC109738366	Triticum_aestivum|TraesCS2A03G0458300, Triticum_aestivum|TraesCS2B03G0579500, Triticum_aestivum|TraesCS2D03G0466100
OG0005907	Aegilops_tauschii|LOC109772219	Triticum_aestivum|TraesCS2B03G1097000, Triticum_aestivum|TraesCS2D03G0926300, Triticum_aestivum|TraesCS2A03G0988300
OG0005908	Aegilops_tauschii|LOC109754234	Triticum_aestivum|TraesCS2D03G0039500
OG0005908	Aegilops_tauschii|LOC109735406	Triticum_aestivum|TraesCS4B03G0115700
OG0005909	Aegilops_tauschii|LOC109759511	Triticum_aestivum|TraesCS2A03G1338900, Triticum_aestivum|TraesCS2D03G1308800
OG0005909	Aegilops_tauschii|LOC109745173	Triticum_aestivum|TraesCS2D03G1307200
OG0005910	Aegilops_tauschii|LOC109757947	Triticum_aestivum|TraesCS2D03G0589400
OG0005911	Aegilops_tauschii|LOC109775873	Triticum_aestivum|TraesCS7B03G1341500, Triticum_aestivum|TraesCS7A03G1389100, Triticum_aestivum|TraesCS7D03G1306700
OG0005912	Aegilops_tauschii|LOC109770043	Triticum_aestivum|TraesCS2B03G0473200
OG0005912	Aegilops_tauschii|LOC109770043	Triticum_aestivum|TraesCS2D03G0369700
OG0005913	Aegilops_tauschii|LOC109752451	Triticum_aestivum|TraesCS2B03G0072400, Triticum_aestivum|TraesCSU03G0213200
OG0005913	Aegilops_tauschii|LOC109752461	Triticum_aestivum|TraesCS2D03G0049600
OG0005914	Aegilops_tauschii|LOC109775537	Triticum_aestivum|TraesCS2D03G0219900, Triticum_aestivum|TraesCS2D03G0219500
OG0005915	Aegilops_tauschii|LOC109750811	Triticum_aestivum|TraesCS2D03G0432300
OG0005916	Aegilops_tauschii|LOC109752971	Triticum_aestivum|TraesCS2B03G1216900, Triticum_aestivum|TraesCS2D03G1027500
OG0005917	Aegilops_tauschii|LOC109750064	Triticum_aestivum|TraesCS2B03G1100500, Triticum_aestivum|TraesCS2A03G0991200, Triticum_aestivum|TraesCS2D03G0929500
OG0005918	Aegilops_tauschii|LOC109773389	Triticum_aestivum|TraesCS2B03G0339400, Triticum_aestivum|TraesCS2D03G0254700
OG0005919	Aegilops_tauschii|LOC109735736	Triticum_aestivum|TraesCS2B03G0952200, Triticum_aestivum|TraesCS2A03G0860700, Triticum_aestivum|TraesCS2D03G0800700
OG0005920	Aegilops_tauschii|LOC109772633	Triticum_aestivum|TraesCS2D03G0318300
OG0005921	Aegilops_tauschii|LOC109771996	Triticum_aestivum|TraesCS2D03G0797200
OG0005922	Aegilops_tauschii|LOC109751261	Triticum_aestivum|TraesCS2A03G0345900, Triticum_aestivum|TraesCS2B03G0464000, Triticum_aestivum|TraesCS2D03G0361900
OG0005924	Aegilops_tauschii|LOC109731781	Triticum_aestivum|TraesCS2D03G0741300
OG0005925	Aegilops_tauschii|LOC109758036	Triticum_aestivum|TraesCS2A03G0434500, Triticum_aestivum|TraesCS2B03G0561300, Triticum_aestivum|TraesCS2D03G0436600
OG0005926	Aegilops_tauschii|LOC109786142	Triticum_aestivum|TraesCS2A03G0361100, Triticum_aestivum|TraesCS2D03G0376700
OG0005927	Aegilops_tauschii|LOC109732115	Triticum_aestivum|TraesCS2D03G0846400
OG0005928	Aegilops_tauschii|LOC109781353	Triticum_aestivum|TraesCS2B03G1148900, Triticum_aestivum|TraesCS2D03G0966500
OG0005929	Aegilops_tauschii|LOC109736812	Triticum_aestivum|TraesCS2D03G1070600
OG0005930	Aegilops_tauschii|LOC109767455	Triticum_aestivum|TraesCS1D03G1038800
OG0005931	Aegilops_tauschii|LOC109731474	Triticum_aestivum|TraesCS2A03G0381500, Triticum_aestivum|TraesCS2D03G0399200
OG0005932	Aegilops_tauschii|LOC109734338	Triticum_aestivum|TraesCS2B03G0408800, Triticum_aestivum|TraesCS7A03G0951000, Triticum_aestivum|TraesCS2A03G0290700
OG0005933	Aegilops_tauschii|LOC109759658	Triticum_aestivum|TraesCS2A03G0294200, Triticum_aestivum|TraesCS2D03G0313100
OG0005934	Aegilops_tauschii|LOC109758014	Triticum_aestivum|TraesCS2A03G0840600, Triticum_aestivum|TraesCS2B03G0930900, Triticum_aestivum|TraesCS2D03G0782400
OG0005935	Aegilops_tauschii|LOC109786491	Triticum_aestivum|TraesCS2B03G0485000, Triticum_aestivum|TraesCS2A03G0363400, Triticum_aestivum|TraesCS2D03G0380400
OG0005936	Aegilops_tauschii|LOC109765699	Triticum_aestivum|TraesCS2B03G0305600, Triticum_aestivum|TraesCS2A03G0219800, Triticum_aestivum|TraesCS2D03G0227600
OG0005937	Aegilops_tauschii|LOC109785398	Triticum_aestivum|TraesCS2D03G1316300
OG0005938	Aegilops_tauschii|LOC109744980	Triticum_aestivum|TraesCS2D03G0467800
OG0005939	Aegilops_tauschii|LOC109775560	Triticum_aestivum|TraesCS2D03G0607400
OG0005940	Aegilops_tauschii|LOC109786198	Triticum_aestivum|TraesCS2D03G0377500
OG0005941	Aegilops_tauschii|LOC109739266	Triticum_aestivum|TraesCS2A03G0235600
OG0005941	Aegilops_tauschii|LOC109739266	Triticum_aestivum|TraesCS2B03G0324600
OG0005941	Aegilops_tauschii|LOC109739266	Triticum_aestivum|TraesCS2D03G0240800
OG0005941	Aegilops_tauschii|LOC109739816	Triticum_aestivum|TraesCS2D03G0539100
OG0005942	Aegilops_tauschii|LOC109733242	Triticum_aestivum|TraesCS2B03G0369800, Triticum_aestivum|TraesCS2A03G0267500, Triticum_aestivum|TraesCS2D03G0278600
OG0005945	Aegilops_tauschii|LOC109783206	Triticum_aestivum|TraesCS2A03G0184500, Triticum_aestivum|TraesCS2D03G0150900
OG0005946	Aegilops_tauschii|LOC109769385	Triticum_aestivum|TraesCS2D03G0913400
OG0005947	Aegilops_tauschii|LOC109762004	Triticum_aestivum|TraesCS2D03G0629200
OG0005948	Aegilops_tauschii|LOC109740469	Triticum_aestivum|TraesCS2B03G0831900, Triticum_aestivum|TraesCS2D03G0697300
OG0005949	Aegilops_tauschii|LOC109762325	Triticum_aestivum|TraesCS2A03G1101800, Triticum_aestivum|TraesCS2D03G1047900
OG0005950	Aegilops_tauschii|LOC109755332	Triticum_aestivum|TraesCS2D03G0670400
OG0005951	Aegilops_tauschii|LOC109758743	Triticum_aestivum|TraesCS2B03G1529700, Triticum_aestivum|TraesCS2D03G1296200
OG0005952	Aegilops_tauschii|LOC109769004	Triticum_aestivum|TraesCS2A03G0862800
OG0005952	Aegilops_tauschii|LOC109769004	Triticum_aestivum|TraesCS2B03G0955000
OG0005953	Aegilops_tauschii|LOC109753184	Triticum_aestivum|TraesCS2B03G0818000, Triticum_aestivum|TraesCS2D03G0683900
OG0005954	Aegilops_tauschii|LOC109765486	Triticum_aestivum|TraesCS2D03G0905400
OG0005955	Aegilops_tauschii|LOC109773195	Triticum_aestivum|TraesCS2D03G0282100
OG0005956	Aegilops_tauschii|LOC109739260	Triticum_aestivum|TraesCS2D03G0209900
OG0005957	Aegilops_tauschii|LOC109759074	Triticum_aestivum|TraesCS2D03G0046400, Triticum_aestivum|TraesCS2D03G0045900
OG0005958	Aegilops_tauschii|LOC109742570	Triticum_aestivum|TraesCS2D03G0281400
OG0005959	Aegilops_tauschii|LOC109748323	Triticum_aestivum|TraesCS2A03G0275600, Triticum_aestivum|TraesCS2B03G0386300, Triticum_aestivum|TraesCS2D03G0288700
OG0005960	Aegilops_tauschii|LOC109769383	Triticum_aestivum|TraesCS2D03G0912100
OG0005961	Aegilops_tauschii|LOC109743809	Triticum_aestivum|TraesCS2D03G0767900
OG0005962	Aegilops_tauschii|LOC109744470	Triticum_aestivum|TraesCS2D03G0443200
OG0005963	Aegilops_tauschii|LOC109740548	Triticum_aestivum|TraesCS2D03G0715400
OG0005964	Aegilops_tauschii|LOC109786670	Triticum_aestivum|TraesCS2D03G0623300
OG0005965	Aegilops_tauschii|LOC109778864	Triticum_aestivum|TraesCS2A03G0382600, Triticum_aestivum|TraesCS2D03G0426400
OG0005966	Aegilops_tauschii|LOC109741128	Triticum_aestivum|TraesCS2D03G0470300
OG0005967	Aegilops_tauschii|LOC109749372	Triticum_aestivum|TraesCS2A03G0890300, Triticum_aestivum|TraesCS2B03G0983500, Triticum_aestivum|TraesCS2D03G0833900
OG0005968	Aegilops_tauschii|LOC109768573	Triticum_aestivum|TraesCS2A03G0736600, Triticum_aestivum|TraesCS2D03G0679000
OG0005969	Aegilops_tauschii|LOC109757952	Triticum_aestivum|TraesCS2A03G0615700, Triticum_aestivum|TraesCS2D03G0589500
OG0005970	Aegilops_tauschii|LOC109746737	Triticum_aestivum|TraesCS2A03G0470200, Triticum_aestivum|TraesCS2B03G0591700, Triticum_aestivum|TraesCS2D03G0477400
OG0005971	Aegilops_tauschii|LOC109772250	Triticum_aestivum|TraesCS2B03G1339300, Triticum_aestivum|TraesCS2D03G1129500
OG0005972	Aegilops_tauschii|LOC109748007	Triticum_aestivum|TraesCS2A03G0948600, Triticum_aestivum|TraesCS2B03G1047200, Triticum_aestivum|TraesCS2D03G0889800
OG0005973	Aegilops_tauschii|LOC109771820	Triticum_aestivum|TraesCS2B03G0922600, Triticum_aestivum|TraesCS2A03G0832100, Triticum_aestivum|TraesCS2D03G0775100
OG0005974	Aegilops_tauschii|LOC109745658	Triticum_aestivum|TraesCS2D03G0635100
OG0005975	Aegilops_tauschii|LOC109744487	Triticum_aestivum|TraesCS2D03G0671400
OG0005976	Aegilops_tauschii|LOC109762098	Triticum_aestivum|TraesCS2B03G0889100, Triticum_aestivum|TraesCS2A03G0803700, Triticum_aestivum|TraesCS2D03G0743000
OG0005977	Aegilops_tauschii|LOC109774553	Triticum_aestivum|TraesCS2A03G0722800, Triticum_aestivum|TraesCS2B03G0798700, Triticum_aestivum|TraesCS2D03G0666400
OG0005978	Aegilops_tauschii|LOC109744455	Triticum_aestivum|TraesCS2D03G0672600, Triticum_aestivum|TraesCS2A03G0729700, Triticum_aestivum|TraesCS2B03G0805700
OG0005979	Aegilops_tauschii|LOC109739779	Triticum_aestivum|TraesCS2A03G0238200, Triticum_aestivum|TraesCS2B03G0328100, Triticum_aestivum|TraesCS2D03G0250400
OG0005980	Aegilops_tauschii|LOC109733311	Triticum_aestivum|TraesCS2A03G0268800, Triticum_aestivum|TraesCS2D03G0280000
OG0005981	Aegilops_tauschii|LOC109774539	Triticum_aestivum|TraesCS2B03G1151100, Triticum_aestivum|TraesCS2D03G0968300
OG0005982	Aegilops_tauschii|LOC109760268	Triticum_aestivum|TraesCS2A03G0849800, Triticum_aestivum|TraesCS2B03G0941400, Triticum_aestivum|TraesCS2D03G0791000
OG0005983	Aegilops_tauschii|LOC109750912	Triticum_aestivum|TraesCS2A03G0416300, Triticum_aestivum|TraesCS2D03G0432400
OG0005985	Aegilops_tauschii|LOC109764746	Triticum_aestivum|TraesCS2B03G0793400, Triticum_aestivum|TraesCS2A03G0714000, Triticum_aestivum|TraesCS2D03G0660000
OG0005986	Aegilops_tauschii|LOC109731473	Triticum_aestivum|TraesCS2B03G0507900, Triticum_aestivum|TraesCS2D03G0399300
OG0005988	Aegilops_tauschii|LOC109775251	Triticum_aestivum|TraesCS2A03G0869600, Triticum_aestivum|TraesCS2B03G0959200, Triticum_aestivum|TraesCS2D03G0807700
OG0005989	Aegilops_tauschii|LOC109731712	Triticum_aestivum|TraesCS2D03G1116600
OG0005991	Aegilops_tauschii|LOC109745636	Triticum_aestivum|TraesCS2D03G0648700
OG0005992	Aegilops_tauschii|LOC109760160	Triticum_aestivum|TraesCS2B03G1051600, Triticum_aestivum|TraesCS2D03G0892600
OG0005993	Aegilops_tauschii|LOC109755334	Triticum_aestivum|TraesCS2A03G0727700, Triticum_aestivum|TraesCS2D03G0670600
OG0005994	Aegilops_tauschii|LOC109786225	Triticum_aestivum|TraesCS2B03G1037800, Triticum_aestivum|TraesCS2A03G0940600, Triticum_aestivum|TraesCS2D03G0882300
OG0005995	Aegilops_tauschii|LOC109770201	Triticum_aestivum|TraesCS2B03G0276900, Triticum_aestivum|TraesCS2A03G0201700
OG0005997	Aegilops_tauschii|LOC109787465	Triticum_aestivum|TraesCS2D03G0453600
OG0005998	Aegilops_tauschii|LOC109781355	Triticum_aestivum|TraesCS2D03G0967800
OG0005999	Aegilops_tauschii|LOC109751562	Triticum_aestivum|TraesCS2B03G1396700
OG0006000	Aegilops_tauschii|LOC109742185	Triticum_aestivum|TraesCS2A03G0899400, Triticum_aestivum|TraesCS2B03G0990100, Triticum_aestivum|TraesCS2D03G0838600
OG0006001	Aegilops_tauschii|LOC109784963	Triticum_aestivum|TraesCS2B03G0467300, Triticum_aestivum|TraesCS2A03G0347800, Triticum_aestivum|TraesCS2D03G0365400
OG0006002	Aegilops_tauschii|LOC109780044	Triticum_aestivum|TraesCS2D03G0858100
OG0006003	Aegilops_tauschii|LOC109778273	Triticum_aestivum|TraesCS2D03G0249000
OG0006004	Aegilops_tauschii|LOC109731485	Triticum_aestivum|TraesCS2A03G0380200, Triticum_aestivum|TraesCS2B03G0505800, Triticum_aestivum|TraesCS2D03G0397600
OG0006004	Aegilops_tauschii|LOC120973164	Triticum_aestivum|TraesCS2A03G0380200, Triticum_aestivum|TraesCS2B03G0505800, Triticum_aestivum|TraesCS2D03G0397600
OG0006006	Aegilops_tauschii|LOC109761523	Triticum_aestivum|TraesCS2D03G0156800
OG0006007	Aegilops_tauschii|LOC109759592	Triticum_aestivum|TraesCS2A03G0401800, Triticum_aestivum|TraesCS2D03G0405200, Triticum_aestivum|TraesCS2B03G0516900
OG0006008	Aegilops_tauschii|LOC109749075	Triticum_aestivum|TraesCS2A03G0557700, Triticum_aestivum|TraesCS2D03G0549700
OG0006009	Aegilops_tauschii|LOC109743840	Triticum_aestivum|TraesCS2B03G0868500, Triticum_aestivum|TraesCS2A03G0782700, Triticum_aestivum|TraesCS2D03G0721300
OG0006010	Aegilops_tauschii|LOC109756204	Triticum_aestivum|TraesCS2B03G1481000, Triticum_aestivum|TraesCS2A03G1288200, Triticum_aestivum|TraesCS2D03G1253600
OG0006011	Aegilops_tauschii|LOC109763347	Triticum_aestivum|TraesCS2B03G1501600, Triticum_aestivum|TraesCS2B03G1500700, Triticum_aestivum|TraesCS2B03G1500200, Triticum_aestivum|TraesCS2D03G1268900
OG0006012	Aegilops_tauschii|LOC109784789	Triticum_aestivum|TraesCS2B03G1176900, Triticum_aestivum|TraesCS2D03G0992800
OG0006013	Aegilops_tauschii|LOC109749373	Triticum_aestivum|TraesCS2D03G0833800, Triticum_aestivum|TraesCS2B03G0983300
OG0006014	Aegilops_tauschii|LOC109749641	Triticum_aestivum|TraesCS2D03G0978500
OG0006015	Aegilops_tauschii|LOC109737203	Triticum_aestivum|TraesCS2A03G1050000, Triticum_aestivum|TraesCS2D03G0990300
OG0006016	Aegilops_tauschii|LOC109782706	Triticum_aestivum|TraesCS4B03G1011700
OG0006016	Aegilops_tauschii|LOC109775674	Triticum_aestivum|TraesCS5D03G0772700, Triticum_aestivum|TraesCS5A03G0818100
OG0006017	Aegilops_tauschii|LOC109760726	Triticum_aestivum|TraesCS2B03G1187300, Triticum_aestivum|TraesCS2D03G1003600, Triticum_aestivum|TraesCS2A03G1063100
OG0006018	Aegilops_tauschii|LOC109751170	Triticum_aestivum|TraesCS2D03G0432600, Triticum_aestivum|TraesCS2B03G0545900, Triticum_aestivum|TraesCS2A03G0416500
OG0006019	Aegilops_tauschii|LOC109771220	Triticum_aestivum|TraesCS2D03G0768200
OG0006020	Aegilops_tauschii|LOC109757547	Triticum_aestivum|TraesCS2B03G0730500, Triticum_aestivum|TraesCS2D03G0607900
OG0006022	Aegilops_tauschii|LOC109773319	Triticum_aestivum|TraesCS2A03G0828000, Triticum_aestivum|TraesCS2B03G0915000, Triticum_aestivum|TraesCS2D03G0770300
OG0006023	Aegilops_tauschii|LOC109767559	Triticum_aestivum|TraesCS2A03G0760300, Triticum_aestivum|TraesCS2D03G0702000
OG0006024	Aegilops_tauschii|LOC109736352	Triticum_aestivum|TraesCS2D03G0799400
OG0006025	Aegilops_tauschii|LOC109784790	Triticum_aestivum|TraesCS2A03G1051700, Triticum_aestivum|TraesCS2B03G1176700, Triticum_aestivum|TraesCS2D03G0992500
OG0006026	Aegilops_tauschii|LOC120975483	Triticum_aestivum|TraesCS3B03G0093100, Triticum_aestivum|TraesCS3A03G0086700
OG0006027	Aegilops_tauschii|LOC109758907	Triticum_aestivum|TraesCS3D03G0584500, Triticum_aestivum|TraesCS3A03G0639600, Triticum_aestivum|TraesCS3B03G0718600
OG0006028	Aegilops_tauschii|LOC109775223	Triticum_aestivum|TraesCS3B03G0797200, Triticum_aestivum|TraesCS3D03G0640800
OG0006029	Aegilops_tauschii|LOC109776212	Triticum_aestivum|TraesCS3D03G0353400
OG0006030	Aegilops_tauschii|LOC109775216	Triticum_aestivum|TraesCS3D03G0637700
OG0006030	Aegilops_tauschii|LOC109775219	Triticum_aestivum|TraesCS3B03G0794500
OG0006031	Aegilops_tauschii|LOC109771845	Triticum_aestivum|TraesCS3B03G0814500, Triticum_aestivum|TraesCS3A03G0711300, Triticum_aestivum|TraesCS3D03G0654300
OG0006032	Aegilops_tauschii|LOC109731446	Triticum_aestivum|TraesCS3D03G0169000
OG0006033	Aegilops_tauschii|LOC109738577	Triticum_aestivum|TraesCS3D03G0344700
OG0006034	Aegilops_tauschii|LOC109777225	Triticum_aestivum|TraesCS3D03G0111000
OG0006035	Aegilops_tauschii|LOC109764919	Triticum_aestivum|TraesCS3D03G0608100
OG0006036	Aegilops_tauschii|LOC109770806	Triticum_aestivum|TraesCS3B03G0827900, Triticum_aestivum|TraesCS3D03G0665300, Triticum_aestivum|TraesCS3A03G0721700
OG0006037	Aegilops_tauschii|LOC109757123	Triticum_aestivum|TraesCS3A03G0219500, Triticum_aestivum|TraesCS3B03G0267300, Triticum_aestivum|TraesCS3D03G0202800
OG0006038	Aegilops_tauschii|LOC109732654	Triticum_aestivum|TraesCS3D03G0781600
OG0006039	Aegilops_tauschii|LOC109752812	Triticum_aestivum|TraesCS3D03G0826800
OG0006040	Aegilops_tauschii|LOC109785569	Triticum_aestivum|TraesCS3D03G0565100, Triticum_aestivum|TraesCS3A03G0616200, Triticum_aestivum|TraesCS3B03G0696400
OG0006041	Aegilops_tauschii|LOC109739659	Triticum_aestivum|TraesCS3D03G1114900
OG0006042	Aegilops_tauschii|LOC109756809	Triticum_aestivum|TraesCS3B03G0278300, Triticum_aestivum|TraesCS3D03G0218200
OG0006043	Aegilops_tauschii|LOC109745091	Triticum_aestivum|TraesCS3D03G0571200
OG0006044	Aegilops_tauschii|LOC109781126	Triticum_aestivum|TraesCS3D03G0583800
OG0006045	Aegilops_tauschii|LOC109770373	Triticum_aestivum|TraesCS3D03G0692300
OG0006046	Aegilops_tauschii|LOC109764691	Triticum_aestivum|TraesCS3A03G0703600, Triticum_aestivum|TraesCS3B03G0804800, Triticum_aestivum|TraesCS3D03G0645600
OG0006047	Aegilops_tauschii|LOC109778677	Triticum_aestivum|TraesCS3A03G0702500, Triticum_aestivum|TraesCS3B03G0801600, Triticum_aestivum|TraesCS3D03G0644600
OG0006048	Aegilops_tauschii|LOC109747170	Triticum_aestivum|TraesCS3D03G0943000
